Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Тип,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Цвет,Уровень шума,Исполнение,Пульт дистанционного управления
https://cdn.entero.ru/mp@2x/3b/56/3b56a53227cf40f9f0d84cc0500ec9d1.jpg;https://cdn.entero.ru/mp@2x/32/5b/325bb8c1ade830a482d80ed74cc844d4.jpg,Вентилятор Steba VT 3 Storm-tube,VT 3,13300,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/168509,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/168509"">Steba VT 3 Storm-tube</a></b> обеспечивает направленную циркуляцию воздуха и позволяет контролировать качество воздуха в квартирах, коттеджах, частных домах, офисах и т.д. Модель оснащена удобной руской для переноса.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Уникальная технология завихрения</li>
<li>Мощный воздушный поток</li>
<li>3 уровня мощности</li>
<li>Устойчивая опора</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр выхода воздуха: 250 мм</li>
<li>Дальность воздушного потока: 10 м</li>
<li>Угол поворота: от 15 до 90 °</li>
<li>Напряжение: 220 В</li>
<li>Габариты: 400х350х445 мм</li>
<li>Вес: 4,3 кг</li>
</ul>",168509,,55 Вт,,,,,Германия,,,0,https://entero.ru/manuals/194509/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20VT%203%20Storm-tube%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,14149,серебристый,,,
https://cdn.entero.ru/mp@2x/1b/f5/1bf588d04c826d24209ef3fee466ffd0.jpg;https://cdn.entero.ru/mp@2x/04/4b/044b5818943237f998000ef64158ed5c.jpg;https://cdn.entero.ru/mp@2x/3f/6c/3f6c44d31c893288c3b852b98f43dfe7.jpg;https://cdn.entero.ru/mp@2x/02/95/02950a1d24da898ca5235e5d5c6ff221.jpg;https://cdn.entero.ru/mp@2x/06/f3/06f379796e7cc327ba1863bbd309a3d4.jpg;https://cdn.entero.ru/mp@2x/e1/1f/e11fed239371d39828271de462ecb398.jpg,Вентилятор ProfiCare PC-VL 3111 LB Silber/Chrom,331110,13900,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/283267,"<p>Вентилятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283267""><b class=""b"">ProfiCare PC-VL 3111 LB Silber/Chrom</b></a> предназначен для улучшения микроклимата путем создания направленной циркуляции воздушных потоков в офисах, гостиничных номерах, помещениях различных учреждений, а также домашних условиях. Модель оснащена 3-лопастным пропеллером, кабелем питания с вилкой и панелью управления с функциональными кнопками и светодиодными индикаторами, пульт – кнопочной клавиатурой. Корпусы подставки, электронного блока и моторного отсека выполнены из ударопрочного пластика с серебристой поверхностью, опорная стойка – из трубчатого металлического профиля с глянцевой поверхностью цвета хром, опорная пластина основания и решетчатый кожух – из металла, корпус пульта прямоугольной формы – из серого пластика с серебристой фронтальной вставкой.</p>

<p>В комплект поставки входят инфракрасный пульт дистанционного управления, съемный резервуар для воды, соединительные трубки и крепежный набор.</p>

<p><b>Особенности: </b></p>

<ul>
<li>3 скорости интенсивности вентиляции </li>
<li>Режимы:
<ul>
<li>Нормальный: работа с выбранной скоростью</li>
<li>Естественный: чередование работы с большей и меньшей мощностью и амплитудой в зависимости от выбранной скорости для создания эффекта легкого дуновения</li>
<li>Ночной: аналогичная естественному режиму работа с понижением интенсивности скорости через 30 мин.</li>
</ul>
</li>
<li>Функция качания: автоматическое изменение направления воздушного потока влево и вправо</li>
<li>Таймер для установки длительности работы с последующим автоматическим отключением</li>
<li>Увлажнение с 3 режимами интенсивности для эффективного охлаждения</li>
<li>Регулировка угла наклона пропеллера</li>
<li>Светодиодная сигнальная индикация питания, текущих режимов и параметров</li>
<li>Простое управление с помощью удобного меню</li>
<li>Массивные лопасти для мощного объемного обдува</li>
<li>Съемный защитный решетчатый кожух</li>
<li>Прозрачный резервуар для визуального контроля уровня воды</li>
<li>Устойчивая опора </li>
<li>Низкий уровень вибрации и шума </li>
<li>Рукоятка для удобства транспортировки</li>
<li>Питание пульта от 2 батарей типа R03 (AAA)</li>
<li>Эргономичный элегантный дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Параметры эксплуатации:
<ul>
<li>Диапазон температуры окружающей среды: от 5 до 40 °C</li>
<li>Максимальная относительная влажность: 80%</li>
</ul>
</li>
<li>Напряжение питания прибора: 220 В</li>
<li>Номинальное напряжение питания пульта: 3 В</li>
<li>Максимальная скорость подачи воды: 300 мл/ч</li>
<li>Диапазон регулировки заданной длительности работы по таймеру: от 30 мин. до 7,5 ч</li>
<li>Шаг регулировки заданной длительности: 30 мин.</li>
<li>Масса нетто: 3,6 кг</li>
<li>Объем резервуара: 3 л</li>
<li>Угол поворота при качании: 75°</li>
<li>Максимальный угол наклона пропелера: 10°</li>
<li>Рекомендуемая площадь помещения: от 60 до 70 м²</li>
<li>Радиус передачи сигнала пульта: 8000 мм</li>
<li>Диаметр пропеллера: 400 мм</li>
<li>Габариты основания: 435х400 мм</li>
<li>Высота: 1250 мм</li>
</ul>",283267,традиционный,0.085 Вт,,,,,Китай,,,0,https://entero.ru/manuals/348863/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ProfiCare%20PC-VL%203111%20LB%20Silber_Chrom.pdf,15109,серебристый,,напольный,Да
https://cdn.entero.ru/mp@2x/a4/21/a4212689397c8cc2d59edd3f0715a0d7.jpg;https://cdn.entero.ru/mp@2x/9c/b8/9cb80cb1a29d134cc6265612f45d02b2.jpg;https://cdn.entero.ru/mp@2x/8f/9a/8f9ad8c361bef60cefe350f08d09173c.jpg;https://cdn.entero.ru/mp@2x/bb/22/bb22392f636fb92391e599a4d55fb54d.jpg;https://cdn.entero.ru/mp@2x/47/91/4791ee7de94c42b6244eaf5b3280cfcf.jpg;https://cdn.entero.ru/mp@2x/33/0c/330c8d904e90b98897b250862614887f.jpg,Вентилятор напольный ProfiCare PC-VL 3089 LB,Вентилятор напольный ProfiCare PC-VL 3089 LB,15950,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/176630,"<p>Напольный вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/176630"">ProfiCare PC-VL 3089 LB</a></b> обеспечивает направленную циркуляцию и увлажнение воздуха в частных домах, квартирах, коттеджах, отелях и офисах. Модель оснащена съемным прозрачным резервуаром для воды, устойчивой подставкой с многофункциональной сенсорной панелью управления со светодиодными индикаторами и пультом ДУ. Защитная решетка выполнена из металла.</p>

<p><b>Особенности:</b></p>

<ul>
<li>3 режима работы:
<ul>
<li>Только вентилятор</li>
<li>Только увлажнитель</li>
<li>Комбинированный (вентилятор + увлажнитель)</li>
</ul>
</li>
<li>Вентилятор:
<ul>
<li>3 скорости вращения</li>
<li>2 программы:
<ul>
<li>Сон - через 30 мин. скорость вращения автоматически снижается</li>
<li>Естественный ветер - изменение скорости вращения через нерегулярные интервалы времени</li>
</ul>
</li>
<li>Поворотный, с регулируемым углом наклона</li>
<li>Электронный таймер до 9 ч.</li>
<li>Низкий уровень шума</li>
</ul>
</li>
<li>Увлажнитель:
<ul>
<li>Распыление с помощью ультразвуковой технологии</li>
<li>3 уровня интенсивности распыления</li>
</ul>
</li>
<li>Подключение по Wi-Fi для управления с мобильного телефона или планшета, через бесплатное приложение с голосовым помощником</li>
<li>Отсек для хранения пульта ДУ</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр лопастей: 400 мм</li>
<li>Площадь помещения: от 60 до 70 м<sup>2</sup></li>
<li>Емкость резервуара для воды: 2 л</li>
<li>Производительность увлажнения: 200 мл/ч</li>
<li>Время увлажнения без дозаправки: 15 ч</li>
<li>Wi-Fi: 2,4 ГГц</li>
<li>Системные требования для установки приложения: 
<ul>
<li>Apple iOS: 9,0 и выше</li>
<li>Android: 4,4 и выше</li>
</ul>
</li>
<li>Напряжение: 220 В</li>
<li>Габариты: 450х380х1300 мм</li>
</ul>",176630,традиционный,85 Вт,,,,,Германия,,,0,https://entero.ru/manuals/205511/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ProfiCare%20PC-VL%203089%20LB.pdf,,черный,,напольный,Да
https://cdn.entero.ru/mp@2x/4f/65/4f65fe5169c88c2d432c3cd64fdba776.jpg;https://cdn.entero.ru/mp@2x/3f/3f/3f3f90c32debd44efbbd9ad2f588e287.jpg;https://cdn.entero.ru/mp@2x/60/3f/603f4fe4ebd062d918c4fdb44c3971d4.jpg;https://cdn.entero.ru/mp@2x/c6/ca/c6ca567966aa0e76b3cab8eaae977137.jpg,Вентилятор ProfiCare PC-TVL 3090 inox-schwarz,330900,17575,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/283250,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283250"">ProfiCare PC-TVL 3090 inox-schwarz</a></b> предназначен для улучшения микроклимата путем создания направленной циркуляции воздушных потоков в офисах, гостиничных номерах, помещениях различных учреждений, а также домашних условиях. Модель оснащена основанием круглой формы, воздухозаборной решеткой на задней стенке, воздухопроводящей решеткой на фронтальной стенке, расположенной сверху фронтальной панелью управления с функциональными сенсорными клавишами, светодиодными цифровым дисплеем и индикаторами, пульт – кнопочной клавиатурой. Вертикально ориентированный корпус прибора цилиндрической формы выполнен из нержавеющей стали, задняя и фронтальная панели – из пластика черного цвета, корпус пульта обтекаемой формы – из черного пластика с серебристой фронтальной панелью.</p>

<p>В комплект поставки входит инфракрасный пульт дистанционного управления.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Безлопастная технология равномерного распределения воздушных потоков</li>
<li>Режимы вентиляции:
<ul>
<li>Speed: нормальный с постоянной работой на выбранной из 6 скоростей интенсивности</li>
<li>Mode:
<ul>
<li>Nature: чередование мощности для имитации естественного дуновения</li>
<li>Sleep: чередование мощности с последующим понижением в течение 30 мин. до минимальной для комфортного сна</li>
</ul>
</li>
</ul>
</li>
<li>Дополнительные функции:
<ul>
<li>Swing: автоматическое изменение направления воздушного потока влево и вправо</li>
<li>Timer: установка длительности работы с последующим автоматическим отключением</li>
</ul>
</li>
<li>Цифровая индикация заданной длительности и электронных часов</li>
<li>Символьная светодиодная индикация интенсивности вентиляции, активных режимов и функций</li>
<li>Защита от перегрева</li>
<li>Простое управление с помощью удобного меню</li>
<li>Встроенный Wi Fi модуль для возможности удаленного управления и мониторинга через смартфон с помощью приложения Smart Life - Smart Living</li>
<li>Возможность голосового управления с помощью Amazon Alexa или Google Assistant</li>
<li>Низкое энергопотребление</li>
<li>Низкий уровень шума</li>
<li>Интегрированная в заднюю стенку рукоятка для удобства транспортировки c функцией отсека для компактного хранения пульта</li>
<li>Устойчивое основание с нескользящими прорезиненными ножками</li>
<li>Питание пульта от 2 батарей типа R03 (AAA)</li>
<li>Стандарты передачи данных сети Wi Fi: 802.11 b/g/n</li>
<li>Поддерживаемые ключи Wi Fi: WPA/WPA2</li>
<li>Класс электрозащиты: II</li>
<li>Эргономичный технический и стильный эстетический дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение питания прибора: 220 В</li>
<li>Номинальное напряжение питания пульта: 3 В</li>
<li>Параметры сети Wi Fi:
<ul>
<li>Частота передачи: 2,4 ГГц</li>
<li>Максимальная выходная мощность: 100 мВт</li>
<li>Количество каналов: 13</li>
</ul>
</li>
<li>Диапазон заданной длительности работы по таймеру: от 1 до 9 ч</li>
<li>Масса нетто: 5,2 кг</li>
<li>Угол отклонения воздушного потока при качании: 75°</li>
<li>Габариты;
<ul>
<li>Высота: 1200 мм</li>
<li>Диаметр основания: 340 мм</li>
</ul>
</li>
</ul>",283250,безлопастной,0.045 Вт,,,,,Китай,,,0,https://entero.ru/manuals/348858/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ProfiCare%20PC-TVL%203090%20inox-schwarz.pdf,18898,нерж. сталь,,напольный,Да
https://cdn.entero.ru/mp@2x/68/17/68171b41b3f43a15a14b137262252bf1.jpg;https://cdn.entero.ru/mp@2x/96/93/9693e9bc94959e039c1ca3b07d6beece.jpg;https://cdn.entero.ru/mp@2x/3b/75/3b75117363de39eee571d208c5e0bb06.jpg;https://cdn.entero.ru/mp@2x/b7/19/b71907a14ecbde85bd26ddb45da8b462.jpg;https://cdn.entero.ru/mp@2x/7b/e5/7be5791464cf28fa8dc8b4d3ccd4f6db.jpg,Вентилятор напольный ProfiCare PC-VL 3069 LB,Вентилятор напольный ProfiCare PC-VL 3069 LB,17600,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/210189,"<p>Напольный вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/210189"">ProfiCare PC-VL 3069 LB</a></b> обеспечивает направленную циркуляцию и увлажнение воздуха в частных домах, квартирах, коттеджах, отелях и офисах. Модель оснащена съемным прозрачным резервуаром для воды, устойчивой подставкой с многофункциональной панелью управления со светодиодными индикаторами и пультом ДУ. Защитная решетка выполнена из металла.</p>

<p><b>Особенности:</b></p>

<ul>
<li>3 режима работы:
<ul>
<li>Только вентилятор</li>
<li>Только увлажнитель</li>
<li>Комбинированный (вентилятор + увлажнитель)</li>
</ul>
</li>
<li>Вентилятор:
<ul>
<li>3 скорости вращения</li>
<li>2 программы:
<ul>
<li>Сон - через 30 мин. скорость вращения автоматически снижается</li>
<li>Естественный ветер - изменение скорости вращения через нерегулярные интервалы времени</li>
</ul>
</li>
<li>Поворотный, с регулируемым углом наклона</li>
<li>Электронный таймер от 0,5 до 7,5 ч с шагом 30 мин.</li>
<li>Низкий уровень шума</li>
</ul>
</li>
<li>Увлажнитель:
<ul>
<li>Распыление с помощью ультразвуковой технологии</li>
<li>3 уровня интенсивности распыления</li>
</ul>
</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр лопастей: 400 мм</li>
<li>Площадь помещения: от 60 до 70 м<sup>2</sup></li>
<li>Емкость резервуара для воды: 3 л</li>
<li>Производительность увлажнения: от 0,2 до 0,3 л/ч</li>
<li>Время увлажнения без дозаправки: 15 ч</li>
<li>Напряжение: 220 В</li>
<li>Габариты: 435х400х1250 мм</li>
<li>Вес: 3,6 кг</li>
</ul>",210189,традиционный,85 Вт,,,,,Китай,,,0,https://entero.ru/manuals/246012/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ProfiCare%20PC-VL%203069%20LB.pdf,18925,серебристый,,напольный,Да
https://cdn.entero.ru/mp@2x/1b/b1/1bb12708b8d2f5a46b45e3a64186955b.jpg;https://cdn.entero.ru/mp@2x/6f/99/6f99bf8e232683a18910500446abcd34.jpg;https://cdn.entero.ru/mp@2x/9e/59/9e59ef217bf524e5ecbfbc4858c3cdbd.jpg;https://cdn.entero.ru/mp@2x/20/07/20074745e0b69b16673111ab1d7ab667.jpg;https://cdn.entero.ru/mp@2x/8f/43/8f4329fd8612d1f87fa7658d66f6ba4e.jpg,Вентилятор Black+Decker BXMF75E,ES9440180B,18847,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/283246,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283246"">Black+Decker BXMF75E</a></b> предназначен для улучшения микроклимата путем создания направленной циркуляции воздушных потоков в офисах, гостиничных номерах, помещениях различных учреждений, а также домашних условиях. Модель оснащена 3-лопастным пропеллером, кабелем питания с вилкой и панелью управления с функциональными сенсорными клавишами и светодиодным цифровым дисплеем, пульт – мембранной клавиатурой. Основание и вертикально ориентированный корпус подставки выполнены из ударопрочного черного пластика, опорная стойка – из трубчатого металлического профиля, лопасти – из металла, корпус пульта прямоугольной формы – из черного полимера.</p>

<p>В комплект поставки входят инфракрасный пульт дистанционного управления и съемный резервуар для воды с завинчивающимся колпачком.</p>

<p><b>Особенности: </b></p>

<ul>
<li>3 скорости интенсивности вентиляции </li>
<li>Режимы:
<ul>
<li>Нормальный: работа с выбранной скоростью</li>
<li>Естественный: чередование работы с большей и меньшей мощностью и амплитудой в зависимости от выбранной скорости для создания эффекта легкого дуновения</li>
<li>Ночной: аналогичная естественному режиму работа с понижением интенсивности скорости через 30 мин.</li>
</ul>
</li>
<li>Функция качания: автоматическое изменение направления воздушного потока влево и вправо</li>
<li>Таймер для установки длительности работы с последующим автоматическим отключением</li>
<li>Ультразвуковой увлажнитель для эффективного охлаждения</li>
<li>Цифровая индикация обратного отсчета заданной длительности таймера</li>
<li>Простое управление с помощью легкого прикосновения и удобного меню</li>
<li>Массивные лопасти для мощного объемного обдува</li>
<li>Съемный защитный решетчатый кожух</li>
<li>Низкий уровень вибрации и шума </li>
<li>Рукоятка для удобства транспортировки</li>
<li>Устойчивое основание с 4 колесами для удобства транспортировки</li>
<li>Питание пульта от 2 батарей</li>
<li>Эргономичный элегантный дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение питания: 220 В</li>
<li>Среднее годовое энергопотребление: 13,8 кВт⋅ч</li>
<li>Энергопотребление в режиме ожидания: 0,0003 кВт</li>
<li>Максимальная производительность: 41,6 м³/мин.</li>
<li>Максимальная скорость воздушного потока: 2,8 м/с</li>
<li>Максимальная скорость подачи воды: 220 мл/ч</li>
<li>Диапазон регулировки заданной длительности работы по таймеру: от 1 до 12 ч</li>
<li>Максимальный уровень звукового давления (А): 56 дБ</li>
<li>Объем резервуара: 2 л</li>
<li>Угол поворота при качании: 75°</li>
<li>Рекомендуемая площадь помещения: 35 м²</li>
</ul>",283246,традиционный,0.075 Вт,,,,,Китай,,,0,https://entero.ru/manuals/348748/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Black+Decker%20BXMF75E.pdf,20050,"черный, серебристый",,напольный,Да
https://cdn.entero.ru/mp@2x/88/a9/88a9da9e273598c37f2e98cef18c6d88.jpg,Вентилятор BETTOSERB 110150BP,Вентилятор BETTOSERB 110150BP,0,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/272960,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/272960"">BETTOSERB 110150BP</a></b> обеспечивает направленную циркуляцию воздуха и позволяет контролировать качество воздуха в квартирах, коттеджах, частных домах, отелях и офисах. Модель устанавливается на стену или потолок.</p>

<p><b>Особенности:</b></p>

<ul>
<li>С обратным клапаном</li>
<li>Степень защиты IPX4</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры: 160х160 мм</li>
<li>Максимальная скорость вращения: 2500 об/мин.</li>
<li>Производительность: 100 м³/час</li>
<li>Вес с упаковкой: 0,55 кг</li>
</ul>",272960,,,,,,,Сербия,,,0,,,черный,31 дБ,"потолочный, настенный",
https://cdn.entero.ru/mp@2x/7e/ab/7eab2c2404372803fabb70c101c99e6b.jpg,Вентилятор BETTOSERB 110152,Вентилятор BETTOSERB 110152,0,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/272955,"<p>Вентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/272955"">BETTOSERB 110152</a></b> обеспечивает направленную циркуляцию воздуха и позволяет контролировать качество воздуха в квартирах, коттеджах, частных домах, отелях и офисах. Модель устанавливается на стену или потолок.</p>

<p><b>Особенности:</b></p>

<ul>
<li>С обратным клапаном</li>
<li>С ручным выключателем</li>
<li>Степень защиты IPX4</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры: 160х160 мм</li>
<li>Максимальная скорость вращения: 2503 об/мин.</li>
<li>Производительность: 100 м³/час</li>
<li>Вес с упаковкой: 0,55 кг</li>
</ul>",272955,,,,,,,Сербия,,,0,,,белый,31 дБ,"потолочный, настенный",
https://cdn.entero.ru/mp@2x/53/f4/53f491af3cb32334ba57a659f5eb672f.jpg,Вентилятор BETTOSERB 110153 с таймером выключения,Вентилятор BETTOSERB 110153 с таймером выключения,0,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/272956,"<p>Вентилятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/272956""><b class=""b"">BETTOSERB 110153</b></a> обеспечивает направленную циркуляцию воздуха и позволяет контролировать качество воздуха в квартирах, коттеджах, частных домах, отелях и офисах. Модель устанавливается на стену или потолок.</p>

<p><b>Особенности:</b></p>

<ul>
<li>С обратным клапаном</li>
<li>С таймером выключения</li>
<li>Степень защиты IPX4</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры: 160х160 мм</li>
<li>Максимальная скорость вращения: 2500 об/мин.</li>
<li>Производительность: 100 м³/час</li>
<li>Вес с упаковкой: 0,55 кг</li>
</ul>",272956,,,,,,,Сербия,,,0,,,белый,31 дБ,"потолочный, настенный",
https://cdn.entero.ru/mp@2x/93/86/938675af0ee70125f861808e8205fcab.jpg,Накладка для вентилятора BETTOSERB 110150CW,Накладка для вентилятора BETTOSERB 110150CW,1574,RUB,Да,,Климатическая техника,Вентиляторы,https://entero.ru/item/272972,"<p>Накладка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/272972"">BETTOSERB 110150CW</a></b> предназначена для установки на вентилятор. Изделие выполнено из пластика и имеет рисунок под плитку.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры: 160х160 мм</li>
<li>Вес с упаковкой: 0,19 кг</li>
<li>Цвет: белый</li>
</ul>",272972,,,,,,,,,,0,,2127,,,,
https://cdn.entero.ru/mp@2x/b7/ed/b7edfb53c3241bb7bcc7848ecebb8282.jpg,Накладка для вентилятора BETTOSERB 110150WG,Накладка для вентилятора BETTOSERB 110150WG,2402,RUB,Да,,Климатическая техника,Вентиляторы,https://entero.ru/item/272971,"<p>Накладка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/272971"">BETTOSERB 110150WG</a></b> предназначена для установки на вентилятор. Изделие выполнено из стекла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры: 175х175 мм</li>
<li>Вес с упаковкой: 0,47 кг</li>
<li>Цвет: белый</li>
</ul>",272971,,,,,,,,,,0,,2860,,,,
https://cdn.entero.ru/mp@2x/cb/45/cb45ee53540af840efe3538085121a1f.jpg,Накладка для вентилятора BETTOSERB 110150BR,Накладка для вентилятора BETTOSERB 110150BR,0,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/272962,"<p>Накладка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/272962"">BETTOSERB 110150BR</a></b> предназначена для установки на вентилятор. Изделие выполнено из металла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры: 170х170 мм</li>
<li>Вес с упаковкой: 0,23 кг</li>
<li>Цвет: бронза</li>
</ul>",272962,,,,,,,,,,0,,,,,,
https://cdn.entero.ru/mp@2x/29/df/29df4085a853aa602867b555658708d7.jpg,Накладка для вентилятора BETTOSERB 110150SS,Накладка для вентилятора BETTOSERB 110150SS,0,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/272966,"<p>Накладка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/272966"">BETTOSERB 110150SS</a></b> предназначена для установки на вентилятор. Изделие выполнено из металла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры: 170х170 мм</li>
<li>Вес с упаковкой: 0,23 кг</li>
<li>Цвет: нержавеющая сталь</li>
</ul>",272966,,,,,,,,,,0,,,,,,
https://cdn.entero.ru/mp@2x/0b/04/0b04dccd9cebdb0468bc4d6f5fe07581.jpg,Накладка для вентилятора BETTOSERB 110150BG,Накладка для вентилятора BETTOSERB 110150BG,0,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/272969,"<p>Накладка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/272969"">BETTOSERB 110150BG</a></b> предназначена для установки на вентилятор. Изделие выполнено из стекла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры: 175х175 мм</li>
<li>Вес с упаковкой: 0,47 кг</li>
<li>Цвет: черный</li>
</ul>",272969,,,,,,,,,,0,,,,,,
https://cdn.entero.ru/mp@2x/d5/33/d5330f66cbb5f8b5f9b554075b21bf62.jpg,Накладка для вентилятора BETTOSERB 110150CB,Накладка для вентилятора BETTOSERB 110150CB,0,RUB,Нет,,Климатическая техника,Вентиляторы,https://entero.ru/item/272974,"<p>Накладка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/272974"">BETTOSERB 110150CB</a></b> предназначена для установки на вентилятор. Изделие выполнено из пластика и имеет рисунок под плитку.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры: 160х160 мм</li>
<li>Вес с упаковкой: 0,19 кг</li>
<li>Цвет: черный</li>
</ul>",272974,,,,,,,,,,0,,,,,,
