Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Остаток,Файлы,Старая цена,Видео
https://cdn.entero.ru/mp@2x/72/cf/72cfb630bc1a7f572416adb68add5d77.jpg,Фланец плоский Россия Ду 150 Ру10 тип 01 ряд 1 ГОСТ 33259-2015 ЭКО,Фланец плоский Россия Ду 150 Ру10 тип 01 ряд 1 ГОСТ 33259-2015 ЭКО,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/242613,"<p>Фланец плоский <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242613""><b class=""b"">Россия</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242613""><b class=""b"">Ду 150 Ру10 тип 01 ряд 1 ГОСТ 33259-2015 ЭКО </b></a>используется в системах водоснабжения, отопления, тепловых пунктов, пожаротушения и предназначен для трубопроводной арматуры, соединительных частей и трубопроводов, присоединительных фланцев машин, оборудования, приборов, патрубков, аппаратов и резервуаров. Аксессуар изготовлен из стали по ГОСТ 33259-2015 ЭКО.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Давление условное: 10</li>
<li>Диаметр условный: 150 мм</li>
<li>Внутренний диаметр: 161 мм</li>
<li>Наружный диаметр: 280 мм</li>
<li>Диаметр крепежных отверстий: 22 мм</li>
<li>Количество крепежных отверстий: 8 шт</li>
<li>Номинальный диаметр шпилек: М20</li>
<li>Длина шпилек: 100 мм</li>
<li>Номинальный диаметр болтов: М20</li>
<li>Длина болтов: 70 мм</li>
<li>Толщина фланца: 19 мм</li>
<li>Диаметр присоединительной поверхности: 212 мм</li>
<li>Высота присоединительной поверхности: 3 мм</li>
<li>Расстояние между центрами крепежных отверстий: 240 мм</li>
</ul>",242613,0,,,
https://cdn.entero.ru/mp@2x/0d/93/0d936ccaee2324a9a7d8e59192ea3fc7.jpg,Теплоноситель Теплый дом Теплый Дом Эко-20 10 кг канистра,Теплоноситель Теплый дом Теплый Дом Эко-20 10 кг канистра,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/243030,"<p>Теплоноситель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/243030""><b class=""b"">Тёплый дом Теплый Дом Эко-20 </b></a>используется в качестве рабочей жидкости для двухконтурных котлов в автономных системах отопления и кондиционирования для предохранения системы от замерзания и обеспечения её запуска при отрицательных температурах. Основой тепоносителя является - пропиленгликоль с добавлением присадок, для повышения его инертности к материалам, из которых изготовлены элементы отопительной системы: металлам, пластикам и резинам.</p>

<p>В комплект поставки входит рабочая жидкость в канистре полиэтиленовой и инструкция по эксплуатации.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Цвет: зеленый</li>
<li>Температура начала кристаллизации: -20 °C</li>
<li>Температура кипения (760 мм рт ст): 106 °C</li>
<li>Состав: пропиленгликоль с присадками</li>
<li>Содержание этиленгликоля: 65%</li>
<li>Масса: 10 кг</li>
</ul>",243030,0,,,
https://cdn.entero.ru/mp@2x/e0/15/e0155e48845b67b38b030367ac7b8c41.jpg,Теплоноситель Теплый дом Тёплый дом-65 10 кг канистра,Теплоноситель Теплый дом Тёплый дом-65 10 кг канистра,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/241785,"<p>Теплоноситель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/241785""><b class=""b"">Тёплый дом Тёплый дом-65 </b></a>используется в качестве рабочей жидкости в автономных системах отопления и кондиционирования, а также в теплообменных аппаратах, работающих при низких температурах для предохранения системы от замерзания и обеспечения её запуска при отрицательных температурах. Основой тепоносителя является - этиленгликоль с добавлением присадок, для повышения его инертности к материалам, из которых изготовлены элементы отопительной системы: металлам, пластикам и резинам.</p>

<p>В комплект поставки входит рабочая жидкость в канистре полиэтиленовой и инструкция по эксплуатации.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Цвет: красный</li>
<li>Плотность при 20 оС, г/см3: 1,090</li>
<li>Температура начала кристаллизации: -66 °C</li>
<li>Температура кипения (760 мм рт ст): 112 °C</li>
<li>Состав: этиленгликоль с присадками</li>
<li>Содержание этиленгликоля: 65%</li>
<li>Масса: 10 кг</li>
</ul>

<p> </p>",241785,0,,,
https://cdn.entero.ru/mp@2x/0f/fb/0ffbba6f0f6d0eececeb60376743206d.jpg,Теплоноситель DIXIS Nixiegel 30 20 кг,Теплоноситель DIXIS Nixiegel 30 20 кг,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/243222,"<p>Теплоноситель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/243222""><b class=""b"">Dixis Nixiegel 30</b></a> используется в качестве рабочей жидкости в автономных системах отопления и кондиционирования, а также в теплообменных аппаратах для предохранения системы от замерзания и обеспечения её запуска при отрицательных температурах. Основой тепоносителя является - моноэтиленгликоль с добавлением присадок, для повышения его инертности к материалам, из которых изготовлены элементы отопительной системы: металлам, пластикам и резинам.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Состав: этиленгликоль</li>
<li>Температура начала кристаллизации: не выше -30°C</li>
<li>Температура кипения: не ниже 106 °C</li>
<li>Вязкость кинематическая при +20 °C: 3,51 мм/с</li>
<li>Теплопроводность при +20 °C: 0,389 Вт/ K</li>
<li>Теплоёмкость, при +20 °C: 3,611 кДж/кГ К</li>
<li>Цвет: зеленый</li>
<li>Срок эксплуатации: 5 лет</li>
<li>Масса: 20 кг</li>
</ul>",243222,0,https://entero.ru/manuals/299702/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D1%8F%20Nixiegel.pdf,,
https://cdn.entero.ru/mp@2x/30/ae/30aebd12e93ca5cffd5c7a68655228d4.jpg,Фланец плоский Россия Ду 150 Ру16 тип 01 ряд 1 ГОСТ 33259-2015 ЭКО,Фланец плоский Россия Ду 150 Ру16 тип 01 ряд 1 ГОСТ 33259-2015 ЭКО,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/242617,"<p>Фланец плоский <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242617""><b class=""b"">Россия</b></a> Ду 150 Ру16 тип 01 ряд 1 ГОСТ 33259-2015 ЭКО используется в системах водоснабжения, отопления, тепловых пунктов, пожаротушения и предназначен для трубопроводной арматуры, соединительных частей и трубопроводов, присоединительных фланцев машин, оборудования, приборов, патрубков, аппаратов и резервуаров. Аксессуар изготовлен из стали по ГОСТ 33259-2015 ЭКО.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Давление условное: 16</li>
<li>Диаметр условный: 150 мм</li>
<li>Внутренний диаметр: 161 мм</li>
<li>Наружный диаметр: 280 мм</li>
<li>Диаметр крепежных отверстий: 22 мм</li>
<li>Количество крепежных отверстий: 8 шт</li>
<li>Номинальный диаметр шпилек: М20</li>
<li>Длина шпилек: 100 мм</li>
<li>Номинальный диаметр болтов: М20</li>
<li>Длина болтов: 80 мм</li>
<li>Толщина фланца: 23 мм</li>
<li>Диаметр присоединительной поверхности: 212 мм</li>
<li>Высота присоединительной поверхности: 3 мм</li>
<li>Расстояние между центрами крепежных отверстий: 240 мм</li>
</ul>",242617,0,,,
https://cdn.entero.ru/mp@2x/c0/d1/c0d198ca4c50abf3da61fb0a98c7df6c.jpg,Фланец плоский Россия Ду 200 Ру10 тип 01 ряд 1 ГОСТ 33259-2015 ЭКО,Фланец плоский Россия Ду 200 Ру10 тип 01 ряд 1 ГОСТ 33259-2015 ЭКО,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/242614,"<p>Фланец плоский <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242614""><b class=""b"">Россия</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242614""><b class=""b"">Ду 200 Ру10 тип 01 ряд 1 ГОСТ 33259-2015 ЭКО</b></a> используется в системах водоснабжения, отопления, тепловых пунктов, пожаротушения и предназначен для трубопроводной арматуры, соединительных частей и трубопроводов, присоединительных фланцев машин, оборудования, приборов, патрубков, аппаратов и резервуаров. Аксессуар изготовлен из стали по ГОСТ 33259-2015 ЭКО.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Давление условное: 10</li>
<li>Диаметр условный: 200 мм</li>
<li>Внутренний диаметр: 222 мм</li>
<li>Наружный диаметр: 335 мм</li>
<li>Диаметр крепежных отверстий: 22 мм</li>
<li>Количество крепежных отверстий: 8 шт</li>
<li>Номинальный диаметр шпилек: М20</li>
<li>Длина шпилек: 100 мм</li>
<li>Номинальный диаметр болтов: М20</li>
<li>Длина болтов: 75 мм</li>
<li>Толщина фланца: 19 мм</li>
<li>Диаметр присоединительной поверхности: 268 мм</li>
<li>Высота присоединительной поверхности: 3 мм</li>
<li>Расстояние между центрами крепежных отверстий: 295 мм</li>
</ul>",242614,0,,,
https://cdn.entero.ru/mp@2x/d7/a1/d7a15a1c03aef2eff84bf5f38c6e6561.jpg,Теплоноситель Теплый дом Тёплый дом Эко-30 10 кг канистра,Теплоноситель Теплый дом Тёплый дом Эко-30 10 кг канистра,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/241786,"<p>Теплоноситель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/241786""><b class=""b"">Тёплый дом Эко-30 </b></a>используется в качестве рабочей жидкости для двухконтурных котлов в автономных системах отопления и кондиционирования, для предохранения системы от замерзания и обеспечения её запуска при отрицательных температурах. Основой тепоносителя является - пропиленгликоль с добавлением присадок, для повышения его инертности к материалам, из которых изготовлены элементы отопительной системы: металлам, пластикам и резинам.</p>

<p>В комплект поставки входит рабочая жидкость в канистре полиэтиленовой и инструкция по эксплуатации.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Цвет: зеленый</li>
<li>Плотность при 20 °C: 1.041 г/см3</li>
<li>Температура начала кристаллизации: -30 °C</li>
<li>Температура кипения (760 мм рт ст): 106 °C</li>
<li>Состав: пропиленгликоль с присадками</li>
<li>Масса: 10 кг</li>
</ul>",241786,0,,,
https://cdn.entero.ru/mp@2x/ea/97/ea97730a3c854b039b9141b29a6d46ef.jpg;https://cdn.entero.ru/mp@2x/c1/28/c12848e790aa9902471ebc93f4e9f37b.jpg;https://cdn.entero.ru/mp@2x/f4/d5/f4d5ffe788ef272fc9b84b8e9ce6870d.jpg;https://cdn.entero.ru/mp@2x/64/c6/64c69642442145467eecd4459dd43ba7.jpg;https://cdn.entero.ru/mp@2x/e9/38/e938628d9e16a8c0bf381cade35379c9.jpg;https://cdn.entero.ru/mp@2x/f1/81/f1819cc6a7d01f079a3a4d5eba79c60e.jpg,"Группа безопасности Flamco CE-H 28388 3/4""х3/4""х1""","Группа безопасности Flamco CE-H 28388 3/4""х3/4""х1""",0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/242856,"<p>Группа безопасности <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242856""><b class=""b"">Flamco CE-H 28388 </b></a>предназначена для совместного использования с водонагревателями для защиты систем питьевого водоснабжения от превышения допустимого давления при нагреве бойлеров. Модель оснащена предохранительным клапаном, который предотвращает обратный поток воды в систему водопроводной воды. Корпус и внутренности выполнены из латуни, подпружиненная крышка - из высококачественного пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Заданное давление: 7 бар</li>
<li>Максимальная pабочая температура: 120 °C.</li>
<li>Рабочий допуск от заданного давления составляет: от -5% до + 5% </li>
<li>Максимальная мощность котла: 10 кВт</li>
<li>Диаметр: 3/4 дюйм</li>
<li>Длина соединения: 143.5 мм</li>
<li>Рабочая длина соединения: 134 мм</li>
<li>Длина соединения: 229.5 мм</li>
<li>Рабочая длина соединени:я 229.5 мм</li>
<li>Max. kW (EN-1488): 150</li>
<li>Max. kW (EN-1487): 10</li>
<li>Вес: 0,32 кг</li>
</ul>

<p> </p>",242856,0,,,
https://cdn.entero.ru/mp@2x/19/fc/19fcbff01d6d52d95fa81b6eb48d5fb5.jpg,Теплоноситель Теплый дом Теплый Дом-30 20 кг канистра,Теплоноситель Теплый дом Теплый Дом-30 20 кг канистра,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/243011,"<p>Теплоноситель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/243011""><b class=""b"">Тёплый дом Тёплый дом-30 </b></a>используется в качестве рабочей жидкости в автономных системах отопления и кондиционирования, а также в теплообменных аппаратах, работающих при низких температурах для предохранения системы от замерзания и обеспечения её запуска при отрицательных температурах. Основой тепоносителя является - этиленгликоль с добавлением присадок, для повышения его инертности к материалам, из которых изготовлены элементы отопительной системы: металлам, пластикам и резинам.</p>

<p>В комплект поставки входит рабочая жидкость в канистре полиэтиленовой и инструкция по эксплуатации.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Цвет: красный</li>
<li>Температура начала кристаллизации: -30 °C</li>
<li>Температура кипения (760 мм рт ст): 106 °C</li>
<li>Состав: этиленгликоль с присадками</li>
<li>Содержание этиленгликоля: 65%</li>
<li>Масса: 20 кг</li>
</ul>

<p> </p>",243011,0,,,
https://cdn.entero.ru/mp@2x/91/40/91405bb4f0b9ad48c827907ae8873e97.jpg;https://cdn.entero.ru/mp@2x/70/2e/702e4122222c8bfe61769dbcef1bf2c2.jpg;https://cdn.entero.ru/mp@2x/30/80/30804b1e69199fb3a352a6b75ae8a353.jpg,"Группа безопасности котла Icma GS02 1"" 3 бар","Группа безопасности котла Icma GS02 1"" 3 бар",0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/242684,"<p>Группа безопасности <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242684""><b class=""b"">Icma GS02</b></a> предназначена для совместного использования с котлами для защиты закрытых систем теплоснабжения. Модель оснащена предохранительным клапаном, манометром и автоматическим удалителем воздуха. Корпус устройства выполнен из латуни.</p>

<p>В комплект поставки входит автоматический воздухоотводчик арт. 709, предохранительный клапан арт. 242 1/2” — 3 бар, манометр арт. 257 1/2” 0-6 бар.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Присоединительный размер: 1""внутренняя резьба</li>
<li>Номинальное давление PN 10.</li>
<li>Температура рабочей среды: от 5 до +100 °C</li>
<li>Максимальная рабочая температура 110°C.</li>
<li>Сверхдавление:
<ul>
<li>открытия 20%,</li>
<li>закрытия 20%.</li>
</ul>
</li>
<li>Вес: 0,85 кг</li>
</ul>",242684,0,https://entero.ru/manuals/302295/%D0%A2%D0%B5%D1%85%D0%BF%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Icma%20GS02%201_%203%20%D0%B1%D0%B0%D1%80.pdf,,
https://cdn.entero.ru/mp@2x/a3/33/a33363b35932f0f96af42ee6422841ef.jpg,Теплоноситель DIXIS Nixiegel 30 30 кг,Теплоноситель DIXIS Nixiegel 30 30 кг,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/243223,"<p>Теплоноситель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/243223""><b class=""b"">Dixis Nixiegel 30</b></a> используется в качестве рабочей жидкости в автономных системах отопления и кондиционирования, а также в теплообменных аппаратах для предохранения системы от замерзания и обеспечения её запуска при отрицательных температурах. Основой тепоносителя является - моноэтиленгликоль с добавлением присадок, для повышения его инертности к материалам, из которых изготовлены элементы отопительной системы: металлам, пластикам и резинам.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Состав: этиленгликоль</li>
<li>Температура начала кристаллизации: не выше -30°C</li>
<li>Температура кипения: не ниже 106 °C</li>
<li>Вязкость кинематическая при +20 °C: 3,51 мм/с</li>
<li>Теплопроводность при +20 °C: 0,389 Вт/ K</li>
<li>Теплоёмкость, при +20 °C: 3,611 кДж/кГ К</li>
<li>Цвет: зеленый</li>
<li>Срок эксплуатации: 5 лет</li>
<li>Масса: 30 кг</li>
</ul>",243223,0,,,
https://cdn.entero.ru/mp@2x/b5/96/b5967b3506d8895b6c6a124a604331b5.jpg;https://cdn.entero.ru/mp@2x/3a/b6/3ab65b6830abf6e7bf3e2be41c8b55c3.jpg;https://cdn.entero.ru/mp@2x/ab/3f/ab3fad4d98a68953fa6af4c7369fa7d9.jpg;https://cdn.entero.ru/mp@2x/fc/b8/fcb8b17fd8d43007c7ec82e584193125.jpg;https://cdn.entero.ru/mp@2x/e8/22/e8221f1bb1dbc462c8637726b97cdf5c.jpg;https://cdn.entero.ru/mp@2x/89/ce/89ce96b4007220dd2a83c4ffd961b21c.jpg;https://cdn.entero.ru/mp@2x/ac/e4/ace4da21d2c1f1ba91804c34382e263b.jpg;https://cdn.entero.ru/mp@2x/31/c5/31c5e8bbe6d08197144fe974a721e737.jpg;https://cdn.entero.ru/mp@2x/ba/69/ba693fc9b0b6f9f929789aa65b0cdec0.jpg;https://cdn.entero.ru/mp@2x/d3/f7/d3f7571606581a19b154467561578ca3.jpg;https://cdn.entero.ru/mp@2x/f5/3b/f53b8f81dcdea10a076d141c63bb1fcf.jpg;https://cdn.entero.ru/mp@2x/25/40/2540f98972ad1fd7ee9a94cc58c82352.jpg;https://cdn.entero.ru/mp@2x/81/60/816088ad551af961e8989d0a5dda4312.jpg,Группа безопасности Flamco Flexbrane IC CF 28387 1”,Группа безопасности Flamco Flexbrane IC CF 28387 1”,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/242855,"<p>Группа безопасности <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242855""><b class=""b"">Flamco Flexbrane IC CF 28387 </b></a>предназначена для совместного использования с водонагревателями для защиты систем питьевого водоснабжения от превышения допустимого давления при нагреве бойлеров. Модель оснащена предохранительным клапаном, который предотвращает обратный поток воды в систему водопроводной воды. Корпус и внутренности выполнены из латуни, подпружиненная крышка - из высококачественного пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Заданное давление: 7 бар</li>
<li>Максимальная pабочая температура: 120 °C.</li>
<li>Рабочий допуск от заданного давления составляет: от -5% до + 5% </li>
<li>Максимальная мощность котла: 10 кВт</li>
<li>Диаметр: 1дюйм</li>
<li>Max. kW (EN-1488): 250</li>
<li>Max. kW (EN-1487):18</li>
<li>Вес: 0,49 кг</li>
</ul>",242855,0,,,
https://cdn.entero.ru/mp@2x/33/87/338722413aa95991c44a5eb008e570a7.jpg,Теплоноситель Теплый дом Тёплый дом-65 20 кг канистра,Теплоноситель Теплый дом Тёплый дом-65 20 кг канистра,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/241784,"<p>Теплоноситель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/241784""><b class=""b"">Тёплый дом Тёплый дом-65 </b></a>используется в качестве рабочей жидкости в автономных системах отопления и кондиционирования, а также в теплообменных аппаратах, работающих при низких температурах для предохранения системы от замерзания и обеспечения её запуска при отрицательных температурах. Основой тепоносителя является - этиленгликоль с добавлением присадок, для повышения его инертности к материалам, из которых изготовлены элементы отопительной системы: металлам, пластикам и резинам.</p>

<p>В комплект поставки входит рабочая жидкость в канистре полиэтиленовой и инструкция по эксплуатации.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Цвет: красный</li>
<li>Плотность при 20 оС, г/см3: 1,090</li>
<li>Температура начала кристаллизации: -66 °C</li>
<li>Температура кипения (760 мм рт ст): 112 °C</li>
<li>Состав: этиленгликоль с присадками</li>
<li>Содержание этиленгликоля: 65%</li>
<li>Масса: 20 кг</li>
</ul>",241784,0,,,
https://cdn.entero.ru/mp@2x/3a/c7/3ac7b03adf237851b446d41a98e674e1.jpg,Теплоноситель DIXIS Nixiegel 65 30 кг,Теплоноситель DIXIS Nixiegel 65 30 кг,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/240051,"<p>Теплоноситель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/240051""><b class=""b"">Dixis Nixiegel 65 </b></a>используется в качестве рабочей жидкости в автономных системах отопления и кондиционирования, а также в теплообменных аппаратах для предохранения системы от замерзания и обеспечения её запуска при отрицательных температурах. Основой тепоносителя является - моноэтиленгликоль с добавлением присадок, для повышения его инертности к материалам, из которых изготовлены элементы отопительной системы: металлам, пластикам и резинам.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Состав: этиленгликоль</li>
<li>Температура начала кристаллизации: не выше -65°C</li>
<li>Температура кипения: не ниже 110 °C</li>
<li>Вязкость кинематическая при +20 °C: 6,01 мм/с</li>
<li>Теплопроводность при +20 °C: 0,443 Вт/ K</li>
<li>Теплоёмкость, при +20 °C: 3,453 кДж/кГ К</li>
<li>Цвет: зеленый</li>
<li>Срок эксплуатации: 5 лет</li>
<li>Масса: 30 кг</li>
</ul>",240051,0,https://entero.ru/manuals/299685/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D1%8F%20Nixiegel.pdf,,
https://cdn.entero.ru/mp@2x/2d/0b/2d0b4f40abe1edb95de38e10bdb981c6.jpg;https://cdn.entero.ru/mp@2x/21/09/2109a4bf23e99c84a1f6aa734d9bafab.jpg;https://cdn.entero.ru/mp@2x/d1/bc/d1bca686fd8064dc1215d2b0dfa5d1f8.jpg;https://cdn.entero.ru/mp@2x/ba/8c/ba8cd24bb2054af312d481c89b9c225b.jpg,"Группа безопасности котла Watts KSG 30/E 1"" 3 бар до 50 кВт","Группа безопасности котла Watts KSG 30/E 1"" 3 бар до 50 кВт",0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/242763,"<p>Группа безопасности <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242763""><b class=""b"">Watts KSG 30/E</b></a> предназначена для совместного использования с котлами для защиты закрытых систем теплоснабжения. Модель оснащена предохранительным клапаном, манометром и автоматическим удалителем воздуха с автоматическим запорным устройством. Корпус устройства выполнен из латуни.</p>

<p>В комплект поставки входит латунный корпус, автоматический воздухоотводный клапан R88I с отсечным клапаном, предохранительный клапан R140R на 3 бар, манометр 0 # 4 бар R225, вывод для реле1/4”.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура рабочей среды: от -10 до +80 °C</li>
<li>Присоединительный размер: 1""</li>
<li>Заданное давление: 3 бар</li>
<li>Максимальная мощность котла: 50 кВт</li>
<li>Вес: 1,31кг</li>
</ul>",242763,0,https://entero.ru/manuals/302298/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Watts%20KSG%2030_E%201_%203%20%D0%B1%D0%B0%D1%80%20%D0%B4%D0%BE%2050%20%D0%BA%D0%92%D1%82.pdf;https://entero.ru/manuals/302299/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8%20%D0%BD%D0%B0%20Watts%20KSG%2030_E%201_%203%20%D0%B1%D0%B0%D1%80%20%D0%B4%D0%BE%2050%20%D0%BA%D0%92%D1%82.pdf,,
https://cdn.entero.ru/mp@2x/42/6a/426aae5be6ce2f95980cc3f5be88bcc9.jpg,Теплоноситель Теплый дом Тёплый дом Эко-30 20 кг канистра,Теплоноситель Теплый дом Тёплый дом Эко-30 20 кг канистра,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/239075,"<p>Теплоноситель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/239075""><b class=""b"">Тёплый дом Эко-30 </b></a>используется в качестве рабочей жидкости для двухконтурных котлов в автономных системах отопления и кондиционирования, для предохранения системы от замерзания и обеспечения её запуска при отрицательных температурах. Основой тепоносителя является - пропиленгликоль с добавлением присадок, для повышения его инертности к материалам, из которых изготовлены элементы отопительной системы: металлам, пластикам и резинам.</p>

<p>В комплект поставки входит рабочая жидкость в канистре полиэтиленовой и инструкция по эксплуатации.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Цвет: зеленый</li>
<li>Плотность при 20 °C: 1.041 г/см3</li>
<li>Температура начала кристаллизации: -30 °C</li>
<li>Температура кипения (760 мм рт ст): 106 °C</li>
<li>Состав: пропиленгликоль с присадками</li>
<li>Масса: 20 кг</li>
</ul>",239075,0,,,
https://cdn.entero.ru/mp@2x/2d/18/2d181d20b63439628000b8998e57504d.jpg,Комплект коаксиальный Protherm для прохода через стену 60/100 мм l=750 мм для котлов Ягуар,Комплект коаксиальный Protherm для прохода через стену 60/100 мм l=750 мм для котлов Ягуар,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/242098,"<p>Комплект коаксиальный <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/242098""><b class=""b"">Protherm 3003202753</b></a> для прохода через стену предназначен для котлов Ягуар в системах отопления для двымоудаления.</p>

<p>В комплект поставки входит колено с фланцем, манжета, 2 уплотнительных кольца Ø60 мм, хомут, распорка, внутренняя труба Ø60 мм, внешняя труба Ø100 мм, уплотнение под фланец, защитная решетка, декоративная розетка (внешняя), декоративная розетка (внутренняя), 6 винтов.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр дымохода: 60/100 мм</li>
<li>Строительная длина: l=750 мм</li>
</ul>

<p> </p>",242098,0,,,
https://cdn.entero.ru/mp@2x/ce/60/ce60749695cf21647fe017a400b13e4c.jpg,Теплоноситель DIXIS Nixiegel 30 50 кг,Теплоноситель DIXIS Nixiegel 30 50 кг,0,RUB,Нет,,Климатическая техника,Аксессуары,https://entero.ru/item/240050,"<p>Теплоноситель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/240050""><b class=""b"">Dixis Nixiegel 30</b></a> используется в качестве рабочей жидкости в автономных системах отопления и кондиционирования, а также в теплообменных аппаратах для предохранения системы от замерзания и обеспечения её запуска при отрицательных температурах. Основой тепоносителя является - моноэтиленгликоль с добавлением присадок, для повышения его инертности к материалам, из которых изготовлены элементы отопительной системы: металлам, пластикам и резинам.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Состав: этиленгликоль</li>
<li>Температура начала кристаллизации: не выше -30°C</li>
<li>Температура кипения: не ниже 106 °C</li>
<li>Вязкость кинематическая при +20 °C: 3,51 мм/с</li>
<li>Теплопроводность при +20 °C: 0,389 Вт/ K</li>
<li>Теплоёмкость, при +20 °C: 3,611 кДж/кГ К</li>
<li>Цвет: зеленый</li>
<li>Срок эксплуатации: 5 лет</li>
<li>Масса: 50 кг</li>
</ul>",240050,0,https://entero.ru/manuals/299684/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D1%8F%20Nixiegel.pdf,,
