Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Температурный режим,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Установка,Подключение,Вес (с упаковкой),Количество ванн,Линия 700,Линия 900,Таймер,Объем одной ванны,Общий объем фритюрного масла,Кран для слива масла,Холодная зона,Вместимость чебуреков,Встроенная система фильтрации,Автоподъем корзин
https://cdn.entero.ru/mp@2x/18/47/184779941f6b80568c478e2865996632.jpg,Корзина для фритюрницы Kocateq BEF131V/132V basket,Корзина для фритюрницы Kocateq BEF131V/132V basket,5649,RUB,Нет,Kocateq,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/336976,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/336976""><b class=""b"">Kocateq BEF131V/132V basket</b></a> предназначена для совместного использования с фритюрницей <a href=""https://entero.ru/item/123465"">BEF131V</a> для раздельной жарки легкосклеиваемых продуктов в большом количестве масла или жира на предприятиях общественного питания и торговли. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 226х210х120 мм</li>
<li>Длина ручки: 232 мм</li>
<li>Ширина ручки: 42 мм</li>
</ul>",336976,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Шипцы для чебуречниц Crazy Pan CP-SP-TONG для CP-BEF,Шипцы для чебуречниц Crazy Pan CP-SP-TONG для CP-BEF,849,RUB,Нет,,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/187624,"<p>Шипцы <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/187624""><b class=""b"">Crazy Pan CP-SP-TONG</b></a> испольузются совместно с чебуречницами <a href=""https://entero.ru/search.php?text=crazy+pan+CP-BEF"">CP-BEF</a> на предприятиях общественного питания и торговли. Изделие выполнено из нержавеющей стали.</p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Размеры в упаковке: 230x40x48 мм</li>
<li>Вес: 0,061 кг</li>
</ul>",187624,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/b6/01/b60151983c08058d7d4b8da138da14f2.jpg;https://cdn.entero.ru/mp@2x/44/d6/44d60e454e4fd725bf54f4b375af25ef.jpg,Корзина для фритюрницы Enigma Basket (8L),Корзина для фритюрницы Enigma Basket (8L),1427,RUB,Нет,Enigma,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/150388,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/150388""><b class=""b"">Enigma Basket (8L)</b></a> используется совместно с фритюрницами с ванной объёмом 8 л на предприятиях общественного питания и торговли. Аксессуар выполнен из металла, ручка - из пластика. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры сетки: 185х240х140 мм</li>
<li>Длина ручки: 240 мм</li>
</ul>",150388,,,,,,,,,,,0,,2010,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/62/79/6279d10fdf3dba7796ff0b1a9c35f8b0.jpg;https://cdn.entero.ru/mp@2x/e1/dd/e1ddf7b9d735b554e16f8f9ab0189ca0.jpg,Корзина Iplate Small для фритюрницы FRAER-V8,Корзина Iplate Small для фритюрницы FRAER-V8,2250,RUB,Нет,,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/376125,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/376125""><b class=""b"">Iplate Small</b></a> используется совместно с фритюрницей <a href=""https://entero.ru/item/376106"">FRAER-V8</a> на предприятиях пищевой промышленности, общественного питания и торговли для приготовления продуктов в большом количестве масла. Подходит для большинства фритюрниц объемом 4 л. Изделие выполнено из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 100х200х100 мм</li>
<li>Длина ручки: 220 мм</li>
</ul>",376125,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/2c/80/2c80337d7f6bc8fba108b743fadb9525.jpg;https://cdn.entero.ru/mp@2x/41/35/41356ceec4648d47f724904912b8c51b.jpg,Лоток для выгрузки продукта RoboLabs RLRFB15403401,Лоток для выгрузки продукта RoboLabs RLRFB15403401,7984,RUB,Нет,RoboLabs,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/314153,"<p>Лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/314153""><b class=""b"">RoboLabs RLRFB15403401</b></a> используется совместно с фритюрницей <a href=""https://entero.ru/item/183532"" target=""_blank"">RoboFryBox</a> для выгрузки готового продукта на предприятиях общественного питания и торговли. Аксессуар выполнен из нержавеющей стали AISI 304.</p>

<p>В комплект поставки входят 2 лотка и кронштейн.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Кронштейн крепится на дверь и не требует дополнительного места на подставке под фритюрницу</li>
<li>Облегчение выгрузки продукта в специализированную упаковку</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 420x250x200 мм</li>
</ul>",314153,,,,,,,,,,,0,,10505,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/5d/18/5d18c9b87fcc4e91d6cbec596448075c.jpg,Корзина для фритюрницы Apach Chef Line GLA770045 (120х295х120),Корзина для фритюрницы Apach Chef Line GLA770045 (120х295х120),8520,RUB,Нет,Apach,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/118589,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/118589""><b class=""b"">Apach Chef Line GLA770045</b></a> используется совместно с фритюрницами <a href=""https://entero.ru/list/591?f%5Bvendors%5D%5B%5D=618&f%5B1252%5D%5Bmin%5D=730&f%5B1252%5D%5Bmax%5D=730"">730-й серии</a> на предприятиях общественного питания и торговли для приготовления блюд в масле. Изделие оснащено эргономичной ручкой.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты: 120х295х120 мм</li>
<li>Габариты в упаковке: 220х395х320 мм</li>
</ul>",118589,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/7a/1a/7a1a3278482cfa9f61ee2c1747e6e500.jpg,Корзина для фритюрницы Apach Chef Line GLA770046 (260х295х120),Корзина для фритюрницы Apach Chef Line GLA770046 (260х295х120),9548,RUB,Нет,Apach,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/118588,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/118588""><b class=""b"">Apach Chef Line GLA770046</b></a> используется совместно с фритюрницами <a href=""http://entero.ru/list/591?f%5Bvendors%5D%5B%5D=618&f%5B1252%5D%5Bmin%5D=700&f%5B1252%5D%5Bmax%5D=700"">700-й серии</a> на предприятиях общественного питания и торговли для приготовления блюд в масле. Изделие оснащено эргономичной ручкой.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты: 260х295х120 мм</li>
<li>Габариты в упаковке: 360х395х320 мм</li>
</ul>",118588,,,,,,,,,,,0,,11644,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/81/5d/815dd51a2b61adde6da38679cd9d16cf.jpg,Стартовый комплект RoboLabs Robofrybox,Стартовый комплект RoboLabs Robofrybox,10000,RUB,Нет,RoboLabs,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/376271,"<p>Стартовый набор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/376271"">RoboLabs Robofrybox</a></b> включает в себя 6 месяцев гарантии от Naladil.ru, 10 литров масла для фритюра и сменные фильтры.</p>",376271,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/b5/3f/b53f825fa2cd7e01149ceee77a18215d.jpg,Корзина фритюрная GASTRORAG B-40,Корзина фритюрная GASTRORAG B-40,0,RUB,Нет,GASTRORAG,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/52837,"<p>Фритюрная корзина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/52837"">GASTRORAG B-40</a> </b>используется совместно с фритюрницами CZG-40 и CZG-40-2. Модель оснащена пластиковой ручкой.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 4 л</li>
<li>Размер: 140х240х100 мм</li>
</ul>",52837,,,,,,,,,,,0,https://entero.ru/manuals/116164/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/c1/3b/c13b9196a150973e2eb541779c0b2ac5.jpg,Корзина фритюрная GASTRORAG B-80,Корзина фритюрная GASTRORAG B-80,0,RUB,Нет,GASTRORAG,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/52838,"<p>Фритюрная корзина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/52838"">GASTRORAG B-80</a> </b>используется совместно с фритюрницами CZG-80 и CZG-80-2. Модель оснащена пластиковой ручкой.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 8 л</li>
<li>Размер: 230х240х100 мм</li>
</ul>",52838,,,,,,,,,,,0,https://entero.ru/manuals/116165/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/2c/d9/2cd92d64374d00f8d545a13e3bda4130.jpg,Корзина для фритюрницы Tecnoinox 8 л,Корзина для фритюрницы Tecnoinox 8 л,0,RUB,Нет,Tecnoinox,Профоборудование,Тепловое,Фритюрницы,https://entero.ru/item/51812,"<p>Корзина для фритюрницы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/51812"">Tecnoinox 8 л</a></b> предназначена для использования во фритюрных ваннах объемом 8 л серии 600, 650, 700, 740 на предприятиях общественного питания и торговли.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 210х265х105 мм</li>
</ul>",51812,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
