Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Количество зон нагрева,Материал жарочной поверхности,Структура верхней поверхности,Структура нижней поверхности,Размер верхней рабочей поверхности,Размер нижней рабочей поверхности
https://cdn.entero.ru/mp@2x/d0/9f/d09f27dad02568589b4d2b3dda6e00aa.jpg;https://cdn.entero.ru/mp@2x/ae/9c/ae9ce8f56c7b99761a9e02f87e5d3301.jpg;https://cdn.entero.ru/mp@2x/2f/c1/2fc1f7c51764e7415532201800610605.jpg;https://cdn.entero.ru/mp@2x/57/68/5768feebc1fc83c371a464391095ecae.jpg;https://cdn.entero.ru/mp@2x/20/2f/202f6879407bd9d5c74a3334f60096d4.jpg,Гриль контактный EKSI HEG-813-MT рст,HEG-813-MT,21502,RUB,Нет,EKSI,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/368442,"<p>Контактный гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368442"">EKSI HEG-813-MT рст</a></b> предназначен для жарки, быстрого приготовления и разогрева блюд из мяса, рыбы, птицы и полуфабрикатов на предприятиях общественного питания и торговли. Одновременное воздействие на продукты сразу 2 рабочих поверхностей обеспечивает равномерную прожарку. Модель оснащена терморегулятором. Корпус выполнен из нержавеющей стали.</p>",368442,от 50 до 300 °C,220 В,3.6 кВт,580 мм,400 мм,210 мм,23.2 кг,Китай,1,645x435x275 мм,0,,22398,,,,2,,"одна гладкая, одна рифленая","одна гладкая, одна рифленая",214x214 мм,480x228 мм
https://cdn.entero.ru/mp@2x/8f/5b/8f5bbd25116d5b51c19dbce4ef419363.jpg,Гриль прижимной Kocateq GH813CNW,32693,24373,RUB,Нет,Kocateq,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/122236,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/122236"">Kocateq GH813CNW</a></b> предназначен для жарки мяса, птицы, рыбы и овощей, приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Модель оснащена механической панелью управления и термостатом для регулировки температуры. Рабочие поверхности выполнены из литой стали с антипригарным покрытием, корпус - из нержавеющей стали AISI 430 толщиной 0,8 мм, ножки - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Быстрое и равномерное приготовление за счет нагрева продукта с 2 сторон</li>
<li>Сбалансированная верхняя пластина для комфортной работы оператора и исключения излишней деформации продукта</li>
<li>Выдвижной лоток для сбора сока и жира</li>
<li>Индикаторы:
<ul>
<li>Подключение к электрической сети</li>
<li>Нагрев пластин</li>
</ul>
</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 670х420х245 мм</li>
</ul>",122236,от 50 до 300 °C,220 В,3.6 кВт,567 мм,306 мм,205 мм,,Ю. Корея,,,0,https://entero.ru/manuals/279630/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20GH813CNW.pdf,,,,,2,сталь,рифленая,гладкая,214х214 мм,485х235 мм
https://cdn.entero.ru/mp@2x/62/ed/62edf0c3fc77fe733b154fb3e85a1408.jpg,Гриль прижимной FIMAR EasyLine EG-03,ELP50EG0323M,52163,RUB,Нет,FIMAR,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/51882,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/51882"">FIMAR EasyLine EG-03</a></b> предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Рифленая поверхность создает аппетитную хрустящую корочку. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 630x460x410 мм</li>
<li>Объем упаковки: 0,115 м<sup>3</sup></li>
</ul>",51882,от 0 до 300 °C,220 В,3.6 кВт,570 мм,305 мм,500 мм,32 кг,Китай,1,630x460x410 мм,0,https://entero.ru/manuals/87243/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20FIMAR.pdf;https://entero.ru/manuals/376634/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20FIMAR%20EasyLine%20EG-03.pdf;https://entero.ru/manuals/376635/%D0%9B%D0%B8%D1%81%D1%82%D0%BE%D0%B2%D0%BA%D0%B0%20%28%D1%80%D1%83%D1%81.%20+%20%D0%B0%D0%BD%D0%B3%D0%BB.%29%20%D0%BD%D0%B0%20FIMAR%20EasyLine%20EG-03.pdf;https://entero.ru/manuals/376636/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/376637/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8%20%28%D0%B4%D0%BE%2006.10.2027%29.pdf,56699,,25 кг,Италия,2,чугун,рифленая,рифленая,,475х230 мм
https://cdn.entero.ru/mp@2x/42/9c/429c5e9fa461912fb87e919d77887733.jpg,Гриль прижимной FIMAR PE25R,PE25RE 53070,54181,RUB,Нет,FIMAR,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/25258,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/25258"">FIMAR PE25R</a></b> предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, контактирующими с плитами для обеспечения лучшей проводимости. Рифленая поверхность создает аппетитную хрустящую корочку. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Термостат</li>
<li>Предохранительный термостат</li>
<li>Жарочная плита с пескоструйной обработкой</li>
<li>Верхняя плита с автоматической балансировкой</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 460х450х300 мм</li>
<li>Объем упаковки: 0,062 м<sup>3</sup></li>
</ul>",25258,от 0 до 300 °C,220 В,1.7 кВт,340 мм,360 мм,520 мм,,Италия,,,0,https://entero.ru/manuals/369751/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20FIMAR%20PE25L.pdf;https://entero.ru/manuals/377238/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%28%D1%80%D1%83%D1%81.%20+%20%D0%B0%D0%BD%D0%B3%D0%BB.%29%20%D0%BD%D0%B0%20FIMAR%20PE25R.pdf;https://entero.ru/manuals/377239/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%28%D1%80%D1%83%D1%81.%20+%20%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/377240/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/377241/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8%20%28%D0%B4%D0%BE%2006.10.2027%29.pdf;https://entero.ru/manuals/377242/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F.pdf,58892,,18 кг,,1,чугун,рифленая,рифленая,240х230 мм,
https://cdn.entero.ru/mp@2x/fd/07/fd07c8b4a41aa62420c95d5d31e34dc7.jpg,Гриль прижимной Tatra TCG 3627 SS SS,213828,60285,RUB,Нет,Tatra,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/128616,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128616"">Tatra TCG 3627 SS SS</a></b> предназначен для жарки мяса, птицы, рыбы, овощей и быстрого разогрева полуфабрикатов на предприятиях общественного питания и торговли. Модель оснащена электромеханической панелью управления с терморегулятором и индикаторами питания и нагрева, системой независимого управления каждой зоной нагрева, 2 раздельными верхними и нижними поверхностями и емкостью для сбора жира. Корпус выполнен из нержавеющей стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры: 15 мин.</li>
<li>Оптимальная температура использования: от 200 до 250 °C</li>
<li>Габариты в упаковке: 920х600х400 мм</li>
</ul>",128616,от 50 до 300 °C,220 В,5 кВт,820 мм,500 мм,300 мм,62 кг,Турция,1,920x600x400 мм,0,https://entero.ru/manuals/418223/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Tatra%20TCG%203627%20SS%20SS.pdf;https://entero.ru/manuals/141730/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Tatra%20TCG%203627%20SS%20SS.pdf;https://entero.ru/manuals/418225/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tatra%202024-2025.pdf;https://entero.ru/manuals/418267/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tatra.pdf;https://entero.ru/manuals/471722/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20Tatra%20TCG%203627%20SS%20SS.pdf;https://entero.ru/manuals/509640/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,62797,,61 кг,,2,чугун,гладкая,гладкая,360x270 мм,360x270 мм
https://cdn.entero.ru/mp@2x/30/6b/306bfe0e991ca87e689076587f91c41d.jpg,Гриль прижимной Tatra TCG 3627 RR SS,213829,60285,RUB,Нет,Tatra,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/128617,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128617"">Tatra TCG 3627 RR SS</a></b> предназначен для жарки мяса, птицы, рыбы, овощей и быстрого разогрева полуфабрикатов на предприятиях общественного питания и торговли. Модель оснащена электромеханической панелью управления с терморегулятором и индикаторами питания и нагрева, системой независимого управления каждой зоной нагрева, 2 раздельными верхними и нижними поверхностями и емкостью для сбора жира. Корпус выполнен из нержавеющей стали. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры: 15 мин.</li>
<li>Оптимальная температура использования: от 200 до 250 °C</li>
<li>Габариты в упаковке: 920х600х400 мм</li>
</ul>",128617,от 50 до 300 °C,220 В,5 кВт,820 мм,500 мм,300 мм,57 кг,Турция,1,920x600x400 мм,0,https://entero.ru/manuals/418226/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Tatra%20TCG%203627%20RR%20SS.pdf;https://entero.ru/manuals/141735/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Tatra%20TCG%203627%20RR%20SS.pdf;https://entero.ru/manuals/418228/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tatra%202024-2025.pdf;https://entero.ru/manuals/418268/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tatra.pdf;https://entero.ru/manuals/471745/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20Tatra%20TCG%203627%20RR%20SS.pdf;https://entero.ru/manuals/509623/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,62797,https://vkvideo.ru/video_ext.php?oid=-177656185&id=456241398&hash=8e09c96b9748203c,61 кг,,2,чугун,"одна гладкая, одна рифленая","одна гладкая, одна рифленая",360x270 мм,360x270 мм
https://cdn.entero.ru/mp@2x/b1/3c/b13c844793c94027788f464d9a6b64f5.jpg;https://cdn.entero.ru/mp@2x/ff/04/ff04dba74006ca48c7664ec68705bbae.jpg;https://cdn.entero.ru/mp@2x/37/23/37236913eddad8a031d3bf8c1eae9e96.jpg;https://cdn.entero.ru/mp@2x/1d/6f/1d6f3eee31c1430c13d56bd882832f6f.jpg,Гриль контактный ATESY Престо ТГК-1-1.6-П-А-Р,Гриль контактный ATESY Престо ТГК-1-1.6-П-А-Р,66302,RUB,Нет,ATESY,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/267496,"<p>Контактный гриль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/267496""><b class=""b"">ATESY Престо ТГК-1-1.6- П-А-Р</b></a> используется на предприятиях общественного питания и торговли для быстрого разогрева всех видов хлеба, сэндвичей, хлеба с колбасой, хот-догов, булочек с бургерами, сэндвичей, французских тостов, панини и аналогичных видов готовых незамороженных продуктов. Модель оснащена электромеханической панелью управления с плавной регулировкой температуры жарочных поверхностей. Корпус выполнен из пищевой нержавеющей стали AISI430</p>

<p><b>Особенности:</b></p>

<ul>
<li>Фиксатор верхней жарочной поверхности в открытом состоянии</li>
<li>Алюминиевые поверхности обеспечивают высокие антипригарные свойства гриля</li>
<li>Нагрев осуществляется ТЭНами, расположенными в верхней и нижней поверхностях</li>
<li>В подъемный механизм верхней плиты гриля установлена пружина для облегчения подъема</li>
<li>Давление верхней поверхности регулируется прижимной пружиной, что обеспечивает адаптацию к различной толщине продукта </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Расстояние между рабочими поверхностями: от 0 до 75 мм</li>
</ul>",267496,от 50 до 250 °C,220 В,1.6 кВт,280 мм,440 мм,160 мм,13.44 кг,Россия,1,336x528x192 мм,0,https://entero.ru/manuals/330679/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20ATESY%202021.pdf;https://entero.ru/manuals/330997/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ATESY%20%D0%9F%D1%80%D0%B5%D1%81%D1%82%D0%BE%20%D0%A2%D0%93%D0%9A-1-1.6-%20%D0%9F-%D0%90-%D0%A0.pdf,69065,,11.2 кг,,2,алюминий,рифленая,рифленая,260х260 мм,260х260 мм
https://cdn.entero.ru/mp@2x/5e/d2/5ed22d4ec215dd3c6058290cf4645ba4.jpg,Гриль прижимной Roller Grill Premium R,Гриль прижимной Roller Grill Premium R,71159,RUB,Нет,Roller Grill,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/253804,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/253804"">Roller Grill Premium R</a></b> предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Рифленая поверхность создает аппетитную хрустящую корочку. Модель оснащена съемным поддоном для сбора соков и лишнего жира. Корпус выполнен из нержавеющей стали, ручки - из термостойкого материала.</p>

<p>В комплект поставки входит скребок для легкой очистки.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Электромеханическая панель управления</li>
<li>Термостат</li>
<li>Контрольные сигнальные лампы</li>
<li>Возможность адаптировать высоту верхней пластины к размеру продукта</li>
<li>Сокращенное время предварительного нагрева</li>
<li>Отверстие в передней части зоны приготовления позволяет напрямую удалять соки, жир и остатки пищи </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность:
<ul>
<li>240 гамбургеров/час</li>
<li>48 сэндвичей/час</li>
</ul>
</li>
<li>Время предварительного нагрева до 280°C: 8,5 мин</li>
</ul>",253804,от 0 до 300 °C,220 В,3.4 кВт,475 мм,400 мм,220 мм,28.8 кг,Франция,1,570x480x264 мм,0,https://entero.ru/manuals/310896/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Roller%20Grill%20Premium%20R%20%28%D1%84%D1%80%D0%B0%D0%BD%D1%86.%29.pdf,,,24 кг,,1,чугун,рифленая,рифленая,360х240 мм,360х240 мм
https://cdn.entero.ru/mp@2x/f8/33/f83355b2d9c20191b16556882b9048a2.jpg,Гриль прижимной Sirman CORT V LL,CORT VETROCERAMICA 60069,75963,RUB,Нет,Sirman,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/24191,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/24191"">Sirman CORT V LL</a> </b>предназначен для жарки мяса, птицы, рыбы, овощей, а также для приготовления стейков, гамбургеров и горячих сэндвичей на предприятиях общественного питания и торговли. Модель оснащена регулируемым термостатом и ванночкой для сбора жидкостей и остатков пищи.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Самобалансируемая и регулируемая верхняя плита</li>
<li>Сточный жёлоб жидкостей и остатков выпечки</li>
<li>Корпус из нержавеющей стали</li>
<li>Рабочая поверхность из стеклокерамики Ceran®</li>
<li>Регулируемые по высоте ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 430x420x270 мм</li>
</ul>",24191,от 0 до 300 °C,220 В,3 кВт,435 мм,490 мм,550 мм,,Италия,,,0,https://entero.ru/manuals/45794/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Sirman%20CORT%20V.pdf;https://entero.ru/manuals/419679/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Sirman%20CORT%20V.pdf;https://entero.ru/manuals/45795/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Sirman%20CORT%20V.jpg;https://entero.ru/manuals/72879/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Sirman%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/501588/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,79128,,14 кг,,1,стеклокерамика,гладкая,гладкая,340x290 мм,340x290 мм
https://cdn.entero.ru/mp@2x/7b/ab/7babae6868d233a43da93296cfa9965a.jpg;https://cdn.entero.ru/mp@2x/f6/dd/f6dd3163b1f47c6dd5fcecbfacf0aa8f.jpg;https://cdn.entero.ru/mp@2x/17/d0/17d0dbc1c2c616ad2bea3485e32d3b2d.jpg;https://cdn.entero.ru/mp@2x/ed/aa/edaa69d24940802825de9808583838ac.jpg;https://cdn.entero.ru/mp@2x/e7/6d/e76d3ff12d86ea21fac851e4b2424554.jpg,Гриль прижимной Azimut KDA 33ED,151242,251576,RUB,Нет,Azimut,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/163967,"<p>Прижимной гриль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/163967"">Azimut KDA 33ED</a></b> предназначен для жарки мяса, птицы, рыбы, овощей и быстрого разогрева полуфабрикатов на предприятиях общественного питания и торговли. Модель оснащена цифровым управлением. При приготовлении блюдо можно накрыть «крышкой», что помогает сохранять влагу и сок внутри продукта, а также минимизирует потери веса при его термообработке. Корпус выполнен из нержавеющей стали, жарочные поверхности - из хромированной стали толщиной 10 мм.</p>

<p>В комплект поставки входит антипригарный тефлоновый коврик для верхней прижимной поверхности.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Предустановленные программы рабочего режима</li>
<li>Функция удалённого запуска</li>
<li>Звуковой сигнал окончания программы</li>
<li>Автоматическое открытие самовыравнивающейся верхней поверхности по окончании заданного рабочего цикла</li>
<li>Раздельная регулировка температуры для каждой поверхности</li>
<li>Отдельное подключение к электричеству каждой поверхности</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Площадь жарочной поверхности: 0,15 м<sup>2</sup></li>
<li>Регулировка высоты верхней панели: от 1 до 20 мм​</li>
<li>
<p>Габариты в упаковке: 805x430x590 мм</p>
</li>
</ul>",163967,от 50 до 300 °C,220 В,6 кВт,330 мм,708 мм,442 мм,,Чехия,,,0,,264817,,38 кг,,1,сталь,гладкая,гладкая,280х400 мм,320х480 мм
https://cdn.entero.ru/mp@2x/de/8c/de8c0e7796e5f4f996cbd9cadad8c6ff.jpg,Гриль контактный Foodatlas EG-811E прижимной,EG-811E,10120,RUB,Нет,Foodatlas,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/372438,"<p>Пресс гриль контактный прижимной <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/372438""><b class=""b"">Foodatlas EG-811E</b></a> предназначен для приготовления пищи (рыбы, мяса, овощей, морепродуктов, бутербродов) на жару на профессиональной кухне ресторанов, кафе, баров, торговых точек со стритфудом и фастфудом. Прибор оснащен двумя нагревающимися поверхностями, открывающихся по принципу книжки, в нижней части предусмотрен поднос для сбора масла. На нижнюю часть кладутся продукты и прижимаются верхней частью. Модель изготовлена из высококачественной нержавеющей стали SUS304, которая отличается прочностью, долговечностью и безопасностью, не изменяет вкусовые качества, запах и цвет пищи, так как не вступает в реакцию с её компонентами. Упаковка пятислойный картон.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Все детали, контактирующие с продуктами, покрыты антикоррозийными материалами, что предотвращает их окисление</li>
<li>Независимая регулировка температуры поверхностей</li>
<li>Идеален для бургеров, стейков, сэндвичей, овощей и рыбы</li>
<li>Быстрое приготовление без потери сочности</li>
<li>Легкая очистка и долгий срок службы</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: черный, нерж. сталь</li>
</ul>",372438,от 50 до 300 °C,220 В,2.2 кВт,430 мм,370 мм,195 мм,14.5 кг,Китай,1,487x427x260 мм,0,,,,,Китай,2,сталь,рифленая,рифленая,,
https://cdn.entero.ru/mp@2x/3f/b0/3fb0cd132bfabc9088af653dd30f3e09.jpg,Гриль контактный Crazy Pan CP-CG22L,Гриль контактный Crazy Pan CP-CG22L,10259,RUB,Нет,,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/303695,"<p>Контактный гриль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/303695""><b class=""b"">Crazy Pan CP-CG22L</b></a> предназначен для жарки, быстрого приготовления и разогрева блюд из мяса, рыбы, птицы и полуфабрикатов на предприятиях общественного питания и торговли. Модель оснащена световым индикатором нагрева, переключателем питания, жиросборником и ручкой. Рабочая поверхность имеет антипригарное покрытие.</p>

<p><b>Особенности:</b></p>

<ul>
<li>1 поворотный регулятор температуры</li>
<li>Автоматическое поддержание заданной температуры</li>
</ul>",303695,от 50 до 300 °C,220 В,1.8 кВт,300 мм,300 мм,200 мм,,Китай,,,0,https://entero.ru/manuals/363901/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Crazy%20Pan%20CP-CG22L.docx;https://entero.ru/manuals/363907/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Crazy%20Pan.pdf,10686,,14.2 кг,,1,чугун,рифленая,гладкая,215х215 мм,218х230 мм
https://cdn.entero.ru/mp@2x/2c/10/2c10f6f2e4c6c1168cbc51a8c702ef4b.jpg,Гриль контактный Crazy Pan CP-CG22FT,Гриль контактный Crazy Pan CP-CG22FT,10259,RUB,Нет,,Профоборудование,Тепловое,Грили контактные,https://entero.ru/item/303696,"<p>Контактный гриль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/303696""><b class=""b"">Crazy Pan CP-CG22FT</b></a> предназначен для жарки, быстрого приготовления и разогрева блюд из мяса, рыбы, птицы и полуфабрикатов на предприятиях общественного питания и торговли. Модель оснащена световым индикатором нагрева, переключателем питания, жиросборником и ручкой. Рабочая поверхность имеет антипригарное покрытие.</p>

<p><b>Особенности:</b></p>

<ul>
<li>1 поворотный регулятор температуры</li>
<li>Автоматическое поддержание заданной температуры</li>
</ul>",303696,от 50 до 300 °C,220 В,1.8 кВт,300 мм,300 мм,200 мм,,Китай,,,0,https://entero.ru/manuals/363902/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Crazy%20Pan%20CP-CG22FT.docx;https://entero.ru/manuals/363908/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Crazy%20Pan.pdf,10686,,14.2 кг,,1,чугун,гладкая,гладкая,215х215 мм,218х230 мм
