Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Ширина,Глубина,Высота,Страна производства,Остаток,Файлы,Старая цена,Вес (без упаковки),Назначение
https://cdn.entero.ru/mp@2x/54/45/5445ec95967b6d0ed234131283fed0b9.jpg;https://cdn.entero.ru/mp@2x/aa/46/aa46045c02801a30959a0b6bb73486f6.jpg;https://cdn.entero.ru/mp@2x/f8/d0/f8d0244d46d35c45dcaada5b55f1b167.jpg;https://cdn.entero.ru/mp@2x/37/0a/370a6d0bd36a44fd00fed768772241de.jpg;https://cdn.entero.ru/mp@2x/42/fc/42fc60fdeceff722e0c2a5302543c507.jpg;https://cdn.entero.ru/mp@2x/fc/13/fc134524a7741ef1d871395b0898d376.jpg;https://cdn.entero.ru/mp@2x/f0/a0/f0a0935a29ed195ea425a52520a0259b.jpg,Термосумка Libhof Holiday TW-23,41801,2745,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/200720,"<p>Термосумка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/200720"">Libhof Holiday TW-23</a> </b>предназначена для хранения и транспортировки приготовленных блюд, напитков, свежих фруктов и других пищевых продуктов в автономных изотермических условиях во время небольших путешествий. Модель оснащена вертикально ориентированным основным отделением с мягким дном и 3 наружными карманами. Модель выполнена из высококачественной плотной полиэстеровой ткани меланж, подкладка – из стопроцентного полиэстера, теплоизоляционный слой – из полиэтиленвинилацетата (PEVA), боковые карманы – из эластичного сетчатого материала.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Технология длительного сохранения температуры содержимого</li>
<li>Ручки со скрепляющей тканевой накладкой и регулируемый съемный наплечный ремень для легкости траспортировки</li>
<li>Качественные молнии и липучки для надежной фиксации и герметичности</li>
<li>Влагоотталкивающая подкладка</li>
<li>Легкость очистки и дезинфекции внутренних поверхностей</li>
<li>Компактные габариты для удобства хранения </li>
<li>Прочные износостойкие материалы для длительного срока эксплуатации</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность волокон ткани меланж: 600 ден</li>
<li>Плотность волокон подкладки: 210 ден</li>
<li>Объем: 23 л</li>
<li>Максимальная нагрузка: 23 кг</li>
<li>Длительность сохранения температуры: 12 ч</li>
<li>Габариты в сложенном виде: 350х255х100 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/search.php?text=Libhof+AX-30"" target=""_blank"">Гелевый хладоаккумулятор, 700 г </a></li>
</ul>",200720,350 мм,255 мм,390 мм,Словакия,0,,3307,1 кг,"для горячих блюд, для напитков"
https://cdn.entero.ru/mp@2x/d1/39/d1394d563c078b61d73c7e23364f9bee.jpg;https://cdn.entero.ru/mp@2x/25/ab/25ab8d5f23e8ae7273920860fcce164f.jpg;https://cdn.entero.ru/mp@2x/93/10/931062a06e3cf32369b0014601c07191.jpg;https://cdn.entero.ru/mp@2x/2b/5d/2b5d0a80b7b86e2a48cbf144e0988250.jpg;https://cdn.entero.ru/mp@2x/ab/91/ab9169c5cb10adc427ff13753b9506ef.jpg;https://cdn.entero.ru/mp@2x/b8/00/b800650096eed063786b2625f4da2811.jpg,Термосумка для вина Libhof Voyage WP-4B,libwp4b,2960,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/280636,"<p>Термосумка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/280636"">Libhof Voyage WP-4B</a> </b>предназначена для хранения и транспортировки бутилированного вина и других напитков в автономных изотермических условиях во время прогулок, пикника, поездок и путешествий. Модель оснащена 2 равными секциями на молнии без перегородки. Внешний слой выполнен из высококачественной синтетической ткани в серых тонах с молнией бежевого оттенка, теплоизоляционный слой – из полиэтиленвинилацетата (PEVA) и алюминиевой фольги.</p>

<p>В комплект поставки входят 4 пластиковых бокала.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Технология длительного сохранения температуры содержимого</li>
<li>Регулируемый по длине ремень с наплечной накладкой для легкой траспортировки</li>
<li>Качественные молнии для надежной фиксации и герметичности</li>
<li>Эластичные держатели для бутылок и бокалов</li>
<li>Влагоотталкивающая подкладка</li>
<li>Легкость очистки и дезинфекции внутренних поверхностей</li>
<li>Устойчивое вертикальное размещение в открытом положении для удобства эксплуатации</li>
<li>Прочные износостойкие материалы для длительного срока эксплуатации</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длительность сохранения температуры: 72 ч</li>
<li>Плотность ткани: 300х300 ден</li>
<li>Вместимость бутылок объемом 0,75 л: 2</li>
</ul>",280636,165 мм,155 мм,320 мм,Китай,0,,,0.73 кг,для напитков
https://cdn.entero.ru/mp@2x/55/7d/557d78bba869c4df99b7668f3d85dbc5.jpg;https://cdn.entero.ru/mp@2x/3f/9d/3f9dd464bb333ae1c6dfb7dab695a4c6.jpg;https://cdn.entero.ru/mp@2x/3d/00/3d00718bb0bb2ed23e71a7e03902557d.jpg,Термосумка Libhof Voyage WP-15,libwp15,2960,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/280638,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/280638""><b class=""b"">Libhof Voyage Voyage WP-15 </b></a>предназначена для хранения и транспортировки пищевых продуктов и напитков в автономных изотермических условиях во время прогулок, пикника, поездок и путешествий. Модель оснащена 1 вместительным отделением с верхней крышкой на молнии и мягким дном, 3 объемными наружными карманами на молниях: 2 боковыми и большим фронтальным с интегрированным в него малым плоским кармашком. Внешний слой выполнен из высококачественной полиэстеровой ткани в серых тонах с молниями бежевого оттенка, теплоизоляционный слой – из полиэтиленвинилацетата (PEVA) и алюминиевой фольги.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Технология длительного сохранения температуры содержимого</li>
<li>Регулируемый по длине ремень с мягкой наплечной накладкой для легкой траспортировки</li>
<li>Качественные молнии для надежной фиксации и герметичности</li>
<li>Влагоотталкивающая подкладка</li>
<li>Легкость очистки и дезинфекции внутренних поверхностей</li>
<li>Утолщенное дно для сохранения формы и устойчивости</li>
<li>Прочные износостойкие материалы для длительного срока эксплуатации</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 15 л</li>
</ul>",280638,300 мм,230 мм,290 мм,Китай,0,,3947,0.75 кг,"для горячих блюд, для напитков"
https://cdn.entero.ru/mp@2x/11/7f/117f0ab4586a7006b485c49d6d4a6f44.jpg,Термосумка P.L. Proff Cuisine 81272052,IFDB-2214RD,3279,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/274767,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/274767""><b class=""b""><font color=""#3383d0"">P.L. Proff Cuisine 81272052 </font></b></a>используется на предприятиях пищевой промышленности, общественного питания и торговли для доставки пиццы в горячем виде. Изделие выполнено из нейлона. </p>",274767,560 мм,350 мм,330 мм,Китай,0,,,0.95 кг,для пиццы
https://cdn.entero.ru/mp@2x/a3/de/a3de5675c391ef15718c8a742f30c615.jpg;https://cdn.entero.ru/mp@2x/a6/35/a63566e193200b60f0d71f4adbaae2db.jpg;https://cdn.entero.ru/mp@2x/40/c5/40c535785c46f3d7b0434ab9d7af8b30.jpg;https://cdn.entero.ru/mp@2x/1a/85/1a85a3b5762594b972038a48aba7b48d.jpg,Термосумка Libhof Voyage WP-18,libwp18,3490,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/280641,"<p>Термосумка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/280641"">Libhof Voyage WP-18</a> </b>предназначена для хранения и транспортировки пищевых продуктов и напитков в автономных изотермических условиях во время прогулок, пикника, поездок и путешествий. Модель оснащена 1 вместительным отделением с верхней крышкой на молнии, мягким дном и 3 наружными карманами: 2 сетчатыми боковыми и фронтальным объемным на молнии с эластичными держателями для инвентаря. Внешний слой выполнен из высококачественной полиэстеровой ткани меланж в серых тонах с молниями бежевого оттенка, теплоизоляционный слой – из полиэтиленвинилацетата (PEVA) и алюминиевой фольги.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Технология длительного сохранения температуры содержимого</li>
<li>2 рукоятки с объединяющим мягким фиксатором и съемный регулируемый по длине наплечный ремень для легкой траспортировки</li>
<li>Клапан на крышке с креплением на липучках для быстрого доступа к содержимому</li>
<li>Качественные молнии для надежной фиксации и герметичности</li>
<li>Влагоотталкивающая подкладка</li>
<li>Легкость очистки и дезинфекции внутренних поверхностей</li>
<li>Утолщенное дно для сохранения формы и устойчивости</li>
<li>Прочные износостойкие материалы для длительного срока эксплуатации</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 18 л</li>
</ul>",280641,355 мм,240 мм,350 мм,,0,,4363,0.9 кг,"для напитков, для горячих блюд"
https://cdn.entero.ru/mp@2x/e0/d7/e0d77d569db895ffde8d9e3ce34abd32.jpg;https://cdn.entero.ru/mp@2x/62/e7/62e79336b5167c55b5b81a6c58ba700a.jpg;https://cdn.entero.ru/mp@2x/d5/30/d530f62b0b768622d64f75f691f47dcb.jpg,Термосумка Libhof Voyage WPB-16,libwpb16,4004,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/280640,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/280640""><b class=""b"">Libhof Voyage Voyage WPB-16 </b></a>предназначена для хранения и транспортировки пищевых продуктов и напитков в автономных изотермических условиях во время прогулок, пикника, поездок и путешествий. Модель оснащена 2 вместительными секциями на молниях с плотной перегородкой, мягким дном, 3 наружными карманами на молниях: 2 боковыми и фронтальным. Внешний слой выполнен из высококачественной полиэстеровой ткани в серых тонах с молниями бежевого оттенка, теплоизоляционный слой – из полиэтиленвинилацетата (PEVA). </p>

<p><b>Особенности:</b></p>

<ul>
<li>Технология длительного сохранения температуры содержимого</li>
<li>2 рукоятки с объединяющим мягким фиксатором и съемный регулируемый по длине ремень с мягкой наплечной накладкой для легкой траспортировки</li>
<li>Качественные молнии для надежной фиксации и герметичности</li>
<li>Влагоотталкивающая подкладка</li>
<li>Легкость очистки и дезинфекции внутренних поверхностей</li>
<li>Утолщенные стенки и дно для сохранения формы и устойчивости</li>
<li>Прочные износостойкие материалы для длительного срока эксплуатации</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность ткани: 300х300 ден</li>
<li>Объем: 16 л</li>
</ul>",280640,355 мм,240 мм,350 мм,Китай,0,,,0.75 кг,"для напитков, для горячих блюд"
https://cdn.entero.ru/mp@2x/b7/b5/b7b52aaaad433353df914a6405fb9e89.jpg;https://cdn.entero.ru/mp@2x/a4/0c/a40c7dbe83e91b0901f4bd9841d67202.jpg;https://cdn.entero.ru/mp@2x/e7/54/e754f385e2e427049256fb7b860f3aa3.jpg;https://cdn.entero.ru/mp@2x/44/02/44025e74a35401501288c65672963e9d.jpg;https://cdn.entero.ru/mp@2x/52/55/5255ea455aa70317bfc0eaa5fe527c76.jpg;https://cdn.entero.ru/mp@2x/15/96/15960ac97445ebc737c94bba70ba94c1.jpg;https://cdn.entero.ru/mp@2x/92/d6/92d66f4df01f01bb04cf19929221591d.jpg,Термосумка Luxstahl для обедов 450х200х300 мм фольгированная черная,2066,4088,RUB,Нет,Luxstahl,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/266376,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/266376""><b class=""b"">Luxstahl</b></a> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Верхний материал выполнен из ткани Оксфорд 1680D c полиуретановой водоотталкивающей пропиткой PU, утеплитель - нетканый материал, состоящий из полых волокон в форме пружин, внутренняя фольга - высокопрочная полиэфирная пленка, покрытая слоем алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширина коробки: до 45 см</li>
<li>Утеплитель: холлофайбер ХАРД 650 гр, толщина 2 см</li>
<li>Цвет: черный</li>
</ul>",266376,450 мм,200 мм,300 мм,Китай,0,https://entero.ru/manuals/507947/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,5758,,для горячих блюд
https://cdn.entero.ru/mp@2x/ca/41/ca41e2ac1fff35d690a1f33963b35b17.jpg,Сумка для разноса пиццы ITPIZZA BTR 4020,21342,11968,RUB,Нет,ITPIZZA,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/104396,"<p>Сумка для разноса пиццы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/104396"">ITPIZZA BTR 4020</a></b> используется на предприятиях общественного питания и торговли для кратковременного хранения и поддержания в теплом состоянии пицц и других блюд во время их доставки. Изделие оснащено удобной длинной ручкой и молнией. Сумка выполнена из износостойкого материала.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 4 пиццы Ø 400 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Изображение товара отличается от оригинала и представлено в ознакомительных целях.</span></em></p>",104396,440 мм,450 мм,240 мм,Италия,0,,12467,0.5 кг,"для пиццы, для горячих блюд"
https://cdn.entero.ru/mp@2x/3a/1c/3a1c457ac6d1164ce80b3352d6cfca23.jpg,Сумка для пиццы GASTRORAG PBG 3035,Сумка для пиццы GASTRORAG PBG 3035,0,RUB,Нет,GASTRORAG,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/110910,"<p>Сумка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110910"">GASTRORAG PBG 3035</a></b> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Изделие выполнено из нейлона с синтетической термоизоляцией.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость:
<ul>
<li>4 пиццы диаметром 30 см</li>
<li>3 пиццы диаметром 35 см</li>
</ul>
</li>
<li>Цвет: красный</li>
</ul>",110910,457 мм,438 мм,196 мм,Китай,0,https://entero.ru/manuals/116421/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,0.98 кг,"для пиццы, для горячих блюд"
https://cdn.entero.ru/mp@2x/19/a1/19a16048ec3c22038ff898583765b4e2.jpg,Сумка для пиццы GASTRORAG PBG 4045,Сумка для пиццы GASTRORAG PBG 4045,0,RUB,Нет,GASTRORAG,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/110911,"<p>Сумка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110911"">GASTRORAG PBG 4045</a></b> используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Изделие выполнено из нейлона с синтетической термоизоляцией.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость:
<ul>
<li>4 пиццы диаметром 40 см</li>
<li>3 пиццы диаметром 45 см</li>
</ul>
</li>
<li>Цвет: красный</li>
</ul>",110911,546 мм,501 мм,196 мм,Китай,0,https://entero.ru/manuals/116422/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,1.2 кг,для пиццы
https://cdn.entero.ru/mp@2x/34/5a/345ad9ea3cb4db21c927f61a684fb8ef.jpg,Сумка для пиццы Cambro GBP518 110,Сумка для пиццы Cambro GBP518 110,0,RUB,Нет,Cambro,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/178453,"<p>Сумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/178453""><b class=""b"">Cambro GBP518 110 </b></a>используется на предприятиях общественного питания и торговли для временного хранения и транспортировки пиццы и других готовых блюд. Модель имеет легко открывающуюся крышку с вертикальной липучкой, ремни, прозрачный карман и высококачественную изоляцию для поддержания температуры. Изделие выполнено из полиэстра с волокнами 900 денье, ремни - из нейлона.</p>

<p>Дополнительные характеристики:</p>

<ul>
<li>Вместимость:
<ul>
<li>5 пиццы диаметром 45,7 см</li>
<li>6 пицц диаметром 40,6 см</li>
</ul>
</li>
<li>Цвет: черный</li>
</ul>",178453,495 мм,495 мм,320 мм,США,0,,,,для пиццы
https://cdn.entero.ru/mp@2x/c2/93/c293a4d9f7ea4aaa8200536209a65c3a.jpg;https://cdn.entero.ru/mp@2x/2c/29/2c295a61ee077b6f616e9f9b261a51f1.jpg,Термосумка для доставки пиццы GiMetal BT4020 42х42х19 см (4х40 см),BT4020,0,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/250826,"<p>Термосумка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/250826""><b class=""b"">GiMetal BT4020</b></a> используется на предприятиях пищевой промышленности, общественного питания и торговли для доставки пиццы и других пищевых продуктов в горячем виде. Модель оснащена удобной рукояткой для транспортировки содержимого в стабильном горизонтальном положении. Изделие выполнено из высококачественной прочной плотной ткани голубого цвета.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Длительное сохранения тепла</li>
<li>Устойчивость к влаге</li>
<li>Надежная быстрая фиксация крышки с помощью широкой липучки </li>
<li>Возможность компактного штабелирования нескольких моделей при транспортировке</li>
<li>Легкость очистки и дезинфекции </li>
<li>Прочные износостойкие материалы для длительного срока эксплуатации</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость коробов с пиццей: 4х400 или 5х360 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",250826,420 мм,420 мм,190 мм,Италия,0,https://entero.ru/manuals/307721/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D0%B8%20GiMetal%202022.pdf,,0.62 кг,для пиццы
https://cdn.entero.ru/mp@2x/ed/78/ed780fcdaac9e0cb5122640b607fc190.jpg,Хладоаккумулятор гелевый Libhof AX-50 1000г 3шт.,Хладоаккумулятор гелевый Libhof AX-50 1000г 3шт.,0,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/315495,"<p>Гелевый хладоаккумулятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315495""><b class=""b"">Libhof AX-50 </b></a>используется совместно с <a href=""https://entero.ru/search.php?text=термосумка&cid=1793"" target=""_blank"">термосумками</a> для хранения и транспортировки приготовленных блюд, напитков, свежих фруктов и других пищевых продуктов в автономных изотермических условиях во время небольших путешествий. </p>

<p>В комплект поставки входят 3 хладоаккумулятора.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура заморозки: - 25 °C</li>
<li>Объем заморозки на 1 аккумулятор: 17 л</li>
<li>Время сохранения холода: до 20 ч</li>
<li>Вес 1 аккумулятора: 1000 г</li>
<li>Габариты 1 аккумулятора: 240х180х30 мм</li>
</ul>",315495,,,,,0,,,,
https://cdn.entero.ru/mp@2x/d5/42/d54202cdb09a967714cdab88e0826e89.jpg,Хладоаккумулятор гелевый Libhof AX-30 700г 4шт.,Хладоаккумулятор гелевый Libhof AX-30 700г 4шт.,0,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/315497,"<p>Гелевый хладоаккумулятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315497""><b class=""b"">Libhof AX-30 </b></a>используется совместно с <a href=""https://entero.ru/search.php?text=термосумка&cid=1793"" target=""_blank"">термосумками</a> для хранения и транспортировки приготовленных блюд, напитков, свежих фруктов и других пищевых продуктов в автономных изотермических условиях во время небольших путешествий. </p>

<p>В комплект поставки входят 4 хладоаккумулятора.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура заморозки: - 25 °C</li>
<li>Объем заморозки на 1 аккумулятор: 12 л</li>
<li>Время сохранения холода: до 20 ч</li>
<li>Вес 1 аккумулятора: 700 г</li>
<li>Габариты 1 аккумулятора: 240х180х20 мм</li>
</ul>",315497,,,,,0,,,,
https://cdn.entero.ru/mp@2x/5d/04/5d04fc41bba0f92c921c0032192d9a2e.jpg,Хладоаккумулятор гелевый Libhof AX-30 700г 2шт.,Хладоаккумулятор гелевый Libhof AX-30 700г 2шт.,0,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/315498,"<p>Гелевый хладоаккумулятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315498""><b class=""b"">Libhof AX-30 </b></a>используется совместно с <a href=""https://entero.ru/search.php?text=термосумка&cid=1793"" target=""_blank"">термосумками</a> для хранения и транспортировки приготовленных блюд, напитков, свежих фруктов и других пищевых продуктов в автономных изотермических условиях во время небольших путешествий. </p>

<p>В комплект поставки входят 2 хладоаккумулятора.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура заморозки: - 25 °C</li>
<li>Объем заморозки на 1 аккумулятор: 12 л</li>
<li>Время сохранения холода: до 20 ч</li>
<li>Вес 1 аккумулятора: 700 г</li>
<li>Габариты 1 аккумулятора: 240х180х20 мм</li>
</ul>",315498,,,,,0,,,,
https://cdn.entero.ru/mp@2x/04/c6/04c6f197339e0818a4f158b89af0f8a7.jpg,Хладоаккумулятор гелевый Libhof AX-15 500г 4шт.,Хладоаккумулятор гелевый Libhof AX-15 500г 4шт.,0,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/315499,"<p>Гелевый хладоаккумулятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315499""><b class=""b"">Libhof AX-15 </b></a>используется совместно с <a href=""https://entero.ru/search.php?text=термосумка&cid=1793"" target=""_blank"">термосумками</a> для хранения и транспортировки приготовленных блюд, напитков, свежих фруктов и других пищевых продуктов в автономных изотермических условиях во время небольших путешествий. </p>

<p>В комплект поставки входят 4 хладоаккумулятора.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура заморозки: - 25 °C</li>
<li>Объем заморозки на 1 аккумулятор: 9 л</li>
<li>Время сохранения холода: до 20 ч</li>
<li>Вес 1 аккумулятора: 500 г</li>
<li>Габариты 1 аккумулятора: 180х120х30 мм</li>
</ul>",315499,,,,,0,,,,
https://cdn.entero.ru/mp@2x/cf/8b/cf8b117f9431a6baf02238badd92da42.jpg,Хладоаккумулятор гелевый Libhof AX-15 500г 2шт.,Хладоаккумулятор гелевый Libhof AX-15 500г 2шт.,0,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/315501,"<p>Гелевый хладоаккумулятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315501""><b class=""b"">Libhof AX-15 </b></a>используется совместно с <a href=""https://entero.ru/search.php?text=термосумка&cid=1793"" target=""_blank"">термосумками</a> для хранения и транспортировки приготовленных блюд, напитков, свежих фруктов и других пищевых продуктов в автономных изотермических условиях во время небольших путешествий. </p>

<p>В комплект поставки входят 2 хладоаккумулятора.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура заморозки: - 25 °C</li>
<li>Объем заморозки на 1 аккумулятор: 9 л</li>
<li>Время сохранения холода: до 20 ч</li>
<li>Вес 1 аккумулятора: 500 г</li>
<li>Габариты 1 аккумулятора: 180х120х30 мм</li>
</ul>",315501,,,,,0,,,,
https://cdn.entero.ru/mp@2x/93/61/9361f2015aa80ab5f0fa9321edf5e69e.jpg,Хладоаккумулятор гелевый Libhof AX-10 300г 4шт.,Хладоаккумулятор гелевый Libhof AX-10 300г 4шт.,0,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/315502,"<p>Гелевый хладоаккумулятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315502""><b class=""b"">Libhof AX-10 </b></a>используется совместно с <a href=""https://entero.ru/search.php?text=термосумка&cid=1793"" target=""_blank"">термосумками</a> для хранения и транспортировки приготовленных блюд, напитков, свежих фруктов и других пищевых продуктов в автономных изотермических условиях во время небольших путешествий. </p>

<p>В комплект поставки входят 4 хладоаккумулятора.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура заморозки: - 25 °C</li>
<li>Объем заморозки на 1 аккумулятор: 6 л</li>
<li>Время сохранения холода: до 20 ч</li>
<li>Вес 1 аккумулятора: 300 г</li>
<li>Габариты 1 аккумулятора: 180х120х20 мм</li>
</ul>",315502,,,,,0,,,,
https://cdn.entero.ru/mp@2x/f0/63/f0636cd71e015cc71950704e424730fb.jpg,Хладоаккумулятор гелевый Libhof AX-10 300г 2шт.,Хладоаккумулятор гелевый Libhof AX-10 300г 2шт.,0,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/315504,"<p>Гелевый хладоаккумулятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315504""><b class=""b"">Libhof AX-10 </b></a>используется совместно с <a href=""https://entero.ru/search.php?text=термосумка&cid=1793"" target=""_blank"">термосумками</a> для хранения и транспортировки приготовленных блюд, напитков, свежих фруктов и других пищевых продуктов в автономных изотермических условиях во время небольших путешествий. </p>

<p>В комплект поставки входят 2 хладоаккумулятора.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура заморозки: - 25 °C</li>
<li>Объем заморозки на 1 аккумулятор: 6 л</li>
<li>Время сохранения холода: до 20 ч</li>
<li>Вес 1 аккумулятора: 300 г</li>
<li>Габариты 1 аккумулятора: 180х120х20 мм</li>
</ul>",315504,,,,,0,,,,
https://cdn.entero.ru/mp@2x/ed/dc/eddcfb46ed58410e99091e954d02c849.jpg,Хладоаккумулятор гелевый Libhof AX-50 1000г 4шт.,Хладоаккумулятор гелевый Libhof AX-50 1000г 4шт.,0,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термосумки,https://entero.ru/item/315494,"<p>Гелевый хладоаккумулятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315494""><b class=""b"">Libhof AX-50 </b></a>используется совместно с <a href=""https://entero.ru/search.php?text=термосумка&cid=1793"" target=""_blank"">термосумками</a> для хранения и транспортировки приготовленных блюд, напитков, свежих фруктов и других пищевых продуктов в автономных изотермических условиях во время небольших путешествий. </p>

<p>В комплект поставки входят 4 хладоаккумулятора.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура заморозки: - 25 °C</li>
<li>Объем заморозки на 1 аккумулятор: 17 л</li>
<li>Время сохранения холода: до 20 ч</li>
<li>Вес 1 аккумулятора: 1000 г</li>
<li>Габариты 1 аккумулятора: 240х180х30 мм</li>
</ul>",315494,,,,,0,,,,
