Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Производительность,Установка,Диаметр чаши,Материал ловителя,Терморегулятор
https://cdn.entero.ru/mp@2x/7c/da/7cda432ac7292859ac643bf195aca656.jpg,Аппарат для сахарной ваты GASTRORAG HEC-02,Аппарат для сахарной ваты GASTRORAG HEC-02,0,RUB,Нет,GASTRORAG,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/83345,"<p>Аппарат для сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83345"">GASTRORAG HEC-02</a></b> используется на предприятиях общественного питания и торговли. Модель оснащена рабочей головкой с ТЭНом, терморегулятором и вольтметром. Корпус выполнен из эмалированной стали, чаша-ловитель - из нержавеющей стали.</p>

<p>В комплект поставки входят мерная ложка и выдвижной ящик для сахара и ароматизаторов.</p>",83345,220 В,0.9 кВт,730 мм,730 мм,500 мм,,Китай,,,0,https://entero.ru/manuals/58145/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20GASTRORAG%20HEC-02.docx,,,19 кг,3 кг/ч,,730 мм,,
https://cdn.entero.ru/mp@2x/32/f8/32f8021c99a7c6e5b8f1faabef4097cc.jpg;https://cdn.entero.ru/mp@2x/29/f4/29f4dcf4c9e8bebac99cb0efd93941b8.jpg,Аппарат для сахарной ваты Enigma CC-7E,117258,0,RUB,Нет,Enigma,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/80487,"<p>Аппарат для сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/80487"">Enigma CC-7E</a> </b>используется на предприятиях общественного питания и торговли. Прибор оснащен ТЭНом для нагрева и безременной (прямой) передачей. Ловитель выполнен из алюминия.</p>

<p>Тележка приобретается отдельно.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: 200 порций/ч</li>
<li>Вес порции: 15 г</li>
<li>Высота ловителя: 160 мм</li>
<li>Габариты без ловителя и ножек: 320х320х300 мм</li>
<li>Цвет: розовый</li>
</ul>",80487,220 В,0.945 кВт,500 мм,500 мм,500 мм,,Китай,,,0,https://entero.ru/manuals/56381/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Enigma%20CC-7E.docx;https://entero.ru/manuals/506563/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,18 кг,3 кг/ч,,500 мм,,
https://cdn.entero.ru/mp@2x/fd/e0/fde01ee1827141db3a11af82427f2dcf.jpg;https://cdn.entero.ru/mp@2x/90/c6/90c6181790eda3b886ef7a793f8fda65.jpg,Аппарат для сахарной ваты GASTRORAG HEC-05,Аппарат для сахарной ваты GASTRORAG HEC-05,0,RUB,Нет,GASTRORAG,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/223075,"<p>Аппарат для сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/223075"">GASTRORAG HEC-05</a></b> используется на предприятиях общественного питания и торговли. Модель оснащена рабочей головкой с ТЭНом, терморегулятором и вольтметром. Корпус выполнен из окрашенной стали, чаша-ловитель - из нержавеющей стали.</p>

<p>В комплект поставки входят тележка, мерная ложка и ящик для сахара и ароматизаторов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Яркий привлекательный дизайн</li>
<li>Простота в использовании</li>
</ul>",223075,220 В,0.95 кВт,670 мм,520 мм,1100 мм,,Китай,,,0,https://entero.ru/manuals/268811/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,15.5 кг,3 кг/ч,,520 мм,,
https://cdn.entero.ru/mp@2x/d8/05/d8054429e2a1b904d21e1dcb68fc98bf.jpg;https://cdn.entero.ru/mp@2x/51/17/51171f8c54c29177fd155a8e992b8d91.jpg;https://cdn.entero.ru/mp@2x/33/66/336638189f401e4916321559b3cd3307.jpg;https://cdn.entero.ru/mp@2x/dc/31/dc317209b03f37f768aeb32bd63212af.jpg;https://cdn.entero.ru/mp@2x/97/17/9717a138bd408f3bd818f671a3111051.jpg;https://cdn.entero.ru/mp@2x/34/ea/34eaa58ba0702e4eff692f0030d674c4.jpg,Аппарат для сахарной ваты HENDI 282731,Аппарат для сахарной ваты HENDI 282731,0,RUB,Нет,HENDI,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/277289,"<p>Аппарат для сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/277289"">HENDI 282731</a></b> используется на предприятиях общественного питания и торговли, а также в домашних условиях во время проведения детских мероприятий. На металлический бокс конструкции ставится специальная чаша из нержавеющей стали, где тонкие нити накручиваются на палочку и становятся сладкой ватой. Модель оснащена выдвижным ящиком для запасных палочек и мелких аксессуаров, выключателем питания и нагрева со встроенными контрольными лампами, вольтметром, отображающим напряжение, Корпус выполнен из окрашенной стали, чаша-ловитель - из нержавеющей стали. Чаша подходит для мытья в посудомоечной машине.</p>

<p>В комплект поставки входит мерная ложка.</p>

<p><span style=""color:#ff0000;"">Купол в комплект поставки не входит и приобретается отдельно.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Крепление чаши к корпусу двигателя при помощи 4 зажимов</li>
<li>Защита от перегрузки и возгования при блокировке</li>
<li>Легкость использования и очистки</li>
<li>Привлекательный дизайн</li>
<li>Цвет корпуса: розовый</li>
</ul>",277289,220 В,1.2 кВт,520 мм,520 мм,480 мм,,Китай,,,0,https://entero.ru/manuals/344969/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20HENDI%20282731.pdf;https://entero.ru/manuals/344970/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20HENDI%20282731.pdf;https://entero.ru/manuals/344971/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8%20%D0%BD%D0%B0%20HENDI%20282731%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,11 кг,,настольная,520 мм,нерж. сталь,
https://cdn.entero.ru/mp@2x/38/49/3849c9a3abd5e69a4713883051102268.jpg,Аппарат для сахарной ваты Gold Medal Super Floss Maxx,45042,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/37470,"<p>Аппарат для сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/37470"">Gold Medal Super Floss Maxx</a></b> используется в уличных кафе, кинотеатрах и развлекательных центрах. Оборудование оснащено нагревательной спиралью. Корпус выполнен из нержавеющей стали, ловитель - из алюминия.</p>

<p>В комплект поставки входит ловитель и сетка для ловителя. Защитный купол приобретается отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Электромеханическая панель управления</li>
<li>Фронтальная панель откидывается для упрощения обслуживания</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность двигателя головки: 1/10 HP</li>
</ul>",37470,220 В,1.8 кВт,660 мм,660 мм,435 мм,,США,,,0,https://entero.ru/manuals/61068/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Gold%20Medal%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,13.6 кг,от 4.5 до 5.4 кг/ч,,660.4 мм,,
https://cdn.entero.ru/mp@2x/e4/3e/e43e9536a9a98d9519bbb65605b6bf02.jpg,Аппарат для сахарной ваты Gold Medal Econo Floss с алюминиевым ловителем,106803,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/37467,"<p>Аппарат для сахарной ваты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/37467""><b class=""b"">Gold Medal Econo Floss</b></a> используется в уличных кафе, кинотеатрах и развлекательных центрах. Оборудование оснащено нагревательной спиралью. Корпус выполнен из нержавеющей стали, ловитель - из алюминия.</p>

<p>В комплект поставки входит ловитель и сетка для ловителя. Защитный купол приобретается отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Lock-N-Go ™ ручка с блокировкой для удобной транспортировки</li>
<li>Электромеханическая панель управления</li>
<li>4 угольные щетки</li>
<li>Фронтальная панель откидывается для упрощения обслуживания</li>
</ul>",37467,220 В,1.248 кВт,660 мм,660 мм,435 мм,,США,,,0,https://entero.ru/manuals/21290/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Gold%20Medal%20Econo%20Floss.doc;https://entero.ru/manuals/61076/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Gold%20Medal%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,13.6 кг,от 3.6 до 4.5 кг/ч,,660.4 мм,,
https://cdn.entero.ru/mp@2x/f2/fe/f2fe8540f55d3d007f875c13b3d8763b.jpg,Аппарат для сахарной ваты Gold Medal Econo Floss с пластиковым ловителем,160617 Econo Floss with non metallic floss pan,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/120824,"<p>Аппарат для сахарной ваты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/120824""><b class=""b"">Gold Medal Econo Floss</b></a> используется в уличных кафе, кинотеатрах и развлекательных центрах. Оборудование оснащено нагревательной спиралью. Корпус выполнен из нержавеющей стали, ловитель - из пластика.</p>

<p>В комплект поставки входят ловитель и сетка для ловителя. Защитный купол приобретается отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Lock-N-Go ™ ручка с блокировкой для удобной транспортировки</li>
<li>Электромеханическая панель управления</li>
<li>Фронтальная панель откидывается для упрощения обслуживания</li>
</ul>",120824,220 В,1.248 кВт,660 мм,660 мм,435 мм,,США,,,0,https://entero.ru/manuals/125214/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Gold%20Medal%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,12 кг,от 3.6 до 4.5 кг/ч,,660 мм,,
https://cdn.entero.ru/mp@2x/58/b8/58b89b9b8e52595f116c9f923695b39f.jpg;https://cdn.entero.ru/mp@2x/77/90/77901699fbaa10e7aa3a571629bd4dd3.jpg,Аппарат для сахарной ваты Gold Medal Breeze EZ Kleen Head,108070,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/79511,"<p>Аппарат для сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/79511"">Gold Medal Breeze EZ Kleen Head</a></b> используется в уличных кафе, кинотеатрах и развлекательных центрах. Оборудование оснащено ТЭНом для нагрева. Корпус выполнен из нержавеющей стали, ловитель - из алюминия.</p>

<p>В комплект поставки входит ловитель и сетка для ловителя. Защитный купол приобретается отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Lock-N-Go ™ ручка с блокировкой для удобной транспортировки</li>
<li>Угольные щетки</li>
<li>Разборная головка</li>
<li>Фронтальная панель откидывается для упрощения обслуживания</li>
</ul>",79511,220 В,0.996 кВт,660 мм,660 мм,435 мм,,США,,,0,https://entero.ru/manuals/61066/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Gold%20Medal%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,13.6 кг,от 3.6 до 4.5 кг/ч,,660.4 мм,,
https://cdn.entero.ru/mp@2x/dd/f4/ddf403eb195ee87c6ce78573792c101e.jpg,Аппарат для сахарной ваты Gold Medal Twin Wind II,5,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/37466,"<p>Аппарат для сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/37466"">Gold Medal Twin Wind II</a></b> используется в уличных кафе, кинотеатрах и развлекательных центрах. Оборудование оснащено нагревательной спиралью. Ловитель выполнен из алюминия.</p>

<p>В комплект поставки входят ловитель и сетка для ловителя. Защитный купол приобретается отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Приготовление цветной или одноцветной сахарной ваты</li>
<li>Переключатель для смены цвета ваты</li>
<li>2 загрузочных отверстия для сахара с независимым последовательным нагревом</li>
<li>4 нескользящие резиновые ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер корпуса: 356х559х229 мм</li>
</ul>",37466,220 В,3.266 кВт,724 мм,660 мм,470 мм,,США,,,0,,,,38.6 кг,3.6 кг/ч,,670 мм,,
https://cdn.entero.ru/mp@2x/4a/ef/4aeff0fea3ea5d06f8e6e678d8c8d3df.jpg,Аппарат для сахарной ваты Gold Medal Super Floss,49686,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/37472,"<p>Аппарат для сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/37472"">Gold Medal Super Floss</a></b> используется в уличных кафе, кинотеатрах и развлекательных центрах и других местах с большой проходимостью. Оборудование оснащено ТЭНом для нагрева. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Поддержание заданной температуры нагрева</li>
<li>Долговечная головка</li>
<li>Без использования лент и ремней</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр рабочей головки: 203,2 мм</li>
<li>Вместимость головки: 1,36 кг</li>
</ul>",37472,220 В,2.88 кВт,736 мм,787 мм,482 мм,,США,,,0,https://entero.ru/manuals/37825/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Gold%20Medal%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,36.74 кг,от 5.4 до 8.5 кг/ч,,736.6 мм,,
https://cdn.entero.ru/mp@2x/9f/15/9f15739ed95bfc202b0951a20c511b52.jpg,Аппарат для сахарной ваты Gold Medal Tornado 200,69800,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/50662,"<p>Аппарат для сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/50662"">Gold Medal Tornado 200</a></b> используется в уличных кафе, кинотеатрах и развлекательных центрах. Оборудование оснащено нагревательной спиралью. Корпус выполнен из нержавеющей стали, ловитель - из алюминия.</p>

<p>В комплект поставки входит сетка для ловителя с 6 зажимами из нержавеющей стали. Защитный купол приобретается отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Power Meter - управление энергопотреблением</li>
<li>Трансформатор</li>
<li>Lock-N-Go ™ ручка с блокировкой для удобной транспортировки</li>
<li>Двигатель с запечатанными шариковыми подшипниками</li>
<li>4 большие щетки</li>
<li>4 нескользящие резиновые ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр рабочей головки: 180 мм</li>
<li>Скорость двигателя: 2850 об/мин.</li>
<li>Мощность двигателя головки: 1/3 HP</li>
<li>Размер корпуса: 356х559х229 мм</li>
</ul>",50662,220 В,3.16 кВт,724 мм,660 мм,470 мм,,США,,,0,https://entero.ru/manuals/37908/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Gold%20Medal%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,26 кг,от 5.4 до 8.5 кг/ч,,,,
https://cdn.entero.ru/mp@2x/f6/13/f613cc16104adaa99ad0859f71003bc3.jpg,Аппарат для сахарной ваты Gold Medal Tornado,118610 / Stainless Steel Tornado,0,RUB,Нет,Gold Medal,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/50661,"<p>Аппарат для сахарной ваты <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/50661"">Gold Medal Tornado</a></b> используется в уличных кафе, кинотеатрах и развлекательных центрах. Оборудование оснащено нагревательной спиралью. Корпус выполнен из нержавеющей стали, ловитель - из алюминия.</p>

<p>В комплект поставки входит ловитель и сетка для ловителя. Защитный купол приобретается отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Трансформатор</li>
<li>Двигатель с запечатанными шариковыми подшипниками</li>
<li>4 большие щетки</li>
<li>4 нескользящие резиновые ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр рабочей головки: 180 мм</li>
<li>Скорость двигателя: 2850 об/мин.</li>
<li>Размер корпуса: 356х559х229 мм</li>
</ul>",50661,220 В,2.4 кВт,685 мм,762 мм,482 мм,,США,,,0,https://entero.ru/manuals/61080/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Gold%20Medal%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,40 кг,от 5.4 до 8.5 кг/ч,,660 мм,,
https://cdn.entero.ru/mp@2x/ce/5a/ce5a62bb85ce72d8d4d1c7a0cdf73b8e.jpg,Купол для сахарной ваты Airhot PC-1,Купол для сахарной ваты Airhot PC-1,5568,RUB,Да,Airhot,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/52180,"<p>Купол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/52180"">Airhot PC-1</a></b> используется совместно с аппаратами для сахарной ваты <a href=""https://entero.ru/item/42122"">CF-1</a> и <a href=""https://entero.ru/item/52178"">CF-3</a> для защиты готового продукта от грязи и пыли. Аксессуар выполнен из пластика и не требует дополнительных приспособлений для крепления на чаше, легко чистится.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр: 520 мм</li>
<li>Размеры: 540х540х340 мм</li>
<li>Вес с упаковкой: 1,4 кг</li>
</ul>",52180,,,,,,1.4 кг,Китай,1,540x540x340 мм,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/98/9a/989abbabb56fb04cf51614a3a457e9c6.jpg,Колпак Hurakan HKN-PC530C,Колпак Hurakan HKN-PC530C,5640,RUB,Да,Hurakan,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/83146,"<p>Колпак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83146"">Hurakan HKN-PC530C</a></b> используется на предприятиях общественного питания и торговли совместно с аппаратами для производства сахарной ваты с диаметром чаши 520 мм для защиты продукта приготовления от попадания частиц пыли и песка. Корпус выполнен из оргстекла.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 520x520x435 мм</li>
<li>Вес: 0,7 кг</li>
</ul>",83146,,,,,,,,,,32,,,,,,,,,
https://cdn.entero.ru/mp@2x/a7/4f/a74fe8f51c2d8199e1a58b97b907a929.jpg,Купол защитный RoboLabs ГВИДОН,51786,14317,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/37619,"<p>Купол защитный пластиковый прозрачный <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/37619"">RoboLabs ГВИДОН</a></b> предназначен для аппаратов сахарной ваты - для российских и импортных АСВ с диаметром ловителя до 670 мм.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты (мм): 690x690x420</li>
<li>Вес (кг): 2</li>
</ul>",37619,,,700 мм,700 мм,500 мм,,Россия,,,0,,15395,,4 кг,,,,,
https://cdn.entero.ru/mp@2x/bd/da/bdda2071a733b4f0f659668db2f66fd4.jpg,Колпак для аппарата сахарной ваты EKSI PC-C2,Колпак для аппарата сахарной ваты EKSI PC-C2,6147,RUB,Да,EKSI,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/294425,"<p>Колпак <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/294425""><b class=""b"">EKSI PC-C2</b></a> используется совместно с аппаратом для сахарной ваты <a href=""https://entero.ru/item/287659"" target=""_blank"">HEC-02</a> на предприятиях общественного питания и торговли. Аксессуар выполнен из пластика. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 730х730х200 мм</li>
<li>Вес: 2,06 кг</li>
</ul>",294425,,,,,,,,,,0,,,,,,,,,
https://cdn.entero.ru/mp@2x/20/37/2037c16e1e76b927ba9a7484d1331b92.jpg;https://cdn.entero.ru/mp@2x/45/db/45dbd8a38287ea43cbca325156cec0da.jpg,Купол защитный Enigma PC-C3,Купол защитный Enigma PC-C3,6390,RUB,Да,Enigma,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/343933,"<p>Защитный купол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/343933"">Enigma PC-C3</a></b> используется совместно с аппаратом для сахарной ваты для защиты готового продукта от грязи и пыли. Модель выполнена из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 520х520х350 мм</li>
<li>Вес: 1,38 кг</li>
<li>Габариты в упаковке: 545х550х345 мм</li>
<li>Вес с упаковкой: 1,5 кг</li>
</ul>",343933,,,,,,,,,,0,https://entero.ru/manuals/417402/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Enigma%202023.pdf,,,,,,,,
https://cdn.entero.ru/mp@2x/3b/20/3b20b03ae6e3ee21971bd8a88b7d51e7.jpg,Ловитель RoboLabs RLRJF50PSR,Ловитель RoboLabs RLRJF50PSR,9179,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/298407,"<p>Ловитель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298407""><b class=""b"">RoboLabs RLRJF50PSR</b></a> используется совместно с аппаратом для сахарной ваты <a href=""https://entero.ru/item/142832"" target=""_blank"">Carnival</a>. Модель выполнена из пластика.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Диаметр: 520 мм</li>
<li>Габариты: 520х520х200 мм</li>
<li>Вес: 1,5 кг</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",298407,,,,,,,,,,0,,11194,,,,,,,
https://cdn.entero.ru/mp@2x/60/0d/600dc4db8b9d2c6de65ba355d1f711e9.jpg;https://cdn.entero.ru/mp@2x/19/73/1973570d499101d1f5f9b1bf8c367ff6.jpg,Тележка RoboLabs ТАСВ-110К1,Тележка RoboLabs ТАСВ-110К1,47746,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/108018,"<p>Тележка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/108018"">RoboLabs ТАСВ-110К1</a></b> предназначена для установки аппарата для сахарной ваты. Модель оснащена 2 колесами и опорами. Корпус выполнен из крашеного металла, столешница - из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер столешницы: 1100х550 мм</li>
<li>Габариты: 1500x730x770 мм</li>
<li>Цвет: розовый</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",108018,,,,,,,,,,0,https://entero.ru/manuals/501977/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,50794,,,,,,,
https://cdn.entero.ru/mp@2x/3f/26/3f26dbc477af1c7d3902bd925c25e65e.jpg,Колпак VIATTO PC-C3,Колпак VIATTO PC-C3,5326,RUB,Да,VIATTO,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/364089,"<p>Прозрачный колпак <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364089"">VIATTO PC-C3</a></b> используется совместно с аппаратом для сахарной ваты <a href=""https://entero.ru/item/156774"">EC-01</a> для защиты готового продукта от грязи и пыли при эксплуатации на улице.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 520х520х200 мм ​</li>
<li>Размеры в упаковке: 550х550х250 мм</li>
<li>Вес: 1,1 кг</li>
<li>Вес с упаковкой: 1,36 кг</li>
</ul>",364089,,,,,,,,,,27,https://entero.ru/manuals/473506/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,,,,,
https://cdn.entero.ru/mp@2x/f2/4f/f24f67973eb29944f3635afd63288a8a.jpg,Ловитель RoboLabs RLART50PSR,Ловитель RoboLabs RLART50PSR,5754,RUB,Да,RoboLabs,Профоборудование,Оборудование фаст-фуд,Аппараты для сахарной ваты,https://entero.ru/item/298409,"<p>Ловитель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.by/item/298409""><b class=""b"">RoboLabs RLART50PSR</b></a> используется совместно с аппаратом для сахарной ваты <a href=""https://entero.ru/item/143268"" target=""_blank"">Artist</a>. Изделие имеет форму капли. Модель выполнена из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 520х520х150 мм</li>
<li>Вес: 1,5 кг</li>
</ul>",298409,,,,,,,,,,0,,7776,,,,,,,
