Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Температурный режим,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Вес (с упаковкой),Количество емкостей,Обьем одной емкости
https://cdn.entero.ru/mp@2x/05/ca/05ca2ef993f37ac08b3bd2669227d75d.jpg;https://cdn.entero.ru/mp@2x/c2/7a/c27a4bfc0fcd3e9cabceadb28ea2c30e.jpg;https://cdn.entero.ru/mp@2x/2d/26/2d2619eb10321f4a1c2cf8860705f310.jpg;https://cdn.entero.ru/mp@2x/4d/fd/4dfd36f60be99178a2050190f4618176.jpg;https://cdn.entero.ru/mp@2x/5e/73/5e73984e574e9b73d23ecbea009d1612.jpg;https://cdn.entero.ru/mp@2x/e8/28/e828926a3422eac413e2d695d941faf7.jpg;https://cdn.entero.ru/mp@2x/2c/3b/2c3befbc2579edc19071713b5f0b11e5.jpg;https://cdn.entero.ru/mp@2x/35/a7/35a774b2ae4c970e8d168773e44c11ea.jpg;https://cdn.entero.ru/mp@2x/cd/b6/cdb69188659434b11a8c686d71d3f3c9.jpg,Гранитор Foodatlas KRJ-15L3,KRJ-15L3 Foodatlas,130230,RUB,Нет,Foodatlas,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/127605,"<p>Гранитор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/127605""><b class=""b"">Foodatlas KRJ-15L3 </b></a>используется на предприятиях общественного питания и торговли для приготовления граниты на основе сиропов, соков или пюре из фруктов и ягод. Все детали, контактирующие с продуктами, выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Хладагент: R290</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Рабочий объем емкости: 12 л</li>
<li>Производительность: 36 л/час</li>
</ul>",127605,гранитор,от -4 до -2 °C,220 В,1 кВт,650 мм,600 мм,880 мм,,Китай,,,0,https://entero.ru/manuals/139994/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%20KRJ-15L3.pdf;https://entero.ru/manuals/397875/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/397876/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240323&hd=2&autoplay=0,63 кг,,3,15 л
https://cdn.entero.ru/mp@2x/68/5d/685dad03a6a0c213807c69e5e303cc89.jpg,Гранитор UGOLINI NG 10/1,Гранитор UGOLINI NG 10/1,147441,RUB,Нет,UGOLINI,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/74621,"<p>Гранитор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/74621""><b class=""b"">UGOLINI NG 10/1 </b></a>предназначен для приготовления и розлива десерта «гранита» и других прохладительных напитков на предприятиях общественного питания. Модель оснащена дисплеем с подсветкой, системой сбора капель воды, емкостью с индикатором уровня и съемной панелью для очистки конденсатора. Емкость выполнена из ударопрочного не токсичного поликарбоната.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Новое программное обеспечение для лучшей обработки продукта</li>
<li>Переменная скорость двигателя</li>
<li>Герметичный компрессор</li>
<li>Магнитная передача</li>
<li>Блокируемый кран</li>
<li>Чаша под наклоном для легкого опорожнения готового продукта</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Уровень шума, не более: 70 дБ(А)</li>
</ul>",74621,гранитор,,220 В,0.46 кВт,195 мм,500 мм,705 мм,,Италия,,,0,https://entero.ru/manuals/44895/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20UGOLINI%20NG%2010_1.pdf;https://entero.ru/manuals/44896/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20UGOLINI%20NG%2010_1.pdf;https://entero.ru/manuals/44897/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20UGOLINI.pdf,,,25 кг,,1,10 л
https://cdn.entero.ru/mp@2x/52/16/521639d566368bbe2ee2ff44fc6d1c53.jpg;https://cdn.entero.ru/mp@2x/8d/d3/8dd3e8109abf61bcdfaac9361f99ab27.jpg;https://cdn.entero.ru/mp@2x/fa/55/fa55848c22641bed78befd50a5b90105.jpg,Гранитор Bras FBM 1 PL,Гранитор Bras FBM 1 PL,168908,RUB,Нет,Bras,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/21275,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/21275"">Bras FBM 1 PL</a></b> применяется для приготовления замороженных напитков и фруктовых десертов с ледяной крошкой в уличной торговли, кафе, ресторанах, барах. Корпус с пластиковыми вставками сделан из нержавеющей стали.</p>

<p>Гранитор снабжен воздушным охлаждением, герметичным компрессором, перемешиваюшим лопастным вентилятором, функцией аварийной остановки, регулируемым термостатом и защитой от перепадов напряжения. Контейнеры из поликарбоната имеют регулировку температуры. </p>",21275,гранитор,от -4 до -2 °C,220 В,0.46 кВт,280 мм,470 мм,690 мм,,Италия,,,0,,,,26 кг,,1,10 л
https://cdn.entero.ru/mp@2x/5f/d7/5fd7b0acf2f8e46ed0a7af7b0138be5f.jpg;https://cdn.entero.ru/mp@2x/e9/84/e984208a98e5690d4f960550301c0536.jpg;https://cdn.entero.ru/mp@2x/54/c8/54c87cd4aa6fe9fa95fb360ac200bc81.jpg,Гранитор Bras QUARK 3,76654,206802,RUB,Нет,Bras,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/37630,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/37630"">Bras QUARK 3</a></b> предназначен для приготовления замороженных напитков и фруктовых десертов с ледяной крошкой. Данная модель идеальна для использования в малых и средних заведениях общепита, благодаря своему маленькому и компактному размеру. </p>

<p>Аппарат оснащен запатентованной системой электромагнитного привода, плавной регулировкой температуры и устройством защиты от перегрузки. Его корпус изготовлен из нержавеющей стали.</p>

<p><b>Конструкция:</b></p>

<ul>
<li>Ударопрочные, прозрачные, съемные ванны из пищевого поликарбоната</li>
<li>3 термостата</li>
<li>Конденсантор с воздушным охлаждением</li>
<li>Герметически запаянный компрессор</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Макс. уровень шума: 70 дБ</li>
</ul>",37630,гранитор,от -4 до 8 °C,220 В,1.3 кВт,540 мм,470 мм,650 мм,,Италия,,,0,,,,54 кг,,3,6 л
https://cdn.entero.ru/mp@2x/9f/5b/9f5be587c776034dd2b90ce29ddb05b6.jpg,Гранитор UGOLINI NG 6/2,Гранитор UGOLINI NG 6/2,224228,RUB,Нет,UGOLINI,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/74618,"<p>Гранитор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/74618""><b class=""b"">UGOLINI NG 6/2 </b></a>предназначен для приготовления и розлива десерта «гранита» и других прохладительных напитков на предприятиях общественного питания. Модель оснащена дисплеем с подсветкой, системой сбора капель воды, емкостями с индикатором уровня и съемной панелью для очистки конденсатора. Емкости выполнены из ударопрочного не токсичного поликарбоната.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Новое программное обеспечение для лучшей обработки продукта</li>
<li>Переменная скорость двигателя</li>
<li>Герметичный компрессор</li>
<li>Магнитная передача</li>
<li>Блокируемый кран</li>
<li>Чаши под наклоном для легкого опорожнения готового продукта</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Уровень шума, не более: 70 дБ(А)</li>
</ul>",74618,гранитор,,220 В,1.1 кВт,395 мм,480 мм,615 мм,,Италия,,,0,https://entero.ru/manuals/44891/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20UGOLINI%20NG%206_2.pdf;https://entero.ru/manuals/44892/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20UGOLINI%20NG%206_2.pdf;https://entero.ru/manuals/44893/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20UGOLINI.pdf,233571,,41 кг,,2,6 л
https://cdn.entero.ru/mp@2x/b6/a6/b6a624071d549a8ef6e00ce60d1bdaac.jpg;https://cdn.entero.ru/mp@2x/27/4e/274e93dd3ebe751b8677a34f424964b0.jpg;https://cdn.entero.ru/mp@2x/c8/cb/c8cbb6600500943ff6c55c1608ed6005.jpg,Гранитор Bras QUARK 2,76653,240288,RUB,Нет,Bras,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/43990,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/43990"">Bras QUARK 2</a></b> предназначен для приготовления замороженных напитков и фруктовых десертов с ледяной крошкой. Данная модель идеальна для использования в малых и средних заведениях общепита, благодаря своему маленькому и компактному размеру. </p>

<p>Аппарат оснащен запатентованной системой электромагнитного привода, плавной регулировкой температуры и устройством защиты от перегрузки. Его корпус изготовлен из нержавеющей стали.</p>

<p><b>Конструкция:</b></p>

<ul>
<li>Ударопрочные, прозрачные, съемные ванны из пищевого поликарбоната</li>
<li>2 термостата</li>
<li>Конденсантор с воздушным охлаждением</li>
<li>Герметически запаянный компрессор</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Макс. уровень шума: 70 дБ</li>
</ul>",43990,гранитор,от -4 до 8 °C,220 В,0.1 кВт,360 мм,470 мм,650 мм,,Италия,,,0,,255626,,38 кг,,2,6 л
https://cdn.entero.ru/mp@2x/38/14/381446c2432e88b5268b165526c31fdc.jpg;https://cdn.entero.ru/mp@2x/41/84/418452993e7eb557d57f6d77fab93dc2.jpg;https://cdn.entero.ru/mp@2x/43/2b/432b9a608cd3e4928ff9e5c66ee61df8.jpg;https://cdn.entero.ru/mp@2x/bc/57/bc570aadd3d33cd61f5ee2f11b1e50da.jpg,Гранитор Bras FBM 2L,48555 FBM2L,281514,RUB,Нет,Bras,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/21276,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/21276"">Bras FBM 2L</a></b> применяется для приготовления замороженных напитков и фруктовых десертов с ледяной крошкой в уличной торговли, кафе, ресторанах, барах. Корпус с пластиковыми вставками сделан из нержавеющей стали.</p>

<p>Гранитор снабжен воздушным охлаждением, герметичным компрессором, перемешиваюшим лопастным вентилятором, функцией аварийной остановки, 2 регулируемыми термостатами и защитой от перепадов напряжения. Контейнеры из поликарбоната имеют регулировку температуры. </p>",21276,гранитор,от -4 до -2 °C,220 В,1.1 кВт,360 мм,470 мм,690 мм,,Италия,,,0,,302703,,37 кг,,2,10 л
https://cdn.entero.ru/mp@2x/5b/74/5b74e036936b2f596ca7c43aef2a37c5.jpg;https://cdn.entero.ru/mp@2x/1e/15/1e1578f0acbe6b08ce8696cd0e2526ee.jpg,Гранитор Bras FBM 3L,48556,397889,RUB,Нет,Bras,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/21277,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/21277"">Bras FBM 3L</a></b> применяется для приготовления замороженных напитков и фруктовых десертов с ледяной крошкой в уличной торговли, кафе, ресторанах, барах. Корпус с пластиковыми вставками сделан из нержавеющей стали.</p>

<p>Гранитор снабжен воздушным охлаждением, герметичным компрессором, перемешиваюшим лопастным вентилятором, функцией аварийной остановки, 3 регулируемыми термостатами и защитой от перепадов напряжения. Контейнеры из поликарбоната имеют регулировку температуры. </p>",21277,гранитор,от -4 до -2 °C,220 В,1.3 кВт,540 мм,470 мм,690 мм,,Италия,,,0,,,,49 кг,,3,10 л
https://cdn.entero.ru/mp@2x/23/cc/23cce10790a707216ed463f69addb625.jpg;https://cdn.entero.ru/mp@2x/f9/ab/f9ab264ca2e011445e3a9824816a59be.jpg,Сокоохладитель CAB LUKE MAJOR 2х9,LUKE MAJOR 2X9Л LUKE 2X9Л,0,RUB,Нет,CAB,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/32499,"<p>Агрегат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/32499"">CAB LUKE MAJOR 2х9</a></b> предназначен для хранения в охлажденном состоянии и последующей раздачи чая, соков, кофе и прохладительных напитков на предприятиях общественного питания и в розничных торговых точках.</p>

<p>Прямоугольные контейнеры для напитков, выполненные из высококачественного поликарбоната, легко снимаются, значительно облегчая тем самым процесс чистки сокоохладителя. Корпус изготовлен из нержавеющей стали с ударопрочными пластиковыми вставками. Распределительный клапан выполнен из нержавеющей стали.</p>",32499,сокоохладитель,от 2 до 8 °C,220 В,0.11 кВт,300 мм,300 мм,690 мм,,Италия,,,0,https://entero.ru/manuals/30816/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20CAB%20LUKE%20MAJOR%202%D1%859.pdf,,,22 кг,,2,9 л
https://cdn.entero.ru/mp@2x/1d/f2/1df2ab26ba962a329a4ca37ebc20b75b.jpg,Сокоохладитель EQTA JDB-1x10L,Сокоохладитель EQTA JDB-1x10L,0,RUB,Нет,EQTA,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/128695,"<p>Сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128695"">EQTA JDB-1x10L</a></b> используется на предприятиях общественного питания и торговли для постоянного охлаждения и перемешивания соков, а также для их разлива фиксированными порциями. Модель оснащена лопастной системой перемешивания. Корпус выполнен из нержавеющей стали, емкость - из пищевого полиуретана.</p>",128695,сокоохладитель,от 7 до 12 °C,220 В,0.17 кВт,235 мм,445 мм,680 мм,,Китай,,,0,,,,17 кг,,1,10 л
https://cdn.entero.ru/mp@2x/13/79/1379037b04b931d86bb647806328cbbe.jpg,Сокоохладитель VIATTO LSP12LX2,Сокоохладитель VIATTO LSP12LX2,0,RUB,Нет,VIATTO,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/117544,"<p>Сокоохладитель гейзерного типа <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/117544"">VIATTO LSP12LX2</a></b> предназначен для охлаждения сока и других напитков на предприятиях общественного питания и торговли. Корпус выполнен из нержавеющей стали, чаша - из пищевого поликарбоната.</p>

<p><span style=""color:#FF0000;"">Аппарат не подходит для напитков с мякотью.</span></p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Габариты в упаковке: 470x450x700 мм</li>
</ul>",117544,сокоохладитель,от 2 до 7 °C,220 В,0.28 кВт,410 мм,410 мм,660 мм,,Китай,,,0,https://entero.ru/manuals/198066/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20LSP12LX2.pdf,,,27 кг,,2,12 л
https://cdn.entero.ru/mp@2x/8a/45/8a45c11fbdc0814889dab9b786130ad5.jpg,Гранитор ECOLUN 1*15л,E1560001,0,RUB,Нет,ECOLUN,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/88213,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/88213"">ECOLUN 1*15л</a> </b>используется на предприятиях общественного питания и торговли для приготовления граниты на основе сиропов, соков или пюре из фруктов и ягод. Модель оснащена системой перемешивания.</p>",88213,гранитор,от 3 до 8 °C,220 В,0.5 кВт,360 мм,630 мм,840 мм,,Китай,,,0,,,,48 кг,,1,15 л
https://cdn.entero.ru/mp@2x/73/18/731896ec6d2d967f125a4baf13d93a7f.jpg,Сокоохладитель Bras Maestrale Jolly 5.1,Сокоохладитель Bras Maestrale Jolly 5.1,0,RUB,Нет,Bras,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/21282,"<p>Аппарат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/21282"">Bras Maestrale Jolly 5.1</a></b> применяется для охлаждения соков и напитков без газа в уличной торговли, кафе, ресторанах, барах. Корпус с пластиковыми вставками сделан из нержавеющей стали.</p>

<p>Сокоохладитель снабжен воздушным охлаждением, герметичным компрессором, регулируемым термостатом и защитой от перепадов напряжения. Контейнеры из поликарбоната имеют регулирование температуры. За 15-18 минут можно охладить напитки при комнатной температуре.</p>",21282,сокоохладитель,,220 В,,180 мм,400 мм,550 мм,,Италия,,,0,https://entero.ru/manuals/83991/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Bras%20Maestrale%20Jolly%205.1.doc,,,13 кг,,1,5 л
https://cdn.entero.ru/mp@2x/c6/92/c6924f387e0587ab21da80fc43a5f25b.jpg;https://cdn.entero.ru/mp@2x/3e/d5/3ed5cc0210db0eeb95c739e234676f08.jpg,Сокоохладитель UGOLINI A 12,Сокоохладитель UGOLINI A 12,0,RUB,Нет,UGOLINI,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/95334,"<p>Универсальный сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/95334"">UGOLINI A 12</a></b> используется в барах, кафе, на открытых летних площадках, в специальных отделах супермаркетов и торговых центрах для хранения, охлаждения и порционного розлива натуральных соков с мякотью, чая, кофе и других негазированных напитков. Вращение крыльчатки гарантирует однородность консистенции и температуры продукта, а кран - бесперебойную подачу содержимого чаши. Корпус выполнен из нержавеющей стали, съемная чаша - из противоударного поликарбоната.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичный компрессор</li>
<li>Конденсатор с воздушным охлаждением</li>
<li>Регулируемый термостат</li>
<li>Каплесборник</li>
<li>Предохранитель двигателя</li>
</ul>

<p><b>​Дополнительные характеристики:</b></p>

<ul>
<li>Уровень шума: менее 70 дБ</li>
</ul>",95334,сокоохладитель,от 5 до 15 °C,220 В,0.3 кВт,320 мм,400 мм,640 мм,,Италия,,,0,https://entero.ru/manuals/84991/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20UGOLINI%20A%2012%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/84992/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20UGOLINI%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,19 кг,,1,12 л
https://cdn.entero.ru/mp@2x/26/1a/261adffdf4a2ee3177dac51848a4b399.jpg;https://cdn.entero.ru/mp@2x/c6/54/c6540030268d9d00847247e05cd37c97.jpg,Гранитор Cooleq SM-10,SM 10,0,RUB,Нет,Cooleq,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/76038,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/76038"">Cooleq SM-10</a></b> используется для приготовления охлажденных десертов на фруктовой основе с сиропом, слабоалкогольных напитков и пюре из фруктов и ягод на предприятиях общественного питания и торговли. Модель оснащена конструкцией горизонтального шнека, которая предотвращает засахаривание подвижных частей устройства в ёмкости, увеличивая срок службы гранитора, и защитной пластиковой крышкой для исключения попадания влаги.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Панель управления</li>
<li>Система перемешивания позволяет производить совершенно однородный продукт без присутствия пены</li>
<li>Кран гарантирует бесперебойную подачу любого густого продукта</li>
<li>Регулировка консистенции десерта</li>
</ul>",76038,гранитор,от -3 до -2 °C,220 В,0.3 кВт,290 мм,560 мм,760 мм,,Китай,,,0,https://entero.ru/manuals/66098/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Cooleq%20SM-10.pdf;https://entero.ru/manuals/97528/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Cooleq%20SM-10.pdf;https://entero.ru/manuals/483042/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,,1,10 л
https://cdn.entero.ru/mp@2x/47/c3/47c36e7e558a67a4c14acbcf658e3293.jpg,Сокоохладитель CAB LUKE JUNIOR 2x6,LUKE 2X6Л,0,RUB,Нет,CAB,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/44650,"<p>Сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/44650"">CAB LUKE JUNIOR 2x6</a></b> предназначен для охлаждения различных соков, молочных продуктов и дальнейшего их розлива для подачи клиенту. Инновационная система охлаждения позволяет прибору не терять высокую производительность даже в самых экстремальных условиях.</p>


<p><b>Особенности:</b></p>

<ul>
<li>Материал корпуса и емкости: пластик</li>
<li>Специальный механизм вращения лопастей позволяет свести к минимуму образование пены</li>
</ul>",44650,сокоохладитель,от 2 до 8 °C,220 В,0.13 кВт,300 мм,300 мм,600 мм,,Италия,,,0,,,,,,2,6 л
https://cdn.entero.ru/mp@2x/93/77/93778fc5b2e881654b6866a57b4a22a4.jpg;https://cdn.entero.ru/mp@2x/71/4c/714c85ce44e2a30606c9a7f4995b2bc3.jpg;https://cdn.entero.ru/mp@2x/04/ec/04eca5b4bb23701e710285062f3cf6ce.jpg,Гранитор UGOLINI MICRO,MT MICRO / MICRO 1 4T0155-1C0-000,0,RUB,Нет,UGOLINI,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/106309,"<p>Гранитор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/106309"">UGOLINI MICRO</a></b> используется в барах, кафе, на открытых летних площадках, в специальных отделах супермаркетов и торговых центрах для приготовления, хранения, охлаждения и порционного розлива десерта «гранита» и других напитков. Корпус выполнен из нержавеющей стали, съемная чаша - из противоударного поликарбоната.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Система смешивания с помощью запатентованной магнитной передачи</li>
<li>2 герметичных компрессора</li>
<li>Конденсатор с воздушным охлаждением</li>
<li>Регулируемый термостат</li>
<li>Защита от перегрузки</li>
<li>Фильтр конденсатора</li>
<li>Компактные размеры</li>
<li>Хладагент: R134a</li>
<li>Предохранитель двигателя</li>
</ul>

<p><b>​Дополнительные характеристики:</b></p>

<ul>
<li>Уровень шума, не более: 70 дБ</li>
</ul>",106309,гранитор,,220 В,0.46 кВт,180 мм,470 мм,510 мм,,Италия,,,0,https://entero.ru/manuals/97492/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20UGOLINI%20MICRO%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/97493/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20UGOLINI%20MICRO%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/97494/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20UGOLINI%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,20 кг,,1,3 л
https://cdn.entero.ru/mp@2x/f3/55/f3555edc362f098fbb9a40e394853049.jpg,Сокоохладитель UGOLINI ARCTIC COMPACT 5/4,Сокоохладитель UGOLINI ARCTIC COMPACT 5/4,0,RUB,Нет,UGOLINI,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/17520,"<p>Универсальный сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/17520"">UGOLINI ARCTIC COMPACT 5/4</a></b> предназначен для охлаждения и розлива не только натуральных фруктовых соков, но и кофе, чая и пр.</p>


<p>Сокоохладитель быстро разбирается и легко моется. Корпус изготовлен из нержавеющей стали. Благодаря погруженной магнитной помпе происходит смешивание напитков. Емкости и краны прибора - съемные.</p>",17520,сокоохладитель,от 10 до 15 °C,220 В,0.34 кВт,500 мм,400 мм,550 мм,,Италия,,,0,https://entero.ru/manuals/9878/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20UGOLINI%20ARCTIC%20COMPACT%205_4.pdf;https://entero.ru/manuals/87465/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20UGOLINI.pdf,,,27 кг,,4,5 л
https://cdn.entero.ru/mp@2x/6d/53/6d530f50bc72eea3eaf34c9684d96e67.jpg,Сокоохладитель CAB LUKE MAJOR 3x9,UKE MAJOR 3X9Л,0,RUB,Нет,CAB,Профоборудование,Для баров,Сокоохладители и граниторы,https://entero.ru/item/44654,"<p>Сокоохладитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/44654"">CAB LUKE MAJOR 3x9</a></b> предназначен для охлаждения различных соков, молочных продуктов и дальнейшего их розлива для подачи клиенту. Инновационная система охлаждения позволяет прибору не терять высокую производительность даже в самых экстремальных условиях.</p>


<p><b>Особенности:</b></p>

<ul>
<li>Материал корпуса и емкости: пластик</li>
<li>Специальный механизм вращения лопастей позволяет свести к минимуму образование пены</li>
</ul>",44654,сокоохладитель,от 2 до 8 °C,220 В,0.13 кВт,450 мм,300 мм,690 мм,,Италия,,,0,,,,,,3,9 л
