Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Борт,Объем,Материал,Формат,Тип дверей,Температурный режим камеры,Количество дверей,Тип стола,Сквозной,Температурный режим столешницы,Открытый
https://cdn.entero.ru/mp@2x/bd/c3/bdc316ed8af18e150b634af4d5ad5490.jpg,Стол тепловой Техно-ТТ СПС-224/2000Т,Стол тепловой Техно-ТТ СПС-224/2000Т,136448,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/110111,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110111"">Техно-ТТ СПС-224/2000Т</a></b> предназначен для подогрева тарелок перед выкладыванием на них продуктов питания, а также кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 3 дверями-купе, перфорированной полкой и регулируемыми по высоте ножками, что позволяет компенсировать неровности пола. Корпус выполнен из нержавеющей стали AISI 304, столешница - из нержавеющей стали AISI 304 и ЛДСП толщиной 32 мм, задняя стенка - из оцинкованной стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 15 мин.</li>
<li>Объем упаковки: 1 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с 2 дверями-купе.</span></em></p>",110111,220 В,1.5 кВт,2000 мм,600 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/105106/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%A1%D0%9F%D0%A1-224_2000%D0%A2.doc;https://entero.ru/manuals/103545/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,142133,,104.6 кг,Да,,нерж. сталь,тепловой стол,,55 °С,3,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/d0/b4/d0b44a45f9172fa4b3d52935d52aac20.jpg,Стол тепловой Техно-ТТ СПС-124/1607Т,Стол тепловой Техно-ТТ СПС-124/1607Т,136851,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/109923,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109923"">Техно-ТТ СПС-124/1607Т</a></b> предназначен для подогрева тарелок перед выкладыванием на них продуктов питания, а также кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 2 дверями-купе, перфорированной полкой и регулируемыми по высоте ножками, что позволяет компенсировать неровности пола. Корпус выполнен из нержавеющей стали AISI 304, столешница - из нержавеющей стали AISI 304 и ЛДСП толщиной 32 мм, задняя стенка - из оцинкованной стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 15 мин.</li>
<li>Объем упаковки: 1 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",109923,220 В,1.5 кВт,1600 мм,700 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/104884/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%A1%D0%9F%D0%A1-124_1607%D0%A2.doc;https://entero.ru/manuals/104886/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,,,98.1 кг,,,нерж. сталь,тепловой стол,,55 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/eb/47/eb47f835d4db9d5a40c12e5ba26e2a6a.jpg,Стол тепловой Техно-ТТ СПС-224/1607Т,Стол тепловой Техно-ТТ СПС-224/1607Т,136851,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/110017,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110017"">Техно-ТТ СПС-224/1607Т</a></b> предназначен для подогрева тарелок перед выкладыванием на них продуктов питания, а также кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 2 дверями-купе, перфорированной полкой и регулируемыми по высоте ножками, что позволяет компенсировать неровности пола. Корпус выполнен из нержавеющей стали AISI 304, столешница - из нержавеющей стали AISI 304 и ЛДСП толщиной 32 мм, задняя стенка - из оцинкованной стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 15 мин.</li>
<li>Объем упаковки: 1 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",110017,220 В,1.5 кВт,1600 мм,700 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/105086/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%A1%D0%9F%D0%A1-224_1607%D0%A2.doc;https://entero.ru/manuals/105087/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,147152,,100 кг,Да,,нерж. сталь,тепловой стол,,55 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/2d/98/2d9877e67817de9fcd948d49dfb981c3.jpg;https://cdn.entero.ru/mp@2x/3e/d4/3ed4b3ef17a8eb96bb7985924ca45d86.jpg,Стол тепловой Gastrolux СТОС-107С,Стол тепловой Gastrolux СТОС-107С,137254,RUB,Нет,Gastrolux,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/67346,"<p>Сквозной тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/67346"">Gastrolux СТОС-107С</a></b> с подогреваемой столешницей предназначен для обработки продуктов и поддержания в горячем состоянии готовых блюд на предприятиях общественного питания и торговли. Оборудование оснащено дверями-купе, расположенных с 2-х сторон, и полкой.</p>

<p><b>Опции (приобретаются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/67231"">Комплект колес d=75 мм</a></li>
<li><a href=""https://entero.ru/item/67232"">Комплект колес d=100 мм</a></li>
<li><a href=""https://entero.ru/item/67233"">Комплект колес d=125 мм</a></li>
<li><a href=""https://entero.ru/item/67234"">Комплект колес d=150 мм</a></li>
<li><a href=""https://entero.ru/item/67230"">Направляющие для GN, 1 уровень</a></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",67346,220 В,1.78 кВт,1000 мм,700 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/488746/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,142973,,56.16 кг,,,нерж. сталь,тепловой стол,,от 30 до 80 °С,,обогреваемые камера и столешница,,,
https://cdn.entero.ru/mp@2x/da/fd/dafd35587c9b27ce8d5454490198d2b5.jpg;https://cdn.entero.ru/mp@2x/60/a6/60a60fb6d9d9d2a5c24d8f6b46564bc1.jpg,Стол тепловой Gastrolux СТО-167С,Стол тепловой Gastrolux СТО-167С,137844,RUB,Нет,Gastrolux,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/67227,"<p>Сквозной тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/67227"">Gastrolux СТО-167С</a></b> предназначен для раскатки теста, обработки продуктов и поддержания в горячем состоянии готовых блюд на предприятиях общественного питания и торговли. Оборудование оснащено дверями-купе, расположенных с 2-х сторон, и полкой.</p>

<p><b>Опции (приобретаются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/67231"">Комплект колес d=75 мм</a></li>
<li><a href=""https://entero.ru/item/67232"">Комплект колес d=100 мм</a></li>
<li><a href=""https://entero.ru/item/67233"">Комплект колес d=125 мм</a></li>
<li><a href=""https://entero.ru/item/67234"">Комплект колес d=150 мм</a></li>
<li><a href=""https://entero.ru/item/67230"">Направляющие для GN, 1 уровень</a></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",67227,220 В,1.5 кВт,1600 мм,700 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/488847/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,74.88 кг,,,нерж. сталь,тепловой стол,,от 30 до 80 °С,,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/02/12/0212d30d684aecf2faa5a1544b49fb7c.jpg;https://cdn.entero.ru/mp@2x/ca/a9/caa9e9ee83c483ec289d4d8f00b95ddb.jpg;https://cdn.entero.ru/mp@2x/63/77/6377e7a4b837312f620fe9c78b356ef9.jpg,Стол тепловой Gastrolux СТОС-146Р,Стол тепловой Gastrolux СТОС-146Р,138017,RUB,Нет,Gastrolux,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/67296,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/67296"">Gastrolux СТОС-146Р</a> </b>с подогреваемой столешницей предназначен для обработки продуктов и поддержания в горячем состоянии готовых блюд на предприятиях общественного питания и торговли. Оборудование оснащено распашными дверями и полкой.</p>

<p>Возможно исполнение с бортом или без.</p>

<p><b>Опции (приобретаются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/67231"">Комплект колес d=75 мм</a></li>
<li><a href=""https://entero.ru/item/67232"">Комплект колес d=100 мм</a></li>
<li><a href=""https://entero.ru/item/67233"">Комплект колес d=125 мм</a></li>
<li><a href=""https://entero.ru/item/67234"">Комплект колес d=150 мм</a></li>
<li><a href=""https://entero.ru/item/67230"">Направляющие для GN, 1 уровень</a></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",67296,220 В,1.8 кВт,1400 мм,600 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/488797/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,148405,,54.72 кг,,,нерж. сталь,тепловой стол,,от 30 до 80 °С,,обогреваемые камера и столешница,,,
https://cdn.entero.ru/mp@2x/8b/75/8b75ab851f13e186b6eab3c2b28b5413.jpg;https://cdn.entero.ru/mp@2x/42/2f/422fcc7bd04d60b866406684df44ac43.jpg;https://cdn.entero.ru/mp@2x/86/b7/86b730588d44b06ee6f31c1bc7d91f27.jpg,Стол тепловой Gastrolux СТОС-127К,Стол тепловой Gastrolux СТОС-127К,138191,RUB,Нет,Gastrolux,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/67327,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/67327"">Gastrolux СТОС-127К</a></b> с подогреваемой столешницей предназначен для обработки продуктов и поддержания в горячем состоянии готовых блюд на предприятиях общественного питания и торговли. Оборудование оснащено дверями-купе и полкой.</p>

<p>Возможно исполнение с бортом или без.</p>

<p><b>Опции (приобретаются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/67231"">Комплект колес d=75 мм</a></li>
<li><a href=""https://entero.ru/item/67232"">Комплект колес d=100 мм</a></li>
<li><a href=""https://entero.ru/item/67233"">Комплект колес d=125 мм</a></li>
<li><a href=""https://entero.ru/item/67234"">Комплект колес d=150 мм</a></li>
<li><a href=""https://entero.ru/item/67230"">Направляющие для GN, 1 уровень</a></li>
</ul>",67327,220 В,1.8 кВт,1200 мм,700 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/488765/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,62.4 кг,,,нерж. сталь,тепловой стол,,от 30 до 80 °С,,обогреваемые камера и столешница,,,
https://cdn.entero.ru/mp@2x/6f/e4/6fe40d84a4a6364a82110a01c79f556f.jpg,Стол тепловой КАМИК СТКСК-4167,Стол тепловой КАМИК СТКСК-4167,139260,RUB,Нет,КАМИК,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/361673,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361673"">КАМИК СТКСК-4167</a></b> предназначен для подогрева посуды перед сервировкой на предприятиях общественного питания и торговли. Модель оснащена 2 дверьми-купе с обеих сторон и перфорированной съемной полкой. Лицевые поверхности корпуса не нагреваются благодаря теплоизоляции стенок и дверей. Корпус, столешница и полка выполнены из нержавеющей стали AISI 430.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Управление микропроцессором</li>
<li>Вентилируемый объем</li>
<li>Защита от перегрева</li>
<li>Двери с магнитным фиксатором</li>
<li>Без борта</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина стали:
<ul>
<li>Столешница: 1 мм</li>
<li>Корпус и полка: 0,8 мм</li>
</ul>
</li>
<li>Температура нагрева: до +55 °С</li>
<li>Объем: 0,952 м³</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",361673,220 В,2 кВт,1600 мм,700 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/464871/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9A%D0%90%D0%9C%D0%98%D0%9A.pdf,149742,,,,,нерж. сталь,тепловой стол,двери-купе,,4,,Да,,
https://cdn.entero.ru/mp@2x/f6/fc/f6fc4837b0c4afb2e4182821b5d6501c.jpg,Стол тепловой Техно-ТТ СПС-124/1900НТ,Стол тепловой Техно-ТТ СПС-124/1900НТ,139304,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/110104,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110104"">Техно-ТТ СПС-124/1900НТ</a></b> предназначен для подогрева тарелок перед выкладыванием на них продуктов питания, а также кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 3 дверями-купе, перфорированной полкой и регулируемыми по высоте ножками, что позволяет компенсировать неровности пола. Корпус выполнен из нержавеющей стали AISI 304, столешница - из нержавеющей стали AISI 304 и ЛДСП толщиной 32 мм, задняя стенка - из нержавеющей стали AISI 430.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 15 мин.</li>
<li>Объем упаковки: 1 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с 2 дверями-купе.</span></em></p>",110104,220 В,1.5 кВт,1900 мм,600 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/104913/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%A1%D0%9F%D0%A1-124_1900%D0%9D%D0%A2.doc;https://entero.ru/manuals/104914/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,,,98.1 кг,,,нерж. сталь,тепловой стол,,55 °С,3,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/cc/05/cc05ba67ba5f6c46b08cb5453acc851d.jpg,Стол тепловой Техно-ТТ СПС-224/1900НТ,Стол тепловой Техно-ТТ СПС-224/1900НТ,139304,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/110116,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110116"">Техно-ТТ СПС-224/1900НТ</a></b> предназначен для подогрева тарелок перед выкладыванием на них продуктов питания, а также кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 3 дверями-купе, перфорированной полкой и регулируемыми по высоте ножками, что позволяет компенсировать неровности пола. Корпус выполнен из нержавеющей стали AISI 304, столешница - из нержавеющей стали AISI 304 и ЛДСП толщиной 32 мм, задняя стенка - из нержавеющей стали AISI 430.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 15 мин.</li>
<li>Объем упаковки: 1 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с 2 дверями-купе.</span></em></p>",110116,220 В,1.5 кВт,1900 мм,600 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/105065/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%A1%D0%9F%D0%A1-224_1900%D0%9D%D0%A2.doc;https://entero.ru/manuals/105066/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,148196,,100 кг,Да,,нерж. сталь,тепловой стол,,55 °С,3,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/87/f9/87f98647ed6c962b94f67ee258260bbd.jpg,Стол тепловой КАМИК СТК-3188,Стол тепловой КАМИК СТК-3188,139522,RUB,Нет,КАМИК,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/361633,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361633"">КАМИК СТК-3188</a> </b>предназначен для подогрева посуды перед сервировкой на предприятиях общественного питания и торговли. Модель оснащена 2 дверьми-купе с магнитным фиксатором и перфорированной съемной полкой. Лицевые поверхности корпуса не нагреваются благодаря теплоизоляции стенок и дверей. Корпус, столешница и полка выполнены из нержавеющей стали AISI 304, задняя стенка - из оцинкованной стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Управление микропроцессором</li>
<li>Вентилируемый объем</li>
<li>Защита от перегрева</li>
<li>Без борта</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина стали:
<ul>
<li>Столешница и задняя стенка: 1 мм</li>
<li>Корпус и полка: 0,8 мм</li>
</ul>
</li>
<li>Температура нагрева: до +55 °С</li>
<li>Объем: 1,224 м³</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",361633,220 В,2 кВт,1800 мм,800 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/464814/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9A%D0%90%D0%9C%D0%98%D0%9A.pdf,,,97 кг,,,нерж. сталь,тепловой стол,двери-купе,,2,,,,
https://cdn.entero.ru/mp@2x/09/83/09835eeec61c3a5513d243de0462b009.jpg,Стол тепловой Техно-ТТ СПС-124/1607НТ,Стол тепловой Техно-ТТ СПС-124/1607НТ,139829,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/109954,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109954"">Техно-ТТ СПС-124/1607НТ</a></b> предназначен для подогрева тарелок перед выкладыванием на них продуктов питания, а также кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 2 дверями-купе, перфорированной полкой и регулируемыми по высоте ножками, что позволяет компенсировать неровности пола. Корпус выполнен из нержавеющей стали AISI 304, столешница - из нержавеющей стали AISI 304 и ЛДСП толщиной 32 мм, задняя стенка - из нержавеющей стали AISI 430.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 15 мин.</li>
<li>Объем упаковки: 1 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",109954,220 В,1.5 кВт,1600 мм,700 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/104883/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%A1%D0%9F%D0%A1-124_1607%D0%9D%D0%A2.doc;https://entero.ru/manuals/104885/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,145655,,98.1 кг,,,нерж. сталь,тепловой стол,,55 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/3b/de/3bde5228347e5c7dce21e2ad7932da3c.jpg,Стол тепловой Техно-ТТ СПС-124/1608НТ,Стол тепловой Техно-ТТ СПС-124/1608НТ,139829,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/109971,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109971"">Техно-ТТ СПС-124/1608НТ</a></b> предназначен для подогрева тарелок перед выкладыванием на них продуктов питания, а также кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 2 дверями-купе, перфорированной полкой и регулируемыми по высоте ножками, что позволяет компенсировать неровности пола. Корпус выполнен из нержавеющей стали AISI 304, столешница - из нержавеющей стали AISI 304 и ЛДСП толщиной 32 мм, задняя стенка - из нержавеющей стали AISI 430.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 15 мин.</li>
<li>Объем упаковки: 1 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",109971,220 В,1.5 кВт,1600 мм,800 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/104887/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%A1%D0%9F%D0%A1-124_1608%D0%9D%D0%A2.doc;https://entero.ru/manuals/104888/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,147188,,98.1 кг,,,нерж. сталь,тепловой стол,,55 °С,2,обогреваемая камера,,,
https://cdn.entero.ru/mp@2x/b9/44/b9446e4738bfc735ad979813a7e8164b.jpg,Стол тепловой Техно-ТТ СПС-224/1608НТ,Стол тепловой Техно-ТТ СПС-224/1608НТ,139829,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Столы и шкафы тепловые,https://entero.ru/item/110054,"<p>Тепловой стол <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110054"">Техно-ТТ СПС-224/1608НТ</a></b> предназначен для подогрева тарелок перед выкладыванием на них продуктов питания, а также кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 2 дверями-купе, перфорированной полкой и регулируемыми по высоте ножками, что позволяет компенсировать неровности пола. Корпус выполнен из нержавеющей стали AISI 304, столешница - из нержавеющей стали AISI 304 и ЛДСП толщиной 32 мм, задняя стенка - из нержавеющей стали AISI 430.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 15 мин.</li>
<li>Объем упаковки: 1 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",110054,220 В,1.5 кВт,1600 мм,800 мм,850 мм,,Россия,,,0,https://entero.ru/manuals/105089/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%A1%D0%9F%D0%A1-224_1608%D0%9D%D0%A2.doc;https://entero.ru/manuals/105090/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,151988,,100 кг,Да,,нерж. сталь,тепловой стол,,55 °С,2,обогреваемая камера,,,
