Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Объем воды,Температурный режим,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (в упаковке)
https://cdn.entero.ru/mp@2x/d1/b3/d1b3c1f0eecf45535b395d7dcd022b91.jpg;https://cdn.entero.ru/mp@2x/68/91/6891a5481c9ef16f5670a471ac4a5a07.jpg,Термостат-ванна Apach ASV 1/1 GN,Термостат-ванна Apach ASV 1/1 GN,0,RUB,Нет,Apach,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/83891,"<p>Термостат-ванна <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83891""><b class=""b"">Apach ASV 1/1 GN</b></a> предназначена для приготовления широкого спектра блюд по технологии Sous Vide на предприятиях общественного питания и торговли. Модель оснащена мощными нагревательными элементами с противоударным покрытием, дисплеем с индикацией рабочей температуры и удобными ручками для переноски. Корпус и емкость выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высокоточный нагреватель с электронным контролем температуры ±0,3 °С</li>
<li>Возможность программирования и сохранения 5 программ</li>
<li>Статичный нагрев</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер емкости: GN 1/1</li>
<li>Габариты в упаковке: 600х500х420 мм</li>
</ul>",83891,с ванной,22 л,от 30 до 99 °С,220 В,1.7 кВт,590 мм,360 мм,300 мм,16 кг,Италия,,,0,https://entero.ru/manuals/81492/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach%202017.pdf;https://entero.ru/manuals/290036/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%D0%B8%20%D0%BE%D0%B1%D1%81%D0%BB%D1%83%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E%20%D0%BD%D0%B0%20Apach%20ASV%201_1%20GN.pdf;https://entero.ru/manuals/290037/%D0%A2%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F%20%D0%BD%D0%B8%D0%B7%D0%BA%D0%BE%D1%82%D0%B5%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%BF%D1%80%D0%B8%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%20Sous%20Vide.pdf;https://entero.ru/manuals/290038/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,
https://cdn.entero.ru/mp@2x/72/c4/72c4ad6c472b98ce2b93f6a480f150d0.jpg;https://cdn.entero.ru/mp@2x/e9/c0/e9c0e78b479e0fc8218fd90e41bbaa73.jpg,Термостат-ванна Apach ASV 1/1 GN R,Термостат-ванна Apach ASV 1/1 GN R,0,RUB,Нет,Apach,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/83892,"<p>Термостат-ванна <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83892"">Apach ASV 1/1 GN R</a></b> предназначена для приготовления широкого спектра блюд по технологии Sous Vide на предприятиях общественного питания и торговли. Модель оснащена мощными нагревательными элементами с противоударным покрытием, дисплеем с индикацией рабочей температуры, удобными ручками для переноски и сливным краном. Корпус и емкость выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высокоточный нагреватель с электронным контролем температуры ±0,3 °С</li>
<li>Возможность программирования и сохранения 5 программ</li>
<li>Статичный нагрев</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер емкости: GN 1/1</li>
<li>Габариты в упаковке: 600х500х420 мм</li>
</ul>",83892,с ванной,22 л,от 30 до 99 °С,220 В,1.7 кВт,670 мм,360 мм,300 мм,16.5 кг,Италия,,,0,https://entero.ru/manuals/81493/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach%202017.pdf;https://entero.ru/manuals/290026/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%D0%B8%20%D0%BE%D0%B1%D1%81%D0%BB%D1%83%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E%20%D0%BD%D0%B0%20Apach%20ASV%201_1%20GN%20R.pdf;https://entero.ru/manuals/290030/%D0%A2%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F%20%D0%BD%D0%B8%D0%B7%D0%BA%D0%BE%D1%82%D0%B5%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%BF%D1%80%D0%B8%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%20Sous%20Vide.pdf;https://entero.ru/manuals/290031/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,
https://cdn.entero.ru/mp@2x/21/50/21502fce5b509f5c45c40c99b933844a.jpg;https://cdn.entero.ru/mp@2x/78/b8/78b83ba437d6c4983e8521cc4f05168d.jpg,Ротационный кипятильник (термостат) Besser Vacuum Vacook,Ротационный кипятильник (термостат) Besser Vacuum Vacook,0,RUB,Нет,Besser Vacuum,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/77296,"<p>Ротационный кипятильник <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/77296"">Besser Vacuum Vacook</a></b> используется на предприятиях общественного питания и позволяет готовить деликатесные блюда по технологии Sous Vide, придавая им нежнейший вкус и сохраняя все важные микроэлементы продуктов. Циркуляционный нагрев равномерно распределяет температуру в емкости. Корпус выполнен из нержавеющей стали 430.</p>

<p><b>Особенности:</b></p>

<ul>
<li>10 программ приготовления</li>
<li>Функция ECO для экономии электроэнергии</li>
<li>Предупреждающий сигнал при минимальном количестве воды</li>
<li>Оповещение при достиженнии заданной температуры</li>
<li>Автоматическое отключение</li>
<li>Изоляция электронного блока</li>
<li>Удобное крепление</li>
<li>Подходит для широких неглубоких емкостей</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Глубина емкости: 165 мм</li>
<li>Время приготовления: от 0 до 48 ч</li>
<li>Точность температуры: +/- 0,1 °C</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Температурный зонд</li>
</ul>",77296,погружной,50 л,от 20 до 95 °С,220 В,2 кВт,130 мм,260 мм,340 мм,4.5 кг,Италия,,,0,https://entero.ru/manuals/50145/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Besser%20Vacuum%20Vacook%20%28%D0%B8%D1%82%D0%B0%D0%BB.%29.pdf,,,
https://cdn.entero.ru/mp@2x/2a/35/2a35aaab36024f86d4fe67205376c947.jpg,Ротационный кипятильник (термостат) PolyScience 7306AC2E,7306АС2Е,0,RUB,Нет,PolyScience,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/50629,"<p>Ротационный кипятильник <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/50629"">PolyScience 7306AC2E</a></b> оснащен точным регулированием температуры. С его помощью можно приготовить блюда по технологии Sous Vide.</p>

<p>Данная модель относится к серии CLASSIC. Кипятильник оснащен цифровым контроллером, светодиодным дисплем, 3 кнопками предварительной настройки.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: 720 л/ч</li>
<li>Минимальная глубина погружения: 760 мм</li>
<li>Габариты в упаковке: 203x406х305 мм</li>
</ul>",50629,погружной,30 л,93 °С,220 В,1.1 кВт,117 мм,146 мм,312 мм,4.1 кг,США,,,0,https://entero.ru/manuals/66228/%D0%A2%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F%20Sous%20Vide.pdf;https://entero.ru/manuals/66229/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5%20%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B0%D1%82%D0%B5%D0%BB%D0%B8%20%D0%BF%D1%80%D0%B8%20%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B8%20Sous%20Vide.docx;https://entero.ru/manuals/33559/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20PolyScience.docx,,,
https://cdn.entero.ru/mp@2x/c1/b0/c1b0861b5e0fedc9694e73649f2c1d91.jpg,Водонагреватель для системы Sous Vide Electrolux Professional Y09 (206428),206428,0,RUB,Нет,Electrolux Professional,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/112154,"<p>Водонагреватель для системы Sous Vide <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/112154"">Electrolux Professional Y09 (206428)</a></b> используется на предприятиях общественного питания. Модель оснащена циркуляционным насосом, который обеспечивает непрерывное движение жидкости и оптимальное распределение температуры, и удобной ручкой для переноски. Корпус выполнен из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высокая точность нагрева с контролем температуры</li>
<li>Возможность программирования и сохранения 5 программ</li>
<li>Датчик температуры для предотвращения перегрузки и перегрева</li>
<li>Автоматическое отключение при «холостом» использовании</li>
<li>Индекс герметичности: IPX3</li>
</ul>",112154,погружной,40 л,от 20 до 100 °С,220 В,,260 мм,380 мм,4 мм,,Италия,,,0,https://entero.ru/manuals/110775/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Electrolux%20Professional%20Y09%20%28206428%29%20%28%D0%BD%D0%B5%D0%BC.%29.pdf,,,
https://cdn.entero.ru/mp@2x/1e/9a/1e9ac2d07d30c80c1193286ab73bdcbe.jpg;https://cdn.entero.ru/mp@2x/b6/31/b63162fa089d2748633d1a8250f93f92.jpg;https://cdn.entero.ru/mp@2x/c9/c5/c9c5de7627660882f40364a8b2f9bb95.jpg;https://cdn.entero.ru/mp@2x/48/b7/48b78672e802781f90e18795994649ce.jpg;https://cdn.entero.ru/mp@2x/ba/7b/ba7b3963abd80657f23739eb5cdae2e4.jpg,Баня водяная VAC-STAR CSC-20,CSC 20 / CSC-20-EU,0,RUB,Нет,VAC-STAR,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/116662,"<p>Водяная баня <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116662""><b class=""b"">VAC-STAR CSC-20</b></a> используется на предприятиях общественного питания и позволяет готовить деликатесные блюда по технологии Sous Vide, придавая им нежнейший вкус и сохраняя все важные микроэлементы продуктов. Особенность данного оборудования состоит в том, что продукты перед непосредственным приготовлением помещают в упаковку, из которой полностью удаляется воздух. Затем вакуумные пакеты помещают в воду и готовят. Бесшовный корпус выполнен из высококачественной нержавеющей стали.</p>

<p>В комплект поставки входит крышка из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Работает на основе теплового потока и не требует использования насоса</li>
<li>Высокопроизводительные встроенные нагревательные элементы для быстрого нагрева даже замороженных продуктов</li>
<li>Микро-процессор импульсного нагрева</li>
<li>Таймер обратного отсчета со звуковым и визуальным сигналом</li>
<li>Микропроцессорная технология и PID-регулятор температуры</li>
<li>Высокая точность контроля температуры</li>
<li>Клапан для безопасного и удобного слива ванны</li>
<li>Полностью водонепроницаема (IP56)</li>
<li>Простая и удобная панель управления</li>
<li>Большой яркий дисплей температуры (СИД)</li>
<li>Брызгозащищенный выключатель питания</li>
<li>Защитная решетка</li>
<li>Защита от ""сухого хода""</li>
<li>Защита от перегрузки</li>
<li>Система защиты от разбрызгивания воды</li>
<li>Низкое энергопотребление</li>
<li>Скругленные края</li>
<li>Термостойкие ручки с обеих сторон</li>
<li>Необходимость в обслуживании практически отсутствует</li>
<li>Произведена и собрана в Европе</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры емкости: 503х300х150 мм</li>
<li>Точность температуры: +/- 0,1 °C</li>
</ul>",116662,с ванной,20 л,от 25 до 99 °С,220 В,1.2 кВт,535 мм,335 мм,291 мм,9.8 кг,Швейцария,,,0,https://entero.ru/manuals/117244/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VAC-STAR%20CSC-20.pdf;https://entero.ru/manuals/117245/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20%D0%B0%D0%BF%D0%BF%D0%B0%D1%80%D0%B0%D1%82%D1%8B%20VAC-STAR%20Sous%20Vide.pdf;https://entero.ru/manuals/117246/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240085&hd=2&autoplay=0,
https://cdn.entero.ru/mp@2x/cb/34/cb340abf090f95de039d1afd4f374026.jpg,Ротационный кипятильник (термостат) Julabo DIAMOND,Ротационный кипятильник (термостат) Julabo DIAMOND,0,RUB,Нет,Julabo,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/51314,"<p>При помощи ротационного кипятильника <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/51314"">Julabo DIAMOND</a></b> можно приготовить блюда по технологии Sous Vide. Аппарат оснащен электронным управлением и LED-дисплеем. Звуковой сигнал предупреждает о повышении заданной температуры и потере теплоносителя.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Легкочитаемый индикатор температур</li>
<li>Оптимальная возможность контроля благодаря отображению до 3 значений температуры</li>
<li>Циркуляционный насос обеспечивает непрерывное движение жидкости и оптимальное распределение температуры</li>
<li>Защитная решетка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: 840 л/ч</li>
<li>Потребление тока: 9,2 A</li>
<li>Скорость потока при давлении 0 бар: 14 л/мин.</li>
</ul>",51314,погружной,58 л,от 20 до 95 °С,220 В,2 кВт,133 мм,212 мм,330 мм,5 кг,Германия,,,0,,,,
https://cdn.entero.ru/mp@2x/91/ae/91aef0ceb6da7eaa1e8845cf15b3f313.jpg;https://cdn.entero.ru/mp@2x/57/a3/57a3c5d2819d37378c002b4805268cba.jpg,Контейнер PolyScience 121.89CW/FTP18,Контейнер PolyScience 121.89CW/FTP18,0,RUB,Нет,PolyScience,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/89801,"<p>Антиударный контейнер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/89801"">PolyScience 121.89CW/FTP18</a> </b>предназначен для приготовления еды в вакууме с помощью ротационного кипятильника (термостата) <a href=""https://entero.ru/item/50633"">SVC-AC2E</a>. Изделия легко вставляются друг в друга, их удобно хранить на кухне, мыть как в посудомоечной машине, так и вручную. 2 скрепленных контейнера обеспечивают превосходную термоизоляцию и повышают эффективность длительной работы кипятильника. Модель выполнена из поликарбоната.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 18 л </li>
<li>Размер: 12х18 дюймов</li>
</ul>",89801,,,,,,,,,,,,,0,,,,
https://cdn.entero.ru/mp@2x/c0/67/c067b923f6109adb1bdb8984bdb5b987.jpg,Термостат-ванна Hurakan HKN-SVB1/2GN,Термостат-ванна Hurakan HKN-SVB1/2GN,0,RUB,Нет,Hurakan,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/230431,"<p>Термостат-ванна <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/230431""><b class=""b"">Hurakan HKN-SVB1/2GN</b></a> предназначена для приготовления широкого спектра блюд по технологии Sous Vide на предприятиях общественного питания и торговли. Корпус и емкость выполнены из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 300х370х270 мм</li>
</ul>",230431,с ванной,17 л,от 30 до 90 °С,220 В,0.8 кВт,300 мм,370 мм,270 мм,7 кг,Китай,1,330x410x300 мм,0,,,,
https://cdn.entero.ru/mp@2x/c4/01/c401ca7ce31b4e64f5ee651ec066ea08.jpg;https://cdn.entero.ru/mp@2x/df/d0/dfd0e9f85131432a1019bea01aa90277.jpg,Ванна для термостата Apach ASV2 GN 2/1,Ванна для термостата Apach ASV2 GN 2/1,47369,RUB,Да,Apach,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/60481,"<p>Ванна<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/60481""><b class=""b""> Apach</b></a> используется совместно с термостатом <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/60481""><b class=""b"">ASV2</b></a>, предназначенным для приготовления блюд в ваккуме с помощью технологии Sous Vide Pro. Корпус и крышка выполнены из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер емкости: GN 2/1</li>
<li>Габариты: 650х530х230 мм</li>
<li>Габариты в упаковке: 750х650х350 мм</li>
<li>Вес: 13 кг</li>
<li>Вес с упаковкой: 16 кг</li>
</ul>",60481,,,,,,,,,,,,,0,https://entero.ru/manuals/284930/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%D0%B8%20%D0%BE%D0%B1%D1%81%D0%BB%D1%83%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E%20Apach%20ASV2%20GN%202_1.pdf;https://entero.ru/manuals/284931/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BC%D0%BE%D0%BD%D1%82%D0%B0%D0%B6%D0%B0%20Apach%20ASV2%20GN%202_1.pdf;https://entero.ru/manuals/284932/%D0%A2%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F%20%D0%BD%D0%B8%D0%B7%D0%BA%D0%BE%D1%82%D0%B5%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%BF%D1%80%D0%B8%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%20Sous%20Vide.pdf;https://entero.ru/manuals/284933/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/284934/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach.pdf,50934,,
https://cdn.entero.ru/mp@2x/69/b9/69b967b9e8670ea9aecc3304a3da0a04.jpg,Контейнер с вырезом под су виды InnoCook на 28 литров,Контейнер с вырезом под су виды InnoCook на 28 литров,8843,RUB,Да,,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/345072,"<p>Контейнер с вырезом под су виды <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345072""><b class=""b"">InnoCook Trio</b></a> предназначена для совместного использования профессионального погружного термостата Sous Vide су вид InnoCook Chef и подходит для термостатов InnoCook Compact и Vortex на предприятиях общественного питания и торговли. Изделие выполнено из поликарбоната.</p>

<p>В комплект поставки входит крышка со специальным вырезом для термостата InnoCook.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 530х325х200 мм</li>
<li>Объем: 27,8 литра</li>
</ul>

<p> </p>

<p>.</p>

<p> </p>",345072,,,,,,,,,,,,,0,,12114,,
https://cdn.entero.ru/mp@2x/17/2f/172fe23ff5096fff8b4a31367350ed13.jpg,Контейнер с вырезом под су виды InnoCook на 62 литра,Контейнер с вырезом под су виды InnoCook на 62 литра,20069,RUB,Да,,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/345078,"<p>Контейнер с вырезом под су виды <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345078""><b class=""b"">InnoCook Trio</b></a> предназначена для совместного использования профессионального погружного термостата Sous Vide су вид InnoCook Chef и подходит для термостатов InnoCook Compact и Vortex на предприятиях общественного питания и торговли. Изделие выполнено из поликарбоната.</p>

<p>В комплект поставки входит крышка со специальным вырезом для термостата InnoCook.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 660х460х305 мм</li>
<li>Объем: 62,5 литра</li>
</ul>

<p> </p>

<p>.</p>

<p> </p>",345078,,,,,,,,,,,,,0,,21814,,
https://cdn.entero.ru/mp@2x/aa/b5/aab5e3f14cba29cf4924e00c6f76f2b2.jpg,Контейнер Sirman для SOFTCOOKER GN1/1 с крышкой,Контейнер Sirman для SOFTCOOKER GN1/1 с крышкой,29014,RUB,Да,Sirman,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/178868,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/178868""><b class=""b"">Sirman для SOFTCOOKER GN1/1</b></a> используется совместно с погружными термостатами SOFTCOOKER для приготовления широкого спектра блюд по технологии Sous Vide на предприятиях общественного питания и торговли. Модель оснащена удобными ручками для переноски и крышкой. Корпус выполнен из нержавеющей стали AISI 304.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: GN1/1</li>
<li>Габариты: 565х360х200 мм</li>
<li>Вес: 1,5 кг</li>
<li>Габариты в упаковке: 565х360х200 мм</li>
<li>Вес с упаковкой: 1,8 кг</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото изображена модель с погружным термостатом, не входящим в комплект поставки.</span></em></p>",178868,,,,,,,,,,,,,0,https://entero.ru/manuals/207941/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%82%D0%B5%D1%80%D0%BC%D0%BE%D1%81%D1%82%D0%B0%D1%82%D0%BE%D0%B2%20Sirman.pdf,31537,,
https://cdn.entero.ru/mp@2x/77/25/772520aa9fa50705f9d8f1af6338d66e.jpg,Ванна для термостата Apach ASV2 GN 1/1,Ванна для термостата Apach ASV2 GN 1/1,31983,RUB,Да,Apach,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/60355,"<p>Ванна <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/60355""><b class=""b"">Apach </b></a>используется совместно с термостатом <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/60355""><b class=""b"">ASV2</b></a>, предназначенным для приготовления блюд в ваккуме с помощью технологии Sous Vide Pro. Корпус и крышка выполнены из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер емкости: GN 1/1</li>
<li>Габариты: 565х360х230 мм</li>
<li>Габариты в упаковке: 720х500х350 мм</li>
<li>Вес: 7,7 кг</li>
<li>Вес с упаковкой: 11,5 кг</li>
</ul>",60355,,,,,,,,,,,,,0,https://entero.ru/manuals/284935/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%D0%B8%20%D0%BE%D0%B1%D1%81%D0%BB%D1%83%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E%20Apach%20ASV2%20GN%201_1.pdf;https://entero.ru/manuals/284936/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BC%D0%BE%D0%BD%D1%82%D0%B0%D0%B6%D0%B0%20Apach%20ASV2%20GN%201_1.pdf;https://entero.ru/manuals/284937/%D0%A2%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F%20%D0%BD%D0%B8%D0%B7%D0%BA%D0%BE%D1%82%D0%B5%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%BF%D1%80%D0%B8%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%20Sous%20Vide.pdf;https://entero.ru/manuals/284938/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/284939/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach.pdf,34390,,
https://cdn.entero.ru/mp@2x/aa/1a/aa1ab4bc8a7a6045d372e50ffe64e4b4.jpg,Контейнер с вырезом под су виды InnoCook на 49 литров,Контейнер с вырезом под су виды InnoCook на 49 литров,16733,RUB,Да,,Профоборудование,Тепловое,Аппараты Sous Vide,https://entero.ru/item/345077,"<p>Контейнер с вырезом под су виды <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345077""><b class=""b"">InnoCook Trio</b></a> предназначена для совместного использования профессионального погружного термостата Sous Vide су вид InnoCook Chef и подходит для термостатов InnoCook Compact и Vortex на предприятиях общественного питания и торговли. Изделие выполнено из поликарбоната.</p>

<p>В комплект поставки входит крышка со специальным вырезом для термостата InnoCook.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 660х460х230 мм</li>
<li>Объем: 49,2 литра</li>
</ul>

<p> </p>

<p>.</p>

<p> </p>",345077,,,,,,,,,,,,,0,,,,
