Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Производительность,Установка,Вес (с упаковкой),Материал корпуса,Масса заготовки,Диаметр заготовки,Лапшерезка,Ширина раскатки,Толщина раскатки,Тесто
https://cdn.entero.ru/mp@2x/1f/b9/1fb9c47a999e0ea8e479828097865aea.jpg;https://cdn.entero.ru/mp@2x/f8/e5/f8e5a80eac753f1a7cafff5143b58a85.jpg,Тестораскатка-лапшерезка La Monferrina NINA 250,Тестораскатка-лапшерезка La Monferrina NINA 250,564378,RUB,Нет,,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/330901,"<p>Тестораскатка-лапшерезка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/330901"">La Monferrina NINA 250</a></b> используется на предприятиях пищевой промышленности, общественного питания и торговли для замеса и раскатки теста для изготовления равиоли (пельменей), чебуреков, лапши и других продуктов, а также нарезки раскатанного теста на лапшу. Модель оснащена горизонтальным тестомесом и электромеханическим блоком управления. Корпус выполнен из анодированного алюминия, все соприкасающиеся с продуктом компоненты – из нержавеющей стали.</p>

<p><span style=""color:#FF0000;"">Насадки не входят в комплект поставки и приобретаются отдельно.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность производства равиоли, ньокки и макаронных изделий при наличии опциональных устройств и насадок</li>
<li>Кнопка аварийной остановки</li>
<li>Индикатор включения</li>
<li>Защитные решетка и сетка</li>
<li>Легкосъемные компоненты для удобства очистки и обслуживания, быстрых демонтажа и сборки</li>
<li>Устойчивые нескользящие опоры</li>
<li>Простая и безопасная эксплуатация</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность:
<ul>
<li>Раскатка теста / лапша: 10 кг/ч</li>
<li>Равиоли: 10 кг/ч</li>
<li>Ньокки: 20 кг/ч</li>
<li>Макароны: 6 кг/ч</li>
</ul>
</li>
<li>Масса тестомеса: 4,6 кг</li>
<li>Вместимость тестомеса: 3 кг</li>
<li>Ширина лапши: 2 / 6 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Блок для равиоли со сменными штампами различных форм и размеров</li>
<li>Специальные ножи для нарезки лапши шириной 1,5, 4, 8, 24 мм и с волнистым краем шириной 12, 18 и 24 мм</li>
<li>Экструдер для пасты в комплекте с автоматическим ножом для короткорезанных изделий</li>
<li>Матрицы для экструдера:
<ul>
<li>Бронзовые для получения макарон с более шершавой поверхностью</li>
<li>Тефлоновые для получения макарон с более гладкой поверхностью</li>
</ul>
</li>
<li>Насадка для приготовления ньокки различного размера</li>
</ul>",330901,,380 В,0.75 кВт,450 мм,390 мм,380 мм,55 кг,Италия,1,640x640x660 мм,0,https://entero.ru/manuals/392350/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20La%20Monferrina%20NINA%20250.pdf,594082,,46 кг,10 кг/ч,настольная,,алюминий,3 кг,,Да,250 мм,,
https://cdn.entero.ru/mp@2x/9c/b4/9cb402aeb4556da5c3585cc7fd0cac08.jpg,Машина формовочная Apach Bakery Line ROLL 26 + FL,Машина формовочная Apach Bakery Line ROLL 26 + FL,567181,RUB,Нет,Apach,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/360706,"<p>Формовочная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/360706"">Apach Bakery Line ROLL 26 + FL</a></b> используется на предприятиях пищевой промышленности и общественного питания для формования классических батонов и багетов. Модель оснащена встроенным прессовочным столом FL, 2 цилиндрами и шерстяной лентой в качестве формирующего полотна. Регулируемые рычаги обеспечивают высокую степень точности. Корпус выполнен из окрашенной стали, защитная сетка, съемные и выдвижные лотки - из нержавеющей стали.</p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Длина цилиндра: 600 мм</li>
<li>Количество позиций рычагов: 22</li>
<li>Высота входного отверстия: 140 мм</li>
<li>Расстояние между входным ремнем и стальной защитой: 70 мм</li>
<li>Ширина конвейера: 600 мм</li>
</ul>",360706,тестораскатка для багетов,380 В,0.65 кВт,830 мм,1720 мм,1145 мм,200 кг,Италия,1,980x850x1220 мм,0,https://entero.ru/manuals/462458/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Bakery%20Line.pdf;https://entero.ru/manuals/462459/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Bakery%20Line.pdf;https://entero.ru/manuals/521884/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,175 кг,,напольная,,окрашенная сталь,от 0.015 до 1.5 кг,,,600 мм,,
https://cdn.entero.ru/mp@2x/43/65/436504bc45346d2b53291a7dcf758dd1.jpg,Тестораскаточная машина Apach Bakery Line ASH600/1500 2S,208760,568300,RUB,Нет,Apach,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/79681,"<p>Тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/79681"">Apach Bakery Line ASH600/1500 2S</a></b> используется на предприятиях общественного питания и торговли для формирования пласта из теста для последующего приготовления кондитерских, хлебобулочных и других видов изделий. Модель оснащена удобной системой подъема рабочих поверхностей, джойстиком для управления и защитными решетками. Корпус выполнен из окрашенной стали.</p>

<p>В комплект поставки входит скалка.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество скоростей: 2</li>
<li>Диаметр вала: 60 мм</li>
<li>Размер рабочих поверхностей: 588х1500 мм</li>
<li>Габариты в упаковке: 1090х1000х1670 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/118582"">Педаль</a></li>
<li>Устройство для нарезки</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",79681,конвейерная тестораскатка,380 В,от 0.6 до 1.1 кВт,3380 мм,1020 мм,1290 мм,280 кг,Италия,1,1090x1000x1670 мм,0,https://entero.ru/manuals/131766/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Apach%20Bakery%20Line.pdf;https://entero.ru/manuals/81546/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach%202017.pdf;https://entero.ru/manuals/291508/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%D0%B8%20%D0%BE%D0%B1%D1%81%D0%BB%D1%83%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E%20%D0%BD%D0%B0%20Apach%20Bakery%20Line%20ASH600_1500%202S.pdf;https://entero.ru/manuals/291509/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BC%D0%BE%D0%BD%D1%82%D0%B0%D0%B6%D0%B0%20%D0%BD%D0%B0%20Apach%20Bakery%20Line%20ASH600_1500%202S.pdf;https://entero.ru/manuals/291510/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Bakery%20Line.pdf;https://entero.ru/manuals/291511/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Bakery%20Line.pdf;https://entero.ru/manuals/521885/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,617717,https://vk.com/video_ext.php?oid=-177656185&id=456240466&hd=2&autoplay=0,250 кг,144 кг/ч,напольная,,окрашенная сталь,12 кг,,,588 мм,от 0.1 до 34 мм,прямоугольное
https://cdn.entero.ru/mp@2x/93/0b/930b2117389023042e7fcd208168b4ba.jpg,Тестораскаточная машина Rollmatic R55/08,Тестораскаточная машина Rollmatic R55/08,588610,RUB,Нет,Rollmatic,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/330939,"<p>Напольная ручная тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/330939"">Rollmatic R55/08</a></b> используется в пекарнях, кондитерских, на других предприятиях пищевой промышленности, общественного питания и торговли для механизации раскатки теста с получением равномерно раскатанного пласта необходимой толщины, а также производства слоеного теста.​ Модель оснащена 2 складными столами с ленточным конвейером, раскаточными валками, 2 защитными решетчатыми крышками и электромеханическим управлением. Корпус выполнен из стали с антикоррозийным покрытием, ящик для муки и крышки валков – из нержавеющей стали.</p>

<p><span style=""color:#FF0000;"">Боковые лотки не входят в комплект поставки и приобретаются отдельно.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Реверс валков с помощью джойстика на боковой панели и опциональной педали ножного управления</li>
<li>Защитные крышки валков с предохранительным микропереключателем и газовой пружиной</li>
<li>Кнопка аварийной остановки</li>
<li>Легкосъемные компоненты для удобства очистки и технического обслуживания, быстрых демонтажа и сборки </li>
<li>Поворотные колеса со стопорными ограничителями для удобства транспортировки</li>
<li>Простая и безопасная эксплуатация</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Габариты рабочей поверхности (конвейерной ленты) 1 стола: 
<ul>
<li>Глубина: 550 мм</li>
<li>Ширина: 800 мм</li>
</ul>
</li>
<li>Высота столов: 849 мм</li>
<li>Ширина со сложенными столами: 850 мм</li>
<li>Высота со сложенными столами: 1580 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Комплект лотков для муки (2 шт.) </li>
<li>Педаль управления PED 50-55 (93714)</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с альтернативной комплектацией.</span></em></p>",330939,конвейерная тестораскатка,380 В,0.55 кВт,2030 мм,910 мм,1291 мм,175 кг,Италия,1,960x980x1820 мм,0,https://entero.ru/manuals/393367/%D0%A1%D0%BF%D0%B5%D1%86%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Rollmatic%20R55_08.pdf;https://entero.ru/manuals/393368/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Rollmatic%20R55_08.jpg,639793,,170 кг,,напольная,,окрашенная сталь,,,,550 мм,от 0.2 до 40 мм,прямоугольное
https://cdn.entero.ru/mp@2x/79/67/7967951709c88ac326f936f5668c2dd3.jpg,Тестораскаточная машина Imperia (La Monferrina) P Nuova,PNuova,595263,RUB,Нет,Imperia (La Monferrina),Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/28966,"<p>Тестораскаточная машина<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/28966""><b class=""b""> Imperia P Nuova</b></a> используется на предприятиях общественного питания и в домашних условиях для замеса и раскатки теста, предназначенного для приготовления лапши. Модель оснащена мощным электродвигателем. Корпус выполнен из анодированного алюминия, поверхности соприкасающиеся с продуктами - из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Может одновременно месить и раскатывать тесто</li>
<li>Полностью разбирается для очистки и обслуживания</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ёмкость тестомеса: 4 кг</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Насадка для приготовления лапши</li>
<li>Блок для приготовления равиоли </li>
<li>Экструдер для приготовления пасты </li>
<li>Насадка для приготовления «ньокки»</li>
</ul>",28966,традиционная тестораскатка,220 В,0.9 кВт,500 мм,380 мм,620 мм,72 кг,Италия,1,570x400x700 мм,0,https://entero.ru/manuals/231381/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Imperia%20%28La%20Monferrina%29%20P%20Nuova.pdf,626593,,61 кг,20 кг/ч,настольная,,алюминий,4 кг,,Да,170 мм,,прямоугольное
https://cdn.entero.ru/mp@2x/29/0c/290c69fed0e85dafe0ab901a150f1747.jpg,Тестораскаточная машина Rollmatic R55/10,Тестораскаточная машина Rollmatic R55/10,599344,RUB,Нет,Rollmatic,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/330937,"<p>Напольная ручная тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/330937"">Rollmatic R55/10</a></b> используется в пекарнях, кондитерских, на других предприятиях пищевой промышленности, общественного питания и торговли для механизации раскатки теста с получением равномерно раскатанного пласта необходимой толщины, а также производства слоеного теста.​ Модель оснащена 2 складными столами с ленточным конвейером, раскаточными валками, 2 защитными решетчатыми крышками и электромеханическим управлением. Корпус выполнен из стали с антикоррозийным покрытием, крышки валков – из нержавеющей стали.</p>

<p><span style=""color:#FF0000;"">Боковые лотки не входят в комплект поставки и приобретаются отдельно.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Реверс валков с помощью джойстика на боковой панели и опциональной педали ножного управления</li>
<li>Защитные крышки валков с предохранительным микропереключателем и газовой пружиной</li>
<li>Кнопка аварийной остановки</li>
<li>Легкосъемные компоненты для удобства очистки и технического обслуживания, быстрых демонтажа и сборки </li>
<li>Поворотные колеса со стопорными ограничителями для удобства транспортировки</li>
<li>Простая и безопасная эксплуатация</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Габариты рабочей поверхности (конвейерной ленты) 1 стола: 
<ul>
<li>Глубина: 550 мм</li>
<li>Ширина: 1000 мм</li>
</ul>
</li>
<li>Высота столов: 849 мм</li>
<li>Ширина со сложенными столами: 995 мм</li>
<li>Высота со сложенными столами: 1770 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Комплект лотков для муки (2 шт.) </li>
<li>Педаль управления PED 50-55 (93714)</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с альтернативной комплектацией.</span></em></p>",330937,конвейерная тестораскатка,380 В,0.55 кВт,2430 мм,910 мм,1291 мм,212 кг,Италия,1,980x1180x2100 мм,0,https://entero.ru/manuals/393357/%D0%A1%D0%BF%D0%B5%D1%86%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Rollmatic%20R55_10.pdf;https://entero.ru/manuals/393358/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Rollmatic%20R55_10.jpg,637600,,205 кг,,напольная,,окрашенная сталь,,,,550 мм,от 0.2 до 40 мм,прямоугольное
https://cdn.entero.ru/mp@2x/c0/be/c0be54baef01808cec5ca5d49cf17f00.jpg,Тестораскаточная машина Imperia (La Monferrina) Cilindro 420,Тестораскаточная машина Imperia (La Monferrina) Cilindro 420,600020,RUB,Нет,Imperia (La Monferrina),Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/28963,"<p>Тестораскаточная машина<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/28963""><b class=""b""> Imperia Cilindro 420 </b></a>используется на предприятиях общественного питания и в домашних условиях для замеса и раскатки теста, предназначенного для приготовления пиццы и пасты. Модель оснащена мощным электродвигателем. Корпус выполнен из анодированного алюминия, поверхности соприкасающиеся с продуктами - из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Новая защитная решетка</li>
<li>Аварийная кнопка</li>
<li>Индикатор включения</li>
<li>Соответствует требованиям стандартов безопасности</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Насадка для приготовления лапши</li>
<li>Насадка для приготовления равиоли </li>
<li>Экструдер для приготовления пасты </li>
<li>Насадка для приготовления «ньокки»</li>
</ul>",28963,"традиционная тестораскатка, тестораскатка для пиццы",380 В,1.1 кВт,630 мм,330 мм,470 мм,117 кг,Италия,1,700x370x520 мм,0,https://entero.ru/manuals/231894/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Imperia%20%28La%20Monferrina%29%20Cilindro%20420.pdf,,,106 кг,20 кг/ч,настольная,,алюминий,,,Да,420 мм,,
https://cdn.entero.ru/mp@2x/86/ed/86ed0834a1ee8e2330ceade108ff39a7.jpg,Тестораскаточная машина Rollmatic R55/12,Тестораскаточная машина Rollmatic R55/12,604861,RUB,Нет,Rollmatic,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/330935,"<p>Напольная ручная тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/330935"">Rollmatic R55/12</a></b> используется в пекарнях, кондитерских, на других предприятиях пищевой промышленности, общественного питания и торговли для механизации раскатки теста с получением равномерно раскатанного пласта необходимой толщины, а также производства слоеного теста.​ Модель оснащена 2 складными столами с ленточным конвейером, раскаточными валками, 2 защитными решетчатыми крышками и электромеханическим управлением. Корпус выполнен из стали с антикоррозийным покрытием, крышки валков – из нержавеющей стали.</p>

<p><span style=""color:#FF0000;"">Боковые лотки не входят в комплект поставки и приобретаются отдельно.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Реверс валков с помощью джойстика на боковой панели и опциональной педали ножного управления</li>
<li>Защитные крышки валков с предохранительным микропереключателем и газовой пружиной</li>
<li>Кнопка аварийной остановки</li>
<li>Легкосъемные компоненты для удобства очистки и технического обслуживания, быстрых демонтажа и сборки </li>
<li>Поворотные колеса со стопорными ограничителями для удобства транспортировки</li>
<li>Простая и безопасная эксплуатация</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Габариты рабочей поверхности (конвейерной ленты) 1 стола: 
<ul>
<li>Глубина: 550 мм</li>
<li>Ширина: 1200 мм</li>
</ul>
</li>
<li>Высота столов: 849 мм</li>
<li>Ширина со сложенными столами: 1135 мм</li>
<li>Высота со сложенными столами: 1955 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Комплект лотков для муки (2 шт.) </li>
<li>Педаль управления PED 50-55 (93714)</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с альтернативной комплектацией.</span></em></p>",330935,конвейерная тестораскатка,380 В,0.55 кВт,2830 мм,910 мм,1291 мм,226 кг,Италия,1,980x1180x2100 мм,0,https://entero.ru/manuals/393355/%D0%A1%D0%BF%D0%B5%D1%86%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Rollmatic%20R55_12.pdf;https://entero.ru/manuals/393356/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Rollmatic%20R55_12.jpg,,,219 кг,,напольная,,окрашенная сталь,,,,550 мм,от 0.2 до 40 мм,прямоугольное
https://cdn.entero.ru/mp@2x/f2/f0/f2f0ea25cb274ee720c2f95187e442f0.jpg,Тестораскаточная машина Rollmatic R60/10,Тестораскаточная машина Rollmatic R60/10,687269,RUB,Нет,Rollmatic,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/330933,"<p>Напольная ручная тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/330933"">Rollmatic R60/10</a></b> используется в пекарнях, кондитерских, на других предприятиях пищевой промышленности, общественного питания и торговли для механизации раскатки теста с получением равномерно раскатанного пласта необходимой толщины, а также производства слоеного теста.​ Модель оснащена 2 складными столами с ленточным конвейером, раскаточными валками, 2 защитными решетчатыми крышками и электромеханическим управлением. Корпус выполнен из стали с антикоррозийным покрытием, крышки валков – из нержавеющей стали.</p>

<p><span style=""color:#FF0000;"">Боковые лотки не входят в комплект поставки и приобретаются отдельно.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Реверс валков с помощью рычага на боковой панели и педали ножного управления</li>
<li>Защитные крышки валков с предохранительным микропереключателем и газовой пружиной</li>
<li>Кнопка аварийной остановки</li>
<li>Ящик для муки с предохранительным микропереключателем</li>
<li>Легкосъемные компоненты для удобства очистки и технического обслуживания, быстрых демонтажа и сборки </li>
<li>Поворотные колеса со стопорными ограничителями для удобства транспортировки</li>
<li>Простая и безопасная эксплуатация</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Габариты рабочей поверхности (конвейерной ленты) 1 стола: 
<ul>
<li>Глубина: 600 мм</li>
<li>Ширина: 1000 мм</li>
</ul>
</li>
<li>Высота столов: 872 мм</li>
<li>Ширина со сложенными столами: 1130 мм</li>
<li>Высота со сложенными столами: 1740 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Комплект лотков для муки (2 шт.) </li>
<li>Цифровой дисплей DIG (F4617)</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с альтернативной комплектацией.</span></em></p>",330933,конвейерная тестораскатка,380 В,0.75 кВт,2500 мм,996 мм,1243 мм,225 кг,Италия,1,1450x1120x1780 мм,0,https://entero.ru/manuals/393341/%D0%A1%D0%BF%D0%B5%D1%86%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Rollmatic%20R60_10.pdf;https://entero.ru/manuals/393342/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Rollmatic%20R60_10.jpg,747032,,218 кг,,напольная,,окрашенная сталь,,,,600 мм,от 0.2 до 48 мм,прямоугольное
https://cdn.entero.ru/mp@2x/7f/a9/7fa940f557ea1f5646e385ec8bb004f1.jpg,Тестораскаточная машина Rollmatic R60/14,Тестораскаточная машина Rollmatic R60/14,697517,RUB,Нет,Rollmatic,Профоборудование,Хлебопекарное,Тестораскаточные машины,https://entero.ru/item/330931,"<p>Напольная ручная тестораскаточная машина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/330931"">Rollmatic R60/14</a></b> используется в пекарнях, кондитерских, на других предприятиях пищевой промышленности, общественного питания и торговли для механизации раскатки теста с получением равномерно раскатанного пласта необходимой толщины, а также производства слоеного теста.​ Модель оснащена 2 складными столами с ленточным конвейером, раскаточными валками, 2 защитными решетчатыми крышками и электромеханическим управлением. Корпус выполнен из стали с антикоррозийным покрытием, крышки валков – из нержавеющей стали.</p>

<p><span style=""color:#FF0000;"">Боковые лотки не входят в комплект поставки и приобретаются отдельно.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Реверс валков с помощью рычага на боковой панели и педали ножного управления</li>
<li>Защитные крышки валков с предохранительным микропереключателем и газовой пружиной</li>
<li>Кнопка аварийной остановки</li>
<li>Ящик для муки с предохранительным микропереключателем</li>
<li>Легкосъемные компоненты для удобства очистки и технического обслуживания, быстрых демонтажа и сборки </li>
<li>Поворотные колеса со стопорными ограничителями для удобства транспортировки</li>
<li>Простая и безопасная эксплуатация</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Габариты рабочей поверхности (конвейерной ленты) 1 стола: 
<ul>
<li>Глубина: 600 мм</li>
<li>Ширина: 1400 мм</li>
</ul>
</li>
<li>Высота столов: 872 мм</li>
<li>Ширина со сложенными столами: 1500 мм</li>
<li>Высота со сложенными столами: 2100 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Комплект лотков для муки (2 шт.) </li>
<li>Цифровой дисплей DIG (F4617)</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с альтернативной комплектацией.</span></em></p>",330931,конвейерная тестораскатка,380 В,0.75 кВт,3300 мм,996 мм,1243 мм,250 кг,Италия,1,1450x1120x1780 мм,0,,,,242 кг,,напольная,,окрашенная сталь,,,,600 мм,от 0.2 до 48 мм,прямоугольное
