Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Мощность,Ширина,Глубина,Высота,Вес,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Дискретность,Размеры платформы (ШxГ),Максимальный предел взвешивания,Минимальный диапазон взвешивания
https://cdn.entero.ru/mp@2x/6a/fd/6afdcfad1a6c50abe9e93e258893b602.jpg;https://cdn.entero.ru/mp@2x/c5/3f/c53fcd9bc34ab1081e1519c1164f65b6.jpg,Модуль взвешивающий МАССА-К ТВ-5040N-32.2-1,59070,34725,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/184844,"<p>Взвешивающий модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/184844"">МАССА-К ТВ-5040N-32.2-1</a> </b>используются на предприятиях общественного питания и торговли для измерения массы товаров и передачи веса внешним устройствам (весовым терминалам, компьютерам, кассовым аппаратам, POS-терминалам, различным устройствам автоматизации производственных процессов). Модель оснащена ножками, регулирующимися по высоте. Платформа, рама и цифровой датчик взвешивания выполнены из нержавеющей стали.</p>

<p>В комплект поставки входит кабель удлинительный (5м).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Средний класс точности</li>
<li>Питание и управление модулем с помощью внешнего устройства</li>
<li>Подключение к различным типам весовых терминалов ""МАССА-К"": простые, с печатью этикеток и терминалы сбора данных</li>
<li>Программа ""МАССА-К: Весовой терминал 100"" для подключения к ПК</li>
<li>Подключение к ПК через ""Весовой адаптер USB, МК, ТВ""</li>
<li>Степень защиты взвешивающего модуля: IP67</li>
<li>Возможность использования в условиях повышенной влажности</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -20 до 40 °С</li>
<li>Диапазон тарирования: 15 кг</li>
<li>Количество цифровых датчиков взвешивания: 1 шт.</li>
</ul>",184844,товарные,,500 мм,400 мм,126 мм,,0,https://entero.ru/manuals/214805/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%20%D0%A2%D0%92-5040N-32.2-1.pdf;https://entero.ru/manuals/214807/%D0%9C%D0%B5%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D1%81%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82.pdf;https://entero.ru/manuals/214809/%D0%9F%D0%B5%D1%80%D0%B5%D1%87%D0%B5%D0%BD%D1%8C%20%D0%BC%D0%BE%D0%B4%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B9.pdf;https://entero.ru/manuals/505843/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,36172,14.1 кг,Россия,Россия,от 5 до 10 гр,500х400 мм,32 кг,0.1 кг
https://cdn.entero.ru/mp@2x/82/88/8288708ff944903095a9ea3bd04c8c6b.jpg;https://cdn.entero.ru/mp@2x/40/ed/40ed83256306a11d8ba5881ceab85a5d.jpg;https://cdn.entero.ru/mp@2x/d5/1a/d51a67d419d614c2db35d58dc6815bef.jpg,Модуль взвешивающий МАССА-К 4D-U-1-1000,55030,38861,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121361,"<p>Взвешивающий модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121361"">МАССА-К 4D-U-1-1000</a> </b>используются на предприятиях общественного питания и торговли для точного взвешивания различных товаров и продуктов питания. Модуль выполнен из конструкционной стали.</p>

<p>В комплект поставки входит кабель длиной 5 м.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Метрологические характеристики соответствуют среднему классу точности</li>
<li>Степень защиты взвешивающего модуля: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
<li>Диапазон тарирования: 1000 кг</li>
</ul>",121361,промышленные напольные,,1290 мм,840 мм,100 мм,,0,https://entero.ru/manuals/126444/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%204D-U-1-2000.pdf;https://entero.ru/manuals/505878/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,31 кг,Россия,Россия,200 гр,1200х840 мм,1000 кг,4 кг
https://cdn.entero.ru/mp@2x/ac/79/ac79e90cb83070a67722c27b5d3d7aa5.jpg;https://cdn.entero.ru/mp@2x/f4/8c/f48c529dfe62aa91e7e857878bbed9c4.jpg,Модуль взвешивающий МАССА-К ТВ-5040N-32.2-3n настольный,59090,38861,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/184924,"<p>Взвешивающий модуль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/184924""><b class=""b"">МАССА-К ТВ-5040N-32.2-3n </b></a>используются на предприятиях общественного питания и торговли для измерения массы товаров и передачи веса внешним устройствам (весовым терминалам, компьютерам, кассовым аппаратам, POS-терминалам, различным устройствам автоматизации производственных процессов). Модель оснащена ножками, регулирующимися по высоте и стойкой. Платформа, рама, цифровой датчик взвешивания, стойка и элементы крепления выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Средний класс точности</li>
<li>Питание и управление модулем с помощью внешнего устройства</li>
<li>Подключение к различным типам весовых терминалов ""МАССА-К"": простые, с печатью этикеток и терминалы сбора данных</li>
<li>Программа ""МАССА-К: Весовой терминал 100"" для подключения к ПК</li>
<li>Подключение к ПК через ""Весовой адаптер USB, МК, ТВ""</li>
<li>Степень защиты взвешивающего модуля: IP67</li>
<li>Наклон крепления терминала на стойке для оптимального угла обзора </li>
<li>Возможность использования в условиях повышенной влажности</li>
<li>Соблюдение строгих санитарных норм и требований к чистоте</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -20 до 40 °С</li>
<li>Диапазон тарирования: 15 кг</li>
<li>Количество цифровых датчиков взвешивания: 1 шт.</li>
</ul>",184924,"товарные, настольные",,500 мм,400 мм,460 мм,,0,https://entero.ru/manuals/214860/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%20%D0%A2%D0%92-5040N-32.2-3n.pdf;https://entero.ru/manuals/214861/%D0%9C%D0%B5%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D1%81%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82.pdf;https://entero.ru/manuals/214863/%D0%9F%D0%B5%D1%80%D0%B5%D1%87%D0%B5%D0%BD%D1%8C%20%D0%BC%D0%BE%D0%B4%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B9.pdf;https://entero.ru/manuals/505857/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,40480,15.4 кг,Россия,Россия,от 5 до 10 гр,500х400 мм,32 кг,0.1 кг
https://cdn.entero.ru/mp@2x/62/46/62467540fc0028ee8e826ee19ea145b0.jpg;https://cdn.entero.ru/mp@2x/7a/1d/7a1d08aa6fc26cff977da6853cb72b95.jpg,Модуль взвешивающий МАССА-К ТВ-5040N-200.2-3n настольный,59100,38861,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/184926,"<p>Взвешивающий модуль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/184926""><b class=""b"">МАССА-К ТВ-5040N-200.2-3n </b></a>используются на предприятиях общественного питания и торговли для измерения массы товаров и передачи веса внешним устройствам (весовым терминалам, компьютерам, кассовым аппаратам, POS-терминалам, различным устройствам автоматизации производственных процессов). Модель оснащена ножками, регулирующимися по высоте и стойкой. Платформа, рама, цифровой датчик взвешивания, стойка и элементы крепления выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Средний класс точности</li>
<li>Питание и управление модулем с помощью внешнего устройства</li>
<li>Подключение к различным типам весовых терминалов ""МАССА-К"": простые, с печатью этикеток и терминалы сбора данных</li>
<li>Программа ""МАССА-К: Весовой терминал 100"" для подключения к ПК</li>
<li>Подключение к ПК через ""Весовой адаптер USB, МК, ТВ""</li>
<li>Степень защиты взвешивающего модуля: IP67</li>
<li>Наклон крепления терминала на стойке для оптимального угла обзора </li>
<li>Возможность использования в условиях повышенной влажности</li>
<li>Соблюдение строгих санитарных норм и требований к чистоте</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -20 до 40 °С</li>
<li>Диапазон тарирования: 60 кг</li>
<li>Количество цифровых датчиков взвешивания: 1 шт.</li>
</ul>",184926,"товарные, настольные",,500 мм,400 мм,460 мм,,0,https://entero.ru/manuals/214864/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%20%D0%A2%D0%92-5040N-200.2-3n.pdf;https://entero.ru/manuals/214865/%D0%9C%D0%B5%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D1%81%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82.pdf;https://entero.ru/manuals/214867/%D0%9F%D0%B5%D1%80%D0%B5%D1%87%D0%B5%D0%BD%D1%8C%20%D0%BC%D0%BE%D0%B4%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B9.pdf;https://entero.ru/manuals/505858/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,40906,15.4 кг,Россия,Россия,от 20 до 50 гр,500х400 мм,200 кг,0.4 кг
https://cdn.entero.ru/mp@2x/1e/56/1e5625b1b3dc560e057fa347ef028df4.jpg;https://cdn.entero.ru/mp@2x/fe/75/fe7574b13883ecea69398e3890359b0a.jpg,Модуль взвешивающий МАССА-К ТВ-5040N-32.2-3 со стойкой,59050,39834,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/184915,"<p>Взвешивающий модуль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/184915""><b class=""b"">МАССА-К ТВ-5040N-32.2-3 </b></a>используются на предприятиях общественного питания и торговли для измерения массы товаров и передачи веса внешним устройствам (весовым терминалам, компьютерам, кассовым аппаратам, POS-терминалам, различным устройствам автоматизации производственных процессов). Модель оснащена ножками, регулирующимися по высоте и стойкой. Платформа, рама, цифровой датчик взвешивания, стойка и элементы крепления выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Средний класс точности</li>
<li>Питание и управление модулем с помощью внешнего устройства</li>
<li>Подключение к различным типам весовых терминалов ""МАССА-К"": простые, с печатью этикеток и терминалы сбора данных</li>
<li>Программа ""МАССА-К: Весовой терминал 100"" для подключения к ПК</li>
<li>Подключение к ПК через ""Весовой адаптер USB, МК, ТВ""</li>
<li>Степень защиты взвешивающего модуля: IP67</li>
<li>Наклон крепления терминала на стойке для оптимального угла обзора </li>
<li>Возможность использования в условиях повышенной влажности</li>
<li>Соблюдение строгих санитарных норм и требований к чистоте</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -20 до 40 °С</li>
<li>Диапазон тарирования: 15 кг</li>
<li>Количество цифровых датчиков взвешивания: 1 шт.</li>
</ul>",184915,товарные,,500 мм,400 мм,760 мм,,0,https://entero.ru/manuals/214848/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%20%D0%A2%D0%92-5040N-32.2-3.pdf;https://entero.ru/manuals/214849/%D0%9C%D0%B5%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D1%81%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82.pdf;https://entero.ru/manuals/214851/%D0%9F%D0%B5%D1%80%D0%B5%D1%87%D0%B5%D0%BD%D1%8C%20%D0%BC%D0%BE%D0%B4%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B9.pdf;https://entero.ru/manuals/505860/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,15.8 кг,Россия,Россия,от 5 до 10 гр,500х400 мм,32 кг,0.1 кг
https://cdn.entero.ru/mp@2x/07/cd/07cd05af7f9ad114850713e0d03203b1.jpg;https://cdn.entero.ru/mp@2x/8a/5f/8a5f1a64825e621f368edad579a93b7b.jpg,Модуль взвешивающий МАССА-К ТВ-5040N-200.2-3 со стойкой,59060,39834,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/184921,"<p>Взвешивающий модуль <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/184921""><b class=""b"">МАССА-К ТВ-5040N-200.2-3 </b></a>используются на предприятиях общественного питания и торговли для измерения массы товаров и передачи веса внешним устройствам (весовым терминалам, компьютерам, кассовым аппаратам, POS-терминалам, различным устройствам автоматизации производственных процессов). Модель оснащена ножками, регулирующимися по высоте и стойкой. Платформа, рама, цифровой датчик взвешивания, стойка и элементы крепления выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Средний класс точности</li>
<li>Питание и управление модулем с помощью внешнего устройства</li>
<li>Подключение к различным типам весовых терминалов ""МАССА-К"": простые, с печатью этикеток и терминалы сбора данных</li>
<li>Программа ""МАССА-К: Весовой терминал 100"" для подключения к ПК</li>
<li>Подключение к ПК через ""Весовой адаптер USB, МК, ТВ""</li>
<li>Степень защиты взвешивающего модуля: IP67</li>
<li>Наклон крепления терминала на стойке для оптимального угла обзора </li>
<li>Возможность использования в условиях повышенной влажности</li>
<li>Соблюдение строгих санитарных норм и требований к чистоте</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -20 до 40 °С</li>
<li>Диапазон тарирования: 60 кг</li>
<li>Количество цифровых датчиков взвешивания: 1 шт.</li>
</ul>",184921,товарные,,500 мм,400 мм,760 мм,,0,https://entero.ru/manuals/214855/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%20%D0%A2%D0%92-5040N-200.2-3.pdf;https://entero.ru/manuals/214856/%D0%9C%D0%B5%D1%82%D1%80%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D1%81%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82.pdf;https://entero.ru/manuals/214858/%D0%9F%D0%B5%D1%80%D0%B5%D1%87%D0%B5%D0%BD%D1%8C%20%D0%BC%D0%BE%D0%B4%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B9.pdf;https://entero.ru/manuals/505859/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,42832,15.8 кг,Россия,Россия,от 20 до 50 гр,500х400 мм,200 кг,0.4 кг
https://cdn.entero.ru/mp@2x/f6/d9/f6d9130e9e8ef388bc38de1c8dea59a6.jpg,Модуль взвешивающий МАССА-К 4D-B-12/1-2000,56050,40398,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121362,"<p>Взвешивающий модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121362"">МАССА-К 4D-B-12/1-2000</a> </b>используются на предприятиях общественного питания и торговли для точного взвешивания различных товаров и продуктов питания. Модуль выполнен из конструкционной стали.</p>

<p>В комплект поставки входит кабель длиной 5 м.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Метрологические характеристики соответствуют среднему классу точности</li>
<li>Степень защиты взвешивающего модуля: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
<li>Диапазон тарирования: 2000 кг</li>
</ul>",121362,промышленные напольные,,1310 мм,100 мм,110 мм,,0,https://entero.ru/manuals/126445/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%204D-B-23-2000.pdf;https://entero.ru/manuals/505879/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,22 кг,Россия,Россия,500 гр,1200х100 мм,2000 кг,10 кг
https://cdn.entero.ru/mp@2x/72/bc/72bcd31ccd4d207f89a37b2ec1442c47.jpg,Модуль взвешивающий МАССА-К 4D-LA-10/10-1500,4D-LA-2-1500,78106,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121324,"<p>Взвешивающий модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121324"">МАССА-К 4D-LA-10/10-1500</a> </b>используются на предприятиях общественного питания и торговли для точного взвешивания различных товаров и продуктов питания. Модуль выполнен из конструкционной стали.</p>

<p>В комплект поставки входит кабель длиной 5 м.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Метрологические характеристики соответствуют среднему классу точности</li>
<li>Степень защиты взвешивающего модуля: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
<li>Диапазон тарирования: 1500 кг</li>
<li>Высота наката: 45 мм</li>
</ul>",121324,промышленные напольные,,1615 мм,1230 мм,95 мм,,0,https://entero.ru/manuals/126369/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%204D-LA-2-1500.pdf;https://entero.ru/manuals/505458/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,83091,103 кг,Россия,Россия,500 гр,1000х1000 мм,1500 кг,10 кг
https://cdn.entero.ru/mp@2x/29/16/2916c6c87572d4582b0acfdc8949669c.jpg,Модуль взвешивающий МАССА-К 4D-LA.S-10/10-1000,4D-LA.S-2-1000,128549,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121355,"<p>Взвешивающий модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121355"">МАССА-К 4D-LA.S-10/10-1000</a> </b>используются на предприятиях общественного питания и торговли для точного взвешивания различных товаров и продуктов питания. Модуль выполнен из нержавеющей стали.</p>

<p>В комплект поставки входит кабель длиной 5 м.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Метрологические характеристики соответствуют среднему классу точности</li>
<li>Степень защиты взвешивающего модуля: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
<li>Диапазон тарирования: 1000 кг</li>
<li>Высота наката: 45 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",121355,промышленные напольные,,1615 мм,1230 мм,95 мм,,0,https://entero.ru/manuals/126439/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%204D-LA.S-2-1000.pdf;https://entero.ru/manuals/505873/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,133905,103 кг,Россия,Россия,200 гр,1000х1000 мм,1000 кг,4 кг
https://cdn.entero.ru/mp@2x/cd/a6/cda6e81afb594bce3ab2c6a29ead6245.jpg,Модуль взвешивающий МАССА-К 4D-LA.S-10/10-1500,4D-LA.S-2-1500,128549,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121357,"<p>Взвешивающий модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121357"">МАССА-К 4D-LA.S-10/10-1500</a> </b>используются на предприятиях общественного питания и торговли для точного взвешивания различных товаров и продуктов питания. Модуль выполнен из нержавеющей стали.</p>

<p>В комплект поставки входит кабель длиной 5 м.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Метрологические характеристики соответствуют среднему классу точности</li>
<li>Степень защиты взвешивающего модуля: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
<li>Диапазон тарирования: 1500 кг</li>
<li>Высота наката: 45 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",121357,промышленные напольные,,1615 мм,1230 мм,95 мм,,0,https://entero.ru/manuals/126440/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%204D-LA.S-2-1500.pdf;https://entero.ru/manuals/505874/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,135315,103 кг,Россия,Россия,500 гр,1000х1000 мм,1500 кг,10 кг
https://cdn.entero.ru/mp@2x/c4/a4/c4a441e831e54ce2d92b3334c81c282f.jpg,Модуль взвешивающий МАССА-К 4D-LA.S-15/12-2000,4D-LA.S-4-2000,166788,RUB,Да,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121327,"<p>Взвешивающий модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121327"">МАССА-К 4D-LA.S-15/12-2000</a> </b>используются на предприятиях общественного питания и торговли для точного взвешивания различных товаров и продуктов питания. Модуль выполнен из нержавеющей стали.</p>

<p>В комплект поставки входит кабель длиной 5 м.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Метрологические характеристики соответствуют среднему классу точности</li>
<li>Степень защиты взвешивающего модуля: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
<li>Диапазон тарирования: 2000 кг</li>
<li>Высота наката: 45 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",121327,промышленные напольные,,2010 мм,1430 мм,95 мм,,0,https://entero.ru/manuals/126378/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%204D-LA.S-4-2000.pdf;https://entero.ru/manuals/505871/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,166 кг,Россия,Россия,500 гр,1500х1200 мм,2000 кг,10 кг
https://cdn.entero.ru/mp@2x/7b/7c/7b7cc1f9bc5e79eb81e1f72fd16be2fd.jpg,Модуль взвешивающий МАССА-К 4D-P.S-3-1000,Модуль взвешивающий МАССА-К 4D-P.S-3-1000,0,RUB,Нет,МАССА-К,Профоборудование,Весовое,Модули взвешивающие,https://entero.ru/item/121366,"<p>Взвешивающий модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121366"">МАССА-К 4D-P.S-3-1000</a> </b>используются на предприятиях общественного питания и торговли для точного взвешивания различных товаров и продуктов питания. Модель оснащена ножками, регулирующимися по высоте. Модуль выполнен из нержавеющей стали.</p>

<p>В комплект поставки входит кабель длиной 5 м.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Метрологические характеристики соответствуют среднему классу точности</li>
<li>Степень защиты взвешивающего модуля: IP68</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от -30 до 40 °С</li>
<li>Диапазон взвешивания: от 4 до 1000 кг</li>
<li>Дискретность отсчета: 200 г</li>
<li>Диапазон тарирования: 1000 кг</li>
<li>Размеры платформы: 1500x1250 мм</li>
<li>Габариты: 1500x1250x100 мм</li>
<li>Вес: 153 кг</li>
<li>Вес с упаковкой: 164 кг</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",121366,,,,,,,0,https://entero.ru/manuals/126455/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%9C%D0%90%D0%A1%D0%A1%D0%90-%D0%9A%204D-P.S-3-1000.pdf,,,,,,,,
