Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Температурный режим,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Назначение,Объем,Вес (с упаковкой),Цвет,Гастронормированный,Размер гастроемкости,Вместимость гастроемкостей,Время поддержания температуры,Глубина гастроемкости
https://cdn.entero.ru/mp@2x/8e/ce/8ece389235067c4e7c177e60ffaa616b.jpg,Термоконтейнер POLAIR CT-200,Food Line CT-200,0,RUB,Нет,POLAIR,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/202691,"<p>Термоконтейнер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/202691"">POLAIR CT-200</a></b> серии Food Line предназначен для транспортировки охлажденных и замороженных продуктов и блюд от производителя на предприятия общественного питания и торговли. Модель оснащена откидными ручками, направляющими для хладэлементов и дверцей с надежным высокопрочным замком. Внешняя поверхность корпуса выполнена из ударопрочного полистирола, ребра жесткости - из оцинкованной стали, внутренняя поверхность - из бесшовного стеклопластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Без опор для ручного перемещения</li>
<li>Безопасная транспортировка охлажденных продуктов и продуктов глубокой заморозки</li>
<li>Возможность транспортировки продуктов с разным температурным режимом в одной машине</li>
<li>Соблюдение температурного режима хранения на всех этапах поставки</li>
<li>Возможность многоуровневого штабелирования</li>
<li>Плотное закрывание двери</li>
<li>Цельнозаливной корпус</li>
<li>Долговечность конструкции</li>
<li>Пенополиуретановая термоизоляция плотностью 51 кг/м<sup>3</sup></li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренние размеры: 470x660x725 мм</li>
<li>Полезная нагрузка: 130 кг</li>
<li>Толщина стенок корпуса: от 82 до 110 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Хладэлементы</li>
</ul>",202691,для пищевой промышленности,,600 мм,800 мм,880 мм,,Россия,,,0,https://entero.ru/manuals/237596/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%82%D0%B5%D1%80%D0%BC%D0%BE%D0%BA%D0%BE%D0%BD%D1%82%D0%B5%D0%B9%D0%BD%D0%B5%D1%80%D0%BE%D0%B2%20POLAIR.pdf,,,40 кг,для холодных блюд,200 л,,синий,,,,,
https://cdn.entero.ru/mp@2x/e4/81/e48125bf29d821b498e0489a3b423a69.jpg,Термоконтейнер POLAIR CT-1100,Food Line CT-1100,0,RUB,Нет,POLAIR,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/202699,"<p>Термоконтейнер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/202699"">POLAIR CT-1100</a></b> серии Food Line предназначен для транспортировки охлажденных и замороженных продуктов и блюд от производителя на предприятия общественного питания и торговли. Модель оснащена направляющими для хладэлементов и дверью с фиксатором в открытом положении. Внешняя поверхность корпуса выполнена из ударопрочного полистирола, ребра жесткости - из оцинкованной стали, внутренняя поверхность - из бесшовного стеклопластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Опоры под поддон для перемещения термоконтейнеров с использованием гидравлических тележек и автопогрузчиков</li>
<li>1 пара углублений для полок</li>
<li>Карман для сопровдительных документов на двери</li>
<li>Стрелочный индикатор температуры</li>
<li>Безопасная транспортировка охлажденных продуктов и продуктов глубокой заморозки</li>
<li>Возможность транспортировки продуктов с разным температурным режимом в одной машине</li>
<li>Соблюдение температурного режима хранения на всех этапах поставки</li>
<li>Возможность многоуровневого штабелирования</li>
<li>Плотное закрывание двери</li>
<li>Цельнозаливной корпус</li>
<li>Долговечность конструкции</li>
<li>Пенополиуретановая термоизоляция плотностью 51 кг/м<sup>3</sup></li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренние размеры: 625x1025x1650 мм</li>
<li>Полезная нагрузка: 700 кг</li>
<li>Толщина стенок корпуса: от 82 до 110 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Хладэлементы</li>
<li>Решетчатая полка</li>
<li>Колесные опоры</li>
<li>Дверь со встроенными ручками</li>
</ul>",202699,для пищевой промышленности,,800 мм,1200 мм,2000 мм,,Россия,,,0,https://entero.ru/manuals/237601/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%82%D0%B5%D1%80%D0%BC%D0%BE%D0%BA%D0%BE%D0%BD%D1%82%D0%B5%D0%B9%D0%BD%D0%B5%D1%80%D0%BE%D0%B2%20POLAIR.pdf,,,200 кг,для холодных блюд,1070 л,,синий,,,,,
https://cdn.entero.ru/mp@2x/03/8a/038a7a25798402753a6d2d945952ff46.jpg,Термоконтейнер EKSI T22S серый,"T22S grey / 350003 / T22S (серый, 30л, круглая нерж. вставка, на колесах)",0,RUB,Нет,EKSI,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/185865,"<p>Термоконтейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185865""><b class=""b"">EKSI T22S</b></a> предназначен для транспортировки и хранения в течение нескольких часов холодных и горячих напитков и супов на предприятиях общественного питания и торговли. Модель оснащена герметичной крышкой с вентиляционным клапаном для контроля давления. Корпус выполнен из полиэтилена с термоизоляцией.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Загрузка продукта происходит через герметичную крышку сверху</li>
<li>Несъемная внутренняя вставка из нержавеющей стали делает термоконтейнер более гигиеничным в использовании и удобным в процессе мойки</li>
<li>2 формованных ручки сверху для удобной транспортировки</li>
<li>Надежные защелки</li>
<li>4 колеса для большего удобства использование и транспортировки</li>
<li>Возможность штабелирования</li>
<li>Соответствует гигиеническим требованиям</li>
</ul>",185865,для пищевой промышленности,,435 мм,435 мм,465 мм,,Китай,,,0,https://entero.ru/manuals/215889/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20EKSI.pdf,,,,"для напитков, для супа",30 л,,серый,,,,,
https://cdn.entero.ru/mp@2x/ab/a4/aba4274a7bbbbec4deb1fb4893ec213a.jpg,Термос вакуумный Tellier N5086,Термос вакуумный Tellier N5086,0,RUB,Нет,,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/259712,"<p>Вакуумный термос <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/259712""><b class=""b"">Tellier N5086</b></a> предназначен для сохранения необходимой температуры напитков и их перемещения на предприятиях общественного питания и торговли. Модель оснащена помпой и широкой удобной горловиной. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подходит для людей, которые не могут открутить / плотно закрутить крышку</li>
<li>Система блокировки, предотвращающая расплескивание жидкости</li>
</ul>",259712,для пищевой промышленности,,,,,,Франция,,,0,https://entero.ru/manuals/319741/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Tellier%20%28%D1%84%D1%80.%29.pdf,,,2.1 кг,для напитков,3.5 л,,"нерж. сталь, черный",,,,4 ч,
https://cdn.entero.ru/mp@2x/60/92/609252e3d86600db6977b6411b68b8bc.jpg;https://cdn.entero.ru/mp@2x/97/5f/975f165958dd77818bd6b819a9847a44.jpg;https://cdn.entero.ru/mp@2x/a5/e0/a5e0c3a0a2a10d9a92cfa52f1ab67fa6.jpg,Термоконтейнер EKSI G10 серый,G10grey,0,RUB,Нет,EKSI,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/84694,"<p>Термоконтейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/84694""><b class=""b"">EKSI G10 </b></a>предназначен для перемещения горячих или холодных блюд в гастроёмкостях и хранения при безопасной температуре в течение нескольких часов на предприятиях общественного питания и торговли. Модель оснащена герметичной дверцей с вентиляционным клапаном для контроля давления и литыми ручками. Корпус выполнен из ударопрочного бесшовного полиэтилена с термоизоляцией.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Загрузка продукта происходит через переднюю дверцу</li>
<li>Штабелируемость</li>
<li>Надежные защелки</li>
<li>Соответствует гигиеническим требованиям</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренние размеры: 310x510x480 мм</li>
<li>Вместимость: GN1/1*65 мм х 6 шт.</li>
<li>Цвет: серый</li>
</ul>",84694,для пищевой промышленности,,450 мм,650 мм,615 мм,,Китай,,,0,,,,17.8 кг,"для горячих блюд, для холодных блюд, для выпечки",87 л,,серый,,GN 1/1 (530х325),6 шт.,,65
https://cdn.entero.ru/mp@2x/52/a6/52a6ab667557624ed60f4bb4bfacbd02.jpg,Термоконтейнер POLAIR CT-400,Food Line CT-400,0,RUB,Нет,POLAIR,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/202692,"<p>Термоконтейнер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/202692"">POLAIR CT-400</a></b> серии Food Line предназначен для транспортировки охлажденных и замороженных продуктов и блюд от производителя на предприятия общественного питания и торговли. Модель оснащена направляющими для хладэлементов, дверцей со встроенными ручками и надежным высокопрочным замком и колесами. Внешняя поверхность корпуса выполнена из ударопрочного полистирола, ребра жесткости - из оцинкованной стали, внутренняя поверхность - из бесшовного стеклопластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность легкого перемещения контейнера на колесах без дополнительных механизмов</li>
<li>2 пары углубления для полок</li>
<li>Карман для сопровдительных документов на двери</li>
<li>Стрелочный индикатор температуры</li>
<li>Безопасная транспортировка охлажденных продуктов и продуктов глубокой заморозки</li>
<li>Возможность транспортировки продуктов с разным температурным режимом в одной машине</li>
<li>Соблюдение температурного режима хранения на всех этапах поставки</li>
<li>Возможность многоуровневого штабелирования</li>
<li>Плотное закрывание двери</li>
<li>Цельнозаливной корпус</li>
<li>Долговечность конструкции</li>
<li>Пенополиуретановая термоизоляция плотностью 51 кг/м<sup>3</sup></li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренние размеры: 430x625x1406 мм</li>
<li>Полезная нагрузка: 300 кг</li>
<li>Толщина стенок корпуса: от 82 до 110 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Хладэлементы</li>
<li>Решетчатая полка</li>
</ul>",202692,для пищевой промышленности,,583 мм,800 мм,1745 мм,,Россия,,,0,https://entero.ru/manuals/237597/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%82%D0%B5%D1%80%D0%BC%D0%BE%D0%BA%D0%BE%D0%BD%D1%82%D0%B5%D0%B9%D0%BD%D0%B5%D1%80%D0%BE%D0%B2%20POLAIR.pdf,,,72 кг,для холодных блюд,380 л,,синий,,,,,
https://cdn.entero.ru/mp@2x/c2/28/c22804e87b4bfd477aa929d1aae4aa01.jpg,Термоконтейнер Cambro EPP280BKST 110 черный,EPP280BKST-110 173823,0,RUB,Нет,Cambro,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/185781,"<p>Термоконтейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185781""><b class=""b"">Cambro EPP280BKST 110</b></a> серии Cam GoBox предназначен для хранения и транспортировки продуктов и готовых блюд. Изделие позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Модель оснащена ремнем для переноски. Корпус выполнен из полипропилена с пенным наполнителем.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Одно отделение</li>
<li>Верхняя загрузка</li>
<li>Герметичная крышка</li>
<li>Специальные углубления во внутренних стенках для легкой загрузки и разгрузки гастроемкостей</li>
<li>Область маркировки во фронтальной части надежно удерживает пластмассовые зажимы для меню (приобретаются отдельно), облегчая распознавание содержимого</li>
<li>Уникальная конструкция позволяет размещать термоконтейнеры друг на друге, экономя до 30% рабочего пространства</li>
<li>Не рекомендуется загружать металлические гастроемкости, чья температура превышает 120 °С</li>
<li>Химически инертен, не подвержен воздействию масла, жира и большинства других химических веществ</li>
<li>Безопасен для продуктов питания</li>
<li>Высокая ударопрочность</li>
<li>Подходит для мытья в посудомоечной машине</li>
<li>Соответствует требованиям HACCP</li>
<li>Может быть полностью утилизирован</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренние размеры: 330x270x253 мм</li>
<li>Габариты в упаковке: 330x390x320 мм</li>
</ul>",185781,для пищевой промышленности,от -40 до 120 °C,390 мм,330 мм,316 мм,,США,,,0,,,,0.7 кг,"для выпечки, для холодных блюд, для горячих блюд",22.3 л,,черный,,,1 шт.,4 ч,200
https://cdn.entero.ru/mp@2x/11/c7/11c744e61bf2028153abc1dac037b8ad.jpg;https://cdn.entero.ru/mp@2x/38/6d/386d84b500df73b07d6f0eb4bba3b7e1.jpg;https://cdn.entero.ru/mp@2x/70/f8/70f89331f08f4151d2b3ed1429615ede.jpg;https://cdn.entero.ru/mp@2x/b0/a3/b0a336959f6aaeba9542bb0a568f286b.jpg,Термоконтейнер EKSI X12,X12 grey,0,RUB,Нет,EKSI,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/80368,"<p>Термоконтейнер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/80368"">EKSI X12</a> </b>предназначен для перемещения и хранения при безопасной температуре вторых блюд в течение нескольких часов на предприятиях общественного питания и торговли. Модель оснащена герметичной крышкой с вентиляционным клапаном для контроля давления, защелками из нержавеющей стали и 2 ручками. Корпус выполнен из полиэтилена с термоизоляцией.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Вертикальная загрузка</li>
<li>Штабелируемость</li>
<li>Надежные защелки</li>
<li>Соответствует гигиеническим требованиям</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: серый</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",80368,,,650 мм,450 мм,250 мм,,Китай,,,0,,,,,,19.5 л,,,,GN 1/1 (530х325),1 шт.,,150
https://cdn.entero.ru/mp@2x/48/73/4873225e4ff8855871de9e02ae77ec4d.jpg,Термос профессиональный VIATTO 250101,Термос профессиональный VIATTO 250101,0,RUB,Нет,VIATTO,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/185816,"<p>Профессиональный термос <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185816"">VIATTO 250101</a> </b>предназначен для поддержания температуры горячих блюд и их перемещения на предприятиях общественного питания и торговли. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Размер внутренней емкости: 300x170 мм</li>
<li>Габариты в упаковке: 380x380x265 мм</li>
</ul>

<p><br>
<span style=""color:#FF0000;""><em>Внимание! На фото аналогичная модель другого размера.</em></span></p>",185816,для пищевой промышленности,,310 мм,310 мм,210 мм,,Китай,,,0,https://entero.ru/manuals/525544/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,6.7 кг,для горячих блюд,10 л,,нерж. сталь,,,,,
https://cdn.entero.ru/mp@2x/d3/50/d3505b2f730ababc2df70c21a905374a.jpg,Термос профессиональный VIATTO 250102,Термос профессиональный VIATTO 250102,0,RUB,Нет,VIATTO,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/183736,"<p>Профессиональный термос <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/183736"">VIATTO 250102</a> </b>предназначен для поддержания температуры горячих блюд и их перемещения на предприятиях общественного питания и торговли. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Размер внутренней емкости: 300x230 мм</li>
<li>Габариты в упаковке: 380x380x325 мм</li>
</ul>

<p><br>
<span style=""color:#FF0000;""><em>Внимание! На фото аналогичная модель другого размера.</em></span></p>",183736,для пищевой промышленности,,345 мм,345 мм,290 мм,,Китай,,,0,https://entero.ru/manuals/525543/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,7.3 кг,для горячих блюд,15 л,,нерж. сталь,,,,,
https://cdn.entero.ru/mp@2x/a0/7e/a07ed98e40c170a37569ddaf53b0e309.jpg,Термос профессиональный VIATTO 250104,Термос профессиональный 25 л нерж 300х380 мм арт. 250104,0,RUB,Нет,VIATTO,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/183733,"<p>Профессиональный термос​ <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/183733"">VIATTO 250104</a> </b>предназначен для поддержания температуры горячих блюд и их перемещения на предприятиях общественного питания и торговли. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Размер внутренней емкости: 300x380 мм</li>
<li>Габариты в упаковке: 380x380x475 мм</li>
</ul>",183733,для пищевой промышленности,,365 мм,365 мм,440 мм,,Китай,,,0,https://entero.ru/manuals/525542/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,9.4 кг,для горячих блюд,25 л,,нерж. сталь,,,,,
https://cdn.entero.ru/mp@2x/f6/11/f611ca389d66afd9cd50191e6d27dc4d.jpg,Термоконтейнер GASTRORAG JW-DRS9.5L,Термоконтейнер GASTRORAG JW-DRS9.5L,0,RUB,Нет,GASTRORAG,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/40865,"<p>Термоконтейнер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/40865"">GASTRORAG JW-DRS9.5L</a></b> предназначен для хранения и транспортировки горячих и холодных напитков, бульонов, глинтвейнов, пуншей и т.д. Модель оснащена разливным краном. Аксессуар выполнен из полиэтилена.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: коричневый</li>
</ul>",40865,для пищевой промышленности,,420 мм,230 мм,470 мм,,Китай,,,0,https://entero.ru/manuals/116432/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,7.5 кг,для напитков,9.4 л,,,,,,,
https://cdn.entero.ru/mp@2x/37/c1/37c17b67c59b2fcaa2debbcc6e392fc1.jpg,Термоконтейнер GASTRORAG JW-INP150H,Термоконтейнер GASTRORAG JW-INP150H,0,RUB,Нет,GASTRORAG,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/40866,"<p>Термоконтейнер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/40866"">GASTRORAG JW-INP150H</a></b> предназначен для хранения и транспортировки вторых блюд, салатов, гарниров, холодных и горячих закусок, выпечки и прочих кулинарных изделий. Модель оснащена широкими нейлоновыми защелками. Аксессуар выполнен из полиэтилена.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: серый</li>
</ul>",40866,для пищевой промышленности,,630 мм,440 мм,260 мм,,Китай,,,0,https://entero.ru/manuals/116433/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,10.15 кг,"для горячих блюд, для холодных блюд",,,,,GN 1/1 (530х325),1 шт.,,150
https://cdn.entero.ru/mp@2x/ef/1d/ef1d64352bef5523e6095f3f1517ca5e.jpg;https://cdn.entero.ru/mp@2x/f6/b7/f6b756634c268ee941124efc05ec8626.jpg,Термоконтейнер Cambro UC250 157 кофейно-коричневый,Термоконтейнер Cambro UC250 157 кофейно-коричневый,0,RUB,Нет,Cambro,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/187261,"<p>Термоконтейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/187261""><b class=""b"">Cambro UC250 157</b></a> серии Ultra Camtainers предназначен для хранения и транспортировки холодных и горячих напитков и супов. Изделие позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Корпус выполнен из бесшовного полиэтилена с толстым слоем теплоизоляции из пеноматериала.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Не подтекающий кран в углублении упрощает самообслуживание, обеспечивает равномерный разлив напитков, предотвращает капельную утечку и позволяет пользоваться большими чашками</li>
<li>Два режима разлива напитков: непрерывный и порционный</li>
<li>Широкие нейлоновые защелки плотно закрепляют крышку и не ржавеют, легко открываются и закрываются одной рукой</li>
<li>Вплавленные металлические пластины предотвращают отрыв защелок от контейнера</li>
<li>Крышка с вентиляционным клапаном выравнивает давление и существенно облегчает вскрытие контейнера</li>
<li>Установка на опоре позволяет наполнять большие кружки и кофейники</li>
<li>Удобные встроенные ручки в верхней части для переноски</li>
<li>Система Sta-Stack обеспечивает надежную укладку в штабели при перевозке и хранении</li>
<li>Подана заявка на патент, защищающий вентиляционный клапан</li>
<li>Включен в список NSF</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 50 чашек по 210 мл</li>
<li>Цвет: кофейно-коричневый</li>
</ul>",187261,для пищевой промышленности,от 0.5 до 88 °C,300 мм,425 мм,500 мм,,США,,,0,https://entero.ru/manuals/217776/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Cambro%20UC250%20157.pdf;https://entero.ru/manuals/217779/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20%D1%82%D0%B5%D1%80%D0%BC%D0%BE%D0%BA%D0%BE%D0%BD%D1%82%D0%B5%D0%B9%D0%BD%D0%B5%D1%80%D1%8B%20Cambro.pdf;https://entero.ru/manuals/217780/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Cambro%202020-2021.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456239137&hd=2&autoplay=0,6.9 кг,"для напитков, для супа",10.4 л,,коричневый,,,,4 ч,
https://cdn.entero.ru/mp@2x/ca/8e/ca8e8316220967fc2bd4a787b398ca73.jpg;https://cdn.entero.ru/mp@2x/4d/e1/4de1ac5f2e5abb7e51fd863947da9de3.jpg;https://cdn.entero.ru/mp@2x/de/00/de00366aca2b4701df58baff5251ad97.jpg;https://cdn.entero.ru/mp@2x/9b/11/9b11e740e00dad58c2712b4b4e470a09.jpg;https://cdn.entero.ru/mp@2x/3f/96/3f96bb8cdfefceb281c391dddf038a47.jpg;https://cdn.entero.ru/mp@2x/fe/96/fe9687001311b8e524e792997d0170f3.jpg;https://cdn.entero.ru/mp@2x/07/63/0763afb96e9950a365a6e6d6df53555d.jpg;https://cdn.entero.ru/mp@2x/17/51/1751fdc80a94861e1f3ac6ffc4f274c3.jpg;https://cdn.entero.ru/mp@2x/87/75/8775547176c25b633d94126cac6891a0.jpg;https://cdn.entero.ru/mp@2x/c7/fe/c7fe26c7dd8c644519ec765e3ef69ca3.jpg;https://cdn.entero.ru/mp@2x/e2/5f/e25f78c4215b472c70ce40f2db7fb7f3.jpg;https://cdn.entero.ru/mp@2x/b0/b8/b0b87d1893490bb6cf93fdc15fff1862.jpg,Термоконтейнер Cambro UPCS160 480 серый,98758 UPCS 160 сер.в крап.,0,RUB,Нет,Cambro,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/46874,"<p>Термоконтейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/46874""><b class=""b"">Cambro UPCS160 480</b></a> серии Ultra Pan Carriers предназначен для хранения и транспортировки продуктов и готовых блюд. Изделие позволяет сохранять температуру своего содержимого неизменной на протяжении длительного периода времени. Корпус выполнен из бесшовного полиэтилена с толстым слоем теплоизоляции из пеноматериала.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Одно отделение</li>
<li>Вертикальная загрузка</li>
<li>Широкие нейлоновые защелки гарантируют плотное прилегание крышки к основанию</li>
<li>Лотки легко вынимаются благодаря выемкам для захвата пальцем</li>
<li>Вплавленная герметичная прокладка</li>
<li>Разделительные перегородки позволяют размещать в контейнере несколько лотков дробных размеров</li>
<li>Литые ручки-углубления со всех четырех сторон упрощают переноску и перемещение</li>
<li>Штабелируется</li>
<li>Система скрепления уложенных в штабель контейнеров обеспечивает их устойчивость при перевозке и хранении</li>
<li>Не рекомендуется загружать металлические гастроемкости, чья температура превышает 120 °С</li>
<li>Подходит для мытья в посудомоечной машине</li>
<li>Включен в список NSF</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренние размеры камеры: 510х305х150 мм</li>
<li>Цвет: серый в крапинку</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>

<p><span style=""color: rgb(34, 34, 34); font-family: arial, sans-serif; font-size: small; background-color: rgb(255, 255, 255);"">Ultra Pan Carriers</span></p>

<p> </p>",46874,"армейский, для пищевой промышленности",от 0 до 88 °C,640 мм,435 мм,260 мм,,США,,,0,https://entero.ru/manuals/92836/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Cambro%202016-2017.pdf,,,8.7 кг,"для горячих блюд, для холодных блюд",,,,,GN 1/1 (530х325),1 шт.,4 ч,150
https://cdn.entero.ru/mp@2x/8a/f9/8af931f5796601fa1a4be212c6d11af8.jpg;https://cdn.entero.ru/mp@2x/73/82/73827d4210deceec3a6863d37054d3a6.jpg;https://cdn.entero.ru/mp@2x/b6/46/b646f1e20aead82effae643b756f5100.jpg;https://cdn.entero.ru/mp@2x/63/38/6338d3f7d2d14ba2655c98bbdfe39ec5.jpg;https://cdn.entero.ru/mp@2x/37/39/3739d1028060597bbbf183bdd186ce87.jpg;https://cdn.entero.ru/mp@2x/a7/7f/a77f215ba06356754ff68a68c868af00.jpg;https://cdn.entero.ru/mp@2x/6a/f7/6af7ce1309f1fad35ad8613e8fc95358.jpg,Термоконтейнер Cambro EPP4060FNR,Термоконтейнер Cambro EPP4060FNR,0,RUB,Нет,Cambro,Профоборудование,Оборудование для кейтеринга,Термоконтейнеры,https://entero.ru/item/178374,"<p>Термоконтейнер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/178374"">Cambro EPP4060FNR</a></b> серии Cam GoBox с фронтальной загрузкой предназначен для хранения и транспортировки продуктов и готовых блюд. Модель оснащена встроенными сверху ручками и сливным барьером. Изделие сохраняет температуру своего содержимого неизменной на протяжении длительного периода времени.</p>

<p>Направляющие в комплект поставки не входят.</p>",178374,,,770 мм,540 мм,687 мм,,США,,,0,,,,6.1 кг,,155 л,,черный,,,,4 ч,
