Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Вес (с упаковкой),Источник тепла,Линия 700,Линия 900,Гастронормированный,Способ установки,Нагрев,Кран для слива
https://cdn.entero.ru/mp@2x/7a/dc/7adc201e593cc91167bc0aa708f52068.jpg,Мармит Apach Chef Line SLBME47OS,Мармит Apach Chef Line SLBME47OS,238377,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298680,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298680""><b class=""b"">Apach Chef Line SLBME47OS</b></a> серии 700 используется в составе технологической линии или самостоятельно для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, расположенными под ванной и открытой подставкой с регулируемыми ножками. Корпус и ванна выполнены из нержавеющей стали AISI 304, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 1х GN 1/1 глубиной до 150 мм</li>
<li>Толщина нержавеющей стали: 2 мм</li>
<li>Габариты в упаковке: 500х850х1070 мм</li>
</ul>",298680,,1.8 кВт,400 мм,730 мм,900 мм,,Италия,,,0,https://entero.ru/manuals/359823/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359824/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,248309,,45 кг,,,220 В,Да,,Да,напольный,водяной,Да
https://cdn.entero.ru/mp@2x/d5/9e/d59e58e8022e3c5aafad5a4196077170.jpg,Мармит Apach Cook Line APBE-89P/PL,Мармит Apach Cook Line APBE-89P/PL,239677,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/360177,"<p>Мармит <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/360177"">Apach Cook Line APBE-89P/PL</a></b> предназначен для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена термостатом для управления, закрытой подставкой для хранения инвентаря и регулируемыми ножками. Мармит можно использовать самостоятельно или в составе технологической линии. Столешница и армированные нагревательные элементы выполнены из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина нержавеющей стали: 1 мм</li>
<li>Вместимость гастроемкостей: 8</li>
<li>Размер ванны: 630х690х160 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! Гастроемкость в комплект поставки не входит.</span></em></p>",360177,,6 кВт,800 мм,900 мм,850 мм,68 кг,Италия,1,900x990x1050 мм,0,https://entero.ru/manuals/461506/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Apach%20Cook%20Line%20APBE-89P_PL.pdf;https://entero.ru/manuals/461507/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,58 кг,60 л,,380 В,,Да,Да,напольный,,
https://cdn.entero.ru/mp@2x/52/60/5260ef902de346ac954507352eed49e3.jpg,Мармит Apach Chef Line LBMWSI10,Мармит Apach Chef Line LBMWSI10,246302,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298480,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298480""><b class=""b"">Apach Chef Line LBMWSI10</b></a> предназначен для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена аварийным термостатом и предохранителем 4А, без агрегата. Корпус выполнен из нержавеющей стали AISI 304 с теплоизоляцией минеральной ватой.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Глубина емкости: 230 мм</li>
<li>Вместимость: 3х GN 1/1 глубиной до 200 мм</li>
<li>Толщина поверхности: 1 мм</li>
<li>Габариты в упаковке: 1275х780х520 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера, с надстройкой, не входящей в комплект поставки.</span></em></p>",298480,,2.2 кВт,1175 мм,680 мм,320 мм,,Италия,,,0,https://entero.ru/manuals/359727/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359728/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,,,,220 В,,,Да,встраиваемый,водяной,
https://cdn.entero.ru/mp@2x/40/27/4027a2a74a8c7c7243a4f205407353fc.jpg,Мармит Apach Chef Line GLBME87OSP,Мармит Apach Chef Line GLBME87OSP,255834,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298809,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298809""><b class=""b"">Apach Chef Line GLBME87OSP</b></a> серии 700 используется в составе технологической линии или самостоятельно для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, расположенными под ванной и открытой подставкой с регулируемыми ножками. Корпус и ванна выполнены из нержавеющей стали AISI 304, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Задняя техническая секция обеспечивает подключение к коммуникациям</li>
<li>Быстросъемная передняя панель обеспечивает непосредственный доступ кo всем комплектующим</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер ванны: 630х510х160 мм</li>
<li>Вместимость: 1х GN 2/1</li>
<li>Толщина нержавеющей стали: 1,5 мм</li>
<li>Габариты в упаковке: 890х790х1050 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель на закрытой подставке.</span></em></p>",298809,,3 кВт,800 мм,730 мм,850 мм,,Италия,,,0,https://entero.ru/manuals/359893/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359894/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,266494,,40 кг,,,220 В,Да,,Да,напольный,,Да
https://cdn.entero.ru/mp@2x/58/c1/58c165f814f19eb646a324b9d8a268ac.jpg,Мармит Apach Chef Line SLBME47CS,Мармит Apach Chef Line SLBME47CS,256042,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298678,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298678""><b class=""b"">Apach Chef Line SLBME47CS</b></a> серии 700 используется в составе технологической линии или самостоятельно для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, расположенными под ванной и закрытой подставкой с регулируемыми ножками. Корпус и ванна выполнены из нержавеющей стали AISI 304, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 1х GN 1/1 глубиной до 150 мм</li>
<li>Толщина нержавеющей стали: 2 мм</li>
<li>Габариты в упаковке: 500х850х1070 мм</li>
</ul>",298678,,1.8 кВт,400 мм,730 мм,900 мм,,Италия,,,0,https://entero.ru/manuals/359821/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359822/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,47 кг,,,220 В,Да,,Да,напольный,водяной,Да
https://cdn.entero.ru/mp@2x/09/37/0937cab5ec6c3020f4c1203fef5b6388.jpg,Мармит Apach Chef Line LBMWSI14,Мармит Apach Chef Line LBMWSI14,262232,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298484,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298484""><b class=""b"">Apach Chef Line LBMWSI14</b></a> предназначен для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена аварийным термостатом и предохранителем 4А, без агрегата. Корпус выполнен из нержавеющей стали AISI 304 с теплоизоляцией минеральной ватой.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Глубина емкости: 230 мм</li>
<li>Вместимость: 4х GN 1/1 глубиной до 200 мм</li>
<li>Толщина поверхности: 1 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера, с надстройкой, не входящей в комплект поставки.</span></em></p>",298484,,3 кВт,1525 мм,680 мм,320 мм,,Италия,,,0,https://entero.ru/manuals/359729/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359730/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,48 кг,,,220 В,,,Да,встраиваемый,водяной,
https://cdn.entero.ru/mp@2x/96/13/9613bdf386809ca86055e877d218d118.jpg,Мармит Apach Chef Line SLBME87,Мармит Apach Chef Line SLBME87,262346,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298676,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298676""><b class=""b"">Apach Chef Line SLBME87</b></a> серии 700 используется в составе технологической линии или самостоятельно для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, расположенными под ванной. Корпус и ванна выполнены из нержавеющей стали AISI 304, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 2х GN 1/1</li>
<li>Толщина нержавеющей стали: 2 мм</li>
<li>Габариты в упаковке: 900х850х500 мм</li>
</ul>",298676,,5.4 кВт,800 мм,730 мм,320 мм,,Италия,,,0,https://entero.ru/manuals/359819/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359820/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,285159,,53 кг,,,380 В,Да,,Да,настольный,водяной,Да
https://cdn.entero.ru/mp@2x/2e/f8/2ef851a5acfaebf0dcc31c05a3e6514c.jpg,Мармит Kovinastroj (Kogast) VK-B-5,39194,264836,RUB,Нет,Kovinastroj (Kogast),Профоборудование,Тепловое,Мармиты,https://entero.ru/item/59077,"<p>Встраиваемый водяной мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/59077""><b class=""b"">Kovinastroj VK-B-5</b></a> предназначен для кратковременного хранения в горячем состоянии различных блюд на предприятиях общественного питания. Корпус выполнен из нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры ванны: 5х GN 1/1-200</li>
<li>Размеры ниши: 1727х602 мм</li>
<li>Габариты ванны: 1605x510x246 мм</li>
</ul>",59077,,5 кВт,1745 мм,620 мм,290 мм,,Словения,,,0,,,,46 кг,,,380 В,,,Да,встраиваемый,водяной,
https://cdn.entero.ru/mp@2x/3c/7f/3c7ff45470564b35de181dc7ef2e30d9.jpg,Мармит Apach Chef Line GLBME89P,Мармит Apach Chef Line GLBME89P,271128,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298843,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298843""><b class=""b"">Apach Chef Line GLBME89P</b></a> серии 900 используется в составе технологической линии или самостоятельно для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, расположенными под ванной. Корпус и ванна выполнены из нержавеющей стали AISI 304, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Задняя техническая секция обеспечивает подключение к коммуникациям</li>
<li>Быстросъемная передняя панель обеспечивает непосредственный доступ кo всем комплектующим</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Глубина ванны: 150 мм</li>
<li>Вместимость: 1х GN 8/3</li>
<li>Габариты в упаковке: 900х1000х450 мм</li>
</ul>",298843,,6 кВт,800 мм,900 мм,250 мм,,Италия,,,0,https://entero.ru/manuals/359913/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359914/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,282425,,50 кг,,,380 В,,Да,Да,настольный,,Да
https://cdn.entero.ru/mp@2x/69/9a/699a4d2ceb05d40ffb95deb5dd881feb.jpg,Мармит Apach Chef Line SLBME49OS,Мармит Apach Chef Line SLBME49OS,271483,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298717,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298717""><b class=""b"">Apach Chef Line SLBME49OS</b></a> серии 900 используется в составе технологической линии или самостоятельно для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, расположенными под ванной и открытой подставкой с регулируемыми ножками. Корпус и ванна выполнены из нержавеющей стали AISI 304, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 1х GN 1/1</li>
<li>Толщина нержавеющей стали: 2 мм</li>
<li>Габариты в упаковке: 500х1000х1070 мм</li>
</ul>",298717,,1.8 кВт,400 мм,900 мм,900 мм,,Италия,,,0,https://entero.ru/manuals/359836/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359837/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,282795,,50 кг,,,220 В,,Да,Да,напольный,водяной,Да
https://cdn.entero.ru/mp@2x/39/30/393064c4605c5bee1829097815704e50.jpg,Мармит Apach Chef Line GLBME49OSP,Мармит Apach Chef Line GLBME49OSP,272769,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298822,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298822""><b class=""b"">Apach Chef Line GLBME49OSP</b></a> серии 900 используется в составе технологической линии или самостоятельно для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, расположенными под ванной и открытой подставкой с регулируемыми ножками. Корпус и ванна выполнены из нержавеющей стали AISI 304, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Задняя техническая секция обеспечивает подключение к коммуникациям</li>
<li>Быстросъемная передняя панель обеспечивает непосредственный доступ кo всем комплектующим</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Глубина ванны: 150 мм</li>
<li>Вместимость: 1х GN 4/3</li>
<li>Габариты в упаковке: 500х1000х1050 мм</li>
</ul>",298822,,2.5 кВт,400 мм,900 мм,850 мм,,Италия,,,0,https://entero.ru/manuals/359897/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359898/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,45 кг,,,220 В,,Да,Да,напольный,,Да
https://cdn.entero.ru/mp@2x/0f/cb/0fcb777f53ca1a73e75121c24dc40025.jpg,Мармит Apach Chef Line SLBME49CS,Мармит Apach Chef Line SLBME49CS,285288,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298712,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298712""><b class=""b"">Apach Chef Line SLBME49CS</b></a> серии 900 используется в составе технологической линии или самостоятельно для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, расположенными под ванной и закрытой подставкой с регулируемыми ножками. Корпус и ванна выполнены из нержавеющей стали AISI 304, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 1х GN 1/1</li>
<li>Толщина нержавеющей стали: 2 мм</li>
<li>Габариты в упаковке: 500х1000х1070 мм</li>
</ul>",298712,,1.8 кВт,400 мм,900 мм,900 мм,,Италия,,,0,https://entero.ru/manuals/359834/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359835/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,297175,,50 кг,,,220 В,,Да,Да,напольный,водяной,Да
https://cdn.entero.ru/mp@2x/b5/98/b598e3eacf040a760cff97ffc44d5945.jpg,Мармит Apach Chef Line SLBME89,Мармит Apach Chef Line SLBME89,287613,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298694,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298694""><b class=""b"">Apach Chef Line SLBME89</b></a> серии 900 используется в составе технологической линии или самостоятельно для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, расположенными под ванной. Корпус и ванна выполнены из нержавеющей стали AISI 304, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 2х GN 1/1</li>
<li>Толщина нержавеющей стали: 2 мм</li>
<li>Габариты в упаковке: 900х1000х450 мм</li>
</ul>",298694,,5.4 кВт,800 мм,900 мм,320 мм,,Италия,,,0,https://entero.ru/manuals/359831/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359832/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,40 кг,,,220 В,,Да,Да,настольный,водяной,Да
https://cdn.entero.ru/mp@2x/87/fd/87fd5feb3ca71a62f7af4a1bd48d3750.jpg,Мармит Apach Chef Line SLBME87OS,Мармит Apach Chef Line SLBME87OS,317549,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298685,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298685""><b class=""b"">Apach Chef Line SLBME87OS</b></a> серии 700 используется в составе технологической линии или самостоятельно для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена нагревательными элементами, расположенными под ванной и открытой подставкой с регулируемыми ножками. Корпус и ванна выполнены из нержавеющей стали AISI 304, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Гастроемкости в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 2х GN 1/1 глубиной до 150 мм</li>
<li>Толщина нержавеющей стали: 2 мм</li>
<li>Габариты в упаковке: 900х850х1070 мм</li>
</ul>",298685,,5.4 кВт,800 мм,730 мм,900 мм,,Италия,,,0,https://entero.ru/manuals/359827/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359828/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,67 кг,,,380 В,Да,,Да,напольный,водяной,Да
https://cdn.entero.ru/mp@2x/79/05/79051ff7b6f81e601e8d3c8b1433d513.jpg,Мармит Apach Chef Line LBMWSI18,Мармит Apach Chef Line LBMWSI18,318011,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298486,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298486""><b class=""b"">Apach Chef Line LBMWSI18</b></a> предназначен для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена аварийным термостатом и предохранителем 4А, без агрегата. Корпус выполнен из нержавеющей стали AISI 304 с теплоизоляцией минеральной ватой.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Глубина емкости: 230 мм</li>
<li>Вместимость: 5х GN 1/1 глубиной до 200 мм</li>
<li>Толщина поверхности: 1 мм</li>
<li>Габариты в упаковке: 2000х850х520 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера, с надстройкой, не входящей в комплект поставки.</span></em></p>",298486,,3.7 кВт,1875 мм,680 мм,320 мм,,Италия,,,0,https://entero.ru/manuals/359733/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359734/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,35 кг,,,380 В,,,Да,встраиваемый,водяной,
https://cdn.entero.ru/mp@2x/20/f1/20f17b796cdc4b48e7aaa404db3b9fc3.jpg,Мармит Apach Chef Line LBMWSI20,Мармит Apach Chef Line LBMWSI20,319317,RUB,Нет,Apach,Профоборудование,Тепловое,Мармиты,https://entero.ru/item/298491,"<p>Мармит <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298491""><b class=""b"">Apach Chef Line LBMWSI20</b></a> предназначен для поддержания в горячем состоянии первых и вторых блюд на предприятиях общественного питания и торговли. Модель оснащена аварийным термостатом и предохранителем 4А, без агрегата. Корпус выполнен из нержавеющей стали AISI 304 с теплоизоляцией минеральной ватой.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Глубина емкости: 230 мм</li>
<li>Вместимость: 6х GN 1/1 глубиной до 200 мм</li>
<li>Толщина поверхности: 1 мм</li>
<li>Габариты в упаковке: 2325х780х520 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера, с надстройкой, не входящей в комплект поставки.</span></em></p>",298491,,4.4 кВт,2225 мм,680 мм,320 мм,,Италия,,,0,https://entero.ru/manuals/359741/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359742/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,,,,380 В,,,Да,встраиваемый,водяной,
