Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Борт,Вес (с упаковкой),Линия 700,Линия 900
https://cdn.entero.ru/mp@2x/6f/bd/6fbd4e8414d074249717bfe371525f5b.jpg,Модуль нейтральный KUSINA G7T200N,Модуль нейтральный KUSINA G7T200N,51802,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/278892,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278892"">KUSINA G7T200N</a></b> используется в составе <a href=""https://entero.ru/search.php?text=Kusina"">тепловой линии 700</a> в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов. Модель оснащена бортом, 2 распашными дверями и 4 регулируемыми по высоте ножками. Оборудование изготовлено из нержавеющей стали. </p>",278892,напольная,800 мм,730 мм,900 мм,60 кг,1,845x890x1175 мм,0,,,57 кг,,Турция,Да,,Да,
https://cdn.entero.ru/mp@2x/ee/70/ee70cb474bd4d04e8bcd0d840f92e6f3.jpg,Модуль нейтральный КОБОР N7-7CB,линия 700,52108,RUB,Нет,КОБОР,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/61291,"<p>Полузакрытый нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/61291"">Кобор N7-7CB</a></b> используется в составе тепловой <a href=""https://entero.ru/list/1981/vendor/kobor/?"">линии 700</a> на пердприятиях общественного питания в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима, посуды и кухонных принадлежностей. Модуль оснащен выдвижным ящиком, сплошной полкой и регулируемыми по высоте ножками. Корпус выполнен из нержавеющей стали AISI 430, каркас - из профильной трубы 40х40 мм.</p>

<p><em><span style=""color:#FF0000;"">Внимание! Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",61291,напольная,700 мм,700 мм,870 мм,,,,0,https://entero.ru/manuals/89697/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%9A%D0%BE%D0%B1%D0%BE%D1%80%20N7-7CB.pdf;https://entero.ru/manuals/401280/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,49 кг,,Россия,,,Да,
https://cdn.entero.ru/mp@2x/38/ab/38abaca92509fc88d5e3763ff39cd320.jpg;https://cdn.entero.ru/mp@2x/e9/9b/e99ba6cbeaac49b101c253139bded60a.jpg,Модуль нейтральный VITAL STD9015D,VTL-STD9015D,52399,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368063,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368063"">VITAL STD9015D</a></b> используется в составе серии 900 на предприятиях общественного питания для установки оборудования или столешницы. Модель оснащена двойными стенками и дверью с эргономичной ручкой. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: GN1/1х100</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель с другой ручкой.</span></em></p>",368063,напольная,600 мм,770 мм,570 мм,22 кг,1,620x800x580 мм,0,,,,Турция,Турция,,,,
https://cdn.entero.ru/mp@2x/b2/55/b255ef92a32269b5df1af6e2954c8a48.jpg,Модуль нейтральный КОБОР N9-8C,Модуль нейтральный КОБОР N9-8C,52501,RUB,Нет,КОБОР,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/61267,"<p>Полузакрытый нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/61267"">Кобор N9-8C</a></b> предназначен для использования в составе тепловой <a href=""https://entero.ru/list/1981/vendor/kobor/?"">линии</a> в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима. Модуль оснащен сплошной полкой и регулируемыми по высоте ножками. Корпус выполнен из нержавеющей стали AISI 430, каркас - из профильной трубы 40х40 мм.</p>

<p><em><span style=""color:#FF0000;"">Внимание! Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",61267,напольная,800 мм,900 мм,870 мм,,,,0,https://entero.ru/manuals/89734/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%9A%D0%BE%D0%B1%D0%BE%D1%80%20N9-8C.pdf;https://entero.ru/manuals/401316/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,55264,45 кг,,Россия,Да,,,Да
https://cdn.entero.ru/mp@2x/5f/b7/5fb7a86d86e27084e50d28da04222c4b.jpg,Стол производственный ПищТех Лира-Профи Эко СГН/ЛПЭ,н0000131072 / СН-ГН/ЛПЭ,52631,RUB,Нет,ПищТех,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/88356,"<p>Производственный стол <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/88356""><b class=""b"">Пищевые Технологии Лира-Профи Эко СГН/ЛПЭ </b></a>используется в составе линий <a href=""https://entero.ru/list/1954/vendor/pischevye_technologii/?"">раздач</a> для размещения хлебобулочных и кондитерских изделий, установки термостата с напитками в составе линий раздач на предприятиях общественного питания и торговли. Модель оснащена двухгнездовой розеткой со стороны персонала, нейтральным шкафом для хранения инвентаря, 2 полками для тарелок, направляющими для подносов и регулируемыми по высоте ножками. Корпус выполнен из нержавеющей стали, отдельные элементы - из окрашенной оцинкованной стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Площадь полок: 0,46 м<sup>2</sup></li>
<li>Напряжение: 220 В</li>
<li>Максимальная суммарная мощность подключаемого оборудования: 3 кВт</li>
<li>Габариты в упаковке: 1160х850х1010 мм</li>
<li>Объем упаковки: 1 м<sup>3</sup></li>
</ul>",88356,напольная,1120 мм,1030 мм,1482 мм,62 кг,1,1160x850x1010 мм,0,https://entero.ru/manuals/404439/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85%20%D0%9B%D0%B8%D1%80%D0%B0-%D0%9F%D1%80%D0%BE%D1%84%D0%B8%20%D0%AD%D0%BA%D0%BE%20%D0%A1%D0%93%D0%9D_%D0%9B%D0%9F%D0%AD.pdf;https://entero.ru/manuals/422919/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,,55 кг,Россия,Россия,,,,
https://cdn.entero.ru/mp@2x/bd/ec/bdec06947e9d652ce8f8983ea2eb5122.jpg;https://cdn.entero.ru/mp@2x/9a/86/9a8651f2992335c3d961d3fad7bf9c4f.jpg,Поверхность рабочая VITAL NTR6020,VTL-NTR6020,52994,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367622,"<p>Рабочая поверхность <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367622"">VITAL NTR6020</a></b> используется в составе линии 600 на предприятиях общественного питания в качестве дополнительного места для раскатки теста, обработки ингредиентов при приготовлении блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима. Модель оснащена прессованной монолитной столешницей, устойчивой к интенсивному использованию и отличающейся высокой гигиеничностью. Рабочую поверхность можно использовать на столешнице или с нижним шкафом. Корпус выполнен из нержавеющей стали.</p>",367622,настольная,600 мм,630 мм,280 мм,14 кг,1,640x700x530 мм,0,,57602,,Турция,Турция,,,,
https://cdn.entero.ru/mp@2x/0f/e1/0fe128144455a068bdef275555d894f8.jpg,Модуль нейтральный VITAL STD7020D,VTL-STD7020D,53884,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367854,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367854"">VITAL STD7020D</a></b> используется в составе серии 700 на предприятиях общественного питания для установки оборудования или столешницы. Модель оснащена двойными стенками и 2 дверьми с эргономичными ручками. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: GN1/1х100</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель с другими ручками.</span></em></p>",367854,напольная,800 мм,600 мм,570 мм,22 кг,1,820x630x680 мм,0,,56129,,Турция,Турция,,,,
https://cdn.entero.ru/mp@2x/1f/06/1f06c9b548f10f91a6f1eb18e5d6b138.jpg;https://cdn.entero.ru/mp@2x/8a/14/8a14aa7767c7ab127a6e4111831c764d.jpg,Поверхность рабочая VITAL NTR7015,VTL-NTR7015,54080,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367843,"<p>Рабочая поверхность <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367843"">VITAL NTR7015</a></b> используется в составе линии 700 на предприятиях общественного питания в качестве дополнительного места для раскатки теста, обработки ингредиентов при приготовлении блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима. Модель оснащена прессованной монолитной столешницей, устойчивой к интенсивному использованию и отличающейся высокой гигиеничностью. Рабочую поверхность можно использовать на столешнице или с нижним шкафом. Корпус выполнен из нержавеющей стали.</p>",367843,настольная,600 мм,730 мм,280 мм,17 кг,1,620x800x450 мм,0,,,,Турция,Турция,,,Да,
https://cdn.entero.ru/mp@2x/a0/55/a055e45d6a54fc9e593fe5ce8402e353.jpg,Модуль нейтральный КОБОР N7-8E,линия 700,55288,RUB,Нет,КОБОР,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/77275,"<p>Закрытый нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/77275"">Кобор N7-8E</a></b> используется в составе тепловой <a href=""https://entero.ru/list/1981/vendor/kobor/?"">линии 700</a> в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов. Модуль оснащен сплошной полкой, распашными дверцами и регулируемыми по высоте ножками. Корпус выполнен из нержавеющей стали AISI 430, каркас - из профильной трубы 40х40 мм.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",77275,напольная,800 мм,700 мм,870 мм,,,,0,https://entero.ru/manuals/89704/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%9A%D0%BE%D0%B1%D0%BE%D1%80%20N7-8E.pdf;https://entero.ru/manuals/401287/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,58817,48 кг,,Россия,,,Да,
https://cdn.entero.ru/mp@2x/3a/f1/3af12b0c2cc68e23492820e9de66f782.jpg,Модуль нейтральный КОБОР N9-6CB,Модуль нейтральный КОБОР N9-6CB,55431,RUB,Нет,КОБОР,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/61300,"<p>Полузакрытый нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/61300"">Кобор N9-6CB</a></b> предназначен для использования в составе тепловой <a href=""https://entero.ru/list/1981/vendor/kobor/?"">линии</a> в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима, посуды и кухонных принадлежностей. Модуль оснащен выдвижным ящиком, сплошной полкой и регулируемыми по высоте ножками. Корпус выполнен из нержавеющей стали AISI 430, каркас - из профильной трубы 40х40 мм.</p>

<p><em><span style=""color:#FF0000;"">Внимание! Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",61300,напольная,600 мм,900 мм,870 мм,,,,0,https://entero.ru/manuals/89723/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%9A%D0%BE%D0%B1%D0%BE%D1%80%20N9-6CB.pdf;https://entero.ru/manuals/401305/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,57741,47 кг,,Россия,Да,,,Да
https://cdn.entero.ru/mp@2x/f3/57/f3576f4efab3930c3b9856c56e8aa5b3.jpg,Модуль нейтральный КОБОР N7-8CB,линия 700,55516,RUB,Нет,КОБОР,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/61290,"<p>Полузакрытый нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/61290"">Кобор N7-8CB</a></b> используется в составе тепловой <a href=""https://entero.ru/list/1981/vendor/kobor/?"">линии 700</a> в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима, посуды и кухонных принадлежностей. Модуль оснащен выдвижным ящиком, сплошной полкой и регулируемыми по высоте ножками. Корпус выполнен из нержавеющей стали AISI 430, каркас - из профильной трубы 40х40 мм.</p>

<p><em><span style=""color:#FF0000;"">Внимание! Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",61290,напольная,800 мм,700 мм,870 мм,,,,0,https://entero.ru/manuals/89703/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%9A%D0%BE%D0%B1%D0%BE%D1%80%20N7-8CB.pdf;https://entero.ru/manuals/401286/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,56 кг,,Россия,,,Да,
https://cdn.entero.ru/mp@2x/1a/45/1a45fa006f9713eb48966ddc79f1f1e2.jpg,Модуль нейтральный КОБОР N7-6EB,линия 700,55723,RUB,Нет,КОБОР,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/77287,"<p>Закрытый нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/77287"">Кобор N7-6EB</a></b> используется в составе тепловой <a href=""https://entero.ru/list/1981/vendor/kobor/?"">линии 700</a> в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов. Модуль оснащен выдвижным ящиком, сплошной полкой, распашной дверцей и регулируемыми по высоте ножками. Корпус выполнен из нержавеющей стали AISI 430, каркас - из профильной трубы 40х40 мм.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",77287,напольная,600 мм,700 мм,870 мм,,,,0,https://entero.ru/manuals/89693/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%9A%D0%BE%D0%B1%D0%BE%D1%80%20N7-6EB.pdf;https://entero.ru/manuals/401276/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,60568,47 кг,,Россия,,,Да,
https://cdn.entero.ru/mp@2x/1c/4c/1c4c7df59347cb24ce813b3d92a818ed.jpg,Модуль нейтральный VITAL STD7030,VTL-STD7030,56848,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367898,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367898"">VITAL STD7030</a></b> используется в составе серии 700 на предприятиях общественного питания для установки оборудования или столешницы. Корпус выполнен из нержавеющей стали.</p>",367898,напольная,1200 мм,555 мм,570 мм,18 кг,1,1220x580x680 мм,0,,61127,,Турция,Турция,,,,
https://cdn.entero.ru/mp@2x/54/28/54283e05e3cbf87ab2786ffe7a97953c.jpg,Модуль нейтральный VITAL PRO-STD7020D,VTL-PRO-STD7020D,57643,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367983,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367983"">VITAL PRO-STD7020D</a></b> используется в составе линии 700 PRO на предприятиях общественного питания для установки оборудования или столешницы. Модель оснащена двойными стенками и 2 дверьми с эргономичными ручками. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: GN1/1х100</li>
</ul>",367983,напольная,800 мм,600 мм,570 мм,23 кг,1,820x630x680 мм,0,,60677,,Турция,Турция,,,Да,
https://cdn.entero.ru/mp@2x/4f/fa/4ffa5931e22cea88ba44e7a80c3f3ac4.jpg,Модуль нейтральный VITAL STD9020D,VTL-STD9020D,57643,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368064,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368064"">VITAL STD9020D</a></b> используется в составе серии 900 на предприятиях общественного питания для установки оборудования или столешницы. Модель оснащена двойными стенками и 2 дверьми с эргономичными ручками. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: GN1/1х100</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель с другими ручками.</span></em></p>",368064,напольная,800 мм,770 мм,570 мм,25 кг,1,820x800x580 мм,0,,,,Турция,Турция,,,,
https://cdn.entero.ru/mp@2x/27/98/2798c30d73a1e2c22a9c0a98e4d0e65f.jpg;https://cdn.entero.ru/mp@2x/7d/8e/7d8e65d4e3db6b836e273b15a8ff46ff.jpg,Поверхность рабочая VITAL PRO-NTR7015,VTL-PRO-NTR7015,57838,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367976,"<p>Рабочая поверхность <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367976"">VITAL PRO-NTR7015</a></b> серии 700 PRO используется на предприятиях общественного питания в качестве дополнительного места для раскатки теста, обработки ингредиентов при приготовлении блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима. Модель оснащена прессованной монолитной столешницей, устойчивой к интенсивному использованию и отличающейся высокой гигиеничностью. Рабочую поверхность можно использовать на столешнице или с нижним шкафом. Корпус выполнен из нержавеющей стали.</p>",367976,настольная,600 мм,730 мм,280 мм,18 кг,1,640x800x530 мм,0,,62191,,Турция,Турция,,,Да,
https://cdn.entero.ru/mp@2x/01/f7/01f78b86afdd6d2b72a21354f0ae0c47.jpg,Модуль нейтральный КОБОР N9-5EB,Модуль нейтральный КОБОР N9-5EB,58357,RUB,Нет,КОБОР,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/77293,"<p>Закрытый нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/77293"">Кобор N9-5EB</a></b> предназначен для использования в составе тепловой <a href=""https://entero.ru/list/1981/vendor/kobor/?"">линии</a> в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов. Модуль оснащен выдвижным ящиком, сплошной полкой, распашной дверцей и регулируемыми по высоте ножками. Корпус выполнен из нержавеющей стали AISI 430, каркас - из профильной трубы 40х40 мм.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",77293,напольная,500 мм,900 мм,870 мм,,,,0,https://entero.ru/manuals/89719/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%9A%D0%BE%D0%B1%D0%BE%D1%80%20N9-5EB.pdf;https://entero.ru/manuals/401301/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,43 кг,,Россия,Да,,,Да
https://cdn.entero.ru/mp@2x/42/10/421026d3cb603abe80dae665b8d9b29b.jpg,Поверхность рабочая VITAL NTR7020,VTL-NTR7020,59236,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367844,"<p>Рабочая поверхность <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367844"">VITAL NTR7020</a></b> используется в составе линии 700 на предприятиях общественного питания в качестве дополнительного места для раскатки теста, обработки ингредиентов при приготовлении блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима. Модель оснащена прессованной монолитной столешницей, устойчивой к интенсивному использованию и отличающейся высокой гигиеничностью. Рабочую поверхность можно использовать на столешнице или с нижним шкафом. Корпус выполнен из нержавеющей стали.</p>",367844,настольная,800 мм,730 мм,280 мм,18 кг,1,820x800x450 мм,0,,61704,,Турция,Турция,,,Да,
https://cdn.entero.ru/mp@2x/1b/08/1b08807324836b4bcf24aea3553482d0.jpg,Модуль нейтральный КОБОР N9-7CB,Модуль нейтральный КОБОР N9-7CB,59340,RUB,Нет,КОБОР,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/61299,"<p>Полузакрытый нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/61299"">Кобор N9-7CB</a></b> предназначен для использования в составе тепловой <a href=""https://entero.ru/list/1981/vendor/kobor/?"">линии</a> в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима, посуды и кухонных принадлежностей. Модуль оснащен выдвижным ящиком, сплошной полкой и регулируемыми по высоте ножками. Корпус выполнен из нержавеющей стали AISI 430, каркас - из профильной трубы 40х40 мм.</p>

<p><em><span style=""color:#FF0000;"">Внимание! Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",61299,напольная,700 мм,900 мм,870 мм,,,,0,https://entero.ru/manuals/89729/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%9A%D0%BE%D0%B1%D0%BE%D1%80%20N9-7CB.pdf;https://entero.ru/manuals/401311/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,54 кг,,Россия,Да,,,
https://cdn.entero.ru/mp@2x/63/d4/63d4a05f85fea21a8341a9bad698de0d.jpg;https://cdn.entero.ru/mp@2x/b7/77/b777f4c287f7c46b6ea774eb0a5edca4.jpg,Поверхность рабочая VITAL NTR9015,VTL-NTR9015,59736,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/368047,"<p>Рабочая поверхность <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368047"">VITAL NTR9015</a></b> используется в составе линии 900 на предприятиях общественного питания в качестве дополнительного места для раскатки теста, обработки ингредиентов при приготовлении блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима. Модель оснащена прессованной монолитной столешницей, устойчивой к интенсивному использованию и отличающейся высокой гигиеничностью. Рабочую поверхность можно использовать на столешнице или с нижним шкафом. Корпус выполнен из нержавеющей стали.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",368047,настольная,600 мм,900 мм,280 мм,23 кг,1,620x960x450 мм,0,,,,Турция,Турция,,,,Да
https://cdn.entero.ru/mp@2x/90/ea/90eaba60c4dd1b2f84545a0c8bca69fb.jpg;https://cdn.entero.ru/mp@2x/4e/ed/4eed600eb1573e07b48ce63094e78406.jpg,Поверхность рабочая VITAL NTR6010C,VTL-NTR6010C,59935,RUB,Нет,,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/367624,"<p>Рабочая поверхность <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367624"">VITAL NTR6010C</a></b> используется в составе линии 600 на предприятиях общественного питания в качестве дополнительного места для раскатки теста, обработки ингредиентов при приготовлении блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима. Модель оснащена ящиком и прессованной монолитной столешницей, устойчивой к интенсивному использованию и отличающейся высокой гигиеничностью. Рабочую поверхность можно использовать на столешнице или с нижним шкафом. Корпус выполнен из нержавеющей стали.</p>",367624,настольная,400 мм,630 мм,280 мм,21 кг,1,440x700x530 мм,0,,62432,,Турция,Турция,,,,
https://cdn.entero.ru/mp@2x/82/89/82894300047f79da667fb38720fc64bc.jpg,Модуль нейтральный КОБОР N7-7EB,линия 700,60089,RUB,Нет,КОБОР,Профоборудование,Нейтральное,Поверхности рабочие,https://entero.ru/item/77286,"<p>Закрытый нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/77286"">Кобор N7-7EB</a></b> используется в составе тепловой <a href=""https://entero.ru/list/1981/vendor/kobor/?"">линии 700</a> на предприятиях общественного питания в качестве дополнительного места для раскатки теста, обработки ингредиентов для приготовления блюд, установки оборудования и приборов, хранения продуктов, не требующих специального температурного режима. Модуль оснащен выдвижным ящиком, сплошной полкой, распашной дверцей и регулируемыми по высоте ножками. Корпус выполнен из нержавеющей стали AISI 430, каркас - из профильной трубы 40х40 мм.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",77286,напольная,700 мм,700 мм,870 мм,,,,0,https://entero.ru/manuals/89699/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%9A%D0%BE%D0%B1%D0%BE%D1%80%20N7-7EB.pdf;https://entero.ru/manuals/401282/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,55 кг,,Россия,Да,,Да,
