Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Вес,Страна производства,Остаток,Файлы,Старая цена,Объем,Спиртовой,Бактерицидная эффективность,Вес с упаковкой
https://cdn.entero.ru/mp@2x/74/2a/742a70b435c9a64f05354105cdaf07ff.jpg,Антисептик спиртовой BVC 00357 50 мл,Антисептик спиртовой BVC 00357 50 мл,0,RUB,Нет,BVC,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/128957,"<p>Спиртовой антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128957""><b class=""b"">BVC 00357</b></a> используется для обработки и дезинфекции кожи рук, а также для ля гигиенической обработки поверхностей. Средство убивает 99,9% бактерий и вирусов.</p>

<p><span style=""color:#FF0000;"">Минимальный размер заказа - 297 шт., цена указана за 1 шт.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: спирт изопропиловый (65%), вода дистиллированная, глицерин, загуститель, ароматизатор, функциональные добавки</li>
<li>Гелеобразная консистенция</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 50 мл</li>
<li>Срок годности: 5 лет</li>
<li>Вес с упаковкой: 13 кг</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичный антисептик другого объема.</span></em></p>",128957,антибактериальный гель,,Китай,0,,,0.05 л,Да,99.9 %,
https://cdn.entero.ru/mp@2x/e3/cd/e3cd45efd999f6c7e6a0cd6cfdbef78f.jpg,Антисептик спиртовой BVC 00349 100 мл,Антисептик спиртовой BVC 00349 100 мл,0,RUB,Нет,BVC,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/128958,"<p>Спиртовой антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128958""><b class=""b"">BVC 00349</b></a> используется для обработки и дезинфекции кожи рук, а также для ля гигиенической обработки поверхностей. Средство убивает 99,9% бактерий и вирусов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: спирт изопропиловый (65%), вода дистиллированная, глицерин, загуститель, ароматизатор, функциональные добавки</li>
<li>Гелеобразная консистенция</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 100 мл</li>
<li>Срок годности: 5 лет</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичный антисептик другого объема.</span></em></p>",128958,антибактериальный гель,,Китай,0,,,0.1 л,Да,99.9 %,
https://cdn.entero.ru/mp@2x/0e/74/0e74bdf240a4a3691935ec73bd6e01fe.jpg,Антисептик спиртовой BVC 00356 30 мл,Антисептик спиртовой BVC 00356 30 мл,0,RUB,Нет,BVC,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/128925,"<p>Спиртовой антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128925""><b class=""b"">BVC 00356</b></a> используется для обработки и дезинфекции кожи рук, а также для ля гигиенической обработки поверхностей. Средство убивает 99,9% бактерий и вирусов.</p>

<p><span style=""color:#FF0000;"">Минимальный размер заказа - 386 шт., цена указана за 1 шт.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: спирт изопропиловый (70%), вода дистиллированная, глицерин, перекись водорода, алкилдиметилбензил аммония хлорид (АДБАХ) 0,2%, ароматизатор, функциональные добавки</li>
<li>Жидкая консистенция</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 30 мл</li>
<li>Срок годности: 5 лет</li>
<li>Вес с упаковкой: 10 кг</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичный антисептик другого объема.</span></em></p>",128925,антисептический спрей,,Китай,0,,,0.03 л,Да,99.9 %,10 кг
https://cdn.entero.ru/mp@2x/c5/fb/c5fbc7b49143b27de169ff6b5e77c218.jpg,Антисептик спиртовой BVC 00355 50 мл,Антисептик спиртовой BVC 00355 50 мл,0,RUB,Нет,BVC,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/128935,"<p>Спиртовой антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128935""><b class=""b"">BVC 00355</b></a> используется для обработки и дезинфекции кожи рук, а также для ля гигиенической обработки поверхностей. Средство убивает 99,9% бактерий и вирусов.</p>

<p><span style=""color:#FF0000;"">Минимальный размер заказа - 297 шт., цена указана за 1 шт.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: спирт изопропиловый (70%), вода дистиллированная, глицерин, перекись водорода, алкилдиметилбензил аммония хлорид (АДБАХ) 0,2%, ароматизатор, функциональные добавки</li>
<li>Жидкая консистенция</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 50 мл</li>
<li>Срок годности: 5 лет</li>
<li>Вес с упаковкой: 13 кг</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичный антисептик другого объема.</span></em></p>",128935,антисептический спрей,,Китай,0,,,0.05 л,Да,99.9 %,13 кг
https://cdn.entero.ru/mp@2x/39/f4/39f4caebd698e14eee416a169388bf78.jpg,"Антисептик кожный ТехноМед ТехноСепт, спрей, 100 мл","Антисептик кожный ТехноМед ТехноСепт, спрей, 100 мл",0,RUB,Нет,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/212545,"<p>Кожный антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/212545""><b class=""b"">ТехноМед ТехноСепт, спрей, 100 мл</b></a> используется в лечебно-профилактических учреждениях любого профиля, в детских дошкольных и школьных учреждениях, на предприятиях общественного питания, в учреждениях социального обеспечения и в быту для антисептической и санитарной обработки кожных покровов, а также для очистки и экспресс-дезинфекции поверхностей приборов и аппаратов, телефонов, комплектующих устройств компьютера, датчиков диагностического оборудования, предметов обстановки и ухода за больными. Средство поставляется во флаконе со спреем-дозатором.</p>

<p><span style=""color:#FF0000;"">Минимальный размер заказа - 38 штук, цена указана за 1 шт.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>0,2% алкилдиметилбензиламмоний хлорид (АДБАХ)</li>
<li>70% изопропиловый спирт (пропанол-2)</li>
<li>Комоненты, улучшающие состояние кожи</li>
<li>Вспомогательные компоненты</li>
</ul>
</li>
<li>Обладает пролонгированным антимикробным эффектом</li>
<li>Антимикробная активность в отношении:
<ul>
<li>Грамотрицательных и грамположительных бактерий (в т.ч. в отношении возбудителей кишечных инфекций, микобактериозов, туберкулеза – тестировано на Mycobacterium terrae,а также возбудителей ВБИ)</li>
<li>Вирусов (полиомиелита, энтеральных и парентеральных гепатитов, ВИЧ-инфекции, аденовирусов, энтеровирусов, ротавирусов, риновирусов, различных вирусов гриппа, парагриппа, вируса кори, «атипичной пневмонии», герпеса, цитомегаловирусной инфекции, возбудителей ОРВИ)</li>
<li>Патогенных грибов (возбудителей кандидоза и трихофитии, плесневых грибов)</li>
<li>Возбудителей особо опасных инфекций</li>
</ul>
</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Срок хранения: 6 лет</li>
</ul>",212545,антисептический спрей,,Россия,0,,,0.1 л,Да,,
https://cdn.entero.ru/mp@2x/73/fc/73fc36c2d0e55fed544d317456891f01.jpg,Антисептик спиртовой BVC 00341 100 мл,Антисептик спиртовой BVC 00341 100 мл,0,RUB,Нет,BVC,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/128938,"<p>Спиртовой антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128938""><b class=""b"">BVC 00341</b></a> используется для обработки и дезинфекции кожи рук, а также для ля гигиенической обработки поверхностей. Средство убивает 99,9% бактерий и вирусов.</p>

<p><span style=""color:#FF0000;"">Минимальный размер заказа - 126 шт., цена указана за 1 шт.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: спирт изопропиловый (70%), вода дистиллированная, глицерин, перекись водорода, алкилдиметилбензил аммония хлорид (АДБАХ) 0,2%, натуральный гель алоэ, ароматизатор, функциональные добавки</li>
<li>Жидкая консистенция</li>
<li>Флакон с распылителем</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 100 мл</li>
<li>Срок годности: 5 лет</li>
<li>Вес с упаковкой: 10,1 кг</li>
</ul>",128938,антисептический спрей,,Китай,0,,,0.1 л,Да,99.9 %,10.1 кг
https://cdn.entero.ru/mp@2x/c1/7d/c17dab827782d0fa4a83d7697fbdab6e.jpg,Антисептик кожный TEKNO STAMAP 00341 100 мл,Антисептик кожный TEKNO STAMAP 00341 100 мл,0,RUB,Нет,TEKNO STAMAP,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/212515,"<p>Спиртовой антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/212515""><b class=""b"">BVC 00341</b></a> используется для обработки и дезинфекции кожи рук, а также для ля гигиенической обработки поверхностей. Средство убивает 99,9% бактерий и вирусов.</p>

<p><span style=""color:#FF0000;"">Минимальный размер заказа - 126 шт., цена указана за 1 шт.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: спирт изопропиловый (70%), вода дистиллированная, глицерин, перекись водорода, алкилдиметилбензил аммония хлорид (АДБАХ) 0,2%, натуральный гель алоэ, ароматизатор, функциональные добавки</li>
<li>Жидкая консистенция</li>
<li>Флакон с распылителем</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 100 мл</li>
<li>Срок годности: 5 лет</li>
<li>Вес с упаковкой: 10,1 кг</li>
</ul>",212515,антисептический спрей,,Китай,0,,,0.1 л,Да,99.9 %,10.1 кг
https://cdn.entero.ru/mp@2x/71/6d/716d78636942fd62a8db5db3b7f854b3.jpg,"Мыло жидкое антибактериальное ТехноМед ТехноСофт, дозатор, 500 мл","Мыло жидкое антибактериальное ТехноМед ТехноСофт, дозатор, 500 мл",0,RUB,Нет,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/212683,"<p>Антибактериальное жидкое мыло <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/212683"">ТехноМед ТехноСофт, дозатор, 500 мл</a> </b>используется на предприятиях общественного питания и торговли, в медицинских и лечебно-профилактических организациях различного профиля, в учреждениях образования, социальной сферы, культуры, спорта и отдыха, производственных цехах, торговых центрах, салонах красоты и отелях для гигиенической и санитарной обработки кожных покровов. Средство обладает пролонгированным антимикробным действием, увлажняет и смягчает кожу. Поставляется в бутылке с дозирующей помпой.</p>

<p><b class=""o"">Минимальный размер заказа - 30 штук, цена указана за 1 шт.</b></p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>0,3% - 5-хлор-2-(2,4-дихлорфенокси) фенол (триклозан)</li>
<li>2-феноксиэтанол</li>
<li>Поверхностно-активные вещества (ПАВ)</li>
<li>Увлажняющие и ухаживающие за кожей компоненты</li>
</ul>
</li>
<li>Микробиологическая активность:
<ul>
<li>Бактерицидное действие в отношении грамотрицательных и грамположительных (включая возбудителей ВБИ) бактерий</li>
<li>Вирулицидное действие в отношении аденовирусов, атипичной пневмонии, ВИЧ, герпеса, гриппа, коксаки, ECHO, парагриппа, парентеральных гепатитов, полиомиелита, прочих возбудителей ОРВИ, птичьего гриппа (H5N1), ротавирусов, свиного гриппа (H1N1), энтеральных гепатитов, энтеровирусов)</li>
<li>Фунгицидное действие в отношении возбудителей кандидозов и дерматофитов</li>
</ul>
</li>
<li>Выраженное моющее действие</li>
<li>Сохраняет свойства после замерзания и последующего оттаивания</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура хранения: от 5° до 25° С</li>
<li>Срок хранения: 5 лет</li>
</ul>",212683,жидкое мыло,,Россия,0,,,0.5 л,,,
https://cdn.entero.ru/mp@2x/ee/45/ee45b223126178af129c4eba869e2071.jpg,"Антисептик кожный ТехноМед ТехноСепт, спрей, 200 мл","Антисептик кожный ТехноМед ТехноСепт, спрей, 200 мл",0,RUB,Нет,,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/212652,"<p>Кожный антисептик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/212652""><b class=""b"">ТехноМед ТехноСепт, спрей, 200 мл</b></a> используется в лечебно-профилактических учреждениях любого профиля, в детских дошкольных и школьных учреждениях, на предприятиях общественного питания, в учреждениях социального обеспечения и в быту для антисептической и санитарной обработки кожных покровов, а также для очистки и экспресс-дезинфекции поверхностей приборов и аппаратов, телефонов, комплектующих устройств компьютера, датчиков диагностического оборудования, предметов обстановки и ухода за больными. Средство поставляется во флаконе со спреем-дозатором.</p>

<p><span style=""color:#FF0000;"">Минимальный размер заказа - 29 штук, цена указана за 1 шт.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>0,2% алкилдиметилбензиламмоний хлорид (АДБАХ)</li>
<li>70% изопропиловый спирт (пропанол-2)</li>
<li>Комоненты, улучшающие состояние кожи</li>
<li>Вспомогательные компоненты</li>
</ul>
</li>
<li>Обладает пролонгированным антимикробным эффектом</li>
<li>Антимикробная активность в отношении:
<ul>
<li>Грамотрицательных и грамположительных бактерий (в т.ч. в отношении возбудителей кишечных инфекций, микобактериозов, туберкулеза – тестировано на Mycobacterium terrae,а также возбудителей ВБИ)</li>
<li>Вирусов (полиомиелита, энтеральных и парентеральных гепатитов, ВИЧ-инфекции, аденовирусов, энтеровирусов, ротавирусов, риновирусов, различных вирусов гриппа, парагриппа, вируса кори, «атипичной пневмонии», герпеса, цитомегаловирусной инфекции, возбудителей ОРВИ)</li>
<li>Патогенных грибов (возбудителей кандидоза и трихофитии, плесневых грибов)</li>
<li>Возбудителей особо опасных инфекций</li>
</ul>
</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Срок хранения: 6 лет</li>
</ul>",212652,антисептический спрей,,Россия,0,,,0.2 л,Да,,
https://cdn.entero.ru/mp@2x/9c/ea/9cea6e4981e1a0f18534a24953a154a6.jpg,Мыло жидкое BVC 00500 5 л,Мыло жидкое BVC 00500 5 л,0,RUB,Нет,BVC,Профоборудование,Оборудование для дезинфекции и очистки,Средства дезинфекции,https://entero.ru/item/128901,"<p>Жидкое мыло <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128901""><b class=""b"">BVC 00500</b></a> используется на предприятиях общественного питания и торговли, в образовательных и медицинских учреждениях, офисах, салонах красоты и спортклубах, а также на предприятиях гостиничного сектора и в других учреждениях общественного пользования для гигиенической обработки рук. Мыло эффективно удаляет грязь, масла и жиры с кожи рук, убивая бактерии и микробы, а также защищает и смягчает кожу, благодаря входящему в состав глицерину.</p>

<p><span style=""color:#FF0000;"">Минимальный размер заказа - 4 шт., цена указана за 1 шт.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Жидкое мыло класса Эконом</li>
<li>​Состав: вода, лауретсульфатнатрия, диэтаноламид жирных кислот кокосового масла, глицерин, кокамидопропилбетаин, хлорид натрия, краситель, отдушка, лимонная кислота</li>
<li>Рекомендуется избегать попадания в глаза</li>
<li>Детям до 6 лет рекомендуется использовать под присмотром взрослых</li>
<li>Канистра из ПЭТ</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
<li>Срок годности: 3 года</li>
</ul>",128901,жидкое мыло,,Китай,0,,,5 л,,,
