Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Оснащение,Тип дверей,Столешница,Угловой
https://cdn.entero.ru/mp@2x/86/4f/864f9a7a9911a0b143f4fce31954158e.jpg,"Барная станция КАМИК 1200х600(745)х900 мм, 1 рейл (двойной)",345978,82683,RUB,Нет,КАМИК,Профоборудование,Для баров,Барные модули,https://entero.ru/item/232750,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232750""><b class=""b"">КАМИК 1200х600(745)х900 мм </b></a>предназначена для комплектации барных стоек на предприятиях общественного питания и торговли. Модель оснащена цельнотянутой ванной справа, двойным рейлом и полкой для блендера. Конструкция полностью изготовлена из высококачественной пищевой нержавеющей стали AISI 304 толщиной 1,5 мм и AISI 430 толщиной 1 мм. </p>

<p><b>Особенности: </b></p>

<ul>
<li>Ванна для льда с перегородками из орг. стекла и перфорированными вставками </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота борта: 100 мм</li>
<li>Размер ванны: 400х400х250 мм</li>
</ul>",232750,барная станция,1200 мм,745 мм,900 мм,,Россия,,,0,,88906,,,,без дверей,с бортом,
https://cdn.entero.ru/mp@2x/4c/aa/4caa350b5e63c3b41c4655b8f5cc4d22.jpg,Барная станция HICOLD НБМКС-12/6БПК (без ящика),287036,83860,RUB,Нет,HICOLD,Профоборудование,Для баров,Барные модули,https://entero.ru/item/361507,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361507""><b class=""b"">HICOLD НБМКС-12/6БПК</b></a> предназначена для комплектации модульных барных стоек на предприятиях общественного питания и торговли. Модель оснащена столешницей с задним бортом и устойчивыми опорами. Корпус и столешница выполнены из высококачественной нержавеющей стали AISI 430, столешница усилена ребрами жесткости. Изделие поставляется в собранном виде.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>​Мойка</li>
<li>Теплоизолированная ванна для льда</li>
<li>Полка под блендер</li>
<li>Карман для бутылок</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Разборная конструкция</li>
<li>Легкость очистки и дезинфекции поверхностей</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина стали столешницы: 1 мм</li>
<li>Габариты мойки: 325х265х150 мм</li>
<li>Габариты ванны для льда: 571х270х262 мм</li>
<li>Высота борта: 50 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Увеличение глубины столешницы на 100 мм</li>
<li>Увеличение полезного объема корпуса при сохранении внешних габаритов</li>
</ul>",361507,барная станция,1200 мм,770 мм,850 мм,62 кг,Россия,1,1200x800x900 мм,0,https://entero.ru/manuals/464558/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,,без дверей,с бортом,
https://cdn.entero.ru/mp@2x/f4/ed/f4edc3e062de6f8f91376cb8f1e9fedc.jpg,"Барная станция КАМИК 1200х500(700)х850 мм, 2 рейла",345983,84046,RUB,Нет,КАМИК,Профоборудование,Для баров,Барные модули,https://entero.ru/item/232758,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232758""><b class=""b"">КАМИК 1200х500(700)х850 мм </b></a>предназначена для комплектации барных стоек на предприятиях общественного питания и торговли. Модель оснащена теплоизолированной ванной с 2 перегородками, 2 рейлами и полкой для блендера. Конструкция полностью изготовлена из высококачественной пищевой нержавеющей стали AISI 304 толщиной 1,5 мм и AISI 430 толщиной 1 мм и 1,5 мм, профиля 20х40 мм. </p>

<p><b>Особенности: </b></p>

<ul>
<li>Сварная мойка</li>
<li>Обвязка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер теплоизолированной ванны: 770х390х300 мм</li>
<li>Размер мойки: 300х330х250 мм </li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",232758,барная станция,1200 мм,700 мм,850 мм,,Россия,,,0,,,,,,без дверей,с бортом,
https://cdn.entero.ru/mp@2x/4f/d1/4fd1e684678dac1a0c4c05f65d89c98e.jpg,Барная станция КАМИК 1300х650(770)х900 мм,318294,88001,RUB,Нет,КАМИК,Профоборудование,Для баров,Барные модули,https://entero.ru/item/232944,"<p>Барная станция <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232944"">КАМИК 1300х650(770)х900 мм</a> </b>предназначена для комплектации барных стоек на предприятиях общественного питания и торговли. Модель оснащена сварной ванной и рейлом для бутылок. Конструкция изготовлена из нержавеющей стали AISI 430 толщиной 1 мм и стали AISI 304 толщиной 1,5 мм, профиля 40х40 мм. </p>

<p><b>Особенности: </b></p>

<ul>
<li>Ввариваемая мойка справа </li>
<li>Съемная н-образная перегородка по центру мойки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер ванны: 850х480х300 мм</li>
<li>Размер мойки: 300х240х150 мм </li>
</ul>",232944,барная станция,1300 мм,770 мм,900 мм,,Россия,,,0,,91668,,,,без дверей,с бортом,
https://cdn.entero.ru/mp@2x/7a/8c/7a8c1e8e07c1f65962f87286f6f3c6b9.jpg,Модуль нейтральный BSV-inox BNC6-20,Модуль нейтральный BSV-inox BNC6-20,88903,RUB,Нет,,Профоборудование,Для баров,Барные модули,https://entero.ru/item/189459,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/189459"">BSV-inox BNC6-20</a></b> используется для размещения посуды, кухонного инвентаря и оборудования, хранения продуктов, не требующих специального температурного режима на предприятиях общественного питания и торговли. Цоколь выполнен из нержавеющей стали.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",189459,нейтральный модуль,2000 мм,595 мм,830 мм,,Россия,,,0,https://entero.ru/manuals/220215/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20BSV-inox.pdf,96634,,,,купе,без борта,
https://cdn.entero.ru/mp@2x/5d/ff/5dffe9649952c00b6754b786c8fc6854.jpg;https://cdn.entero.ru/mp@2x/a8/b0/a8b0adc98bbe0073bfc2e3f3de4d3d6a.jpg;https://cdn.entero.ru/mp@2x/8d/9d/8d9dd4f166dd8c9371ad9df189de9978.jpg;https://cdn.entero.ru/mp@2x/02/35/0235d4fae571f32fa52de03547046893.jpg,Барная станция Restoinox БСЗ1-12/7-01 без ящиков,Барная станция Restoinox БСЗ1-12/7-01 без ящиков,89242,RUB,Нет,Restoinox,Профоборудование,Для баров,Барные модули,https://entero.ru/item/254362,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/254362""><b class=""b"">Restoinox БСЗ1-12/7-01</b></a> предназначена для организации барного места на предприятиях общественного питания и торговли. Модель оснащена мойкой, теплоизолированной ванной для льда, полкой под блендер и карманом для бутылок. Корпус и столешница выполнены из нержавеющей стали AISI 430.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Столешница усилена ребрами жесткости</li>
<li>Поставляется в собранном виде</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер мойки: 325х265х150 мм</li>
<li>Размер ванны для льда: 631х416х262 мм</li>
<li>Высота борта: 50 мм</li>
<li>Толщина стали столешницы: 1 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель с 2 выдвижными ящиками.</span></em></p>",254362,барная станция,1200 мм,700 мм,850 мм,70 кг,Россия,1,1220x720x850 мм,0,https://entero.ru/manuals/519275/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Restoinox.pdf;https://entero.ru/manuals/519277/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,92960,https://vkvideo.ru/video_ext.php?oid=-177656185&id=456241484&hash=db5ecc0a6dae543e,,,,с бортом,
https://cdn.entero.ru/mp@2x/a0/2d/a02dd8ff41b0ac565e84888dbceeea4c.jpg,Модуль нейтральный BSV-inox BNC7-18,Модуль нейтральный BSV-inox BNC7-18,90049,RUB,Нет,,Профоборудование,Для баров,Барные модули,https://entero.ru/item/189462,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/189462"">BSV-inox BNC7-18</a></b> используется для размещения посуды, кухонного инвентаря и оборудования, хранения продуктов, не требующих специального температурного режима на предприятиях общественного питания и торговли. Цоколь выполнен из нержавеющей стали.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",189462,нейтральный модуль,1800 мм,695 мм,830 мм,,Россия,,,0,https://entero.ru/manuals/220218/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20BSV-inox.pdf,95797,,,,купе,без борта,
https://cdn.entero.ru/mp@2x/d3/c8/d3c897f760311a66a4aef97b58a1fdae.jpg,Модуль нейтральный BSV-inox BND7-18,Модуль нейтральный BSV-inox BND7-18,90050,RUB,Нет,,Профоборудование,Для баров,Барные модули,https://entero.ru/item/189269,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/189269"">BSV-inox BND7-18</a></b> используется для размещения посуды, кухонного инвентаря и оборудования, хранения продуктов, не требующих специального температурного режима на предприятиях общественного питания и торговли. Модель оснащена 3 распашными дверями. Цоколь выполнен из нержавеющей стали.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с 2 дверями.</span></em></p>",189269,нейтральный модуль,1800 мм,695 мм,830 мм,,Россия,,,0,https://entero.ru/manuals/220168/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20BSV-inox.pdf,94789,,,,распашные,без борта,
https://cdn.entero.ru/mp@2x/a1/c8/a1c8ac6e5d3edd305ebb8b12f9862bcd.jpg,Барная станция КАМИК 1260х500(690)х850 мм,312337,90319,RUB,Нет,КАМИК,Профоборудование,Для баров,Барные модули,https://entero.ru/item/232741,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232741""><b class=""b"">КАМИК 1260х500(690)х850 мм </b></a>предназначена для комплектации барных стоек на предприятиях общественного питания и торговли. Модель оснащена съемной полкой для блендера и 2 рейлами для бутылок. Конструкция полностью изготовлена из нержавеющей стали AISI 304 толщиной 1,5 мм и AISI 430 толщиной 1 мм, профиля 40х40 мм. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Справа сварная мойка</li>
<li>Слева теплоизолированная ванна с перегородками</li>
<li>Фартук спереди </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Размер мойки: 300х300х300 мм </li>
</ul>",232741,барная станция,1260 мм,690 мм,850 мм,,Россия,,,0,,95073,,,,без дверей,с бортом,
https://cdn.entero.ru/mp@2x/38/05/38050cf029a1636b634b182a5479a90d.jpg,"Барная станция КАМИК 1300х600(745)х900 мм, 1 рейл (двойной)",345979,90949,RUB,Нет,КАМИК,Профоборудование,Для баров,Барные модули,https://entero.ru/item/232752,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232752""><b class=""b"">КАМИК 1300х600(745)х900 мм </b></a>предназначена для комплектации барных стоек на предприятиях общественного питания и торговли. Модель оснащена цельнотянутой ванной справа, двойным рейлом и полкой для блендера. Конструкция полностью изготовлена из высококачественной пищевой нержавеющей стали AISI 304 толщиной 1,5 мм и AISI 430 толщиной 1 мм. </p>

<p><b>Особенности: </b></p>

<ul>
<li>Ванна для льда с перегородками из орг. стекла и перфорированными вставками </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота борта: 100 мм</li>
<li>Размер ванны: 400х400х250 мм</li>
</ul>",232752,барная станция,1300 мм,745 мм,900 мм,,Россия,,,0,,94739,,,,без дверей,с бортом,
https://cdn.entero.ru/mp@2x/a5/0f/a50fe1731383cdf79b08ffec9ec3164d.jpg,"Барная станция HICOLD НБМКС-12/7БПК (с бортом, без ящика)",287042,92248,RUB,Нет,HICOLD,Профоборудование,Для баров,Барные модули,https://entero.ru/item/361785,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361785""><b class=""b"">HICOLD НБМКС-12/7БПК</b></a> предназначена для комплектации модульных барных стоек на предприятиях общественного питания и торговли. Модель оснащена столешницей с задним бортом и устойчивыми опорами. Корпус и столешница выполнены из высококачественной нержавеющей стали AISI 430, столешница усилена ребрами жесткости. Изделие поставляется в собранном виде.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>​Мойка</li>
<li>Теплоизолированная ванна для льда</li>
<li>Полка под блендер</li>
<li>Карман для бутылок</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Разборная конструкция</li>
<li>Легкость очистки и дезинфекции поверхностей</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина стали столешницы: 1 мм</li>
<li>Габариты мойки: 325х265х150 мм</li>
<li>Габариты ванны для льда: 631х416х262 мм</li>
<li>Высота борта: 50 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Увеличение глубины столешницы на 100 мм</li>
<li>Увеличение полезного объема корпуса при сохранении внешних габаритов</li>
</ul>",361785,барная станция,1200 мм,900 мм,850 мм,67 кг,Россия,1,1200x890x900 мм,0,https://entero.ru/manuals/464940/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,98136,,,,без дверей,с бортом,
https://cdn.entero.ru/mp@2x/1b/fa/1bfa0dce4517c2a0100c2c3c28befad7.jpg,"Барная станция КАМИК 1400х540(750)х850 мм, 2 рейла, с полкой",341025,92399,RUB,Нет,КАМИК,Профоборудование,Для баров,Барные модули,https://entero.ru/item/232899,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232899""><b class=""b"">КАМИК 1400х540(750)х850 мм </b></a>предназначена для комплектации барных стоек на предприятиях общественного питания и торговли. Модель оснащена полкой для блендера и 2 рейлами для бутылок. Конструкция изготовлена из нержавеющей стали AISI 430 толщиной 1 мм и стали AISI 304 толщиной 1,5 мм.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Две вставки-перегородки и перегородка между ними </li>
<li>Теплоизолированная сварная ванна для льда </li>
<li>Обвязка с трех сторон </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр отверстия: 120 мм </li>
</ul>",232899,барная станция,1400 мм,750 мм,850 мм,,Россия,,,0,,,,,,без дверей,с бортом,
https://cdn.entero.ru/mp@2x/ed/76/ed7624d237f2c3ff86acc8fcaf76ae99.jpg,"Барная станция КАМИК 1300х500(700)х850 мм, 2 рейла",345984,92452,RUB,Нет,КАМИК,Профоборудование,Для баров,Барные модули,https://entero.ru/item/232760,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232760""><b class=""b"">КАМИК 1300х500(700)х850 мм </b></a>предназначена для комплектации барных стоек на предприятиях общественного питания и торговли. Модель оснащена теплоизолированной ванной с 2 перегородками, 2 рейлами и полкой для блендера. Конструкция полностью изготовлена из высококачественной пищевой нержавеющей стали AISI 304 толщиной 1,5 мм и AISI 430 толщиной 1 мм и 1,5 мм, профиля 20х40 мм. </p>

<p><b>Особенности: </b></p>

<ul>
<li>Сварная мойка</li>
<li>Обвязка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер теплоизолированной ванны: 820х390х300 мм</li>
<li>Размер мойки: 350х330х250 мм </li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",232760,барная станция,1300 мм,700 мм,850 мм,,Россия,,,0,,96304,,,,без дверей,с бортом,
https://cdn.entero.ru/mp@2x/1c/b4/1cb4eb9bb6b3922f29f6fcd9114c3c71.jpg,"Барная станция КАМИК 1400х600х870 мм, с полкой",316490,93884,RUB,Нет,КАМИК,Профоборудование,Для баров,Барные модули,https://entero.ru/item/232742,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232742""><b class=""b"">КАМИК 1400х600х870 мм </b></a>предназначена для комплектации барных стоек на предприятиях общественного питания и торговли. Модель оснащена полкой для блендера и рейлом для бутылок. Конструкция полностью изготовлена из нержавеющей стали AISI 304 толщиной 1,5 мм и AISI 430 толщиной 1 мм.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Сварная ванна слева</li>
<li>Вваривемая мойка справа </li>
<li>Съемная н-образная перегородка по центру мойки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер ванны: 950х480х300 мм </li>
<li>Размер мойки: 400х400х250 мм </li>
</ul>",232742,барная станция,1400 мм,600 мм,870 мм,,Россия,,,0,,99877,,,,без дверей,с бортом,
https://cdn.entero.ru/mp@2x/09/6b/096bf18b3d15935508958892ccb5c347.jpg,Модуль нейтральный для кег BSV-inox BNK6-18,Модуль нейтральный для кег BSV-inox BNK6-18,95385,RUB,Нет,,Профоборудование,Для баров,Барные модули,https://entero.ru/item/189603,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://m.entero.ru/item/189603"">BSV-inox BNK6-18</a></b> используется для размещения кег на предприятиях общественного питания и торговли. Цоколь выполнен из нержавеющей стали.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",189603,нейтральный модуль под кеги,1800 мм,595 мм,830 мм,,Россия,,,0,https://entero.ru/manuals/220404/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20BSV-inox.pdf,100405,,,,,без борта,
https://cdn.entero.ru/mp@2x/29/9f/299f4ff3b050cf0d8a3132421f1b7cba.jpg,"Барная станция КАМИК 1200х500(700)х850 мм 2 рейла, вставка под 4 GN 1/9",343304,96261,RUB,Нет,КАМИК,Профоборудование,Для баров,Барные модули,https://entero.ru/item/232947,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232947""><b class=""b"">КАМИК 1200х500(700)х850 мм </b></a>предназначена для комплектации барных стоек на предприятиях общественного питания и торговли. Модель оснащена 2 рейлами. Конструкция полностью изготовлена из высококачественной пищевой нержавеющей стали AISI 304 толщиной 1,5 мм и AISI 430 толщиной 1 мм и 1,5 мм.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Вставка под 4 GN 1/9 </li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",232947,барная станция,1200 мм,700 мм,850 мм,,Россия,,,0,,,,,,без дверей,,
https://cdn.entero.ru/mp@2x/35/91/35918b115dcc7a566079fd8abafe7144.jpg,Модуль нейтральный BSV-inox BNC7-20,Модуль нейтральный BSV-inox BNC7-20,97080,RUB,Нет,,Профоборудование,Для баров,Барные модули,https://entero.ru/item/189463,"<p>Нейтральный модуль <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/189463"">BSV-inox BNC7-20</a></b> используется для размещения посуды, кухонного инвентаря и оборудования, хранения продуктов, не требующих специального температурного режима на предприятиях общественного питания и торговли. Цоколь выполнен из нержавеющей стали.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",189463,нейтральный модуль,2000 мм,695 мм,830 мм,,Россия,,,0,https://entero.ru/manuals/220219/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20BSV-inox.pdf,101125,,,,купе,без борта,
https://cdn.entero.ru/mp@2x/dc/c3/dcc3f593c8adc40ef074c89df8a21549.jpg,"Барная станция Restoinox БСЗ1-15/6-04 без ящиков, с вертушкой","Барная станция Restoinox БСЗ1-15/6-04 без ящиков, с вертушкой",97742,RUB,Нет,Restoinox,Профоборудование,Для баров,Барные модули,https://entero.ru/item/254366,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/254366""><b class=""b"">Restoinox БСЗ1-15/6-04</b></a> предназначена для организации барного места на предприятиях общественного питания и торговли. Модель оснащена мойкой, теплоизолированной ванной для льда, полкой под блендер и карманом для бутылок. Корпус и столешница выполнены из нержавеющей стали AISI 430.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Секция под мусорный бак с вертушкой</li>
<li>Столешница усилена ребрами жесткости</li>
<li>Поставляется в собранном виде</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер мойки: 325х265х150 мм</li>
<li>Размер ванны для льда: 522х416х262 мм</li>
<li>Высота борта: 50 мм</li>
<li>Толщина стали столешницы: 1 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с 2 выдвижными ящиками, без секции под мусорный бак.</span></em></p>",254366,барная станция,1500 мм,600 мм,850 мм,,Россия,,,0,,,https://vkvideo.ru/video_ext.php?oid=-177656185&id=456241484&hash=db5ecc0a6dae543e,,,,с бортом,
https://cdn.entero.ru/mp@2x/7f/12/7f123a6a95c709146f0b9a2ee6acfee1.jpg,Барная станция Restoinox БСЗ1-15/6-03 без ящиков и вертушки,Барная станция Restoinox БСЗ1-15/6-03 без ящиков и вертушки,99272,RUB,Нет,Restoinox,Профоборудование,Для баров,Барные модули,https://entero.ru/item/254363,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/254363""><b class=""b"">Restoinox БСЗ1-15/6-03</b></a> предназначена для организации барного места на предприятиях общественного питания и торговли. Модель оснащена мойкой, теплоизолированной ванной для льда, полкой под блендер и карманом для бутылок. Корпус и столешница выполнены из нержавеющей стали AISI 430.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Секция под мусорный бак без вертушки</li>
<li>Столешница усилена ребрами жесткости</li>
<li>Поставляется в собранном виде</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер мойки: 325х265х150 мм</li>
<li>Размер ванны для льда: 522х416х262 мм</li>
<li>Высота борта: 50 мм</li>
<li>Толщина стали столешницы: 1 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с 2 выдвижными ящиками, без секции под мусорный бак.</span></em></p>",254363,барная станция,1500 мм,600 мм,850 мм,,Россия,,,0,,,https://vkvideo.ru/video_ext.php?oid=-177656185&id=456241484&hash=db5ecc0a6dae543e,,,,с бортом,
https://cdn.entero.ru/mp@2x/69/b6/69b6d21a40af41ece95b2133737ad958.jpg,"Барная станция HICOLD НБМКС-15/5БПК (с бортом, без ящика, без вертушки)",287034,99479,RUB,Нет,HICOLD,Профоборудование,Для баров,Барные модули,https://entero.ru/item/362421,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/362421""><b class=""b"">HICOLD НБМКС-15/5БПК</b></a> предназначена для комплектации модульных барных стоек на предприятиях общественного питания и торговли. Модель оснащена столешницей с задним бортом и устойчивыми опорами. Корпус и столешница выполнены из высококачественной нержавеющей стали AISI 430, столешница усилена ребрами жесткости. Изделие поставляется в сборе.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>​Мойка</li>
<li>Теплоизолированная ванна для льда</li>
<li>Полка под блендер</li>
<li>Карман для бутылок</li>
<li>Секция под мусорный бак без ветрушки</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Разборная конструкция</li>
<li>Легкость очистки и дезинфекции поверхностей</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина стали столешницы: 1 мм</li>
<li>Габариты мойки: 325х265х150 мм</li>
<li>Габариты ванны для льда: 476х270х262 мм</li>
<li>Высота борта: 50 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Увеличение глубины столешницы на 100 мм</li>
<li>Увеличение полезного объема корпуса при сохранении внешних габаритов</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",362421,"барная станция, коктейльная станция",1500 мм,700 мм,850 мм,67 кг,Россия,1,1500x700x900 мм,0,https://entero.ru/manuals/466239/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D0%B8%20HICOLD.pdf;https://entero.ru/manuals/466240/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,104715,,,"карман для бутылок, полка под блендер",без дверей,с бортом,
https://cdn.entero.ru/mp@2x/46/f2/46f24866b3abc648c5c53b3344e42664.jpg,"Барная станция КАМИК 1400х600(745)х900 мм, 1 рейл (двойной)",345980,100047,RUB,Нет,КАМИК,Профоборудование,Для баров,Барные модули,https://entero.ru/item/232753,"<p>Барная станция <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232753""><b class=""b"">КАМИК 1400х600(745)х900 мм </b></a>предназначена для комплектации барных стоек на предприятиях общественного питания и торговли. Модель оснащена цельнотянутой ванной справа, двойным рейлом и полкой для блендера. Конструкция полностью изготовлена из высококачественной пищевой нержавеющей стали AISI 304 толщиной 1,5 мм и AISI 430 толщиной 1 мм. </p>

<p><b>Особенности: </b></p>

<ul>
<li>Ванна для льда с перегородками из орг. стекла и перфорированными вставками </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота борта: 100 мм</li>
<li>Размер ванны: 400х400х250 мм</li>
</ul>",232753,барная станция,1400 мм,745 мм,900 мм,,Россия,,,0,,108747,,,,без дверей,с бортом,
