Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Производительность,Количество уровней,Загрузка,Решетка для булочек,Максимальная загрузка тостов,Конвейерный,Ширина конвейера
https://cdn.entero.ru/mp@2x/a9/ee/a9eeed73863c087ea45af70b4e25de86.jpg,Тостер конвейерный Lincat CT1,Тостер конвейерный Lincat CT1,0,RUB,Нет,Lincat,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/34591,"<p>С помощью тостера <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/34591"">Lincat CT1</a></b> можно приготовить не только тосты, но и булочки, маффины, печенье и другие виды хлебобулочных изделий. Для достижения оптимальных результатов у пользователей имеется возможность регулировать скорость движения конвейера и степень нагрева верхних и нижних нагревательных элементов.</p>

<p>CT1 – высокопроизводительное решение для буфетов, предприятий самообслуживания. Небольшие размеры позволяют установить тостер CT1 на любом прилавке. Привлекательный, не броский дизайн и полная безопасность (в т.ч. низкая температура поверхностей) – дополнительные аргументы в пользу Вашего выбора.</p>

<p>Дополнительная принадлежность CT1/CC – крышка на панель управления для предотвращения несанкционированного доступа и изменения настроек (необходимо при установке тостера в варианте самообслуживания). Тостер CT1 – официальный выбор глобальной сети отелей Marriott.</p>

<p><b>Особенности конструкции:</b></p>

<ul>
<li>простая очистка</li>
<li>высокая производительность и компактный дизайн</li>
<li>внутренний интеллектуальный вентилятор обеспечивает охлаждение двигатели и внешних панелей</li>
<li>раздельный регулятор степени нагрева позволяет обжаривать продукты только с одной стороны</li>
<li>широкий конвейер - возможность 2-х рядной обжарки стандартных тостов для удваивания производительности</li>
<li>подключение к сети стандартной вилкой</li>
</ul>",34591,220 В,2?4 кВт,410 мм,668 мм,398 мм,,Великобритания,,,0,,,,,340 шт./ч,,,,,Да,
https://cdn.entero.ru/mp@2x/5f/4d/5f4d1ba5d15eca5d5e947ded29f5b0a6.jpg;https://cdn.entero.ru/mp@2x/84/f0/84f0821ade322e9eac496cec3669a975.jpg,Тостер Bartscher A151300,A151.300,0,RUB,Нет,Bartscher,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/71419,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/71419"">Bartscher A151300</a></b> предназначен для поджарки и разогрева кусочков хлеба, сэндвичей и булочек на предприятиях общественного питания и торговли. Модель оснащена регулятором верхнего и нижнего нагревами и полкой для крошек. Корпус выполнен из нержавеющей стали.</p>

<p>В комплект поставки входят щипцы для тостов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Кварцевый электрокамин</li>
<li>Таймер на 15 мин</li>
<li>Защитная решетка</li>
<li>Решетка для гриля</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: до 250 °C</li>
<li>Внутренние размеры: 355х240х50 мм</li>
</ul>",71419,220 В,1.7 кВт,400 мм,370 мм,285 мм,,Китай,,,0,https://entero.ru/manuals/121042/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Bartscher%20A151300.pdf;https://entero.ru/manuals/121043/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F%20%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/121044/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%B2%20%D1%80%D0%B0%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%BC%20%D0%B2%D0%B8%D0%B4%D0%B5.pdf,,,7.8 кг,,1,горизонтальная,Да,,,
https://cdn.entero.ru/mp@2x/84/b1/84b1507fbd55e4655cac7da2cdabdb25.jpg;https://cdn.entero.ru/mp@2x/db/09/db09236a8aaab2e77f981270bafe3304.jpg,Тостер Bartscher A151600,A151.600,0,RUB,Нет,Bartscher,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/87365,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/87365"">Bartscher A151600</a></b> предназначен для поджарки и разогрева кусочков хлеба, сэндвичей и булочек на предприятиях общественного питания и торговли. Модель оснащена регулятором верхнего и нижнего нагревами и полкой для крошек. Корпус выполнен из нержавеющей стали.</p>

<p>В комплект поставки входят щипцы для тостов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Кварцевый электрокамин</li>
<li>Таймер на 15 мин</li>
<li>Защитная решетка</li>
<li>Решетка для гриля</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: до 250 °C</li>
<li>Внутренние размеры: 355х240х50 мм</li>
</ul>",87365,220 В,3 кВт,400 мм,370 мм,405 мм,,Китай,,,0,https://entero.ru/manuals/121045/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Bartscher%20A151600.pdf;https://entero.ru/manuals/121046/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F%20%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/121047/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%B2%20%D1%80%D0%B0%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%BC%20%D0%B2%D0%B8%D0%B4%D0%B5.pdf,,,10.3 кг,,2,горизонтальная,Да,,,
https://cdn.entero.ru/mp@2x/b3/07/b30730aff403074b55cd2d1168048728.jpg;https://cdn.entero.ru/mp@2x/e4/e3/e4e30fa47ba8c6708d1348130643d571.jpg;https://cdn.entero.ru/mp@2x/0a/72/0a72776eb768e65da3d27bbe7f29f379.jpg;https://cdn.entero.ru/mp@2x/30/95/309565f86c0783924d99efa79c18cdb9.jpg,Тостер VIATTO VST-4,Тостер VIATTO VST-4,10329,RUB,Нет,VIATTO,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/112128,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/112128"">VIATTO VST-4</a></b> предназначен для подогрева и поджарки кусочков хлеба на предприятиях общественного питания и торговли. Перфорированные стенки корпуса служат для оптимального охлаждения и предотвращают перегрев. Корпус выполнен из нержавеющей стали.</p>

<p><em><span style=""color:#FF0000;"">Внимание! Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",112128,220 В,2.3 кВт,370 мм,210 мм,225 мм,3 кг,Китай,1,470x310x325 мм,0,https://entero.ru/manuals/110710/%D0%9E%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%B4%D0%BB%D1%8F%20%D1%84%D0%B0%D1%81%D1%82-%D1%84%D1%83%D0%B4%D0%B0%20VIATTO.pdf;https://entero.ru/manuals/470746/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20VST-4.pdf;https://entero.ru/manuals/470747/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,10759,,2.5 кг,,,вертикальная,,4,,
https://cdn.entero.ru/mp@2x/b0/95/b0956d79a72421872a8b8be498eb1d6a.jpg;https://cdn.entero.ru/mp@2x/57/98/5798d2eab665af01a347cbf25d2f260e.jpg,Тостер конвейерный Kocateq TT Robo260 M,Тостер конвейерный Kocateq TT Robo260 M,76129,RUB,Нет,Kocateq,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/310389,"<p>Конвейерный тостер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/310389""><b class=""b"">Kocateq TT Robo260M</b></a> используется на предприятиях общественного питания и торговли, в пекарнях и кондитерских для обжарки тостов, булочек и открытых бутербродов. Модель оснащена электромеханической панелью управления и световым индикатором нагрева. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Предустановленная температура: 240°C</li>
<li>Регулируемый зазор загрузочного бункера:
<ul>
<li>Переднего: от 122 до 260 мм</li>
<li>Заднего: от 142 до 226 мм</li>
</ul>
</li>
<li>Время карамелизации булочек: 10 сек</li>
<li>Габариты в упаковке: 520х650х350 мм</li>
</ul>",310389,220 В,2 кВт,460 мм,350 мм,610 мм,25 кг,Ю. Корея,1,520x650x350 мм,0,https://entero.ru/manuals/407504/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/407530/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20TT%20Robo260%20M.docx,80136,,,,,вертикальная,,2,Да,245 мм
https://cdn.entero.ru/mp@2x/d6/e9/d6e95c08f98e9ee8b6e178449083b7d5.jpg,Тостер VIATTO VA-TS-01 с 1 решеткой,4630169227619,13213,RUB,Нет,VIATTO,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/215830,"<p>Тостер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/215830""><b class=""b"">VIATTO VA-TS-01</b></a> предназначен для подогрева и поджарки кусочков хлеба в кафе, ресторанах и на предприятиях общественного питания и торговли. Модель оснащена кварцевыми нагревательными трубками с защитными решетками и механической панелью управления. Корпус выполнен из нержавеющей стали, решетка – из железа с никелированным покрытием.</p>

<p>В комплект поставки входит съемная решетка для тостов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Режимы нагрева: 
<ul>
<li>Верхний </li>
<li>Нижний</li>
<li>Одновременные верхний и нижний</li>
</ul>
</li>
<li>Регулировка режимов и длительности приготовления с помощью поворотных переключателей</li>
<li>Компактные габариты для оптимизации пространства</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Нагрев до заданной температуры: 30 сек.</li>
<li>Максимальная заданная длительнось: 15 мин.</li>
<li>Полезная высота: 75 мм</li>
<li>Габариты решетки: 352х224 мм</li>
<li>Габариты в упаковке: 500х360х350 мм</li>
</ul>

<p> </p>",215830,220 В,1.7 кВт,220 мм,245 мм,285 мм,,Китай,,,0,https://entero.ru/manuals/408370/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VIATTO%20VA-TS-01.pdf;https://entero.ru/manuals/408371/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,14362,,8 кг,,1,горизонтальная,,,,
https://cdn.entero.ru/mp@2x/a0/20/a0204b411cf0b347ddbf48d6c4a31109.jpg,Тостер конвейерный Kocateq TT260,TT 260,39451,RUB,Нет,Kocateq,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/36648,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/36648"">Kocateq TT260</a></b> используется на предприятиях общественного питания и торговли, в пекарнях и кондитерских для обжарки тостов, булочек и открытых бутербродов. Модель оснащена 9-позиционным регулятором скорости конвейера. Конвейер выполнен из нержавеющей стали AISI 304, корпус - из нержавеющей стали AISI 430.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Выбор режима нагрева:
<ul>
<li>Верхний нагрев</li>
<li>Нижний нагрев</li>
<li>Одновременно верхний и нижний нагрев</li>
</ul>
</li>
<li>Кварцевый нагрев</li>
<li>Выбор скорости нажатием кнопки с подсветкой</li>
<li>Съемный поддон для крошек</li>
<li>Конвейер с подшипниками качения на всех опорных осях</li>
<li>Защита электронных компонентов, двигателя и редуктора от перегрева с помощью вентиляторов</li>
<li>Регулируемые ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время готовности к работе: 1-2 мин.</li>
<li>Ширина конвейера: 260 мм</li>
<li>Габариты в упаковке: 570х510х430 мм</li>
</ul>",36648,220 В,1.8 кВт,480 мм,480 мм,400 мм,,Ю. Корея,,,0,https://entero.ru/manuals/111475/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/280314/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20TT260.doc,41527,,,,,горизонтальная,,,Да,260 мм
https://cdn.entero.ru/mp@2x/85/41/8541a2657ca1ca9ab10279d980315350.jpg;https://cdn.entero.ru/mp@2x/a9/d1/a9d1fea8402cad87e07cc8ba31dd1de3.jpg;https://cdn.entero.ru/mp@2x/40/a4/40a4f109f81029c06a63e7ce71ee2131.jpg;https://cdn.entero.ru/mp@2x/21/68/2168970c0c62fc1aa979b5c755c14aa3.jpg;https://cdn.entero.ru/mp@2x/39/cf/39cf27a1ad8321b2059d0b2cef0cdd26.jpg,Тостер Waring WCT708E,WRWCT708E,21445,RUB,Нет,Waring,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/78217,"<p>Тостер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/78217""><b class=""b"">Waring WCT708</b></a> предназначен для подогрева и поджарки кусочков хлеба на предприятиях общественного питания, торговли и в домашних условиях. Модель оснащена электромеханическим управлением с 2 независимыми терморегуляторами и 2 подъемными рычагами. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Поддоны для крошек подходит для мытья в посудомоечной машине</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширина загрузочного отверстия: 35 мм</li>
</ul>",78217,220 В,1.8 кВт,406 мм,115 мм,115 мм,,США,,,0,https://entero.ru/manuals/123202/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Waring%20WCT708%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/129355/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Waring%20WCT708.pdf;https://entero.ru/manuals/123197/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Waring%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,23310,,4.5 кг,225 шт./ч,,вертикальная,,4,,
https://cdn.entero.ru/mp@2x/27/3e/273e634d16f0e85147d456941cc2d388.jpg;https://cdn.entero.ru/mp@2x/f1/fa/f1faabd46daa8ad2c93a431d42509c23.jpg;https://cdn.entero.ru/mp@2x/00/3b/003bcabd4ecd73e314bc54501d6c9795.jpg;https://cdn.entero.ru/mp@2x/1a/02/1a0242262d162f11e21c3a57a73c0c0f.jpg,Тостер кварцевый HENDI Milan-Toast 262214,Тостер кварцевый HENDI Milan-Toast 262214,26140,RUB,Нет,HENDI,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/290502,"<p>Кварцевый тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/290502"">HENDI Milan-Toast 262214</a></b> предназначен для поджарки и подогрева кусочков хлеба на предприятиях общественного питания. Модель оснащена 6 зажимами и выдвижным поддоном для крошек.</p>",290502,220 В,3 кВт,200 мм,438 мм,402 мм,,Нидерланды,,,0,https://entero.ru/manuals/496477/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,28413,,11 кг,,2,,,6,,
https://cdn.entero.ru/mp@2x/fa/75/fa7568ad6fe70afa25360b59cf49ef99.jpg,Тостер конвейерный Senoven EKM-40,Тостер конвейерный Senoven EKM-40,208230,RUB,Нет,Senoven,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/169999,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/169999"">Senoven EKM-40</a></b> предназначен для подогрева и поджарки кусочков хлеба и булочек на предприятиях общественного питания и торговли. Модель оснащена антипригарной тефлоновой поверхностью. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширина ленты: 402 мм</li>
<li>Высота камеры: 370 мм</li>
</ul>

<p> </p>

<p> </p>",169999,220 В,1.6 кВт,638 мм,226 мм,664 мм,,Турция,,,0,https://entero.ru/manuals/195909/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Senoven%20EKM-40%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.docx;https://entero.ru/manuals/216300/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D0%B8%20Senoven%202021.pdf,,,34 кг,1400 шт./ч,,вертикальная,,,Да,402 мм
https://cdn.entero.ru/mp@2x/b1/fd/b1fde543cc93f7276e85fea6ee248b52.jpg;https://cdn.entero.ru/mp@2x/5a/41/5a41138042868470bb2a52e9f5f0dc31.jpg;https://cdn.entero.ru/mp@2x/9d/35/9d3562ebd2036c8035ebd0fef7a99e45.jpg;https://cdn.entero.ru/mp@2x/1c/67/1c67b5a226f85c859ef55feaca2ec7e3.jpg,Тостер конвейерный RoboLabs RoboToaster Duo,ТМС-2,245244,RUB,Нет,RoboLabs,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/340236,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/340236"">RoboLabs RoboToaster Duo</a></b> предназначен для подогрева и карамелизации предварительно разрезанных булочек для гамбургера на предприятиях общественного питания и торговли. Модель оснащена электромеханическим управлением и 2 пластинчатыми конвейерами. Конструкция выполнена из нержавеющей стали AISI 430, нагревательная поверхность - из алюминия с тефлоновой лентой.</p>

<p>В комплект поставки входят 2 тефлоновых коврика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Электронный регулятор температуры</li>
<li>2 независимых бункера для загрузки разных половин булочек</li>
<li>Быстрая и равномерная карамелизация на срезе половинки булки без пересушивания самой булочки</li>
<li>Пластинчатый конвейер не повреждает поверхность булочки</li>
<li>Наклонный лоток для приема готовых булочек</li>
<li>Регулируемый зазор между нагревательной поверхностью и сеткой</li>
<li>Вертикальная настольная конструкция для экономии рабочего пространства</li>
<li>Климатическое исполнение УХЛ 4 ГОСТ 15150</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Предустановленная температура: 285 ºС</li>
<li>Толщина булки: от 50 до 40 мм</li>
<li>Время прохождения булочки: 10 сек.</li>
<li>Глубина с лотком: 300 мм</li>
<li>Габариты в упаковке: 395х690х685 мм</li>
</ul>",340236,220 В,2.8 кВт,580 мм,275 мм,616 мм,44 кг,Россия,1,395x690x685 мм,0,https://entero.ru/manuals/404467/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20RoboLabs%20RoboToaster%20Duo.pdf;https://entero.ru/manuals/404468/%D0%94%D0%B5%D1%82%D0%B0%D0%BB%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20RoboLabs%20RoboToaster%20Duo.pdf;https://entero.ru/manuals/404469/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,40 кг,3400 шт./ч,,вертикальная,,,Да,
https://cdn.entero.ru/mp@2x/8c/41/8c411aaed523640038e587fa1c8c0e0b.jpg;https://cdn.entero.ru/mp@2x/8d/31/8d31201f5a1a5efe67e88b09c4c1d6c5.jpg;https://cdn.entero.ru/mp@2x/d2/3b/d23bf04aa3df4db2a41923eeffa9617f.jpg;https://cdn.entero.ru/mp@2x/c2/57/c25739bdb67cfd857e0f8adb56deb903.jpg,Тостер конвейерный Senoven SEN-280,Тостер конвейерный Senoven SEN-280,412830,RUB,Нет,Senoven,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/170000,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/170000"">Senoven SEN-280</a></b> предназначен для подогрева и поджарки кусочков хлеба и булочек на предприятиях общественного питания и торговли. Модель оснащена электронной панелью управления. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота камеры: 600 мм</li>
<li>Скорость ленты: от 15 сек до 5 мин.</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>

<p> </p>",170000,220 В,5 кВт,439 мм,1238 мм,490 мм,,Турция,,,0,https://entero.ru/manuals/195911/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Senoven%20SEN-280%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.docx;https://entero.ru/manuals/216299/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D0%B8%20Senoven%202021.pdf,443903,,52 кг,,,горизонтальная,,,Да,254 мм
https://cdn.entero.ru/mp@2x/4c/c0/4cc0c86046ff99d9c17a977be62b6a39.jpg;https://cdn.entero.ru/mp@2x/6d/17/6d1750d0bfdcea4724a355c6abc27c9a.jpg,Тостер EKSI HET-4 рст,HET4,7851,RUB,Нет,EKSI,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/368474,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/368474"">EKSI HET-4 рст</a></b> предназначен для поджарки и подогрева кусочков хлеба на предприятиях общественного питания и торговли. Модель оснащена 5 ТЭНами, переключателем режимов и поддоном для крошек. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Звуковой сигнал по окончанию приготовления</li>
<li>Перфорированные стенки: хорошее охлаждение нагревательного элемента</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальный размер тоста: 145х145 мм</li>
</ul>",368474,220 В,2.3 кВт,270 мм,335 мм,218 мм,4.4 кг,Китай,1,305x385x280 мм,0,https://entero.ru/manuals/486338/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20EKSI.pdf;https://entero.ru/manuals/486343/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20HET-4%20%D1%80%D1%81%D1%82.pdf,,,,,,вертикальная,,4,,
https://cdn.entero.ru/mp@2x/95/a3/95a3aef3f3bc5473a60688e20430a8e8.jpg;https://cdn.entero.ru/mp@2x/3f/c3/3fc3df2c2411f327438b4671c5aef1a1.jpg,Тостер Enigma IT-01,117959,15963,RUB,Нет,Enigma,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/81168,"<p>Настольный прижимной тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/81168"">Enigma IT-01</a></b> предназначен для подогрева и поджарки кусочков хлеба на предприятиях общественного питания и торговли. Модель оснащена электромеханической панелью управления и 4 ножками.</p>

<p><b>Дополнительные характеристики:</b></p>

<p>Размер ломтика хлеба: 100х100×10 мм</p>

<p> </p>",81168,220 В,2.2 кВт,540 мм,400 мм,290 мм,,Китай,,,0,https://entero.ru/manuals/476121/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Enigma%20IT-01.pdf;https://entero.ru/manuals/506746/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,12 кг,,1,горизонтальная,,,,
