Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем ванны,Подключение,Вес (с упаковкой),Подключение к водопроводу,Тип установки,Количество ванн,Количество емкостей,Размеры ванны,Тип корзины,Общий объем,Кран для слива воды,Линия 700,Корзины,Линия 900
https://cdn.entero.ru/mp@2x/8b/85/8b851e2c006d19bc645ad158cb5b37d9.jpg,Макароноварка Apach Chef Line GLPCE411CS,Макароноварка Apach Chef Line GLPCE411CS,0,RUB,Нет,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/298279,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298279"">Apach Chef Line GLPCE411CS</a></b> 1100-й серии используется на предприятиях общественного питания и торговли в составе технологической линии или самостоятельно для приготовления спагетти, пасты и прочих изделий из теста. Модель оснащена закрытой подставкой.</p>

<p>Корзины в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 550х1200х1000 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",298279,9 кВт,450 мм,1100 мм,850 мм,,Италия,,,0,https://entero.ru/manuals/359615/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359616/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,115 кг,40 л,380 В,,,напольный,1,,,,40 л,Да,,,
https://cdn.entero.ru/mp@2x/97/93/9793a483f8939cb4ab118f96f3e99c99.jpg,Макароноварка Apach Chef Line SLPCE49CSVS,Макароноварка Apach Chef Line SLPCE49CSVS,0,RUB,Нет,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/298270,"<p>Макароноварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/298270"">Apach Chef Line SLPCE49CSVS</a></b> 900-й серии используется на предприятиях общественного питания и торговли в составе технологической линии или самостоятельно для приготовления спагетти, пасты и прочих изделий из теста. Модель оснащена планкой для установки термостата для су-вид и закрытой подставкой с регулируемыми ножками. Столешница, вентиляционная решетка и передняя панель выполнены из нержавеющей стали AISI 304, ванна - из нержавеющей стали AISI 316, нагревательные элементы - из армированной нержавеющей стали.</p>

<p>Корзины в комплект поставки не входят и приобретаются отдельно.</p>

<p><b>Особенности: </b></p>

<ul>
<li>4х-позиционный переключатель мощности нагрева</li>
<li>Новая трубка без крепежных элементов легко снимается</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина нержавеющей стали: 2 мм</li>
<li>Габариты в упаковке: 500х1000х1070 мм</li>
</ul>",298270,9 кВт,400 мм,900 мм,900 мм,,Италия,,,0,https://entero.ru/manuals/359601/%D0%98%D0%BC%D0%B8%D0%B4%D0%B6%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf;https://entero.ru/manuals/359602/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Apach%20Chef%20Line.pdf,,,56 кг,42 л,380 В,,,напольный,1,,,,42 л,Да,,,Да
https://cdn.entero.ru/mp@2x/96/c9/96c9d52321576829394c65905b6d3040.jpg,Корзина для макароноварки Apach B800004 (165х145х230) левая,Корзина для макароноварки Apach B800004 (165х145х230) левая,8733,RUB,Да,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/32086,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/32086""><b class=""b"">Apach B800004</b></a> используется совместно с макароноварками 700-й серии на предприятиях общественного питания и торговли для приготовления гарниров. Модель прямоугольной формы имеет округлое дно, благодаря чему макароны не прилипают, что облегчает их выгрузку и повышает качество самого блюда. Корзина выполнена из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>В ванну моделей APPG-47P и APPE-47P помещаются 2 корзины совместно с 2 корзинами B800003</li>
<li>В ванну моделей APPG-77P и APPE-77P помещаются 2 корзины совместно с 2 корзинами B800006</li>
<li>В каждую ванну моделей HURAKAN HKN-EKT60 и HKN-EKT40 помещается 1 корзина</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 165х145х230 мм</li>
<li>Вес: 1 кг</li>
<li>Вес с упаковкой: 1,1 кг</li>
</ul>",32086,,,,,,,,,22,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/17/92/179218fbfcab38ac502fa340b8a37ace.jpg,Корзина для макароноварки Apach B800003 (165х145х230) правая,Корзина для макароноварки Apach B800003 (165х145х230) правая,8733,RUB,Да,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/32087,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/32087""><b class=""b"">Apach B800003</b></a> используется совместно с макароноварками 700-й серии на предприятиях общественного питания и торговли для приготовления гарниров. Модель прямоугольной формы имеет округлое дно, благодаря чему макароны не прилипают, что облегчает их выгрузку и повышает качество самого блюда. Корзина выполнена из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>В ванну моделей APPG-47P и APPE-47P помещаются 2 корзины совместно с 2 корзинами B800004</li>
<li>В каждую ванну моделей HURAKAN HKN-EKT60 и HKN-EKT40 помещается 1 корзина</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 165х145х230 мм</li>
<li>Вес: 1 кг</li>
<li>Вес с упаковкой: 1,1 кг</li>
</ul>",32087,,,,,,,,,20,,11342,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/4a/5e/4a5e89f0efa5383b68718e333baa0a00.jpg,Корзина для макароноварки Apach B800005 (95х295х230),Корзина для макароноварки Apach B800005 (95х295х230),9803,RUB,Да,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/60357,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/60357""><b class=""b"">Apach B800005</b></a> используется совместно с макароноварками 700-й серии на предприятиях общественного питания и торговли для приготовления гарниров. Модель имеет округлое дно, благодаря чему макароны не прилипают, что облегчает их выгрузку и повышает качество самого блюда. Корзина выполнена из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>В ванну моделей APPG-47P и APPE-47P помещаются 3 корзины</li>
<li>В ванну моделей APPG-77P и APPE-77P помещаются 5 корзин</li>
<li>В каждую ванну моделей HURAKAN HKN-EKT60 и HURAKAN HKN-EKT40 помещается 1 корзина</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 95х295х230 мм</li>
<li>Вес: 1 кг</li>
<li>Вес с упаковкой: 1,1 кг</li>
</ul>",60357,,,,,,,,,29,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/cb/fb/cbfb4b098e6eddc408945703a8ecf7db.jpg,Корзина для макароноварки Apach A770049 (145х295х230),Корзина для макароноварки Apach A770049 (145х295х230),8402,RUB,Да,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/32088,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/32088""><b class=""b"">Apach A770049</b></a> используется совместно с макароноварками 700-й серии на предприятиях общественного питания и торговли для приготовления гарниров. Модель имеет округлое дно, благодаря чему макароны не прилипают, что облегчает их выгрузку и повышает качество самого блюда. Корзина выполнена из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>В ванну моделей APPG-47P и APPE-47P помещаются 2 корзины</li>
<li>В каждую ванну моделей HURAKAN HKN-EKT60 и HKN-EKT40 помещается 1 корзина</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 145х290х215 мм</li>
<li>Вес: 1 кг</li>
</ul>",32088,,,,,,,,,44,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/f7/f4/f7f4f3d952df35f21b1e2caeac1cc1f7.jpg,Корзина для макароноварки Kovinastroj (Kogast) K-EKT 1/6 (140х140х200),Корзина для макароноварки Kovinastroj (Kogast) K-EKT 1/6 (140х140х200),9690,RUB,Да,Kovinastroj (Kogast),Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/32213,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/32213""><b class=""b"">Kovinastroj (Kogast) K-EKT 1/6</b></a> предназначена для макароноварок Apach 700 серии. </p>

<p>Корзина позволяет лучше контролировать порционность и таким способом экономить продукты и время. Благодаря скругленному дну макароны не прилипают, что облегчает их выгрузку и повышает качество самого блюда. Корзина изготовлена из нержавеющей стали AISI 304 и имеет прямоугольную форму.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 140х140х200 мм</li>
<li>Вес: 3,2 кг</li>
</ul>",32213,,,,,,,,,21,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/be/8d/be8d97848463ecdc0f94a5c733e53bd2.jpg,Комплект из 4 корзин для макароноварки VEROTERM 4хGN1/6,Комплект из 4 корзин для макароноварки VEROTERM 4хGN1/6,29924,RUB,Да,VEROTERM,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/278570,"<p>Комплект корзин <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278570""><b class=""b"">VEROTERM F2589 </b></a>используется на предприятиях общественного питания и торговли совместно с макароноварками VT7CPEP05 и VT7CPEP10 для компактной установки и приготовления в 1 ванне. Модель состоит из 4 решетчатых корзин формата GN1/6. Изделия выполнены из нержавеющей стали с термоизолированными рукоятками.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Масса нетто: 2,8 кг</li>
</ul>",278570,,,,,3 кг,,1,360x420x430 мм,0,https://entero.ru/manuals/343940/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B8%20VEROTERM%20F2589.jpg,31834,,,,,,,,,,,GN 1/6,,,,,
https://cdn.entero.ru/mp@2x/55/4c/554cdcb3348acd1fb79a7dae118bca6c.jpg,Корзина для макароноварки Apach A800104 (160х290х215),Корзина для макароноварки Apach A800104 (160х290х215),8402,RUB,Да,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/60362,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/60362""><b class=""b"">Apach A800104</b></a> используется совместно с макароноварками 900-й серии на предприятиях общественного питания и торговли для приготовления гарниров. В ванну макароноварок помещаются 3 корзины. Корзина выполнена из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 160х290х215 мм</li>
</ul>",60362,,,,,,,,,7,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/1b/ce/1bce41623ca716fc9c039007ff9bf85b.jpg,Корзина для макароноварки Kovinastroj (Kogast) K-EKT 1/3 (290х160х200),Корзина для макароноварки Kovinastroj (Kogast) K-EKT 1/3 (290х160х200),18358,RUB,Да,Kovinastroj (Kogast),Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/32212,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/32212""><b class=""b"">Kovinastroj (Kogast) K-EKT 1/3</b></a> предназначена для макароноварок Apach 700 серии. </p>

<p>Корзина позволяет лучше контролировать порционность и таким способом экономить продукты и время. Благодаря скругленному дну макароны не прилипают, что облегчает их выгрузку и повышает качество самого блюда. Корзина изготовлена из нержавеющей стали AISI 304 и имеет прямоугольную форму.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 290х160х200 мм</li>
<li>Вес: 2,2 кг</li>
</ul>",32212,,,,,,,,,13,,19123,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/5f/0c/5f0c4a60b44c2a3aebd8e00243b335b5.jpg,Корзина для макароноварки Apach A800108 (145х145х200),Корзина для макароноварки Apach A800108 (145х145х200),9912,RUB,Да,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/60372,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/60372""><b class=""b"">Apach A800108</b></a> используется совместно с макароноварками 900-й серии на предприятиях общественного питания и торговли для приготовления гарниров. В ванну макароноварок помещаются 6 корзин. Корзина выполнена из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 145х145х200 мм</li>
</ul>",60372,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/68/34/6834f20e2ef1bf1390e370d40e36bd51.jpg,Корзина для макароноварки Apach B800006 (165х295х230),Корзина для макароноварки Apach B800006 (165х295х230),10978,RUB,Да,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/60358,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/60358""><b class=""b"">Apach B800006</b></a> используется совместно с макароноварками 700-й серии на предприятиях общественного питания и торговли для приготовления гарниров. Модель имеет округлое дно, благодаря чему макароны не прилипают, что облегчает их выгрузку и повышает качество самого блюда. Корзина выполнена из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>В ванну моделей APPG-77P и APPE-77P помещаются 3 корзины, либо 2 корзины совместно с 2 корзинами B800004</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 165х295х230 мм</li>
<li>Вес: 1 кг</li>
</ul>",60358,,,,,,,,,34,,11679,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/dc/b7/dcb705548e1a07218460beccc256b4bd.jpg,Корзина для макароноварки Airhot PC,Корзина для макароноварки Airhot PC,378,RUB,Да,Airhot,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/117978,"<p>Корзина используется совместно с макароноварками <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/117978""><b class=""b"">Airhot <a href=""https://entero.ru/item/83608"">PC-4</a> и <a href=""https://entero.ru/item/104160"">PC-6</a></b></a> на предприятиях общественного питания и торговли. Аксессуар выполнен из металла., ручка - из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 170x140x340 мм</li>
<li>Вес нетто: 0,120 кг</li>
<li>Вес брутто: 0,130 кг</li>
</ul>",117978,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/8b/db/8bdb1a6fdee89872724ecb6f3a663ba8.jpg,Корзина цилиндрическая для макароноварки Hurakan HKN-EKT40/60 сетчатая,Корзина цилиндрическая для макароноварки Hurakan HKN-EKT40/60 сетчатая,393,RUB,Да,Hurakan,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/267583,"<p>Сетчатая корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/267583""><b class=""b"">Hurakan</b></a> используется совместно с макароноварками <a href=""https://entero.ru/item/71394"" target=""_blank"">HKN-EKT40</a> и <a href=""https://entero.ru/item/80038"">HKN-EKT60</a> на предприятиях общественного питания и торговли. Аксессуар выполнен из нержавеющей стали, ручка - из дерева и нержавеющей стали. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер корзины: 140x140x125 мм</li>
<li>Длина ручки: 200 мм</li>
<li>Габариты: 140x140x325 мм</li>
<li>Вес: 0,1 кг</li>
</ul>",267583,,,,,,,,,6,,468,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/74/c9/74c9fd49abe1e512c3959216d34a1fe4.jpg,Комплект из 3 корзин для макароноварки VEROTERM F2588 1хGN1/3 и 2хGN1/6,Комплект из 3 корзин для макароноварки VEROTERM F2588 1хGN1/3 и 2хGN1/6,26409,RUB,Да,VEROTERM,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/278569,"<p>Комплект корзин <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278569""><b class=""b"">VEROTERM F2588 </b></a>используется на предприятиях общественного питания и торговли совместно с макароноварками VT7CPEP05 и VT7CPEP10 для компактной установки и приготовления в 1 ванне. Модель состоит из 3 решетчатых корзин: 2 формата GN1/6 и 1 – GN1/3. Изделия выполнены из нержавеющей стали с термоизолированными рукоятками.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Масса нетто: 2,42 кг</li>
<li>Габариты 1 корзины:
<ul>
<li>GN1/3: 290х120х200 мм</li>
<li>GN1/6: 140х140х200 мм</li>
</ul>
</li>
</ul>",278569,,,,,,,,,0,https://entero.ru/manuals/343939/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B8%20VEROTERM%20F2588.jpg,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/36/d1/36d14cd41fe441f0245ae022541a364f.jpg,Корзина для пароварки Airhot DS-20SS,Корзина для пароварки Airhot DS-20SS,1018,RUB,Да,Airhot,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/168393,"<p>Корзина используется с пароваркой <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/168393""><b class=""b"">Airhot <a href=""https://entero.ru/item/128457"">DS-20SS</a></b></a> на предприятиях общественного питания. Изделие выполнено из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 155x155x70 мм</li>
<li>Вес: 0,5 кг</li>
</ul>",168393,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/40/c1/40c116d673b0e505cbcfa4b3033b9f4e.jpg,Корзина для макароноварки ATA K26029,Корзина для макароноварки ATA K26029,6813,RUB,Да,,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/236675,"<p><span class=""b"">Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/236675""><b class=""b"">АТА PASTA COOKER BASKET 1/6 GN H.200 </b></a></span>используется совместно с <a href=""https://entero.ru/list/590/vendor/ata/?"">макароноварками АТА</a>. Изделие выполнено из нержавеющей стали. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 140х140х200 мм</li>
<li>Вес: 1,25 кг</li>
</ul>",236675,,,,,,,,,0,https://entero.ru/manuals/286241/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20ATA%20PASTA%20COOKER%20BASKET%201_6%20GN%20H.200.pdf,9207,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/d7/0f/d70f501d90685edced13bb15c3894ce5.jpg;https://cdn.entero.ru/mp@2x/00/d1/00d1ae42c16650373f99d4499b74a9c9.jpg,"Корзина для макароноварки Lincat BA115 (101х155х99,5)","Корзина для макароноварки Lincat BA115 (101х155х99,5)",15151,RUB,Да,Lincat,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/41832,"<p>Правая корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/41832""><b class=""b"">Lincat BA115</b></a> предназначена для макароноварки PB.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 101х155х99,5 мм</li>
</ul>",41832,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/18/00/18006d26e552c88c9ee610d4176fb639.jpg;https://cdn.entero.ru/mp@2x/93/47/934780d4c4bac156684fadf07f30112b.jpg,"Корзина для макароноварки Lincat BA114 (101х310х99,5)","Корзина для макароноварки Lincat BA114 (101х310х99,5)",17993,RUB,Да,Lincat,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/41831,"<p>Корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/41831""><b class=""b"">Lincat BA114</b></a> предназначена для макароноварки PB.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 101х310х99,5 мм</li>
</ul>",41831,,,,,,,,,0,,19141,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/1e/4f/1e4f0f8dcabae9d98d5cc04cb517ae67.jpg,Комплект из 2 корзин для макароноварки VEROTERM F2587 2хGN1/3,Комплект из 2 корзин для макароноварки VEROTERM F2587 2хGN1/3,22835,RUB,Да,VEROTERM,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/278568,"<p>Комплект корзин <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278568""><b class=""b"">VEROTERM F2587 </b></a>используется на предприятиях общественного питания и торговли совместно с макароноварками VT7CPEP05 и VT7CPEP10 для компактной установки и приготовления в 1 ванне. Модель состоит из 2 решетчатых корзин формата GN1/3. Изделия выполнены из нержавеющей стали с термоизолированными рукоятками.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Масса нетто: 2,42 кг</li>
<li>Габариты 1 корзины: 290х120х200 мм</li>
</ul>",278568,,,,,,,,,0,https://entero.ru/manuals/343938/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B8%20VEROTERM%20F2587.jpg,24554,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/b7/ff/b7ff3d746af741307f04257bbeacd46e.jpg,Корзина цилиндрическая для макароноварки Hurakan HKN-EKT40/60,Корзина цилиндрическая для макароноварки Hurakan HKN-EKT40/60,763,RUB,Да,Hurakan,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/102392,"<p>Цилиндрическая корзина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/102392""><b class=""b"">Hurakan</b></a> используется совместно с макароноваркой <a href=""https://entero.ru/item/80038"">HKN-EKT60</a> на предприятиях общественного питания и торговли. Аксессуар выполнен из нержавеющей стали, ручка - из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 1,8 л</li>
<li>Размер: 130x130x140 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото модель макароноварки с 6 корзинами.</span></em></p>",102392,,,,,,,,,36,https://entero.ru/manuals/93274/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-EKT60.doc,1090,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/a8/c7/a8c77ed6fe8fcd056625b47bdabe531b.jpg,Крышка для макароноварки Giorik 2004151 GN2/3,Крышка для макароноварки Giorik 2004151 GN2/3,4584,RUB,Да,Giorik,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/361552,"<p>Крышка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361552""><b class=""b"">Giorik 2004151</b></a> используется совместно с макароноварками серий <a href=""https://entero.ru/search.php?text=%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0%D1%80%D0%BA%D0%B0+Giorik+Unika+700"">Unika 700</a>, <a href=""https://entero.ru/search.php?text=%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0%D1%80%D0%BA%D0%B0+Giorik+Unika+700+TOP"">Unika 700 TOP</a> и <a href=""https://entero.ru/search.php?text=%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0%D1%80%D0%BA%D0%B0+Giorik+Gio+60"">Gio 60</a> на предприятиях общественного питания и торговли. Модель формата GN2/3 выполнена из нержавеющей стали.</p>",361552,,,,,,,,,0,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/b4/aa/b4aac1acd95f1bcbf877cc1eb8d5c80d.jpg,Крышка для макароноварки ATA C2COPCP,Крышка для макароноварки ATA C2COPCP,4898,RUB,Да,,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/236676,"<p><span class=""b"">Крышка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/236676""><b class=""b"">АТА PASTA COOKER LID </b></a></span>используется совместно с <a href=""https://entero.ru/list/590/vendor/ata/?"">макароноварками АТА</a>. Изделие выполнено из нержавеющей стали. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 358х340 мм</li>
<li>Вес: 0,25 кг</li>
</ul>",236676,,,,,,,,,9,https://entero.ru/manuals/286245/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20ATA%20PASTA%20COOKER%20LID.pdf,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/10/7e/107e4efa1f36f4557bb06d2c2571ace3.jpg,Крышка для макароноварки Unika 900 Giorik 2004152 GN1/1,Крышка для макароноварки Unika 900 Giorik 2004152 GN1/1,7158,RUB,Да,Giorik,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/361547,"<p>Крышка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361547""><b class=""b"">Giorik 2004152</b></a> используется совместно с макароноварками серии <a href=""https://entero.ru/search.php?text=%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0%D1%80%D0%BA%D0%B0+Giorik+Unika+900"">Unika 900</a> на предприятиях общественного питания и торговли. Модель формата GN1/1 выполнена из нержавеющей стали.</p>",361547,,,,,,,,,0,,8948,,,,,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Крышка для макароноварки Apach Cook Line A777109,Крышка для макароноварки Apach Cook Line A777109,7526,RUB,Да,Apach,Профоборудование,Тепловое,Макароноварки,https://entero.ru/item/370579,"<p>Крышка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/370579"">Apach Cook Line A777109</a></b> используется совместно с макароноварками <a href=""https://entero.ru/list/590?f%5Bvendors%5D%5B%5D=618&f%5B3946%5D%5Bsingle%5D=1"">линии 700</a> на предприятиях общественного питания и торговли.</p>",370579,,390 мм,330 мм,45 мм,0.5 кг,,1,490x430x155 мм,0,https://entero.ru/manuals/494467/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach%20Cook%20Line.pdf;https://entero.ru/manuals/494468/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20Apach%20Cook%20Line.pdf,,,,,,,,,,,,,,,Да,,
