Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Назначение,Вес (с упаковкой),Длина,Количество в упаковке,Толщина материала
https://cdn.entero.ru/mp@2x/80/44/8044549df98ddcc30593843348c7f7ac.jpg,Набор вакуумных пакетов Gemlux GL-VB2230-50P (50шт),Набор вакуумных пакетов Gemlux GL-VB2230-50P (50шт),0,RUB,Нет,Gemlux,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/98090,"<p>Набор из 50 вакуумных пакетов <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/98090""><b class=""b"">Gemlux GL-VB2230-50P</b></a> используется на предприятиях общественного питания и торговли совместно с вакуумными упаковочными машинами. Модель выполнена из полиэтилена и полиамида.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Одна сторона - плоская, толщиной 75 мкм, другая - структурированная, толщиной 100 мкм</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вес упаковки: 0,62 кг</li>
</ul>",98090,,300 мм,,,,,,0,,,,,,для вакуумных упаковщиков,,220 мм,50 шт.,
https://cdn.entero.ru/mp@2x/47/ec/47ecea4a96a9be4a94b93777afe8454d.jpg,Пакеты вакуумные термостойкие тисненые Amitek 250х350 мм для SBA330 и Sous Vide (100шт),ита669,0,RUB,Нет,Amitek,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/63513,"<p>Тисненые термостойкие пакеты<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/63513""><b class=""b""> Amitek 250х350 мм </b></a>предназначены для упаковки в вакуум различных товаров и пищевых продуктов, используются совместно с вакуумной машиной SBA330 и аппаратом для Sous Vide.</p>",63513,,250 мм,,,,,,0,,,,,,для вакуумных упаковщиков,,350 мм,100 шт.,
https://cdn.entero.ru/mp@2x/70/d3/70d3b4c68724b7650312277ac16a0d22.jpg,Комплект ЗИП Henkovac для T2-T4,Комплект ЗИП Henkovac для T2-T4,0,RUB,Нет,Henkovac,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/66630,"<p>Комплект запасных частей предназначен для вакуумных упаковщиков <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/66630""><b class=""b"">Henkovac T2-T4</b></a> серии Tabletops.</p>",66630,,,,,,,,0,,,,,,,,,,
https://cdn.entero.ru/mp@2x/d7/7f/d77f69f75f9393695f20927ce4813d84.jpg;https://cdn.entero.ru/mp@2x/a4/e8/a4e801940bd71c02ff843738efacf412.jpg,Контейнер под запайку VASSILII 190х144х50 мм 850 мл чер. 1х450,9-836050,0,RUB,Нет,VASSILII,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/114060,"<p>Контейнер под запайку <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/114060""><b class=""b"">VASSILII</b></a> используется совместно с формой <a href=""https://entero.ru/item/82045"">№ 119</a> и запайщиком лотков <a href=""https://entero.ru/item/81958"">200х273 мм</a> на предприятиях общественного питания и торговли для вакуумной упаковки готовых продуктов или полуфабрикатов. Изделие подходит для использования в микроволновой печи. Контейнер имеет прямоугольную форму и выполнен из полипропилена.</p>

<p>В комплект поставки входят 450 контейнеров.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 1</li>
<li>Объем: 0,85 л</li>
<li>Температурный диапазон: от -15 до 110 °C</li>
<li>Размер: 190х144х50 мм</li>
<li>Цвет: черный</li>
</ul>",114060,контейнер,190 мм,,,,,,0,,,,,,для запайщиков лотков,,144 мм,450 шт.,
https://cdn.entero.ru/mp@2x/9e/10/9e10dac9a467ccf9cfa213969932cbb7.jpg;https://cdn.entero.ru/mp@2x/b1/b5/b1b59049bd01178767e055c9eb9d8902.jpg,Контейнер под запайку VASSILII 187х137х36 мм 600 мл прозр. 1х480,9-835038,0,RUB,Нет,VASSILII,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/113957,"<p>Контейнер под запайку <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/113957""><b class=""b"">VASSILII</b></a> используется совместно с формами <a href=""https://entero.ru/item/81974"">№ 048</a>, <a href=""https://entero.ru/item/113560"">№ c048</a>, <a href=""https://entero.ru/item/113780"">№ 2048</a> и запайщиками лотков <a href=""https://entero.ru/item/81958"">200х273 мм</a> и <a href=""https://entero.ru/item/84985"">Compact</a> на предприятиях общественного питания и торговли для вакуумной упаковки готовых продуктов или полуфабрикатов. Изделие подходит для использования в микроволновой печи. Контейнер имеет прямоугольную форму и выполнен из полипропилена.</p>

<p>В комплект поставки входят 480 контейнеров.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 1</li>
<li>Объем: 0,6 л</li>
<li>Температурный диапазон: от -15 до 110 °C</li>
<li>Размер: 187х137х36 мм</li>
<li>Цвет: прозрачный</li>
</ul>",113957,контейнер,187 мм,,,,,,0,,,,,,для запайщиков лотков,,137 мм,,
https://cdn.entero.ru/mp@2x/e7/b0/e7b0b8de94d30073b67496127af754d8.jpg;https://cdn.entero.ru/mp@2x/6f/d5/6fd5305bc960c3872ed26e6057b413cb.jpg,Контейнер под запайку VASSILII 210х148х40 мм 700 мл прозр. 1х400,9-837042,0,RUB,Нет,VASSILII,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/114194,"<p>Контейнер под запайку <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/114194""><b class=""b"">VASSILII</b></a> используется совместно с формой <a href=""https://entero.ru/item/82157"">№ 101</a> и запайщиком лотков <a href=""https://entero.ru/item/81958"">200х273 мм</a> на предприятиях общественного питания и торговли для вакуумной упаковки готовых продуктов или полуфабрикатов. Изделие подходит для использования в микроволновой печи. Контейнер имеет прямоугольную форму и выполнен из полипропилена.</p>

<p>В комплект поставки входят 400 контейнеров.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество секций: 1</li>
<li>Объем: 0,7 л</li>
<li>Температурный диапазон: от -15 до 110 °C</li>
<li>Размер: 210х148х40 мм</li>
<li>Цвет: прозрачный</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",114194,контейнер,210 мм,,,,,,0,,,,,,для запайщиков лотков,,148 мм,400 шт.,
https://entero.ru/i/nofoto-m.jpg,Контейнер под запайку ПП прям VASSILII 9-835043 187х137х 45 мм 750 мл * чер. 1х400,Контейнер под запайку ПП прям VASSILII 9-835043 187х137х 45 мм 750 мл * чер. 1х400,0,RUB,Нет,VASSILII,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/347451,"<p>Контейнер под запайку <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/347451""><b class=""b"">VASSILII</b></a> используется совместно c запайщиком лотков на предприятиях общественного питания и торговли для вакуумной упаковки готовых продуктов или полуфабрикатов. </p>

<p>В комплект поставки входят 400 контейнеров.</p>

<p> </p>",347451,контейнер,135 мм,,,,,,0,,,,,,для запайщиков лотков,,135 мм,600 шт.,
https://cdn.entero.ru/mp@2x/a0/ad/a0ad96d46c0d93bcf104d55a7920110e.jpg;https://cdn.entero.ru/mp@2x/78/93/78937ca7ca101a7501bc132cd3334407.jpg,Вакуумный пакет Пакинторг ПЭТ/ПЭ (PET/PE) 200х300 80 мкм (1000 шт),ПЭТ/ПЭ ПКТ СБ 80 мкм,0,RUB,Нет,Пакинторг,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/369729,"<p>Вакуумный пакет <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/369729""><b class=""b"">Пакинторг ПЭТ/ПЭ (PET/PE)</b></a> используется на предприятиях общественного питания и торговли совместно с <a href=""https://entero.ru/search.php?text=упаковщик+вакуумный"" target=""_blank"">вакуумными упаковщиками</a> для упаковки продуктов питания и готовых блюд, а также медикаментов, продукции электронной и химической промышленности. Пакеты изготовлены из комбинированной пленки полиэтилентерефталата и полиэтилена.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Увеличение срока хранения</li>
<li>Непроницаемость для влаги, пыли и газов</li>
<li>Устойчивость к тепловым воздействиям</li>
<li>Сохранение внешнего товарного вида продукции</li>
<li>Оптимальная жесткость, гладкая глянцевая поверхность и прочный шов</li>
<li>Прозрачность и высокая эластичность</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",369729,пакеты гладкие,,,,,,,0,,,,,Россия,для вакуумных упаковщиков,,200 мм,1000 шт.,80 мкм
https://cdn.entero.ru/mp@2x/a8/c6/a8c6826e20fe78975c0ec37d9c3fa3b5.jpg;https://cdn.entero.ru/mp@2x/e1/6e/e16ebbfb47383b3cf787cee62f55e8fd.jpg;https://cdn.entero.ru/mp@2x/b0/ad/b0adc89e0d4663da57a6ad8828ec5f75.jpg;https://cdn.entero.ru/mp@2x/c5/18/c5187e7cf96f751e7dbc96b5ad5aa4e2.jpg;https://cdn.entero.ru/mp@2x/05/fd/05fd00866c9a2bc6dce443339fda402f.jpg;https://cdn.entero.ru/mp@2x/8a/d0/8ad024385bbb86539a127c0373e76724.jpg,Лоток для технологии SKIN Георг Полимер ППf MAP 227х178х40 ЕС черный (320 шт/кор),21562,0,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/371176,"<p>Лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/371176""><b class=""b"">Георг Полимер 21562</b></a> используется для упаковки готовых продуктов или полуфабрикатов на предприятиях пищевой промышленности, общественного питания и торговли совместно с запайщиком лотков по технологии SKIN. Специальное оборудование формирует герметичную упаковку путем действия повышенной температуры и разряжения, которое создаётся вакуумным насосом, покрывная плёнка размягчается и растягивается, плотно облегая содержимое упаковки и исключая воздействие атмосферного воздуха на продукт внутри. Скин-упаковка широко используется для мяса, птицы, морепродуктов и других продуктов, требующих длительного периода хранения. Изделие прямоугольно ориентированной формы выполнено из ППf .</p>

<p><b>Особенности:</b></p>

<ul>
<li>Исключает протекание продукции</li>
<li>Оптимизирует логистику и выкладку на полке магазина</li>
<li>Улучшает и делает более современным внешний вид товара на полке магазина</li>
<li>Увеличивает сроки годности</li>
<li>Использование печати на запаечной плёнке для брендирования упаковки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: Чёрный</li>
<li>Объём: 1200 мл</li>
<li>Коробка: 320 шт</li>
<li>Размер коробки: 49х59.5х39.5 мм</li>
</ul>",371176,контейнер,227 мм,40 мм,178 мм,,,,0,,,,,,для запайщиков лотков,,,,
https://cdn.entero.ru/mp@2x/5a/b0/5ab0f9acd4e8f84ba826a2696ba5ff75.jpg;https://cdn.entero.ru/mp@2x/53/00/53000c4ec629930dc82ebf9a210d618e.jpg;https://cdn.entero.ru/mp@2x/ad/40/ad40ed419a75cd4d872d0db72eb4b4e8.jpg,Лоток для запайщика Георг Полимер ПП/ПЭb MAP 260х177х27 Skin черный (280 шт/кор),28713,0,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/371173,"<p>Лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/371173""><b class=""b"">Георг Полимер 28713</b></a> используется для упаковки готовых продуктов или полуфабрикатов на предприятиях пищевой промышленности, общественного питания и торговли совместно с запайщиком лотков по технологии SKIN. Специальное оборудование формирует герметичную упаковку путем действия повышенной температуры и разряжения, которое создаётся вакуумным насосом, покрывная плёнка размягчается и растягивается, плотно облегая содержимое упаковки и исключая воздействие атмосферного воздуха на продукт внутри. Скин-упаковка широко используется для мяса, птицы, морепродуктов и других продуктов, требующих длительного периода хранения. Изделие прямоугольно ориентированной формы выполнено из ПП.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Исключает протекание продукции</li>
<li>Оптимизирует логистику и выкладку на полке магазина</li>
<li>Улучшает и делает более современным внешний вид товара на полке магазина</li>
<li>Увеличивает сроки годности</li>
<li>Использование печати на запаечной плёнке для брендирования упаковки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: Чёрный</li>
<li>Объём: 950 мл</li>
<li>Коробка: 280 шт</li>
<li>Размер коробки: 49х59.5х39.5 мм</li>
</ul>",371173,контейнер,260 мм,27 мм,177 мм,,,,0,,,,,,для запайщиков лотков,,260 мм,,
https://cdn.entero.ru/mp@2x/49/90/4990bbac80ff0c17e1b3276eb8d0e05b.jpg,Лоток для запайщика Георг Полимер ППf MAP 210х148х40 ЕС черный (400 шт/кор),21559,0,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/378335,"<p>Лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/378335""><b class=""b"">Георг Полимер ППf MAP 210х148х40 ЕС </b></a>используется для упаковки готовых продуктов или полуфабрикатов на предприятиях пищевой промышленности, общественного питания и торговли совместно с запайщиком лотков. Упаковка широко используется для мяса, птицы, морепродуктов и других продуктов, требующих длительного периода хранения. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Исключает протекание продукции</li>
<li>Оптимизирует логистику и выкладку на полке магазина</li>
<li>Улучшает и делает более современным внешний вид товара на полке магазина</li>
<li>Увеличивает сроки годности</li>
<li>Использование печати на запаечной плёнке для брендирования упаковки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объём: 830 мл</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! Цена указана за 1 шт.</span></em></p>",378335,контейнер,210 мм,148 мм,40 мм,,,,0,,,,,Россия,для запайщиков лотков,,,400 шт.,
https://cdn.entero.ru/mp@2x/47/ac/47ac2497d55015575cacc53f484a9e7f.jpg;https://cdn.entero.ru/mp@2x/86/ce/86ce2743ee8bf88020608f11260f3c38.jpg;https://cdn.entero.ru/mp@2x/8c/6f/8c6f0164b193feb976c8ab63639c6175.jpg;https://cdn.entero.ru/mp@2x/63/bd/63bd5e78632e9c6625813be9cd3917c0.jpg,Лоток для технологии SKIN Георг Полимер ПП MAP 227х178х36*3 ЕС черный (1280 шт/кор),11658,0,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/371180,"<p>Лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/371180""><b class=""b"">Георг Полимер 11658</b></a> используется для упаковки готовых продуктов или полуфабрикатов на предприятиях пищевой промышленности, общественного питания и торговли совместно с запайщиком лотков по технологии SKIN. Специальное оборудование формирует герметичную упаковку путем действия повышенной температуры и разряжения, которое создаётся вакуумным насосом, покрывная плёнка размягчается и растягивается, плотно облегая содержимое упаковки и исключая воздействие атмосферного воздуха на продукт внутри. Скин-упаковка широко используется для мяса, птицы, морепродуктов и других продуктов, требующих длительного периода хранения. Изделие прямоугольно ориентированной формы выполнено из ПП.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Исключает протекание продукции</li>
<li>Оптимизирует логистику и выкладку на полке магазина</li>
<li>Улучшает и делает более современным внешний вид товара на полке магазина</li>
<li>Увеличивает сроки годности</li>
<li>Использование печати на запаечной плёнке для брендирования упаковки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: чёрный</li>
<li>Объём: 400/200/160 мл</li>
<li>Размер коробки: 49х59.5х39.5 мм</li>
</ul>",371180,контейнер,227 мм,36 мм,178 мм,,,,0,,,,,,для запайщиков лотков,,,,
https://cdn.entero.ru/mp@2x/90/d3/90d33d44e5f977245adbac109de8da49.jpg,Рулон вакуумных пакетов Gemlux GL-VB28500-2R,Рулон вакуумных пакетов Gemlux GL-VB28500-2R,0,RUB,Нет,Gemlux,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/98091,"<p>Рулон вакуумных пакетов <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/98091"">Gemlux GL-VB28500-2R</a></b> используется на предприятиях пищевой промышленности, общественного питания и торговли совместно с вакуумными упаковщиками <a href=""https://entero.ru/item/98092"">GL-VS-169S</a>. Модель выполнена из полиэтилена и полиамида.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Одна сторона - плоская, толщиной 75 мкм, другая - структурированная, толщиной 100 мкм</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вес упаковки: 0,47 кг</li>
</ul>",98091,,280 мм,,,,,,0,,,,,,для вакуумных упаковщиков,,5000 мм,,
https://cdn.entero.ru/mp@2x/89/7a/897aeb57c61d3f6dace4634a2df76543.jpg,Набор вакуумных пакетов Gemlux GL-VB2030-50P (50шт),Набор вакуумных пакетов Gemlux GL-VB2030-50P (50шт),0,RUB,Нет,Gemlux,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/105929,"<p>Набор из 50 вакуумных пакетов <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/105929""><b class=""b"">Gemlux GL-VB2030-50P</b></a> используется на предприятиях общественного питания и торговли совместно с вакуумными упаковочными машинами. Модель выполнена из полиэтилена и полиамида.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Одна сторона - плоская, толщиной 75 мкм, другая - структурированная, толщиной 100 мкм</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вес упаковки: 0,6 кг</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",105929,,200 мм,,,,,,0,,,,,,для вакуумных упаковщиков,,300 мм,50 шт.,
https://cdn.entero.ru/mp@2x/f6/5b/f65bdacc1a9d61eec6c0ef3e589be3e4.jpg,Пакеты вакуумные LAVA VL0018 (13х22) (100 шт),9560,0,RUB,Нет,LAVA,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/227393,"<p>Гофрированные вакуумные пакеты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/227393""><b class=""b"">LAVA VL0018</b></a> используются совместно с бескамерными упаковщиками на предприятиях торговли для упаковки в вакуум различных товаров и пищевых продуктов. Барьерные четырехслойные пакеты с тиснением выполнены из PA / PE (полиамида / полиэтилена), не содержат Бисфенол А и других вредных веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Термообработка продукта в пакете: до 95 °С</li>
</ul>",227393,пакеты рифленые,130 мм,,,,,,0,,,,,Германия,для вакуумных упаковщиков,0.52 кг,220 мм,100 шт.,90 мкм
https://cdn.entero.ru/mp@2x/b1/c7/b1c75a91653a15f345da0f9fd1647cea.jpg,Пленка рифленая для вакуумной упаковки Freshield 280L15 (280мм 15м),Пленка рифленая для вакуумной упаковки Freshield 280L15 (280мм 15м),0,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/144179,"<p>Пленка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/144179""><b class=""b"">Freshield 280L15 </b></a>используется на предприятиях общественного питания и торговли, в частных домах и квартирах для вакуумирования в бескамерных вакуумных упаковщиках продуктов питания и готовых блюд, с целью увеличения срока их хранения с сохранением вкусовых качеств.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Рукав состоит из прозрачных, спаянных по бокам гладкой и рифленой пленок</li>
<li>Каждая пленка имеет 5 слоев:
<ul>
<li>2 слоя для предотвращения попадания воздуха</li>
<li>1 адгезионный слой</li>
<li>2 защитных слоя</li>
</ul>
</li>
<li>Рифленая структура обеспечивает повышенную прочность</li>
<li>Пленка устойчива к низким температурам и пригодна для замораживания продуктов</li>
<li>Подходит для приготовления блюд по технологии Sous-Vide</li>
<li>Возможно многоразовое использование</li>
<li>Не содержит ВРА (бисфенол А)</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина пленки:
<ul>
<li>Гладкая: 70 мкм</li>
<li>Рифленая: 350 мкм</li>
</ul>
</li>
</ul>",144179,пленка,280 мм,,,,,,0,,,,,,для вакуумных упаковщиков,,1500 мм,,
https://cdn.entero.ru/mp@2x/ec/da/ecda26fb51e7f2156870bbf7e304c93d.jpg,Набор вакуумных пакетов Gemlux GL-VB2840-50P (50 шт),Набор вакуумных пакетов Gemlux GL-VB2840-50P (50 шт),0,RUB,Нет,Gemlux,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/98089,"<p>Набор из 50 вакуумных пакетов <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/98089""><b class=""b"">Gemlux GL-VB2840-50P</b></a> используется на предприятиях общественного питания и торговли совместно с вакуумными упаковочными машинами. Модель выполнена из полиэтилена и полиамида.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Одна сторона - плоская, толщиной 75 мкм, другая - структурированная, толщиной 100 мкм</li>
</ul>",98089,пакеты рифленые,280 мм,,,,,,0,,,1.03 кг,,,для вакуумных упаковщиков,,400 мм,50 шт.,
https://cdn.entero.ru/mp@2x/e7/c1/e7c12dbc941e2aec573fc3c7e41a74a2.jpg,Пакеты вакуумно-упаковочные Luxstahl 200x300 для Luxstahl/Amitek SBA330 (100шт),ита1402,0,RUB,Нет,Luxstahl,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/132835,"<p>Тисненые термостойкие пакеты<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/132835""><b class=""b""> Luxstahl 200x300</b></a> предназначены для упаковки в вакуум различных товаров и пищевых продуктов, используются совместно с вакуумной машиной <a href=""https://entero.ru/item/132831"">SBA330</a>.</p>

<p> </p>",132835,,200 мм,,,,,,0,,,,,Италия,для вакуумных упаковщиков,,300 мм,100 шт.,
https://cdn.entero.ru/mp@2x/84/ae/84ae4676fc7314189dd5033f980ff2be.jpg,Пакеты вакуумно-упаковочные Luxstahl 250x350 для Luxstahl/Amitek SBA330,ита1464,0,RUB,Нет,Luxstahl,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/132839,"<p>Тисненые термостойкие пакеты<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/132839""><b class=""b""> Luxstahl 250x350</b></a> предназначены для упаковки в вакуум различных товаров и пищевых продуктов, используются совместно с вакуумной машиной <a href=""https://entero.ru/item/132831"">SBA330</a>.</p>",132839,,250 мм,,,,,,0,,,,,Италия,для вакуумных упаковщиков,,350 мм,100 шт.,
https://cdn.entero.ru/mp@2x/f9/ff/f9ff4a75f1f2c8a515a0b5971229620d.jpg,Пакеты вакуумно-упаковочные Luxstahl 300х400 для Luxstahl/Amitek SBA330 (100 шт),ита1463,0,RUB,Нет,Luxstahl,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/132840,"<p>Тисненые термостойкие пакеты<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/132840""><b class=""b""> Luxstahl 300х400</b></a> предназначены для упаковки в вакуум различных товаров и пищевых продуктов, используются совместно с вакуумной машиной <a href=""https://entero.ru/item/132831"">SBA330</a>.</p>",132840,,300 мм,,,,,,0,,,,,,для вакуумных упаковщиков,,400 мм,100 шт.,
https://cdn.entero.ru/mp@2x/2b/f3/2bf3564274960e0f286845b0858ca562.jpg,Контейнер под запайку VASSILII 187х137х36 мм 600 мл бел. 1х480,9-835037,0,RUB,Нет,VASSILII,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/113956,"<p>Контейнер под запайку <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/113956""><b class=""b"">VASSILII</b></a> используется совместно с формами <a href=""https://entero.ru/item/81974"">№ 048</a>, <a href=""https://entero.ru/item/113560"">№ c048</a>, <a href=""https://entero.ru/item/113780"">№ 2048</a> и запайщиками лотков <a href=""https://entero.ru/item/81958"">200х273 мм</a> и <a href=""https://entero.ru/item/84985"">Compact</a> на предприятиях общественного питания и торговли для вакуумной упаковки готовых продуктов или полуфабрикатов. Изделие подходит для использования в микроволновой печи. Контейнер имеет прямоугольную форму и выполнен из полипропилена.</p>

<p>В комплект поставки входят 480 контейнеров.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Количество секций: 1</li>
<li>Объем: 0,6 л</li>
<li>Температурный диапазон: от -15 до 110 °C</li>
<li>Размер: 187х137х36 мм</li>
<li>Цвет: белый</li>
</ul>",113956,контейнер,187 мм,137 мм,36 мм,,,,0,,,,,Россия,для запайщиков лотков,,,480 шт.,
https://cdn.entero.ru/mp@2x/78/78/7878c6deb64ba9ef1436db8c2f458589.jpg;https://cdn.entero.ru/mp@2x/94/97/9497fe2b1206e14260b47907a31bd130.jpg,Вакуумный пакет Пакинторг ПА/ПЭ (PA/PE) 300х400 80 мкм (1000 шт),ПА/ПЭ ПКТ СБ 80 мкм,0,RUB,Нет,Пакинторг,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/369731,"<p>Вакуумный пакет <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/369731""><b class=""b"">Пакинторг ПА/ПЭ (PA/PE)</b></a> используется на предприятиях общественного питания и торговли совместно с <a href=""https://entero.ru/search.php?text=упаковщик+вакуумный"" target=""_blank"">вакуумными упаковщиками</a> для упаковки продуктов питания и готовых блюд, а также медикаментов, продукции электронной и химической промышленности. Пакеты изготовлены из полиамида и полиэтилена высокого давления.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Увеличение срока хранения</li>
<li>Непроницаемость для влаги, пыли и газов</li>
<li>Устойчивость к тепловым воздействиям</li>
<li>Сохранение внешнего товарного вида продукции</li>
<li>Прозрачность и высокая эластичность</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",369731,пакеты гладкие,,,,,,,0,,,,,Россия,для вакуумных упаковщиков,,300 мм,1000 шт.,80 мкм
https://cdn.entero.ru/mp@2x/09/e5/09e500d37ef882a1090528714e9ff1bc.jpg;https://cdn.entero.ru/mp@2x/28/0c/280c6e7eae2c8646b5784f5033bf73bc.jpg,Вакуумный пакет Пакинторг ПА/ПЭ (PA/PE) 250х350 80 мкм (1000 шт),ПА/ПЭ ПКТ СБ 80 мкм,0,RUB,Нет,Пакинторг,Профоборудование,Фасовочно-упаковочное,Упаковочные материалы,https://entero.ru/item/369732,"<p>Вакуумный пакет <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/369732""><b class=""b"">Пакинторг ПА/ПЭ (PA/PE)</b></a> используется на предприятиях общественного питания и торговли совместно с <a href=""https://entero.ru/search.php?text=упаковщик+вакуумный"" target=""_blank"">вакуумными упаковщиками</a> для упаковки продуктов питания и готовых блюд, а также медикаментов, продукции электронной и химической промышленности. Пакеты изготовлены из полиамида и полиэтилена высокого давления.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Увеличение срока хранения</li>
<li>Непроницаемость для влаги, пыли и газов</li>
<li>Устойчивость к тепловым воздействиям</li>
<li>Сохранение внешнего товарного вида продукции</li>
<li>Прозрачность и высокая эластичность</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",369732,пакеты гладкие,,,,,,,0,,,,,Россия,для вакуумных упаковщиков,,250 мм,1000 шт.,80 мкм
