Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Установка,Линия 700,Линия 900,Оснащение,Рабочая поверхность,Количество конфорок,Температурный режим духовки,Газ-контроль
https://cdn.entero.ru/mp@2x/18/62/1862ae39273bd5d09b0c906887ab4a98.jpg,Плита газовая Fagor CG-7-10LPG,Плита газовая Fagor CG-7-10LPG,0,RUB,Нет,Fagor,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/31942,"<p>Плита газовая <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/31942"">Fagor CG-7-10LPG</a></b><span style=""font-size:12px""> предназначена для приготовления первых, вторых и третьих блюд в наплитной посуде, а также для жарки полуфабрикатов из мяса, рыбы, овощей на предприятиях общественного питания самостоятельно или в составе технологических линий.</span></p>

<p><span style=""font-size:12px""> </span></p>

<p><span style=""font-size:12px""><b>Особенности</b></span></p>

<ul>
<li>Изготовлена из нержавеющей стали</li>
<li>Горелки и решетки выполнены из чугуна</li>
<li>Открытые горелки с предохранительным клапаном и термопарами</li>
<li>Давление газа: LPG – 37 г/см<sup>2</sup></li>
<li>Гладкая рабочая поверхность</li>
<li>Горелка с защитным огнеупорным камнем, обеспечивающим равномерный нагрев</li>
</ul>",31942,9.3 кВт,750 мм,700 мм,290 мм,,Испания,,,0,,,,90 кг,настольная,,,,сплошная,1,,
https://cdn.entero.ru/mp@2x/c6/68/c668767d1419b2135a2f242e66bdfcee.jpg;https://cdn.entero.ru/mp@2x/35/c8/35c81e46a8a409d78db6415a3194597b.jpg,Плита газовая Tecnoinox PC35G7,613001,0,RUB,Нет,Tecnoinox,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/33071,"<p>Газовая плита <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/33071""><b class=""b"">Tecnoinox PC35G7</b></a> серии Tecno70 предназначена для приготовления первых, вторых, третьих блюд в наплитной посуде на предприятиях общественного питания и торговли. Модель оснащена горелками с двойной короной. Корпус изготовлен из нержавеющей стали AISI 304, газовые горелки - из эмалированного чугуна. Оборудование может быть расположено на подставке у стены или как центральный остров.</p>

<p>В комплект поставки входят сменные насадки для газа.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Штампованная поверхность с приподнятыми бортиками против перелива жидкостей</li>
<li>Ванночка для сбора остатков пищи расположена под горелками</li>
<li>Клапан безопасности с термопарой</li>
<li>Регулируемые ножки</li>
<li>Работает на жидком газе или метане</li>
<li>Может быть скреплена с другим оборудованием серии специальными соединительными элементами</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность:
<ul>
<li>Верхняя конфорка: 7,2 кВт</li>
<li>Нижняя конфорка: 3,3 кВт</li>
</ul>
</li>
<li>Габариты в упаковке: 410х790х530 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Гладкая чугунная пластина для 1 горелки 220645</li>
<li>Гладкая чугунная пластина для 1 горелки 220647</li>
<li>Соединительный элемент 220585</li>
</ul>",33071,10.5 кВт,350 мм,700 мм,280 мм,,Италия,,,0,,,,26.6 кг,настольная,,,,секционная,2,,
https://cdn.entero.ru/mp@2x/b5/29/b5297d415b06269fa1355a42dd6ee147.jpg,Плита газовая KAYMAN ПГ-2-13/600,Плита газовая KAYMAN ПГ-2-13/600,0,RUB,Нет,KAYMAN,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/257894,"<p>Газовая плита <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/257894"">KAYMAN ПГ-2-13/600</a></b> предназначена для приготовления первых, вторых и третьих блюд в наплитной посуде на предприятиях общественного питания и торговли. Модель оснащена 2 горелками класса Heavy Duty, системой ""газ-контроль"" и духовым шкафом. Все корпусные элементы выполнены из пищевой нержавеющей стали, горелки - из чугуна, дверца духового шкафа - из стекла.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Комбинированный духовой шкаф - сверху ТЭН, снизу горелка</li>
<li>Внутренняя подсветка духового шкафа</li>
<li>Таймер духового шкафа</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Условия окружающей среды:
<ul>
<li>Температура воздуха: от 10 до 50 °C</li>
<li>Относительная влажность при 20 °C (без конденсации): до 80%</li>
<li>Атмосферное давление: от 84 до 107 кПа / от 630 до 800 мм рт. ст.</li>
</ul>
</li>
<li>​Габариты в упаковке: 950х750х1200 мм</li>
</ul>",257894,17.5 кВт,800 мм,600 мм,1050 мм,152 кг,Россия,1,950x750x1200 мм,0,https://entero.ru/manuals/317586/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20KAYMAN.pdf,,,127 кг,напольная,,,"газовый духовой шкаф, электрический духовой шкаф",секционная,2,,
https://cdn.entero.ru/mp@2x/04/fd/04fdf7ca48b255804ef1cf9add23c063.jpg,Плита газовая Empero EMP.9KG020,Плита EMP.9KG020 газовая,0,RUB,Нет,Empero,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/124195,"<p>Газовая плита <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/124195"">Empero EMP.9KG020</a></b> используется на предприятиях общественного питания и торговли для приготовления широкого спектра блюд в наплитной посуде. Модель оснащена системой пьезоэлектрического зажигания для каждой конфорки. Корпус выполнен из нержавеющей стали, решетки - из литого чугуна.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Может работать как на сжиженном, так и на природном газе</li>
<li>Магнитный предохранительный газовый клапан и термопары</li>
<li>Гигиенична и легко чистится</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Расход природного газа: 2,42 м<sup>3</sup>/час</li>
<li>Расход сжиженного газа: 1,8 кг/час</li>
</ul>",124195,23 кВт,800 мм,900 мм,285 мм,,Турция,,,0,https://entero.ru/manuals/132527/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Empero%202019.pdf,,,65 кг,настольная,,,,секционная,4,,
https://cdn.entero.ru/mp@2x/7e/ff/7eff3b17a7dbe00c0b27a2b3a18e4763.jpg;https://cdn.entero.ru/mp@2x/a9/e3/a9e35991c4837f734a639d51371581b0.jpg,Плита газовая Tecnoinox PC70G7,613002,0,RUB,Нет,Tecnoinox,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/19339,"<p>Газовая плита <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/19339""><b class=""b"">Tecnoinox PC70G7</b></a> серии Tecno70 предназначена для приготовления первых, вторых, третьих блюд в наплитной посуде на предприятиях общественного питания и торговли. Модель оснащена горелками с двойной короной. Корпус изготовлен из нержавеющей стали AISI 304, газовые горелки - из эмалированного чугуна. Оборудование может быть расположено на подставке у стены или как центральный остров.</p>

<p>В комплект поставки входят сменные насадки для газа.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Штампованная поверхность с приподнятыми бортиками против перелива жидкостей</li>
<li>Ванночка для сбора остатков пищи расположена под горелками</li>
<li>Клапан безопасности с термопарой</li>
<li>Регулируемые ножки</li>
<li>Работает на жидком газе или метане</li>
<li>Может быть скреплена с другим оборудованием серии специальными соединительными элементами</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность:
<ul>
<li>Правая верхняя конфорка: 7,2 кВт</li>
<li>Левая верхняя и левая нижняя конфорки: 4,5 кВт</li>
<li>Правая нижняя конфорка: 3,3 кВт</li>
</ul>
</li>
<li>Габариты в упаковке: 810х770х530 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Гладкая чугунная пластина для 1 горелки 220645</li>
<li>Гладкая чугунная пластина для 1 горелки 220647</li>
<li>Соединительный элемент 220585</li>
</ul>",19339,19.5 кВт,700 мм,700 мм,280 мм,,Италия,,,0,,,,46.6 кг,настольная,,,,секционная,4,,
https://cdn.entero.ru/mp@2x/1d/1f/1d1f18911f44ff13e318f8531f51ac09.jpg,Плита газовая Apach APRG-47P,gplita 700,0,RUB,Нет,Apach,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/31639,"<p>Газовая плита <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/31639"">Apach APRG-47P</a></b> 700-й серии предназначена для приготовления различных блюд из мяса, птицы, рыбы и овощей в наплитной посуде на предприятиях общественного питания и торговли. Модель оснащена электромеханической панелью управления, гидроизолированной прессованной поверхностью и открытой подставкой с регулируемыми по высоте ножками. Корпус, рабочая поверхность, панель управления и вытяжная решетка выполнены из нержавеющей стали AISI 304, боковые и задняя панели - из нержавеющей стали AISI 430, решетки выполнены из чугуна, горелки - из эмалированного чугуна, распределительные головки - из латуни.</p>

<p>В комплект поставки входят форсунки для подключения к газовому баллону.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Горизонтальное пламя для равномерного распределения тепла и деликатного приготовления</li>
<li>Стабилизатор пламени</li>
<li>Защищенная пилотная горелка</li>
<li>Система газ-контроль</li>
<li>Отдельные решетки для каждой конфорки</li>
<li>Края для сбора жидкости</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность конфорок: 2х 7 кВт</li>
<li>Габариты в упаковке: 600х900х1050 мм</li>
</ul>",31639,14 кВт,400 мм,700 мм,850 мм,,Италия,,,0,https://entero.ru/manuals/288784/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BD%D0%B0%20Apach%20APRG-47P.pdf;https://entero.ru/manuals/288785/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BC%D0%BE%D0%BD%D1%82%D0%B0%D0%B6%D0%B0%20%D0%BD%D0%B0%20Apach%20APRG-47P.pdf;https://entero.ru/manuals/288786/%D0%9B%D0%B8%D1%81%D1%82%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%BA%D0%BE%D0%BD%D1%84%D0%BE%D1%80%D0%BA%D0%B8%20Flex.jpg;https://entero.ru/manuals/288787/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5%20%D0%BF%D0%B0%D1%80%D0%B0%D0%BC%D0%B5%D1%82%D1%80%D1%8B.xls;https://entero.ru/manuals/288788/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%B7%D0%B0%D0%BF%D0%B0%D1%81%D0%BD%D1%8B%D1%85%20%D1%87%D0%B0%D1%81%D1%82%D0%B5%D0%B9.pdf;https://entero.ru/manuals/288789/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/288790/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240404&hd=2&autoplay=0,33 кг,напольная,,,подставка (стенд),секционная,2,,
https://cdn.entero.ru/mp@2x/fd/b5/fdb54c800e7a55806245248a31e80498.jpg;https://cdn.entero.ru/mp@2x/86/50/865033b8c6109e6d941b944b8d6b2eb7.jpg;https://cdn.entero.ru/mp@2x/e9/9a/e99aed843833b318a05709d942558aea.jpg,Плита газовая Tecnoinox PC70G7A,613036,0,RUB,Нет,Tecnoinox,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/86947,"<p>Газовая плита <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/86947""><b class=""b"">Tecnoinox PC70G7A</b></a> серии Tecno70 предназначена для приготовления первых, вторых, третьих блюд в наплитной посуде на предприятиях общественного питания и торговли. Модель оснащена горелками с двойной короной и нейтральным шкафом, в котором можно хранить посуду и кухонные принадлежности. Корпус изготовлен из нержавеющей стали AISI 304, газовые горелки - из эмалированного чугуна. Оборудование может быть расположено у стены или как центральный остров.</p>

<p>В комплект поставки входят сменные насадки для газа.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Штампованная поверхность с приподнятыми бортиками против перелива жидкостей</li>
<li>Ванночка для сбора остатков пищи расположена под горелками</li>
<li>Клапан безопасности с термопарой</li>
<li>Регулируемые ножки</li>
<li>Работает на жидком газе или метане</li>
<li>Может быть скреплена с другим оборудованием серии специальными соединительными элементами</li>
<li>Может быть дополнен дверьми, направляющими и выдвижными ящиками GN</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность:
<ul>
<li>Правая верхняя конфорка: 7,2 кВт</li>
<li>Левая верхняя и левая нижняя конфорки: 4,5 кВт</li>
<li>Правая нижняя конфорка: 3,3 кВт</li>
</ul>
</li>
<li>Внутренние размеры: 695x570x400 мм</li>
<li>Габариты в упаковке: 760х800х1140 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Гладкая чугунная пластина для 1 горелки 220645</li>
<li>Гладкая чугунная пластина для 1 горелки 220647</li>
<li>Соединительный элемент 220585</li>
<li>Правая / левая дверь 619001</li>
</ul>",86947,19.5 кВт,700 мм,700 мм,850 мм,,Италия,,,0,,,,59 кг,напольная,,,шкаф для инвентаря,секционная,4,,
https://cdn.entero.ru/mp@2x/95/b6/95b6e7188871dea4025f6973e13e4a29.jpg,Плита газовая KAYMAN ПГ-4-13,Плита газовая KAYMAN ПГ-4-13,0,RUB,Нет,KAYMAN,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/98123,"<p>Газовая плита <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/98123"">KAYMAN ПГ-4-13</a></b> предназначена для приготовления приготовления первых, вторых и третьих блюд в наплитной посуде на предприятиях общественного питания и торговли. Модель оснащена системой ""газ-контроль"". Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Тип горелок: газовая корона</li>
<li>Профессиональные горелки класса Heavy Duty</li>
<li>Таймер на 20 минут</li>
<li>Подсветка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость гастроемкостей: 4х GN 2/1 (650х530 мм)</li>
<li>Мощность:</li>
<li>
<ul>
<li>Конфорка: 4,5 кВт</li>
<li>ТЭН: 1,5 кВт</li>
</ul>
</li>
<li>​Напряжение: 380 В</li>
</ul>",98123,33 кВт,800 мм,800 мм,1050 мм,,Россия,,,0,,,,160 кг,напольная,,,газовый духовой шкаф,секционная,4,,
https://cdn.entero.ru/mp@2x/a5/d9/a5d9c8748a9874308795ebc88f39d083.jpg;https://cdn.entero.ru/mp@2x/38/c4/38c40b632794f33719bc3984f978009b.jpg,Плита газовая Tecnoinox PC105G7,613003,0,RUB,Нет,Tecnoinox,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/19340,"<p>Газовая плита <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/19340""><b class=""b"">Tecnoinox PC105G7</b></a> серии Tecno70 предназначена для приготовления первых, вторых, третьих блюд в наплитной посуде на предприятиях общественного питания и торговли. Модель оснащена горелками с двойной короной. Корпус изготовлен из нержавеющей стали AISI 304, газовые горелки - из эмалированного чугуна. Оборудование может быть расположено на подставке у стены или как центральный остров.</p>

<p>В комплект поставки входят сменные насадки для газа.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Штампованная поверхность с приподнятыми бортиками против перелива жидкостей</li>
<li>Ванночка для сбора остатков пищи расположена под горелками</li>
<li>Клапан безопасности с термопарой</li>
<li>Регулируемые ножки</li>
<li>Работает на жидком газе или метане</li>
<li>Может быть скреплена с другим оборудованием серии специальными соединительными элементами</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность:
<ul>
<li>Правая верхняя и левая нижняя конфорки: 7,2 кВт</li>
<li>Центральная верхняя и центральная нижняя конфорки: 4,5 кВт</li>
<li>Правая нижняя и левая верхняя конфорки: 3,3 кВт</li>
</ul>
</li>
<li>Габариты в упаковке: 1110х810х530 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Гладкая чугунная пластина для 1 горелки 220645</li>
<li>Гладкая чугунная пластина для 1 горелки 220647</li>
<li>Соединительный элемент 220585</li>
</ul>",19340,30 кВт,1050 мм,700 мм,280 мм,,Италия,,,0,,,,67 кг,настольная,,,,секционная,6,,
https://cdn.entero.ru/mp@2x/4a/c7/4ac72ae41f13664772adb342f07ac18b.jpg,Плита газовая Grill Master Ф4ПДГ/900,50030,0,RUB,Нет,Grill Master,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/83213,"<p>Газовая плита <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83213""><b class=""b"">Гриль-Мастер Ф4ПДГ/900</b></a> предназначена для приготовления различных блюд на предприятиях общественного питания самостоятельно или в составе технологических линий. Уникальная решетка горелок из нержавеющей стали рабочего стола делает процесс приготовления быстрее, комфортнее и безопаснее. Корпус полностью выполнен из нержавеющей стали, стеклянные двери гриля с энергосберегающим покрытием.</p>

<p>В комплект поставки входят:<b> </b>противень,решетка горелок из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Класс горелок Heavy Duty -40 kW</li>
<li>Таймер со звуковой сигнализацией 120 минут</li>
<li>2 газовых термостата духовки</li>
<li>Запальный розжиг</li>
<li>Формат духовки: GN 2/1</li>
<li>подсветка духовки</li>
<li>Газконтроль всех горелок</li>
</ul>",83213,28.5 кВт,900 мм,800 мм,900 мм,,Россия,,,0,,,,200 кг,напольная,,,газовый духовой шкаф,секционная,4,от 50 до 320 °С,
https://cdn.entero.ru/mp@2x/29/aa/29aabfbe6ea7df1500af003229e37868.jpg,Плита газовая KAYMAN ПГ-4-13/900,Плита газовая KAYMAN ПГ-4-13/900,0,RUB,Нет,KAYMAN,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/257913,"<p>Газовая плита <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/257913"">KAYMAN ПГ-4-13/900</a></b> предназначена для приготовления первых, вторых и третьих блюд в наплитной посуде на предприятиях общественного питания и торговли. Модель оснащена 4 горелками класса Heavy Duty с решеткой, запальным розжигом, системой ""газ-контроль"" и духовым шкафом. Все корпусные элементы выполнены из пищевой нержавеющей стали, дверца духового шкафа - из стекла.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 газовых термостата духового шкафа</li>
<li>Одновременно может использоваться 1 горелка духовки</li>
<li>Внутренняя подсветка духового шкафа</li>
<li>Таймер духового шкафа до 120 мин.</li>
<li>Духовой шкаф гастронормированный GN 2/1</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность горелок:
<ul>
<li>Плита: 2х 6,5 кВт + 2х 9 кВт</li>
<li>Духовой шкаф: 2х 9 кВт</li>
</ul>
</li>
<li>Количество уровней в духовом шкафу: 4</li>
<li>Условия окружающей среды:
<ul>
<li>Температура воздуха: от 10 до 50 °C</li>
<li>Относительная влажность при 20 °C (без конденсации): до 80%</li>
<li>Атмосферное давление: от 84 до 107 кПа / от 630 до 800 мм рт. ст.</li>
</ul>
</li>
<li>​Габариты в упаковке: 890х1050х1250 мм</li>
</ul>",257913,40 кВт,800 мм,900 мм,1050 мм,225 кг,Россия,1,890x1050x1250 мм,0,https://entero.ru/manuals/317590/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20KAYMAN.pdf,,,200 кг,напольная,,Да,газовый духовой шкаф,секционная,4,,
https://cdn.entero.ru/mp@2x/f4/72/f472fa885b52bcba2581ab63a0897df5.jpg,Плита газовая Empero EMP.9KG030,Плита EMP.9KG030 газовая,0,RUB,Нет,Empero,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/124196,"<p>Газовая плита <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/124196"">Empero EMP.9KG030</a></b> используется на предприятиях общественного питания и торговли для приготовления широкого спектра блюд в наплитной посуде. Модель оснащена системой пьезоэлектрического зажигания для каждой конфорки. Корпус выполнен из нержавеющей стали, решетки - из литого чугуна.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Может работать как на сжиженном, так и на природном газе</li>
<li>Магнитные предохранительные клапаны</li>
<li>Гигиенична и легко чистится</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Расход природного газа: 3,63 м<sup>3</sup>/час</li>
<li>Расход сжиженного газа: 2,7 кг/час</li>
</ul>",124196,34.5 кВт,1200 мм,900 мм,285 мм,,Турция,,,0,https://entero.ru/manuals/132528/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Empero%202019.pdf,,,92 кг,настольная,,,,секционная,6,,
https://cdn.entero.ru/mp@2x/bc/aa/bcaadfdd0f5ceafccb3c7fbd7970b62f.jpg,Плита газовая Empero EMP.9KG.021,Плита EMP.9KG.021-2016 газовая с духовым шкафом,0,RUB,Нет,Empero,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/124193,"<p>Газовая плита <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/124193"">Empero EMP.9KG.021</a></b> используется на предприятиях общественного питания и торговли для приготовления широкого спектра блюд в наплитной посуде. Модель оснащена духовым шкафом с удобной дверцей. Корпус выполнен из нержавеющей стали, решетки - из литого чугуна.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Может работать как на сжиженном, так и на природном газе</li>
<li>Краны с магнитными предохранительными клапанами</li>
<li>Гигиенична и легко чистится</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость духового шкафа: 2х GN 2/1</li>
<li>Расход природного газа: 4,16 м<sup>3</sup>/час</li>
<li>Расход сжиженного газа: 3,13 кг/час</li>
</ul>",124193,40 кВт,1000 мм,1000 мм,850 мм,,Турция,,,0,https://entero.ru/manuals/132526/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Empero%202019.pdf,,,155 кг,напольная,,,газовый духовой шкаф,секционная,4,,
https://cdn.entero.ru/mp@2x/5c/7c/5c7cbc9203611d871ff9b6bf17e44717.jpg,Плита газовая Apach APRGS-77P,gplita 700/135368,0,RUB,Нет,Apach,Профоборудование,Тепловое,Плиты газовые,https://entero.ru/item/36445,"<p>Газовая плита <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/36445"">Apach APRGS-77P</a></b> 700-й серии для приготовления различных блюд из мяса, птицы, рыбы и овощей в наплитной посуде на предприятиях общественного питания и торговли. Модель оснащена электромеханической панелью управления и открытой подставкой с регулируемыми по высоте ножками. Температура рабочей поверхности в центре достигает 500 °C и уменьшается к краям до 200 °C. Корпус, рабочая поверхность, панель управления и вытяжная решетка выполнены из нержавеющей стали AISI 304, жарочная поверхность и горелка - из чугуна.</p>

<p>В комплект поставки входят форсунки для подключения к газовому баллону.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Горизонтальное пламя для равномерного распределения тепла и деликатного приготовления</li>
<li>Стабилизатор пламени</li>
<li>Защищенная пилотная горелка</li>
<li>Система газ-контроль</li>
<li>Съемное центральное кольцо</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина рабочей поверхности: 10 мм</li>
<li>Габариты в упаковке: 900х900х1050 мм</li>
</ul>",36445,9 кВт,700 мм,700 мм,850 мм,,Италия,,,0,https://entero.ru/manuals/81380/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach%202017.pdf;https://entero.ru/manuals/288729/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BD%D0%B0%20Apach%20APRGS-77P.pdf;https://entero.ru/manuals/288730/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BC%D0%BE%D0%BD%D1%82%D0%B0%D0%B6%D0%B0%20%D0%BD%D0%B0%20Apach%20APRGS-77P.pdf;https://entero.ru/manuals/288731/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5%20%D0%BF%D0%B0%D1%80%D0%B0%D0%BC%D0%B5%D1%82%D1%80%D1%8B%20%D0%BD%D0%B0%20Apach%20APRGS-77P.xls;https://entero.ru/manuals/288732/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%B7%D0%B0%D0%BF%D0%B0%D1%81%D0%BD%D1%8B%D1%85%20%D1%87%D0%B0%D1%81%D1%82%D0%B5%D0%B9%20%D0%BD%D0%B0%20Apach%20APRGS-77P.pdf;https://entero.ru/manuals/288733/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/288734/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Apach.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240404&hd=2&autoplay=0,73 кг,напольная,,,подставка (стенд),сплошная,1,,
