Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Производительность,Загрузка теста,Объём бункера,Диаметр фильеры
https://cdn.entero.ru/mp@2x/b3/2b/b32b70c2a4eef1da7acfcb58bcb4369a.jpg;https://cdn.entero.ru/mp@2x/04/f3/04f35870321bdad4989b4b5c1eba18ae.jpg;https://cdn.entero.ru/mp@2x/c9/43/c943f378618e0727ec1916aeb6be0972.jpg;https://cdn.entero.ru/mp@2x/a5/d7/a5d72ab4985eed4b7ab21f0093a2e8a4.jpg,"Насадка для MPF 2,5/ MPF 4 и PF25E / PF40E FIMAR ACTRMPF59","Насадка для MPF 2,5/ MPF 4 и PF25E / PF40E FIMAR ACTRMPF59",8382,RUB,Нет,FIMAR,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/275095,"<p>Насадка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/275095"">FIMAR ACTRMPF59</a> </b>используется совместно с машинами для формирования пасты <a href=""https://entero.ru/item/51384"" target=""_blank"">MPF 2,5</a>, <a href=""https://entero.ru/item/71246"" target=""_blank"">MPF 4</a>, <a href=""https://entero.ru/item/124338"" target=""_blank"">PF25E</a> и <a href=""https://entero.ru/item/124340"" target=""_blank"">PF40E</a> для изготовления стеллине (Stelline) - в форме маленьких звёздочек.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 5 мм</li>
<li>Диаметр диска: 57 мм</li>
</ul>

<p><br>
<i>Рисунок насадки приблизителен. Количество отверстий меняется в зависимости от модели диска.</i></p>",275095,,,,,,,,,,0,https://entero.ru/manuals/339601/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20FIMAR%20ACTRMPF59.pdf;https://entero.ru/manuals/339604/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20FIMAR.pdf,10610,,,,,,
https://entero.ru/i/nofoto-m.jpg,Насадка Gustotek для гладких макарон 3 мм,Насадка Gustotek для гладких макарон 3 мм,11269,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/174971,"<p>Насадка используется совместно с машинами для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/174971""><b class=""b"">Gustotek</b></a> на предприятиях общественного питания и торговли для приготовления гладких макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 3 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",174971,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/16/a1/16a1ea56930ae8861f231a43e9035d85.jpg,Насадка Gustotek для тальятелле 8 мм,Насадка Gustotek для тальятелле 8 мм,18580,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175103,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175103""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления тальятелле. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 8 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175103,,,,,,,,,,0,,19978,,,,,,
https://entero.ru/i/nofoto-m.jpg,Насадка Gustotek для гладких макарон 10 мм,Насадка Gustotek для гладких макарон 10 мм,22902,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/174969,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/174969""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления гладких макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 10 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",174969,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/0b/fd/0bfd513d0520cf1070c5f27845cad068.jpg,"Насадка Gustotek для спагетти квадратные 2,5 мм","Насадка Gustotek для спагетти квадратные 2,5 мм",22902,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175130,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175130""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления спагетти. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер отверстий: 2,5х2,5 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175130,,,,,,,,,,0,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Насадка Gustotek для домашних макарон,Насадка Gustotek для домашних макарон,22902,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175144,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175144""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления домашних макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175144,,,,,,,,,,0,,23856,,,,,,
https://entero.ru/i/nofoto-m.jpg,Насадка Gustotek 8.8 мм,Насадка Gustotek 8.8 мм,24600,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/174937,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/174937""><b class=""b"">Gustotek</b></a> на предприятиях общественного питания и торговли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 8,8 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>",174937,,,,,,,,,,0,,26452,,,,,,
https://entero.ru/i/nofoto-m.jpg,Насадка Gustotek для рифленых макарон,Насадка Gustotek для рифленых макарон,24600,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175142,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175142""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления рифленых макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175142,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/8b/a4/8ba4fbccc30fc9bfd2bf23c776ac48b9.jpg,Насадка Gustotek для паккери D25 sp1.3,Насадка Gustotek для паккери D25 sp1.3,24600,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175198,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175198""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления паккери. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 25 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото изображены макаронные изделия, выполненные с помощью данной насадки.</span></em></p>",175198,,,,,,,,,,0,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Насадка Gustotek для гладких макарон 6 мм,Насадка Gustotek для гладких макарон 6 мм,24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/174973,"<p>Насадка используется совместно с машинами для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/174973""><b class=""b"">Gustotek</b></a> на предприятиях общественного питания и торговли для приготовления гладких макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 6 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",174973,,,,,,,,,,0,,26505,,,,,,
https://entero.ru/i/nofoto-m.jpg,Насадка Gustotek для гладких макарон 8 мм,Насадка Gustotek для гладких макарон 8 мм,24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/174974,"<p>Насадка используется совместно с машинами для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/174974""><b class=""b"">Gustotek</b></a> на предприятиях общественного питания и торговли для приготовления гладких макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 8 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",174974,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/21/f5/21f51ea20c7d518f5a0c73f77ddffdeb.jpg,"Насадка Gustotek для спагетти 1,5 мм","Насадка Gustotek для спагетти 1,5 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175011,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175011""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления спагетти. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 1,5 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175011,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/28/0f/280f53a436d14840c74a9bc5d46d0d4c.jpg,"Насадка Gustotek для тальятелле 2,5 мм","Насадка Gustotek для тальятелле 2,5 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175098,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175098""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления тальятелле. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 2.5 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175098,,,,,,,,,,0,,26505,,,,,,
https://cdn.entero.ru/mp@2x/c2/bf/c2bfe1d788465f18d4d1df86556c03ee.jpg,"Насадка Gustotek для тальятелле 4,5 мм","Насадка Gustotek для тальятелле 4,5 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175099,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175099""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления тальятелле. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 4,5 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175099,,,,,,,,,,0,,26505,,,,,,
https://cdn.entero.ru/mp@2x/f3/e2/f3e2ceea5e6ee0d958f4e2647c12e48b.jpg,Насадка Gustotek для фузилли 10 мм,Насадка Gustotek для фузилли 10 мм,24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175105,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175105""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 10 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175105,,,,,,,,,,0,,25947,,,,,,
https://cdn.entero.ru/mp@2x/ff/72/ff7250dbb09894f69edad22de95a4f0d.jpg,"Насадка Gustotek для фузилли 10,4 мм","Насадка Gustotek для фузилли 10,4 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175107,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175107""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 10,4 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175107,,,,,,,,,,0,,26223,,,,,,
https://cdn.entero.ru/mp@2x/45/61/456169d6198afccd3bab00b48740edf0.jpg,Насадка Gustotek для фузилли 11 мм,Насадка Gustotek для фузилли 11 мм,24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175109,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175109""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 11 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175109,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/ef/b6/efb66d880cd2ed28600510d9d763798e.jpg,"Насадка Gustotek для фузилли 11,4 мм","Насадка Gustotek для фузилли 11,4 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175111,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175111""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 11,4 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175111,,,,,,,,,,0,,25947,,,,,,
https://cdn.entero.ru/mp@2x/32/fe/32febc9ac29d6798146523d2f4258170.jpg,"Насадка Gustotek для фузилли 12,6 мм","Насадка Gustotek для фузилли 12,6 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175112,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175112""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 12,6 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175112,,,,,,,,,,0,,25677,,,,,,
https://cdn.entero.ru/mp@2x/04/0e/040ef1ad3009fd4cff94f9e313a7df49.jpg,"Насадка Gustotek для фузилли 17,4 мм","Насадка Gustotek для фузилли 17,4 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175113,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175113""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 17,4 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175113,,,,,,,,,,0,,25677,,,,,,
https://cdn.entero.ru/mp@2x/de/df/dedf91602404a28ab5a801624af65dc8.jpg,"Насадка Gustotek для фузилли 17,5 мм","Насадка Gustotek для фузилли 17,5 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175117,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175117""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 17,5 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175117,,,,,,,,,,0,,26223,,,,,,
https://cdn.entero.ru/mp@2x/12/15/121512499403387f0ca214a4424ffc19.jpg,"Насадка Gustotek для фузилли 6,6 мм","Насадка Gustotek для фузилли 6,6 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175118,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175118""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 6,6 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175118,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/b6/ef/b6ef767fff7b27f74843c0a999723ae1.jpg,"Насадка Gustotek для фузилли 8,3 мм","Насадка Gustotek для фузилли 8,3 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175121,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175121""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 8,3 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175121,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/c0/11/c011f222f7aa82faadc20319f5bdd9d2.jpg,"Насадка Gustotek для фузилли 9,8 мм","Насадка Gustotek для фузилли 9,8 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175125,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175125""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления фузилли. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 9,8 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175125,,,,,,,,,,0,,25947,,,,,,
https://cdn.entero.ru/mp@2x/c7/90/c7901c16bb391167fc3c05d7783f1934.jpg,"Насадка Gustotek для спагетти 2,5 мм","Насадка Gustotek для спагетти 2,5 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175128,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175128""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления спагетти. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 2,5 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175128,,,,,,,,,,0,,,,,,,,
https://cdn.entero.ru/mp@2x/16/25/1625c2f992e22b4912f6d66eca9c81bd.jpg,Насадка Gustotek для спагетти квадратные 3 мм,Насадка Gustotek для спагетти квадратные 3 мм,24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175132,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175132""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления спагетти. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер отверстий: 3х3 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175132,,,,,,,,,,0,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Насадка Gustotek для рифленых макарон 10 мм,Насадка Gustotek для рифленых макарон 10 мм,24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175134,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175134""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления рифленых макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 10 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175134,,,,,,,,,,0,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Насадка Gustotek для рифленых макарон 12 мм,Насадка Gustotek для рифленых макарон 12 мм,24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175135,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175135""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления рифленых макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 12 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175135,,,,,,,,,,0,,25947,,,,,,
https://entero.ru/i/nofoto-m.jpg,"Насадка Gustotek для рифленых макарон 4,8 мм","Насадка Gustotek для рифленых макарон 4,8 мм",24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175139,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175139""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления рифленых макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 4,8 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175139,,,,,,,,,,0,,26223,,,,,,
https://entero.ru/i/nofoto-m.jpg,Насадка Gustotek для рифленых макарон 6 мм,Насадка Gustotek для рифленых макарон 6 мм,24650,RUB,Нет,,Профоборудование,Хлебопекарное,Машины для пасты,https://entero.ru/item/175140,"<p>Насадка используется совместно с машиной для приготовления пасты <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175140""><b class=""b"">Gustotek </b></a>на предприятиях общественного питания и торговли для приготовления рифленых макарон. Аксессуар выполнен из латуни.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр отверстий: 6 мм</li>
<li>Размеры: 63,5x63,5x15 мм</li>
<li>Размеры в упаковке: 70x70x20 мм</li>
<li>Вес: 0,5 кг</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p> </p>",175140,,,,,,,,,,0,,26223,,,,,,
