Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Назначение,Объем,Вес (с упаковкой),Вид,Кратность заказа,Количество таблеток
https://cdn.entero.ru/mp@2x/8c/1a/8c1a2020c2568777b2025759d8497085.jpg,Средство для уборки помещения PROTAG Kitchen line К-25 5 л,K-00025/5,3964,RUB,Нет,,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/344975,"<p>Средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/344975""><b class=""b"">PROTAG Kitchen line К-25 </b></a>используется на предприятиях общественного питания и торговли, в пищевых производственных цехах для комплексной уборки рабочих поверхностей, мытья полов, стен, оборудования и тары, выполненных из нержавеющей стали, глазури, терракоты, стекла, пластика, резины, эмали и фарфора. Оптимальное содержание моющих веществ эффективно удаляет всевозможные органические и неорганические загрязнения.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Щелочное обезжиривающее низкопенное средство</li>
<li>С дезинфицирующим эффектом</li>
<li>Удаляет неприятные запахи</li>
<li>Легко смывается без разводов</li>
<li>Не обладает кумулятивными и аллергенными свойствами</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Кислотность среды: 11,0 pH</li>
<li>Концентрированность: 1:80 %</li>
</ul>",344975,моющее средство,,,,,,,0,https://entero.ru/manuals/420776/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20PROTAG%20Kitchen%20line%20%D0%9A-25.pdf,,,,Россия,Россия,для кухни,5 л,,жидкость,1 шт.,
https://cdn.entero.ru/mp@2x/98/d4/98d475566e149403e6b94524b56db91a.jpg,Средство для мытья посуды PROTAG Kitchen line К-21 10 л,K-00021/10,4504,RUB,Нет,,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/344966,"<p>Средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/344966""><b class=""b"">PROTAG Kitchen line К-21 </b></a>используется на предприятиях общественного питания и торговли, в пищевых производственных цехах для мытья посуды и столовых приборов в промышленных посудомоечных машинах различного типа. Раствор эффективно удаляет всевозможные органические загрязнения, а также налёт от кофе и чая, может применяться для мытья посуды из керамики, стали и пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Щелочной низкопенный концентрат</li>
<li>Быстро и полностью смывается с поверхности</li>
<li>Сохранение свойств в холодной и горячей воде</li>
<li>Экономичный расход</li>
<li>Не вызывает коррозию</li>
<li>Расход средства в зависимости от предварительной подготовки посуды и жесткости воды</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Кислотность среды: 12,0 pH</li>
<li>Концентрированность: 1:2000 %</li>
<li>Расход средства на 1 л воды: от 1 до 3 мл</li>
</ul>",344966,моющее средство,,,,,,,0,https://entero.ru/manuals/420666/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20PROTAG%20Kitchen%20line%20%D0%9A-21.pdf,,,,Россия,Россия,для посудомоечных машин,10 л,,жидкость,1 шт.,
https://cdn.entero.ru/mp@2x/e2/cd/e2cdbe4c6d3383db51c82c7cfeb19de4.jpg,Ополаскивающее средство для посудомоечных машин Dr. Weigert Neodisher GL 10 л,Ополаскивающее средство для посудомоечных машин Dr. Weigert Neodisher GL 10 л,10517,RUB,Нет,,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/117653,"<p>Ополаскивающее средство<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/117653""><b class=""b""> Dr. Weigert​ Neodisher GL </b></a>используется на предприятиях общественного питания и торговли для ополаскивания посуды, контейнеров и транспортных тележек в посудомоечных машинах. Модель позволяет быстро высушить посуду без разводов и придать ей блеск. Средство изготовлено на основе 5-15% неионогенные ПАВ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Сокращает образование известковых отложений в форсунках ополаскивания и в зоне ополаскивания</li>
<li>Подходит для таких материалов как фарфор, керамика, нержавеющая сталь, алюминий и трудносмачиваемые пластмассы</li>
<li>Эффективен в мягкой воде</li>
</ul>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Не смешивать с другими средствами</li>
<li>Хранить в оригинальной упаковке</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 10 л</li>
<li>Дозировка: от 0,2 до 0,4 мл на 1 л воды</li>
</ul>",117653,ополаскивающее средство,,,,,,,0,https://entero.ru/manuals/119259/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Dr.%20Weigert%20Neodisher%20GL.pdf,11432,,,,,для посудомоечных машин,,,жидкость,,
https://cdn.entero.ru/mp@2x/bf/05/bf055c39024ead3f30d55d53ba58907d.jpg,Моющее средство для посудомоечных машин CLEANEQ Alkadem N/A220,Моющее средство для посудомоечных машин CLEANEQ Alkadem N/A220,0,RUB,Нет,CLEANEQ,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/98220,"<p>Моющее средство <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/98220"">CLEANEQ Alkadem N/A220</a></b> используется на предприятиях общественного питания и торговли для мытья посуды из фарфора, стекла, нержавеющей стали и искусственных материалов в посудомоечных машинах. Модель эффективно размягчает и удаляет пищевые остатки, жировые и белковые загрязнения, расщепляет крахмал. Средство изготовлено на основе гидроксида натрия, поликарбоксилатов, фосфонатов.</p>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Использовать в защитной одежде, перчатках и очках</li>
<li>При попадании в глаза и на кожу тщательно промыть водой</li>
<li>Хранить в оригинальной упаковке при температуре от -5 до 25 °С</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Концентрация: от 2 до 4 мл/л при температуре от 60 °С</li>
<li>Удельный вес: 1,45 г/см<sup>3</sup>*</li>
<li>рН раствора (с концентрацией 0,3%): от 12,3 до 13*</li>
<li>Вязкость: < 50 мПа*</li>
<li>Проводимость: около 3,4 мСм/см*</li>
</ul>

<p><br>
<em>* Характеристики указаны при температуре 20 °С.</em></p>

<p><em><span style=""color:#FF0000;"">Внимание! Средство не подходит для мойки посуды из алюминия и сплавов легких металлов.</span></em></p>",98220,моющее средство,,,,,,,0,https://entero.ru/manuals/88828/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20CLEANEQ.pdf,,,12 кг,,Россия,"для посудомоечных машин, для стаканомоечных машин",,,жидкость,,
https://cdn.entero.ru/mp@2x/7f/b7/7fb7a581b56813d509adb7ec43ec1899.jpg,Моющее средство UNOX DB1050,Моющее средство UNOX DB1050,0,RUB,Нет,UNOX,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/288677,"<p>Жидкое моющее средство <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/288677"">UNOX DB1050</a></b> предназначено только для печей с <a href=""https://entero.ru/list/594?f%5Bvendors%5D%5B%5D=264&f%5B5341%5D%5Bsingle%5D=1"" target=""_blank"">автоматической системой мойки</a> Rotor.KLEAN.</p>

<p>В комплект поставки входят 10 бутылок объемом по 1 л.</p>",288677,моющее средство,,,,,,,0,https://entero.ru/manuals/517883/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D0%BD%D0%B0%D0%BF%D0%BE%D0%BB%D0%BD%D0%B5%D0%BD%D0%B8%D1%8E%20%D0%B1%D0%B0%D0%BA%D0%B0%20%D0%BC%D0%BE%D1%8E%D1%89%D0%B8%D0%BC%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%BE%D0%BC.jpg;https://entero.ru/manuals/517886/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D0%B8.pdf,,,,Италия,Италия,для пароконвектоматов (автоматическая мойка),1 л,,жидкость,,
https://cdn.entero.ru/mp@2x/65/3c/653c92681648b462c808ad16c64173c2.jpg,"Моющее средство для посудомоечных машин Dr. Weigert Neodisher Alka 220, 12 кг",131415,0,RUB,Нет,,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/117654,"<p>Моющее средство<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/117654""><b class=""b""> Dr. Weigert​ Neodisher Alka 220 </b></a>используется на предприятиях общественного питания и торговли для мытья посуды, стаканов, подносов, кухонного инвентаря в посудомоечных машинах. Модель позволяет эффективно удалять остатки пищи, быстро размягчает и удаляет крахмальные и белковые загрязнения. Средство изготовлено на основе менее 5% фосфонатов и поликарбоксилатов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подходит для таких материалов как фарфор, нержавеющая сталь и пластмасс, устойчивых к щелочам</li>
<li>Не подходит для алюминия, легких сплавов и анодированных поверхностей</li>
<li>Не содержит активный хлор и фосфаты</li>
</ul>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Тщательно смывать водой</li>
<li>Не смешивать с другими средствами</li>
<li>Хранить в оригинальной упаковке при температуре от 0 до 30 °С</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 12 кг</li>
<li>Дозировка: от 2 до 4 мл на 1 л воды</li>
</ul>",117654,моющее средство,,,,,,,0,https://entero.ru/manuals/119261/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Dr.%20Weigert%20Neodisher%20Alka%20220.pdf,,,,,,для посудомоечных машин,,,жидкость,,
https://cdn.entero.ru/mp@2x/61/ab/61abe88a6daed0117ffa53e7ca591cd1.jpg,Декальцинатор Lainox Calfree CF001BT,Декальцинатор Lainox Calfree CF001BT,0,RUB,Нет,Lainox,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/106151,"<p>Декальцинатор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/106151""><b class=""b"">Lainox Calfree CF001BT </b></a>используется совместно с напольными пароконвектоматами с системой автоматического удаления накипи Cal-Out на предприятиях общественного питания и торговли.</p>

<p>В комплект поставки входит канистра объемом 10 л.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Нетоксичен</li>
<li>Предотвращает образование накипи внутри бойлера</li>
</ul>",106151,,,,,,,,0,https://entero.ru/manuals/97078/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Lainox.pdf,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/14/84/14843632ba325c408230fda0e3f50ea1.jpg,"Моющее и ополаскивающее средство UNOX Det&Rinse UltraPlus, 1 литр",DB1076A0/10,0,RUB,Нет,UNOX,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/322925,"<p>Жидкое моющее и ополаскавющее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/322925""><b class=""b"">UNOX Det&Rinse UltraPlus</b></a> применяется для очистки агрессивных загрязнений и животных жиров и предназначено только для печей с <a href=""https://entero.ru/list/594?f%5Bvendors%5D%5B%5D=264&f%5B5341%5D%5Bsingle%5D=1"" target=""_blank"">автоматической системой мойки</a>.</p>

<p>Упаковка: 1 бутылка 1 литр</p>",322925,"моющее средство, ополаскивающее средство",,,,1 кг,1,300x200x290 мм,0,,,,11 кг,Италия,Италия,для пароконвектоматов (автоматическая мойка),1 л,11.8 кг,жидкость,,
https://cdn.entero.ru/mp@2x/76/4d/764d23461f84ff3d5a9920fd8c9f58a8.jpg,Средство для чистки кофемашин и стекла CLEANEQ Alkadem N/A500,Средство для чистки кофемашин и стекла CLEANEQ Alkadem N/A500,0,RUB,Нет,CLEANEQ,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/98231,"<p>Моющее средство <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/98231"">CLEANEQ Alkadem N/A500</a></b> используется на предприятиях общественного питания и торговли для промывки трубок вспенивающих молоко в кофемашинах и мытья различной посуды из стекла в посудомоечных и стаканомоечных машинах. Модель эффективно удаляет остатки молочных продуктов и молочной пены, различных видов безалкогольных и алкогольных напитков, устраняет посторонние запахи. Средство изготовлено на основе гидроксида натрия и фосфатов.</p>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Использовать в защитной одежде и перчатках</li>
<li>При попадании в глаза и на кожу тщательно промыть водой</li>
<li>Хранить в оригинальной упаковке при температуре от -5 до 25 °С</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Концентрация: 30 мл/л</li>
<li>Удельный вес: 1,3 г/см<sup>3</sup>*</li>
<li>рН раствора (с концентрацией 0,3%): от 11,1 до 12,7*</li>
<li>Вязкость: < 50 мПа*</li>
<li>Проводимость: около 2,4 мСм/см*</li>
<li>Вес: 12 кг</li>
</ul>

<p><br>
<em>* Характеристики указаны при температуре 20 °С.</em></p>",98231,моющее средство,,,,,,,0,https://entero.ru/manuals/88832/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20CLEANEQ.pdf,,,12 кг,,,для посудомоечных машин,,,жидкость,,
https://cdn.entero.ru/mp@2x/01/20/012056a39d9fc859482fc33f3ed9137b.jpg;https://cdn.entero.ru/mp@2x/aa/bf/aabf9bbf1f16a1e811662bad2dd163f4.jpg,Моющее средство для пароконвектоматов CLEANEQ Alkadem C/F,Моющее средство для пароконвектоматов CLEANEQ Alkadem C/F,0,RUB,Нет,CLEANEQ,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/98378,"<p>Моющее средство <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/98378"">CLEANEQ Alkadem C/F</a> </b>используется на предприятиях общественного питания и торговли для автоматической мойки рабочих камер пароконвектоматов и аналогичного теплового оборудования из нержавеющей, черной стали, сплавов цветных металлов, керамики и стекла. Модель эффективно удаляет животные и растительные жиры, белок, минеральные и органоминеральные отложения, налеты коптильных смол и отложения дымового дёгтя. Средство изготовлено на основе гидроксида калия, комплексообразователей, анионных и неионогенных ПАВ.</p>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Использовать в защитной одежде, перчатках и очках</li>
<li>При попадании в глаза и на кожу тщательно промыть водой</li>
<li>Хранить в оригинальной упаковке при температуре от -5 до 25 °С</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Состав применяется в концентрированном виде и подается автоматическими дозаторами</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Удельный вес: 1,2 г/см<sup>3</sup>*</li>
<li>рН раствора (с концентрацией 0,3%): от 12,7 до 13,3*</li>
<li>Вязкость: около 5 сПз*</li>
<li>Проводимость: около 184,5 мСм/см*</li>
<li>Вес: 10 кг</li>
</ul>

<p><br>
<em>* Характеристики указаны при температуре 20 °С.</em></p>",98378,моющее средство,,,,,,,0,https://entero.ru/manuals/88826/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20CLEANEQ.pdf,,,10 кг,Россия,Россия,для пароконвектоматов (автоматическая мойка),,,жидкость,,
https://cdn.entero.ru/mp@2x/d0/16/d0166d21f9805582dbd36fd4b3873a73.jpg,Средство чистящее DEBAG CleanFixx B 2.0,9310115,0,RUB,Нет,,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/345027,"<p>Чистящее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345027""><b class=""b"">DEBAG CleanFixx B 2.0 </b></a>используется для гигиенической обработки хлебопекарной печи <a href=""https://entero.ru/item/345003"" target=""_blank"">Dila 5</a>.</p>",345027,,,,,,,,0,,,,,,Германия,,,,жидкость,1 шт.,
https://cdn.entero.ru/mp@2x/30/3b/303b2864855608511b4ec475e46cee97.jpg,Моющее средство Dr. Weigert Neodisher CombiClean 10 л,Моющее средство Dr. Weigert Neodisher CombiClean 10 л,0,RUB,Нет,,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/117645,"<p>Моющее средство<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/117645""><b class=""b""> Dr. Weigert​ Neodisher CombiClean </b></a>используется на предприятиях общественного питания и торговли для автоматической и ручной мойки пароконвектоматов, печей, грилей и духовых шкафов. Модель эффективно растворяет и удаляет жир, белковые загрязнения, а также пригоревшие остатки пищи. Средство изготовлено на основе неионогенных и амфотерных ПАВ и менее 5% фосфонатов.</p>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Не смешивать с другими средствами</li>
<li>Хранить в оригинальной упаковке</li>
<li>Не подходит для алюминия, легких сплавов и анодированных поверхностей</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Дозировка: от 100 мл на 1 л воды</li>
</ul>",117645,моющее средство,,,,,,,0,https://entero.ru/manuals/119246/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Dr.%20Weigert%20Neodisher%20CombiClean.pdf,,,,Германия,Германия,"для пароконвектоматов (ручная мойка), для пароконвектоматов (автоматическая мойка)",10 л,,жидкость,,
https://cdn.entero.ru/mp@2x/72/71/727134b0a1cbc7efd7bf32e142068dbd.jpg,"Моющее средство для посудомоечных машин Dr. Weigert Neodisher Alka 220, 25 кг",131416,0,RUB,Нет,,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/117655,"<p>Моющее средство<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/117655""><b class=""b""> Dr. Weigert​ Neodisher Alka 220 </b></a>используется на предприятиях общественного питания и торговли для мытья посуды, стаканов, подносов, кухонного инвентаря в посудомоечных машинах. Модель позволяет эффективно удалять остатки пищи, быстро размягчает и удаляет крахмальные и белковые загрязнения. Средство изготовлено на основе менее 5% фосфонатов и поликарбоксилатов.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подходит для таких материалов как фарфор, нержавеющая сталь и пластмасс, устойчивых к щелочам</li>
<li>Не подходит для алюминия, легких сплавов и анодированных поверхностей</li>
<li>Не содержит активный хлор и фосфаты</li>
</ul>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Тщательно смывать водой</li>
<li>Не смешивать с другими средствами</li>
<li>Хранить в оригинальной упаковке при температуре от 0 до 30 °С</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 25 кг</li>
<li>Дозировка: от 2 до 4 мл на 1 л воды</li>
</ul>",117655,моющее средство,,,,,,,0,https://entero.ru/manuals/119262/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Dr.%20Weigert%20Neodisher%20Alka%20220.pdf,,,25 кг,,,для посудомоечных машин,,,жидкость,,
https://entero.ru/i/nofoto-m.jpg,Моющее средство для кухонного инвентаря CLEANEQ Alkadem ALEQ,Моющее средство для кухонного инвентаря CLEANEQ Alkadem ALEQ,0,RUB,Нет,CLEANEQ,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/293173,"<p>Моющее средство <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/293173"">CLEANEQ Alkadem ALEQ</a> </b>используется на предприятиях общественного питания и торговли для удаления растительных и животных жиров, воска, белковых и углеводных загрязнений с поверхностей технологического оборудования, разделочных и фасовочных поверхностей, инвентаря и оборотной тары. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Подходит для очистки алюминия и его сплавов, нержавеющей стали, латуни, меди, стекла, эмали, пластмасс и резины</li>
<li>Для пенной мойки</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Условия хранения: от -5 до +25°С</li>
</ul>",293173,моющее средство,,,,,,,0,,,,,,Россия,для кухни,5 л,,жидкость,1 шт.,
https://entero.ru/i/nofoto-m.jpg,Средство для дезинфекции кухонного инвентаря CLEANEQ Acidem Eg,Средство для дезинфекции кухонного инвентаря CLEANEQ Acidem Eg,0,RUB,Нет,CLEANEQ,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/293172,"<p>Моющее средство <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/293172"">CLEANEQ Acidem Eg</a> </b>используется на предприятиях общественного питания и торговли для дезинфицирующей обработки различных видов разделочных поверхностей, технологического оборудования, кухонного инвентаря и оборотной тары. Модель обладает дезинцицирующим эффектом. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Концентрация от 10 до 65°С: от 0,3 до 0,8%</li>
</ul>",293172,моющее средство,,,,,,,0,,,,,,Россия,для кухни,5 л,,жидкость,1 шт.,
https://cdn.entero.ru/mp@2x/ce/cd/cecd77b996c1c05322d182724b18eb5b.jpg,Моющее средство для кухонного инвентаря и посуды CLEANEQ Alkadem Uni,Моющее средство для кухонного инвентаря и посуды CLEANEQ Alkadem Uni,0,RUB,Нет,CLEANEQ,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/98243,"<p>Моющее средство <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/98243"">CLEANEQ Alkadem Uni</a> </b>используется на предприятиях общественного питания и торговли для ручной мойки различного технологического оборудования, кухонного инвентаря и посуды, производственных и бытовых помещений. Модель эффективно удаляет широкий спектр органических загрязнений. Средство изготовлено на основе комплексообразователей, анионных ПАВ, неионогенных ПАВ, эмульгаторов.</p>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>При попадании в глаза и на кожу тщательно промыть водой</li>
<li>Хранить в оригинальной упаковке при температуре от -5 до 25 °С</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Не имеет запаха и красящих веществ</li>
<li>Не оказывает на поверхность коррозионного воздействия.</li>
<li>Бережно воздействует на кожу рук, не вызывает аллергических реакций</li>
<li>Пригодно для обработки алюминиевых поверхностей</li>
<li>Класс опасности: Xi</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Концентрация: от 0,1 до 5% при температуре 20 до 45 °С</li>
<li>Удельный вес: 1 г/см<sup>3</sup>*</li>
<li>рН раствора (с концентрацией 1%): от 6,5 до 7*</li>
<li>Вязкость: <100 мПа*</li>
<li>Упаковка: канистра из химически стойкого полиэтилена</li>
<li>Вес: 5 кг</li>
</ul>

<p><br>
<em>* Характеристики указаны при температуре 20 °С.</em></p>",98243,моющее средство,,,,,,,0,https://entero.ru/manuals/88834/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20CLEANEQ.pdf,,,5 кг,Россия,Россия,для ручной мойки посуды,,,жидкость,,
https://cdn.entero.ru/mp@2x/dc/b6/dcb697073e7f3f61c66a6498dd4c7e0c.jpg,Моющее средство CLEANEQ Alkadem-Activ,Моющее средство CLEANEQ Alkadem-Activ,0,RUB,Нет,CLEANEQ,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/98232,"<p>Моющее средство <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/98232"">CLEANEQ Alkadem-Activ</a> </b>используется на предприятиях общественного питания и торговли для ручной мойки различного технологического оборудования, сильнозагрязненных поверхностей, контейнеров, производственных и бытовых помещений. Модель эффективно удаляет сильные жировые и белковые загрязнения, промышленную грязь, копоть, свежие минеральные налеты. Средство изготовлено на основе гидроксида калия, солей органических кислот, комплексообразователей, анионных и неионогенных ПАВ.</p>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Использовать в защитных перчатках, одежде и очках</li>
<li>При попадании в глаза и на кожу тщательно промыть водой</li>
<li>Хранить в оригинальной упаковке при температуре от -5 до 25 °С</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Концентрация: от 0,5 до 10% при температуре 20 до 45 °С</li>
<li>Удельный вес: 1,1 г/см<sup>3</sup>*</li>
<li>рН раствора (с концентрацией 1%): от 11 до 13*</li>
<li>Вязкость: <100 мПа*</li>
<li>Упаковка: канистра из химически стойкого полиэтилена</li>
<li>Вес: 5 кг</li>
</ul>

<p><br>
<em>* Характеристики указаны при температуре 20 °С.</em></p>",98232,,,,,,,,0,https://entero.ru/manuals/88835/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20CLEANEQ.pdf,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/ec/46/ec46206bf303d1af350990419eccaf2f.jpg,Моющее средство Dr. Weigert Neodisher CM P,Моющее средство Dr. Weigert Neodisher CM P,0,RUB,Нет,,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/117640,"<p>Моющее средство<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/117640""><b class=""b""> Dr. Weigert​ Neodisher CM P </b></a>используется на предприятиях общественного питания и торговли для регулярной и генеральной мойки кофемашин и автоматов для приготовления других горячих напитков. Модель эффективно растворяет и удаляет дубильные вещества, кофейное масло, танины, красители растительного происхождения и воск. Средство изготовлено на основе кислородного отбеливателя и более 30% фосфатов.</p>

<p><b>Рекомендации к использованию:</b></p>

<ul>
<li>Не смешивать с другими средствами</li>
<li>Избегать контакта с глазами</li>
<li>Хранить в оригинальной упаковке</li>
<li>Символ опасности: Xn - вредный</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 1 кг</li>
<li>Дозировка: от 5 до 10 г на 1 л воды</li>
</ul>",117640,,,,,,,,0,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/46/35/463538cd1f782d9068d26b29d8f53767.jpg;https://cdn.entero.ru/mp@2x/53/79/5379b8aad79233db21f81c317c11dcd5.jpg,Ополаскивающее средство для посудомоечных машин CLEANEQ Acidem N/TS кислотное 5 кг,Acidem N/TS 5 кг / 1976,0,RUB,Нет,CLEANEQ,Профоборудование,Чистящие и моющие средства,https://entero.ru/item/355227,"<p>Кислотное ополаскивающее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/355227""><b class=""b"">CLEANEQ Acidem N/TS</b></a> используется с посудомоечными машинами для финального ополасивания посуды, а также очистки различного оборудования в комбинации с щелочными средствами из металла, керамики, стекла и полимерных материалов на предприятиях общественного питания и торговли. Прозрачная бесцветная жидкость без запаха поставляется в канистре из полупрозрачного белого пластика.</p>

<p><b>Особенности:</b> </p>

<ul>
<li>Нейтрализация щелочных моющих средств</li>
<li>Быстрое высыхание и отсутствие разводов на обработанной поверхности</li>
<li>Экономичный концентрат</li>
<li>Основные компоненты состава: фосфонаты (менее 5%), неионогенные поверхностно-активные вещества (от 15 до 30%), консерванты </li>
<li>Класс химической опасности: Xi (необходимость защиты кожи и слизистых)</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон температуры хранения: от -5 до 25 °С</li>
<li>Параметры при 20 °С:
<ul>
<li>Удельный вес: 1,05 г/см³</li>
<li>Вязкость концентрата: менее 50 мПа·с</li>
<li>Диапазон pH раствора при концентрации 0,3%: от 4,3 до 3,6</li>
<li>Электропроводность концентрата: 6,7 мСм/см</li>
</ul>
</li>
<li>Дозировка на 1 л воды: от 0,1 до 0,8 мл​</li>
<li>Срок хранения с даты изготовления: 3 г.</li>
<li>Габариты канистры: 190х145х230 мм</li>
</ul>",355227,ополаскивающее средство,,,,,,,0,https://entero.ru/manuals/451212/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20CLEANEQ%20Acidem%20N_TS.pdf,,,5 кг,,Россия,для посудомоечных машин,5 л,5.04 кг,жидкость,,
