Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Вес (с упаковкой)
https://cdn.entero.ru/mp@2x/45/12/45120e044de7236453fa5c0ad1acda61.jpg,Рисоварка Cuckoo SR 4600,Рисоварка Cuckoo SR 4600,33904,RUB,Нет,Cuckoo,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/93320,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/93320"">Cuckoo SR 4600</a></b> используется на предприятиях общественного питания и торговли для приготовления, хранения и поддержания в разогретом виде всех видов круп и рис для суши. Модель оснащена механической панелью управления. Функция подогрева позволяет использовать рисоварку в качестве термоса. Корпус и крышка выполнены из нержавеющей стали.</p>

<p>В комплект поставки входят ложка, силиконовая прокладка и мерный стакан.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическое отключение по окончании цикла приготовления</li>
<li>Индикатор приготвления риса</li>
<li>Чаша с антипригарным покрытием</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество порций: 26</li>
<li>Время приготовления 1 порции: 30 мин.</li>
<li>Мощность: 
<ul>
<li>Подогрев: 0,16 кBт</li>
<li>Варка: 1,36 кBт</li>
</ul>
</li>
</ul>",93320,220 В,1.36 кВт,430 мм,430 мм,445 мм,,Ю. Корея,,,0,,36068,,,4.6 л,
https://cdn.entero.ru/mp@2x/07/20/072023f2affc47270ffb00154b5bfe2f.jpg,Рисоварка EKSI RCE-6,"EKSI серии RCE, мод. RCE-6",6044,RUB,Нет,EKSI,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/188057,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/188057"">EKSI RCE-6</a></b> предназначена для приготовления риса и поддержания его в состоянии постоянной готовности на предприятиях общественного питания и торговли. Модель оснащена функцией поддержки температуры. Корпус выполнен из металла с напылением.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем риса: 6 л</li>
<li>Диапазон поддержания температуры: от 60 до 80 °С</li>
</ul>",188057,220 В,1.6 кВт,440 мм,370 мм,315 мм,,Китай,,,0,https://entero.ru/manuals/477929/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20RCE-6.pdf,8279,,5.2 кг,10 л,
https://cdn.entero.ru/mp@2x/2f/9c/2f9c691e1c77d8aa0c64911b80df477a.jpg;https://cdn.entero.ru/mp@2x/9f/49/9f4985b40867e8fdfceb6097d23b7bf1.jpg;https://cdn.entero.ru/mp@2x/11/7c/117cd3fe4f840425c5e60b7ed61654a9.jpg;https://cdn.entero.ru/mp@2x/40/0c/400c8271486fe7adfd78c4815173ecf4.jpg;https://cdn.entero.ru/mp@2x/d3/06/d306fa716ee9263227e027e00bdb25da.jpg;https://cdn.entero.ru/mp@2x/a2/71/a271bfd15a70263220d4b1fac219a4e8.jpg;https://cdn.entero.ru/mp@2x/eb/1b/eb1b166c7504b6a99cf8628b661fd962.jpg;https://cdn.entero.ru/mp@2x/97/72/9772120d78192a32780b36c341cdb288.jpg,Рисоварка Rosso ERC-23L,Рисоварка Rosso ERC-23L,10095,RUB,Нет,Rosso,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/271511,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/271511"">Rosso ERC-23L</a></b> используется на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель оснащена панелью управления с выключателем и светодиодными индикаторами режимов работы, съемной емкостью для риса, крышкой с рукояткой и устойчивыми ножками.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Звуковой сигнал окончания приготовления </li>
<li>Автоматический переход в режим подогрева риса по окончании режима варки</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",271511,220 В,3 кВт,600 мм,420 мм,600 мм,10 кг,Китай,1,620x440x620 мм,0,https://entero.ru/manuals/334168/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Rosso%20ERC-23L.pdf,10855,,9 кг,23 л,
https://cdn.entero.ru/mp@2x/ae/bd/aebd2d1ab4421f8ab4dc8e246c757fec.jpg,Рисоварка Enigma ERC-8L,138444,5423,RUB,Нет,Enigma,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/107075,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/107075"">Enigma ERC-8L</a></b> используется на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель оснащена электромеханической панелью управления, индикацией режимов работы, автоматическим переходом в режим подогрева риса по окончании режима варки. Вставка выполнена из алюминия с антипригарным (тефлоновым) покрытием, нагревательная пластина - из алюминия, верхняя крышка - из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время приготовления одной загрузки: от 20 до 30мин.</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Изображение товара отличается от оригинала и представлено в ознакомительных целях.</span></em></p>",107075,220 В,1.3 кВт,440 мм,440 мм,330 мм,,Китай,,,0,https://entero.ru/manuals/506742/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,6695,,,8 л,
https://cdn.entero.ru/mp@2x/94/9f/949f9d622fae96aae1bf9cc1683883c5.jpg;https://cdn.entero.ru/mp@2x/53/51/535183b6ac7e6c80019a4c14a98d9aba.jpg;https://cdn.entero.ru/mp@2x/ae/2c/ae2c72f4602d27ac118ae89fb2baeb0a.jpg,Рисоварка ROAL XB130 13 л,XB130,6495,RUB,Нет,ROAL,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/250098,"<p>Рисоварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/250098""><b class=""b"">ROAL XB130 </b></a>предназначена для приготовления и хранения в подогретом состоянии отварного риса, а также овощей, мяса, рыбы и мучных блюд в суши-барах, ресторанах, кафе и на других предприятиях общественного питания и торговли. Модель оснащена внешней емкостью с 2 рукоятками, устойчивыми опорами, кабелем питания с вилкой, панелью управления с выключателем и светодиодными индикаторами, съемным резервуаром, крышкой с рукояткой и паровыми отверстиями. Крышка и корзина выполнены из нержавеющей стали, корпус, рукоятки и опоры – из прочного полимера.</p>

<p>В комплект поставки входят мерный стакан и ложка.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Система автоматического приготовления</li>
<li>функция подогрева</li>
<li>Мерная шкала на внутренней стороне резервуара</li>
<li>Съемная корзина с 2 рукоятками для приготовления на пару</li>
<li>Индикация активации приготовления и подогрева</li>
<li>Защита от перегрева</li>
<li>Легкость очистки</li>
<li>Простота эксплуатации</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная температура окружающей среды: 50 °C</li>
<li>Максимальный объем загрузки сырого риса: 5,6 л</li>
<li>Объем в упаковке: 0,071632 м³</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! Габариты указаны без учета рукояток. Цвет и форма изделия могут отличаться от представленных на фото.</span></em></p>",250098,220 В,1.9 кВт,440 мм,440 мм,315 мм,,Китай,,,0,https://entero.ru/manuals/306575/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ROAL%20XB130.pdf,8777,,5.5 кг,13 л,
https://cdn.entero.ru/mp@2x/c3/9e/c39efeaf1c6a664295c271840001f7f4.jpg,Термос для риса Hurakan HKN-RT220,Термос для риса Hurakan HKN-RT220,9013,RUB,Нет,Hurakan,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/136985,"<p>Термос для риса <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/136985"">Hurakan HKN-RT220</a></b> используется на предприятиях общественного питания и торговли для поддержания отваренного риса в подогретом виде. Корпус выполнен из нержавеющей стали, внутренняя поверхность - из алюминия с антипригарным покрытием.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>

<p> </p>",136985,220 В,2 кВт,350 мм,350 мм,350 мм,,Китай,,,0,https://entero.ru/manuals/416063/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-RT220.pdf;https://entero.ru/manuals/416064/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/416065/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/454571/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-RT220.pdf,11705,,5 кг,22 л,
https://cdn.entero.ru/mp@2x/46/e4/46e418dbba0d9298060a65250187d286.jpg,Термос для риса Hurakan HKN-RT300,Термос для риса Hurakan HKN-RT300,9872,RUB,Нет,Hurakan,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/136988,"<p>Термос для риса <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/136988"">Hurakan HKN-RT300</a></b> используется на предприятиях общественного питания и торговли для поддержания отваренного риса в подогретом виде. Корпус выполнен из нержавеющей стали, внутренняя поверхность - из алюминия с антипригарным покрытием.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>

<p> </p>",136988,220 В,2 кВт,350 мм,350 мм,400 мм,,Китай,,,0,https://entero.ru/manuals/416066/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-RT300.pdf;https://entero.ru/manuals/416067/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/416068/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf;https://entero.ru/manuals/454572/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-RT300.pdf,,,5.5 кг,30 л,
https://cdn.entero.ru/mp@2x/d7/5a/d75a3735454b7e52c87ae990c19708c6.jpg,Рисоварка Foodatlas FA-RC10L,Рисоварка Foodatlas FA-RC10L,9902,RUB,Нет,Foodatlas,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/375468,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375468"">Foodatlas FA-RC10L</a></b> используется для быстрого приготовления риса и поддержания его в состоянии постоянной готовности на предприятиях общественного питания и торговли. Чаша покрыта непригораемым покрытием. Корпус выполнен из алюминия.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура: 100 °С</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",375468,220 В,1.6 кВт,320 мм,415 мм,400 мм,6.7 кг,Китай,1,420x420x350 мм,0,https://entero.ru/manuals/509466/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Foodatlas%20FA-RC10L.pdf;https://entero.ru/manuals/509467/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Foodatlas.pdf,,,,10 л,
https://cdn.entero.ru/mp@2x/47/a7/47a72b1ff9e283ae1e66e848228edba1.jpg,Рисоварка Enigma RC-13L,165563,10625,RUB,Нет,Enigma,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/147984,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147984"">Enigma RC-13L</a></b> используется на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель оснащена электромеханической панелью управления, индикацией режимов работы, автоматическим переходом в режим подогрева риса по окончании режима варки. Вставка выполнена из алюминия с антипригарным (тефлоновым) покрытием, нагревательная пластина - из алюминия, верхняя крышка - из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 425x410x375 мм </li>
</ul>",147984,220 В,1.9 кВт,420 мм,420 мм,365 мм,,Китай,,,0,,,,8 кг,13 л,
https://cdn.entero.ru/mp@2x/2c/ee/2ceee6d9524b535b329135941d951b09.jpg,Рисоварка Assum AS-RC1,Рисоварка Assum AS-RC1,12233,RUB,Нет,Assum,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/218632,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/218632"">Assum AS-RC1</a></b> предназначена для приготовления риса всех сортов на предприятиях общественного питания и торговли. Модель оснащена механическим управлением.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная загрузка сырого риса: 5,6 кг</li>
<li>Габариты в упаковке: 500х500х420 мм</li>
</ul>",218632,220 В,1.5 кВт,460 мм,460 мм,375 мм,,Китай,,,0,,13154,,8.7 кг,13 л,
https://cdn.entero.ru/mp@2x/59/2e/592e8e8277f5d9007e4b8ef38e94211f.jpg,Рисоварка Enigma ERC-23L,138445,12492,RUB,Нет,Enigma,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/107070,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/107070"">Enigma ERC-23L</a></b> используется на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель оснащена электромеханической панелью управления, индикацией режимов работы, автоматическим переходом в режим подогрева риса по окончании режима варки. Вставка выполнена из алюминия с антипригарным (тефлоновым) покрытием, нагревательная пластина - из алюминия, верхняя крышка - из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время приготовления одной загрузки: от 20 до 30мин.</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Изображение товара отличается от оригинала и представлено в ознакомительных целях.</span></em></p>",107070,220 В,3 кВт,600 мм,600 мм,420 мм,,Китай,,,0,https://entero.ru/manuals/506743/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,13432,,,23 л,
https://cdn.entero.ru/mp@2x/50/77/5077ae487b36678e5ef99a23d722b95d.jpg,Мультиварка Kocateq R 15MC,R15MC,13741,RUB,Нет,Kocateq,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/344687,"<p>Мультиварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/344687""><b class=""b"">Kocateq R15MC</b></a> предназначена для приготовления на пару, обжаривания, тушения, выпечки и варки различных продуктов частных домах и квартирах. Модель оснащена электронной панелью управления, ручками и съемным сборником конденсата. Внешний корпус выполнен из нержавеющей стали AISI 430 толщиной 0,35 мм, чаша - из алюминия с тефлоновым покрытием, ручки - из матового пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическое отключение по окончании цикла приготовления и переход в режим поддержания температуры</li>
<li>Возможность выбора продолжительности приготовления под давлением, которое напрямую влияет на мягкость продукта</li>
<li>Возможность приготовления с открытой крышкой</li>
<li>Кнопка отложенного старта до 24 ч</li>
<li>LED индикация режимов работы<br>
</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная загрузка:
<ul>
<li>Продукты: 8 кг</li>
<li>Сырой рис: 4 кг</li>
</ul>
</li>
<li>Избыточное давление: 70 кПа</li>
<li>Размер чаши: 355х355х156 мм</li>
<li>Габариты в упаковке: 493х493х427 мм</li>
</ul>",344687,220 В,1.9 кВт,490 мм,400 мм,400 мм,15 кг,Ю. Корея,1,493x493x427 мм,0,https://entero.ru/manuals/419837/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,,,10 л,
https://cdn.entero.ru/mp@2x/58/4b/584b05fa0295217932a40c3b03e72fee.jpg,Рисоварка FIMAR ELCRSC819523M 220В,ELCRSC819523M,21018,RUB,Нет,FIMAR,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/327040,"<p>Рисоварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/327040""><b class=""b"">FIMAR ELCRSC819523M </b></a>предназначена для упрощенного приготовления риса и поддержания его в состоянии постоянной готовности на предприятиях общественного питания и торговли. Использование прибора позволяет при варке сохранить структуру зернышек риса и свести к минимуму усилия по его приготовления. </p>

<p><b>Особенности: </b></p>

<ul>
<li>Функция поддержания температуры ""Тепло"" </li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Вместимость: 30 порций</li>
</ul>",327040,220 В,1.8 кВт,,,,10 кг,Италия,1,460x380x460 мм,0,,21894,,9 кг,5.4 л,10.5 кг
https://cdn.entero.ru/mp@2x/5d/96/5d96026d77e44cd360b4f651c5479a79.jpg;https://cdn.entero.ru/mp@2x/e8/a7/e8a7167e4da07952726f059253079378.jpg;https://cdn.entero.ru/mp@2x/cd/31/cd31fa05365670ca024f3ac3a836fb39.jpg;https://cdn.entero.ru/mp@2x/93/2f/932faad8a71b8c2511cc49e3374b65c5.jpg;https://cdn.entero.ru/mp@2x/dd/e6/dde698525db37ee53b841639b463c60e.jpg;https://cdn.entero.ru/mp@2x/ed/0d/ed0d558ea872e2d5eeb6e0e322f54b32.jpg;https://cdn.entero.ru/mp@2x/1e/85/1e856c44f87ba1b1e0d914fb5f9bf462.jpg,Рисоварка EKSI ESR-56,Рисоварка EKSI ESR-56,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/134346,"<p>Рисоварка​ <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/134346"">EKSI ESR-56</a> </b>предназначена для приготовления риса и поддержания его в состоянии постоянной готовности на предприятиях общественного питания и торговли. Модель оснащена функцией поддержки температуры. Корпус выполнен из нержавеющей стали и пластика.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем риса: 7 л</li>
</ul>",134346,220 В,1.9 кВт,400 мм,385 мм,340 мм,8 кг,Китай,1,430x430x375 мм,0,https://entero.ru/manuals/424509/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20ESR-56.pdf;https://entero.ru/manuals/498437/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,7 кг,13 л,
https://cdn.entero.ru/mp@2x/ab/b9/abb96a10b9b275cc97f87c0240898b85.jpg,Термос для риса GASTRORAG FM-230,Термос для риса GASTRORAG FM-230,0,RUB,Нет,GASTRORAG,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/37664,"<p>Термос для риса <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/37664"">GASTRORAG FM-230</a> </b>используется на предприятиях общественного питания и торговли для подогрева приготовленного риса. Корпус выполнен из нержавеющей стали, вставка - из алюминия с антипригарным покрытием.</p>",37664,220 В,0.11 кВт,445 мм,445 мм,440 мм,,Китай,,,0,https://entero.ru/manuals/64451/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20GASTRORAG%20FM-230.pdf;https://entero.ru/manuals/116435/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,,23 л,
https://cdn.entero.ru/mp@2x/5f/e9/5fe95135519407637335428708f827e0.jpg,Рисоварка GASTRORAG DKR-180B,Рисоварка GASTRORAG DKR-180B,0,RUB,Нет,GASTRORAG,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/37663,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/37663"">GASTRORAG DKR-180B</a> </b>​используется на предприятиях общественного питания и торговли. Корпус выполнен из нержавеющей стали, вставка - из алюминия с антипригарным покрытием.</p>

<p><b>Режимы работы:</b></p>

<ul>
<li>Варка: 100 °C</li>
<li>Подогрев: от 60 до 80 °C</li>
</ul>",37663,220 В,1.95 кВт,445 мм,445 мм,420 мм,,Китай,,,0,https://entero.ru/manuals/64452/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20GASTRORAG%20DKR-180B.pdf;https://entero.ru/manuals/116337/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,11.5 кг,18 л,
https://cdn.entero.ru/mp@2x/62/be/62beb429800f0310a18585eae418e225.jpg,Рисоварка EKSI RCE-4.5,Рисоварка EKSI RCE-4.5,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/128874,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128874"">EKSI RCE-4.5</a></b> предназначена для приготовления риса и поддержания его в состоянии постоянной готовности на предприятиях общественного питания и торговли. Температура риса после приготовления поддерживается автоматически. Корпус выполнен из металла с напылением.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем риса: 4,5 л</li>
<li>Диапазон поддержания температуры: от 60° до 80 °С</li>
</ul>",128874,220 В,1.3 кВт,405 мм,340 мм,300 мм,4.4 кг,Китай,1,385x385x300 мм,0,https://entero.ru/manuals/477940/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20RCE-4.5.pdf,,,4.4 кг,8 л,
https://cdn.entero.ru/mp@2x/b1/2d/b12d56221d21e0810881626a9f9d2784.jpg;https://cdn.entero.ru/mp@2x/00/c3/00c385145f7e780dd5eeadd5ec4e4a1d.jpg;https://cdn.entero.ru/mp@2x/ff/1c/ff1c4a91afce93eb7c163e05aabde3d1.jpg;https://cdn.entero.ru/mp@2x/8d/dc/8ddcc862b7ba6cd3a565cdc899d088c3.jpg;https://cdn.entero.ru/mp@2x/08/22/0822a41911a275510e9dc726fe37e4be.jpg;https://cdn.entero.ru/mp@2x/b7/32/b7324ae977cbf4e118f31a667ba5f6b8.jpg;https://cdn.entero.ru/mp@2x/36/d7/36d7c8c6979b373bf6467928d2684473.jpg,Рисоварка EKSI ESR-42,Рисоварка EKSI ESR-42,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/296971,"<p>Рисоварка​ <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/296971"">EKSI ESR-42</a> </b>предназначена для приготовления риса и поддержания его в состоянии постоянной готовности на предприятиях общественного питания и торговли. Корпус выполнен из нержавеющей стали и пластика, внутренняя емкость - из чугуна с антипригарным покрытием.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем риса: 4,2 л</li>
</ul>",296971,220 В,1.6 кВт,440 мм,440 мм,380 мм,,Китай,,,0,https://entero.ru/manuals/424510/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20ESR-42.pdf,,,7.8 кг,10 л,
