Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Количество ярусов
https://cdn.entero.ru/mp@2x/0c/90/0c90116952e1bea1805ea59379961afd.jpg,Полка тепловая Техно-ТТ ПН-821/1003Т,ПН821/1003Т,61100,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/109429,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109429"">Техно-ТТ ПН-821/1003Т</a></b> предназначена для демонстрации, кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 4 энергосберегающими керамическими нагревательными элементами сухого обогрева, установленными под рабочими поверхностями. Разборный каркас выполнен из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 5 мин.</li>
<li>Максимальная нагрузка на полку: 50 кг</li>
<li>Объем упаковки: 0,14 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера без подогрева.</span></em></p>",109429,60 °C,220 В,2 кВт,1000 мм,300 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/106216/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%9F%D0%9D-821_1003%D0%A2.doc;https://entero.ru/manuals/102817/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,66413,,10.5 кг,2
https://cdn.entero.ru/mp@2x/0e/f4/0ef4aced83f375ea252f51357790843c.jpg,Полка тепловая Техно-ТТ ПН-820/1104Т,ПН820/1104Т,61108,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/109551,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109551"">Техно-ТТ ПН-820/1104Т</a></b> предназначена для демонстрации, кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 4 энергосберегающими керамическими нагревательными элементами сухого обогрева, установленными под рабочими поверхностями. Разборный каркас выполнен из нержавеющей стали AISI 430.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 5 мин.</li>
<li>Максимальная нагрузка на полку: 50 кг</li>
<li>Объем упаковки: 0,16 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера без подогрева.</span></em></p>",109551,60 °C,220 В,2 кВт,1100 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/106111/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%9F%D0%9D-820_1104%D0%A2.doc;https://entero.ru/manuals/102903/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,66422,,10.9 кг,2
https://cdn.entero.ru/mp@2x/b9/1f/b91f8e9227c0c8b512e3497f1429d112.jpg;https://cdn.entero.ru/mp@2x/db/da/dbda975b978c47643cd5304d58bb5de1.jpg,Полка тепловая HICOLD TP2-9/4,287314,61333,RUB,Нет,HICOLD,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/47476,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/47476"">HICOLD TP2-9/4</a></b> используется на предприятиях общественного питания и торговли для подогрева тарелок перед выкладыванием на них продуктов питания и сохранения температуры уже выложенных на тарелки блюд перед их подачей на стол. Температура нагрева полки не регулируется и зависит от мощности установленного нагревательного элемента. Изделие поставляется в сборе.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 уровня, каждый из которых оснащен нагревательным элементом</li>
<li>Надежная и устойчивая конструкция</li>
<li>Настольная установка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры: 8 мин.</li>
<li>Макс. нагрузка: 50 кг</li>
<li>Габариты в упаковке: 930х430х820 мм</li>
<li>Объем с упаковкой: 0,33 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",47476,60 °C,220 В,2 кВт,900 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/74640/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TP2-9_4.doc;https://entero.ru/manuals/438218/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/438219/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,65949,,,2
https://cdn.entero.ru/mp@2x/d0/68/d06814477ba44deb009be7fe1e95e345.jpg,Полка тепловая Техно-ТТ ПН-820/1004Т,ПН820/1004Т,61438,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/109545,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109545"">Техно-ТТ ПН-820/1004Т</a></b> предназначена для демонстрации, кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 4 энергосберегающими керамическими нагревательными элементами сухого обогрева, установленными под рабочими поверхностями. Разборный каркас выполнен из нержавеющей стали AISI 430.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 5 мин.</li>
<li>Максимальная нагрузка на полку: 50 кг</li>
<li>Объем упаковки: 0,14 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера без подогрева.</span></em></p>",109545,60 °C,220 В,2 кВт,1000 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/106107/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%9F%D0%9D-820_1004%D0%A2.doc;https://entero.ru/manuals/102900/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,,,10.5 кг,2
https://cdn.entero.ru/mp@2x/96/78/9678d6cf5e2dee988fd65a71b4f24e00.jpg;https://cdn.entero.ru/mp@2x/88/14/8814319aa7c48b3c96bf976ad9b80a7b.jpg;https://cdn.entero.ru/mp@2x/2e/df/2edfd60a615d2bbbf3db9e95231c11e8.jpg,Полка тепловая Gastrolux ПНТО2-084/П,Полка тепловая Gastrolux ПНТО2-084/П,61456,RUB,Нет,Gastrolux,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/67486,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/67486"">Gastrolux ПНТО2-084/П</a> </b>предназначена для демонстрации и поддержания блюд в подогретом состоянии на предприятиях общественного питания и торговли. Конструкция выполнена из нержавеющей стали AISI 430. Модель устанавливается на 4-х стойках диаметром 25 мм.</p>

<p>Подсветка заказывается отдельно. Возможно изготовление нестандартных размеров.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",67486,от 30 до 80 °C,220 В,0.44 кВт,800 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/489065/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,19.2 кг,2
https://cdn.entero.ru/mp@2x/31/48/31489721a76a81b19e99b8ea66493856.jpg,Полка тепловая Gastrolux ПНТО1-183/П,Полка тепловая Gastrolux ПНТО1-183/П,61728,RUB,Нет,Gastrolux,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/67448,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/67448"">Gastrolux ПНТО1-183/П</a></b> предназначена для демонстрации и поддержания блюд в подогретом состоянии на предприятиях общественного питания и торговли. Конструкция выполнена из нержавеющей стали AISI 430. Модель устанавливается на 4-х стойках диаметром 25 мм.</p>

<p>Подсветка заказывается отдельно. Возможно изготовление нестандартных размеров.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",67448,от 30 до 80 °C,220 В,0.26 кВт,1800 мм,300 мм,400 мм,,Россия,,,0,https://entero.ru/manuals/489094/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,16.2 кг,1
https://cdn.entero.ru/mp@2x/cd/1c/cd1c7270c1221180064288739701f542.jpg,Полка тепловая Техно-ТТ ПН-821/1833ТК,ПН821/1833ТК,61851,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/109694,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109694"">Техно-ТТ ПН-821/1833ТК</a></b> предназначена для демонстрации, кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена энергосберегающими керамическими нагревательными элементами сухого обогрева, установленными под рабочей поверхностью верхнего уровня (нижний уровень - нейтральный). Разборный каркас выполнен из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 5 мин.</li>
<li>Максимальная нагрузка на полку: 50 кг</li>
<li>Объем упаковки: 0,28 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера без подогрева верхнего уровня.</span></em></p>",109694,60 °C,220 В,,1835 мм,300 мм,800 мм,,Россия,,,0,,65799,,16.1 кг,2
https://cdn.entero.ru/mp@2x/83/b5/83b5cf9e3b5db56e45da8fed93653c3f.jpg,Полка тепловая КАМИК ПСТ-3705,Полка тепловая КАМИК ПСТ-3705,61860,RUB,Нет,КАМИК,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/101822,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/101822"">КАМИК ПСТ-3705</a></b> используется на предприятиях общественного питания и торговли для подогрева, демонстрации и кратковременного хранения продуктов и готовых блюд в горячем состоянии. Модель оснащена электрическим кабелем из профиля 20х40 (ножки)​. В правой части конструкции расположен термостат, позволяющий регулировать температуру. Корпус выполнен из нержавеющей стали AISI 304.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",101822,60 °C,220 В,1 кВт,700 мм,400 мм,800 мм,,Россия,,,0,,,,18.25 кг,2
https://cdn.entero.ru/mp@2x/e2/e4/e2e427311b9ed09b67633c12a0e96663.jpg,Полка тепловая Gastrolux ПНТО1-173/ИК,Полка тепловая Gastrolux ПНТО1-173/ИК,61952,RUB,Нет,Gastrolux,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/67564,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/67564"">Gastrolux ПНТО1-173/ИК</a> </b>с инфракрасным нагревом предназначена для демонстрации и поддержания блюд в подогретом состоянии на предприятиях общественного питания и торговли. Конструкция выполнена из нержавеющей стали AISI 430. Модель устанавливается на 4-х стойках диаметром 25 мм.</p>

<p>Возможно изготовление нестандартных размеров.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",67564,от 30 до 60 °C,220 В,1.8 кВт,1700 мм,300 мм,400 мм,,Россия,,,0,https://entero.ru/manuals/488990/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,15.3 кг,1
https://cdn.entero.ru/mp@2x/97/4c/974cbe877c6d19a62a782a992cf9db78.jpg,Полка тепловая Gastrolux ПНТП2-074/ИК,Полка тепловая Gastrolux ПНТП2-074/ИК,62597,RUB,Нет,Gastrolux,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/67659,"<p>П-образная тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/67659"">Gastrolux ПНТП2-074/ИК</a> </b>с инфракрасным нагревом предназначена для демонстрации и поддержания блюд в подогретом состоянии на предприятиях общественного питания и торговли. Модель оснащена защитой с 2-х сторон. Конструкция выполнена из нержавеющей стали AISI 430.</p>

<p>Возможно изготовление нестандартных размеров.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",67659,от 30 до 60 °C,220 В,1.2 кВт,700 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/488911/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,17.6 кг,2
https://cdn.entero.ru/mp@2x/ec/e1/ece1e422b16416ffb623b2322fe3f459.jpg;https://cdn.entero.ru/mp@2x/3e/9f/3e9f01bb65457c00f6198474047cd49d.jpg,Полка тепловая HICOLD TP2-10/4,287315,62612,RUB,Нет,HICOLD,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/47477,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/47477"">HICOLD TP2-10/4</a></b> используется на предприятиях общественного питания и торговли для подогрева тарелок перед выкладыванием на них продуктов питания и сохранения температуры уже выложенных на тарелки блюд перед их подачей на стол. Температура нагрева полки не регулируется и зависит от мощности установленного нагревательного элемента. Изделие поставляется в сборе.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 уровня, каждый из которых оснащен нагревательным элементом</li>
<li>Надежная и устойчивая конструкция</li>
<li>Настольная установка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры: 8 мин.</li>
<li>Макс. нагрузка: 50 кг</li>
<li>Габариты в упаковке: 1010х420х820 мм</li>
<li>Объем с упаковкой: 0,35 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",47477,60 °C,220 В,2 кВт,1000 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/74616/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TP2-10_4.doc;https://entero.ru/manuals/438220/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/438221/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,32 кг,2
https://cdn.entero.ru/mp@2x/9b/9e/9b9e4cb5f246f29127902fb67dec0b4d.jpg,Полка тепловая Техно-ТТ ПН-821/1604ТК,ПН821/1604ТК,62658,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/109707,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109707"">Техно-ТТ ПН-821/1604ТК</a></b> предназначена для демонстрации, кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 3 энергосберегающими керамическими нагревательными элементами сухого обогрева, установленными под рабочей поверхностью верхнего уровня (нижний уровень - нейтральный). Разборный каркас выполнен из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 5 мин.</li>
<li>Максимальная нагрузка на полку: 50 кг</li>
<li>Объем упаковки: 0,23 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера без подогрева верхнего уровня.</span></em></p>",109707,60 °C,220 В,1.5 кВт,1600 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/106253/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%9F%D0%9D-821_1604%D0%A2%D0%9A.doc;https://entero.ru/manuals/103016/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,,,14.1 кг,2
https://cdn.entero.ru/mp@2x/86/b5/86b5427dbf31c2b68f33af7d8876d726.jpg,Полка тепловая КАМИК ПСТ-150402,Полка тепловая КАМИК ПСТ-150402,62762,RUB,Нет,КАМИК,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/101840,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/101840"">КАМИК ПСТ-150402</a> </b>используется на предприятиях общественного питания и торговли для подогрева, демонстрации и кратковременного хранения продуктов и готовых блюд в горячем состоянии. Модель оснащена электрическим кабелем из профиля 20х40 (ножки)​. В правой части конструкции расположен термостат, позволяющий регулировать температуру. Корпус выполнен из нержавеющей стали AISI 430.</p>",101840,60 °C,220 В,3 кВт,1500 мм,400 мм,800 мм,,Россия,,,0,,68220,,28.91 кг,2
https://cdn.entero.ru/mp@2x/5d/1c/5d1c009aaf3b9dda94934d09d530be85.jpg;https://cdn.entero.ru/mp@2x/68/bf/68bfa300003adc419ef5031209e8f547.jpg,Полка тепловая HICOLD TP2-11/4,287316,62795,RUB,Нет,HICOLD,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/47478,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/47478"">HICOLD TP2-11/4</a></b> используется на предприятиях общественного питания и торговли для подогрева тарелок перед выкладыванием на них продуктов питания и сохранения температуры уже выложенных на тарелки блюд перед их подачей на стол. Температура нагрева полки не регулируется и зависит от мощности установленного нагревательного элемента. Изделие поставляется в сборе.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 уровня, каждый из которых оснащен нагревательным элементом</li>
<li>Надежная и устойчивая конструкция</li>
<li>Настольная установка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры: 8 мин.</li>
<li>Макс. нагрузка: 50 кг</li>
<li>Габариты в упаковке: 1110х460х820 мм</li>
<li>Объем с упаковкой: 0,42 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",47478,60 °C,220 В,2 кВт,1100 мм,400 мм,800 мм,,Россия,,,0,https://entero.ru/manuals/74618/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20HICOLD%20TP2-11_4.doc;https://entero.ru/manuals/438222/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20HICOLD.pdf;https://entero.ru/manuals/438223/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,68255,,,2
https://cdn.entero.ru/mp@2x/5f/b6/5fb601d2b9c9d1e1bd6747e3f2ca4be0.jpg,Полка тепловая КАМИК ПСТ-31906,Полка тепловая КАМИК ПСТ-31906,62858,RUB,Нет,КАМИК,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/101929,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/101929"">КАМИК ПСТ-31906</a> </b>используется на предприятиях общественного питания и торговли для подогрева, демонстрации и кратковременного хранения продуктов и готовых блюд в горячем состоянии. Модель оснащена нижним уровнем с подогревом, верхним - без подогрева, электрическим кабелем из профиля 20х40 (ножки). В правой части конструкции расположен термостат, позволяющий регулировать температуру. Корпус выполнен из нержавеющей стали AISI 304.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",101929,60 °C,220 В,1.5 кВт,1900 мм,400 мм,800 мм,,Россия,,,0,,,,24.73 кг,2
https://cdn.entero.ru/mp@2x/25/a2/25a28b4677e9e39991674d92b37e548e.jpg,Полка тепловая КАМИК ПСТ-160302,Полка тепловая КАМИК ПСТ-160302,62870,RUB,Нет,КАМИК,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/101841,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/101841"">КАМИК ПСТ-160302</a></b> используется на предприятиях общественного питания и торговли для подогрева, демонстрации и кратковременного хранения продуктов и готовых блюд в горячем состоянии. Модель оснащена электрическим кабелем из профиля 20х40 (ножки)​. В правой части конструкции расположен термостат, позволяющий регулировать температуру. Корпус выполнен из нержавеющей стали AISI 430.</p>",101841,60 °C,220 В,3 кВт,1600 мм,300 мм,800 мм,,Россия,,,0,,66883,,27.49 кг,2
https://cdn.entero.ru/mp@2x/61/87/61871a6c5583fad0ef17c8f974cbb5a8.jpg,Полка тепловая Gastrolux ПНТП1-164/ИК,Полка тепловая Gastrolux ПНТП1-164/ИК,63147,RUB,Нет,Gastrolux,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/67640,"<p>П-образная тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/67640"">Gastrolux ПНТП1-164/ИК</a> </b>с инфракрасным нагревом предназначена для демонстрации и поддержания блюд в подогретом состоянии на предприятиях общественного питания и торговли. Модель оснащена защитой с 2-х сторон. Конструкция выполнена из нержавеющей стали AISI 430.</p>

<p>Возможно изготовление нестандартных размеров.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",67640,от 30 до 60 °C,220 В,1.3 кВт,1600 мм,400 мм,400 мм,,Россия,,,0,https://entero.ru/manuals/488928/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,19.6 кг,1
https://cdn.entero.ru/mp@2x/a1/d0/a1d05725184aa568ed9b0602f698e1e1.jpg,Полка тепловая КАМИК ПСТ-3802,Полка тепловая КАМИК ПСТ-3802,63292,RUB,Нет,КАМИК,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/101823,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/101823"">КАМИК ПСТ-3802</a></b> используется на предприятиях общественного питания и торговли для подогрева, демонстрации и кратковременного хранения продуктов и готовых блюд в горячем состоянии. Модель оснащена электрическим кабелем из профиля 20х40 (ножки)​. В правой части конструкции расположен термостат, позволяющий регулировать температуру. Корпус выполнен из нержавеющей стали AISI 304.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",101823,60 °C,220 В,1 кВт,800 мм,300 мм,800 мм,,Россия,,,0,,68056,,18.11 кг,2
https://cdn.entero.ru/mp@2x/07/b7/07b76b0baa9b28a69733916d85e2c43a.jpg,Полка тепловая Техно-ТТ ПН-811/1904Т,ПН811/1904Т,63341,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Тепловые полки,https://entero.ru/item/109146,"<p>Тепловая полка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109146"">Техно-ТТ ПН-811/1904Т</a></b> предназначена для демонстрации, кратковременного хранения и поддержания блюд в подогретом виде на предприятиях общественного питания и торговли. Модель оснащена 4 энергосберегающими керамическими нагревательными элементами сухого обогрева, установленными под рабочей поверхностью. Разборный каркас выполнен из нержавеющей стали AISI 304.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева до рабочей температуры, не более: 5 мин.</li>
<li>Максимальная нагрузка на полку: 50 кг</li>
<li>Объем упаковки: 0,15 м<sup>3</sup></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера без подогрева.</span></em></p>",109146,60 °C,220 В,2 кВт,1900 мм,400 мм,400 мм,,Россия,,,0,https://entero.ru/manuals/106190/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%9F%D0%9D-811_1904%D0%A2.doc;https://entero.ru/manuals/102327/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf,67384,,8.6 кг,1
