Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Источник тепла,Количество жарочных поверхностей,Материал жарочной поверхности,Диаметр,Автоматическая
https://cdn.entero.ru/mp@2x/05/20/0520bdebb3e8340b7d088a46be82d3bf.jpg,Блинница ROAL SZ-2.E,Блинница ROAL SZ-2.E,21365,RUB,Нет,ROAL,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/227561,"<p>Блинница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/227561""><b class=""b"">ROAL​ SZ-2.E </b></a>предназначена для выпечки блинов круглой формы на предприятиях общественного питания и торговли. Корпус выполнен из нержавеющей стали, жарочная поверхность - из чугуна.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр поверхности: 400 мм</li>
</ul>

<p> </p>",227561,,6 кВт,860 мм,510 мм,230 мм,,Китай,,,0,https://entero.ru/manuals/274027/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ROAL%20SZ-2.E.pdf,22255,,21.6 кг,220 В,2,чугун,400 мм,
https://cdn.entero.ru/mp@2x/06/e1/06e160980a9de25cc78d23f4dbb69c39.jpg,Блинница Enigma ICM-2,105494,22883,RUB,Нет,Enigma,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/72275,"<p>Настольная электрическая блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/72275"">Enigma ICM-2</a></b> используется на предприятиях общественного питания и торговли. Оборудование оснащено 2 терморегуляторами и круглой жарочной поверхностью с антипригарным покрытием.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Выдвижной жиросборник</li>
<li>Вентиляционные отверстия расположены сбоку и снизу корпуса</li>
<li>4 ножки</li>
</ul>",72275,от 50 до 300 °C,6 кВт,860 мм,490 мм,235 мм,48.4 кг,Китай,1,905x540x305 мм,0,https://entero.ru/manuals/476119/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Enigma%20ICM-2.pdf;https://entero.ru/manuals/506570/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,44 кг,220 В,2,чугун,400 мм,
https://cdn.entero.ru/mp@2x/83/d5/83d52d8b2919981646e76358ef051725.jpg;https://cdn.entero.ru/mp@2x/71/b8/71b83ae5dd6e891541e11cd0fd71b85e.jpg;https://cdn.entero.ru/mp@2x/18/e4/18e47c2815a0d0fb707d9d820d958f61.jpg,Блинница Kocateq JB2PNW,32697,23904,RUB,Нет,Kocateq,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/122210,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/122210"">Kocateq JB2PNW</a></b> используется на предприятиях общественного питания и торговли, в пекарнях и кондитерских. Модель оснащена механическими термостатами для регулировки температуры. Корпус выполнен из нержавеющий стали AISI 430 толщиной 0,8 мм, круглые жарочные поверхности - из теплопроводной низкоуглеродистой стали толщиной 20 мм с покрытием из тефлона.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Источники нагрева - контактные ТЭНы</li>
<li>Выдвижной подогреваемый ящик для кратковременного хранения готовых блинов</li>
<li>Специально обработанная жарочная поверхность, исключающая проникновение теста и продуктов его термического разложения в верхний слой металла</li>
<li>Индикаторы наличия напряжения и его подачу на ТЭН</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 940х530х260 мм</li>
</ul>",122210,от 50 до 300 °C,6 кВт,860 мм,500 мм,220 мм,,Ю. Корея,,,0,,24900,,,220 В,2,сталь,400 мм,
https://cdn.entero.ru/mp@2x/58/07/58073f740a81d7ac2d04e3482ef997fc.jpg,Блинница KAYMAN БЭ-1-400 А,Блинница KAYMAN БЭ-1-400 А,33232,RUB,Нет,KAYMAN,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/234036,"<p>Блинница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/234036""><b class=""b"">KAYMAN БЭ-1-400 А </b></a>используется на предприятиях общественного питания и торговли. Модель оснащена ТЭНом, расположенным снизу, и терморегулятором. Корпус выполнен из нержавеющей стали, жарочная поверхность - из жаропрочного чугуна, обеспечивающего высокие антипригарные свойства и устойчивость к механическим повреждениям.</p>

<p>В комплект поставки входят деревянная лопатка для распределения теста и лопатка для переворачивания блинов.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: 30 шт/час</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",234036,от 50 до 250 °C,2.5 кВт,446 мм,493 мм,220 мм,20 кг,Китай,1,510x480x250 мм,0,,35733,,19 кг,220 В,1,чугун,400 мм,
https://cdn.entero.ru/mp@2x/8a/b5/8ab5ae6782edf3dfd8a907a7e5069263.jpg,Блинница OZTI OKM-1,7850.40402.20,54858,RUB,Нет,OZTI,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/72225,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/72225"">OZTI OKM-1</a></b> используется на предприятиях общественного питания, а также в производственных цехах, деятельность которых связана с выпуском гастрономических товаров, для выпечки блинов. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Термостат для регулировки температуры нагрева</li>
<li>Эргономичный дизайн обеспечивает легкость и простоту чистки после использования</li>
<li>Регулируемые по высоте ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Класс защиты: IP 21</li>
</ul>",72225,от 50 до 300 °C,3.2 кВт,400 мм,400 мм,145 мм,,Франция,,,0,https://entero.ru/manuals/421005/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0%20OZTI%20OKM-1.pdf;https://entero.ru/manuals/421007/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20OZTI%202024%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,21 кг,220 В,1,,400 мм,
https://cdn.entero.ru/mp@2x/ae/91/ae912188f7c9620fc31273c7bfe8a7f7.jpg,Блинница KAYMAN БЭ-2-400 А,Блинница KAYMAN БЭ-2-400 А,61042,RUB,Нет,KAYMAN,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/234037,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/234037"">KAYMAN БЭ-2-400 А</a> </b>используется на предприятиях общественного питания и торговли. Модель оснащена ТЭНами, расположенными снизу, и 2 терморегуляторами. Корпус выполнен из нержавеющей стали, жарочные поверхности - из жаропрочного чугуна, обеспечивающего высокие антипригарные свойства и устойчивость к механическим повреждениям.</p>

<p>В комплект поставки входят деревянная лопатка для распределения теста и лопатка для переворачивания блинов.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: 60 шт/час</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",234037,от 50 до 250 °C,5 кВт,886 мм,493 мм,220 мм,36 кг,Китай,1,910x510x250 мм,0,,65637,,35 кг,220 В,2,чугун,400 мм,
https://cdn.entero.ru/mp@2x/dc/69/dc69e800f0ce13a9924789e9c4cb21b6.jpg,Блинница Техно-ТТ ИПС-180162,Блинница Техно-ТТ ИПС-180162,104404,RUB,Нет,Техно-ТТ,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/109063,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/109063"">Техно-ТТ ИПС-180162</a></b> используется на предприятиях общественного питания и торговли. Панель управления оснащена круглой ручкой для включения / выключения, установки степени нагрева и таймера и индикатором, отображающим текущие режимы работы гриля. Корпус выполнен из нержавеющей стали.</p>

<p>От обычной электрической блинницы индукционная модель отличается высоким КПД и низким энергопотреблением за счет мгновенного нагревания посуды вихревыми токами. Рекомендуется использовать специальную посуду из материалов, эффективно поглощающих энергию магнитного поля.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Защита от перегрева</li>
</ul>",109063,от 0 до 250 °C,2.7 кВт,450 мм,450 мм,150 мм,,Россия,,,0,https://entero.ru/manuals/105380/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2%20%D0%98%D0%9F%D0%A1-180162.doc;https://entero.ru/manuals/450114/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,112262,,18 кг,220 В,1,сталь,400 мм,
https://cdn.entero.ru/mp@2x/c4/7a/c47ab043c5a84b1432fd71db4077593f.jpg,Автомат блинный Roal Meat SD38-39,Автомат блинный Roal Meat SD38-39,482857,RUB,Нет,,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/365215,"<p>Блинный автомат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/365215"">Roal Meat SD38-39</a></b> используется на предприятиях общественного питания для формования и выпекания блинов круглой формы. Модель оснащена транспортером.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Электромагнитное нагревание</li>
<li>Толщина блина зависит от консистенции теста</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: 800 шт./час</li>
<li>Габариты конвейерной ленты: 1200х500х680 мм</li>
</ul>",365215,,8.5 кВт,950 мм,600 мм,1050 мм,,Китай,,,0,,519201,,205 кг,380 В,,,240 мм,Да
https://cdn.entero.ru/mp@2x/f0/e3/f0e3a7b34e09a55204c03bdcf56158cc.jpg;https://cdn.entero.ru/mp@2x/db/e3/dbe3cf4f5a57775884b6e135683f1afc.jpg,Автомат блинный Imperia (La Monferrina) C1 прямоугольная форма 160 мм,C1 лента / C1 лента 160 мм / D1251,544966,RUB,Нет,Imperia (La Monferrina),Профоборудование,Тепловое,Блинницы,https://entero.ru/item/22538,"<p>Блинный автомат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/22538""><b class=""b"">La Monferrina C1</b></a> используется на предприятиях общественного питания для формования и выпекания блинов прямоугольной формы. Модель оснащена панелью управления с цифровым дисплеем для контроля температуры барабана. Корпус и детали, контактирующие с тестом, выполнены из нержавеющей стали, барабан - из легированной стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулирующий и автоматически поддерживающий температуру жарочного барабана термостат</li>
<li>Таймер, регулирующий периодичность нанесения теста на жарочный барабан</li>
<li>Жарочный барабан с защитной сеткой</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная ширина блинной ленты: 160 мм</li>
<li>Производительность: 300 шт./ч</li>
<li>Объем бака для теста: 4 л</li>
</ul>",22538,,3.3 кВт,420 мм,1000 мм,490 мм,,Италия,,,0,https://entero.ru/manuals/123526/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20La%20Monferrina%20C1.pdf,585985,,40 кг,220 В,1,сталь,,
https://cdn.entero.ru/mp@2x/44/20/442080dadc8f96af6ef074b0f9c67726.jpg;https://cdn.entero.ru/mp@2x/0c/85/0c8548b5a995d5d8affceaab89ae27f7.jpg;https://cdn.entero.ru/mp@2x/af/8a/af8a68f389cb83208dd8bcc9afda3304.jpg;https://cdn.entero.ru/mp@2x/87/3c/873c94b01a2e9a6b51a144a557c0d4c4.jpg,Автомат блинный Imperia (La Monferrina) C1 круглая форма 195 мм (анодированный алюминий),32513,608087,RUB,Нет,Imperia (La Monferrina),Профоборудование,Тепловое,Блинницы,https://entero.ru/item/118246,"<p>Блинный автомат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/118246""><b class=""b"">La Monferrina C1</b></a> используется на предприятиях общественного питания для формования и выпекания блинов круглой формы. Модель оснащена панелью управления с цифровым дисплеем для контроля температуры барабана. Корпус выполнен из анодированного алюминия, детали, контактирующие с тестом, - из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулирующий и автоматически поддерживающий температуру жарочного барабана термостат</li>
<li>Таймер, регулирующий периодичность нанесения теста на жарочный барабан</li>
<li>Жарочный барабан с защитной сеткой</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: 300 шт./ч</li>
<li>Объем бака для теста: 4 л</li>
</ul>",118246,,3.3 кВт,420 мм,1000 мм,490 мм,,Италия,,,0,https://entero.ru/manuals/123527/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20La%20Monferrina%20C1.pdf;https://entero.ru/manuals/458696/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%84%D0%B8%D0%BB%D1%8C%D0%B5%D1%80%20%D0%B8%20%D0%BC%D0%B0%D1%82%D1%80%D0%B8%D1%86%20Imperia%20and%20La%20Monferrina%202018%20%D0%B3..pdf,,,40 кг,220 В,1,сталь,195 мм,Да
https://cdn.entero.ru/mp@2x/53/ef/53ef88e057b59a41fe70a4086853ea00.jpg,Автомат блинный конвейерный La Monferrina С4 прямоугольная форма (ширина 640 мм),Автомат блинный конвейерный La Monferrina С4 прямоугольная форма (ширина 640 мм),4442033,RUB,Нет,,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/330889,"<p>Блинный автомат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/330889""><b class=""b"">La Monferrina C4</b></a> используется на предприятиях пищевой промышленности, общественного питания и торговли для производства блинов прямоугольной формы. Модель оснащена баком для теста, насосом для подачи теста, жарочным барабаном, ленточным конвейером и электромеханической панелью управления. Жарочная поверхность выполнена из легированной стали, прочие компоненты – из алюминиевого сплава TN AW 6082 T6.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Ручная регулировка продольной резки </li>
<li>Электронная регулировка поперечной резки</li>
<li>Регулировка и контроль температуры с помощью термостата</li>
<li>Регулировка частоты вращения жарочного барабана</li>
<li>Вытяжной зонт для пара</li>
<li>Поворотные колеса со стопорными ограничителями для удобства транспортировки</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: от 120 до 150 м/ч</li>
<li>Объем бака для теста: 50 л</li>
<li>Ширина конвейерной ленты: 640 мм</li>
</ul>",330889,от 0 до 350 °C,28 кВт,2100 мм,1180 мм,1371 мм,480 кг,Италия,1,1600x880x1860 мм,0,https://entero.ru/manuals/392336/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20La%20Monferrina%20%D0%A14.pdf,4675824,,471 кг,380 В,1,сталь,,Да
https://cdn.entero.ru/mp@2x/55/7f/557f3282d169442ecc51b19f1aaba077.jpg,Блинница электрическая Yukon MPAN-EY круглая на 8 шт.,MPAN-EY,0,RUB,Нет,,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/265965,"<p>Блинница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/265965""><b class=""b"">Yukon MPAN-EY </b></a>используется на предприятиях общественного питания и торговли для выпекания оладьев. Модель оснащена жарочной поверхностью с 8 круглыми рабочими сегментами, устойчивыми нескользящими опорами и электромеханической панелью управления. Корпус цилиндрической формы выполнен из нержавеющей стали, жарочная поверхность – из чугуна с антипригарным тефлоновым покрытием.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулировка температуры с помощью поворотного переключателя</li>
<li>Автоматический контроль заданной температуры</li>
<li>Светодиодные индикаторы питания и нагрева</li>
<li>Эргономичный дизайн</li>
</ul>",265965,,2.5 кВт,400 мм,400 мм,140 мм,,Турция,,,0,https://entero.ru/manuals/522588/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,11 кг,220 В,1,чугун,,
https://cdn.entero.ru/mp@2x/a6/07/a607b331c572b6662be7cc28d0b1ea00.jpg,Блинница электрическая Yukon MPAN-E на 8 шт.,MPAN-E,0,RUB,Нет,,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/265964,"<p>Блинница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/265964""><b class=""b"">Yukon MPAN-E </b></a>используется на предприятиях общественного питания и торговли для выпекания оладьев. Модель оснащена жарочной поверхностью с 8 круглыми рабочими сегментами, устойчивыми нескользящими опорами и электромеханической панелью управления. Корпус выполнен из нержавеющей стали, жарочная поверхность – из чугуна с антипригарным тефлоновым покрытием.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулировка температуры с помощью поворотного переключателя</li>
<li>Автоматический контроль заданной температуры</li>
<li>Светодиодные индикаторы питания и нагрева</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр отсека для блина: 100 мм</li>
</ul>",265964,,2.5 кВт,410 мм,410 мм,180 мм,,Турция,,,0,https://entero.ru/manuals/522589/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,14 кг,220 В,1,чугун,,
https://cdn.entero.ru/mp@2x/f6/f5/f6f5ee70527fb138c92b4752a5081ad0.jpg;https://cdn.entero.ru/mp@2x/82/6d/826d3018e65f39dd9bd888e8faa6a6d1.jpg,"Аппарат блинный автоматический Sikom РК-2.1.3 (30х30, D30)","126400 / E2038 / РК-2.1.3 (30х30, D30)",0,RUB,Нет,Sikom,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/40213,"<p>Автоматический блинный аппарат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/40213""><b class=""b"">Sikom РК-2.1</b></a> предназначен для формования, выпекания и стопирования блинных заготовок различной формы. Незаменим в качестве помощника в кафе, бистро или ресторане. Корпус выполнен из алюминия и нержавеющей стали, емкости - из пластика.</p>

<p>В комплект поставки входят полка-держатель, ванночка, валик, квадратный копир для блинов 300x300 мм, круглый диаметром 300 мм, стоппирующий транспортер на 10-15 блинов, поддон, воронка и комплект ЗИП.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Компактный и эргономичный</li>
<li>Легко интегрируется в проекты оснащения предприятий общественного питания любых типов и классов</li>
<li>Массивный барабан из высококачественного чугуна позволяет добиться потрясающих результатов</li>
<li>Потребляет минимум электроэнергии</li>
<li>Сменные копиры позволяют выпекать квадратные, прямоугольные или круглые блины</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время разогрева: до 20 мин.</li>
<li>Объем емкостей для теста: 2х 3 л</li>
<li>Производительность:
<ul>
<li>Круглые блины: 180 шт./час</li>
<li>Квадратные: 180 шт./час</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Сменный копировальный валик <a href=""https://entero.ru/item/324720"">ВК/РК-2.1 (D30)</a></li>
</ul>",40213,от 50 до 280 °C,3 кВт,765 мм,730 мм,610 мм,,"Россия, Тайвань",,,0,https://entero.ru/manuals/11757/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F%20%D0%BD%D0%B0%20Sikom%20%D0%A0%D0%9A2.1.jpg;https://entero.ru/manuals/11758/%D0%93%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D1%81%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D0%BD%D0%B0%20Sikom%20%D0%A0%D0%9A2.1.jpg;https://entero.ru/manuals/11759/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20Sikom%20%D0%A0%D0%9A2.1.pdf;https://entero.ru/manuals/502773/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240095&hd=2&autoplay=0;https://vk.com/video_ext.php?oid=-177656185&id=456240442&hd=2&autoplay=0;https://vk.com/video_ext.php?oid=-177656185&id=456239499&hd=2&autoplay=0;https://vk.com/video_ext.php?oid=-177656185&id=456240214&hd=2&autoplay=0,75 кг,220 В,,чугун,300 мм,Да
https://cdn.entero.ru/mp@2x/bb/53/bb53d594058cdeb33316f59edbe66195.jpg,Блинница электрическая Yukon MKE-02 двойная,MKE-02,0,RUB,Нет,,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/265954,"<p>Блинница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/265954""><b class=""b"">Yukon MKE-02 </b></a>используется на предприятиях общественного питания и торговли для выпекания блинов. Модель оснащена 2 независимыми зонами нагрева, устойчивыми нескользящими опорами и электромеханической панелью управления. Корпус выполнен из нержавеющей стали, жарочные поверхности – из чугуна с антипригарным тефлоновым покрытием.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулировка температуры с помощью поворотных переключателей</li>
<li>Автоматический контроль заданной температуры</li>
<li>Светодиодные индикаторы питания и нагрева</li>
<li>Эргономичный дизайн</li>
</ul>",265954,,5 кВт,810 мм,410 мм,180 мм,,Турция,,,0,https://entero.ru/manuals/522585/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,23 кг,220 В,2,чугун,,
https://cdn.entero.ru/mp@2x/75/13/7513c2aa733eb72e3315ba7d26fa06e2.jpg;https://cdn.entero.ru/mp@2x/67/15/67152e521ea2bdc810d2751313eb91b0.jpg,Блинница EKSI HCM-1,Блинница EKSI HCM-1,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/63967,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/63967"">EKSI HCM-1</a> </b>предназначена для выпечки круглых блинов на предприятиях общественного питания и торговли. Модель оснащена подогреваемым ящиком. Корпус выполнен из нержавеющей стали, рабочая поверхность - из хромоникелиевой нержавеющей стали 18/10 с антипригарным покрытием.</p>",63967,,3 кВт,482 мм,450 мм,223 мм,14.6 кг,Китай,1,530x510x270 мм,0,https://entero.ru/manuals/424622/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20HCM-1.pdf,,,,220 В,1,сталь,350 мм,
https://cdn.entero.ru/mp@2x/e0/5e/e05ed17acec5196be41de45ea4f802a9.jpg,Блинница GASTRORAG HCM-1,Блинница GASTRORAG HCM-1,0,RUB,Нет,GASTRORAG,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/83343,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83343"">GASTRORAG HCM-1</a></b> используется на предприятиях общественного питания и торговли. Модель оснащена пластиной с антипригарным покрытием. Корпус выполнен из нержавеющей стали.</p>",83343,,3 кВт,450 мм,450 мм,210 мм,,Китай,,,0,https://entero.ru/manuals/58143/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20GASTRORAG%20HCM-1.pdf;https://entero.ru/manuals/116579/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,23 кг,220 В,1,сталь,400 мм,
https://cdn.entero.ru/mp@2x/82/4b/824b7000f85ea4ec5ddee6618759477a.jpg;https://cdn.entero.ru/mp@2x/1a/0d/1a0dd3193ce2127632ec6beb86561526.jpg;https://cdn.entero.ru/mp@2x/41/62/41623ce48f4e80e016b2b4aa44dfd6df.jpg,Блинница EKSI HCM-2,Блинница EKSI HCM-2,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/63968,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/63968"">EKSI HCM-2</a></b> предназначена для выпечки круглых блинов на предприятиях общественного питания и торговли. Модель оснащена подогреваемым ящиком. Корпус выполнен из нержавеющей стали, рабочие поверхности - из хромоникелиевой нержавеющей стали 18/10 с антипригарным покрытием.</p>",63968,,6 кВт,860 мм,485 мм,225 мм,,Китай,,,0,https://entero.ru/manuals/424619/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20HCM-2.pdf,,,26.7 кг,220 В,2,сталь,350 мм,
https://cdn.entero.ru/mp@2x/fb/7f/fb7fa7aaae27b78a8e09902b127f8195.jpg,Блинница GASTRORAG HCM-2,Блинница GASTRORAG HCM-2,0,RUB,Нет,GASTRORAG,Профоборудование,Тепловое,Блинницы,https://entero.ru/item/83344,"<p>Блинница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83344"">GASTRORAG HCM-2</a></b> используется на предприятиях общественного питания и торговли. Модель оснащена пластиной с антипригарным покрытием. Корпус выполнен из нержавеющей стали.</p>",83344,,6 кВт,860 мм,450 мм,210 мм,,Китай,,,0,https://entero.ru/manuals/58144/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20GASTRORAG%20HCM-2.pdf;https://entero.ru/manuals/116580/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,44 кг,220 В,2,сталь,400 мм,
