Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Управление,Режим разморозки,Гриль,Конвекция
https://cdn.entero.ru/mp@2x/62/32/623225a8a64c9b649793dc30fde47d94.jpg;https://cdn.entero.ru/mp@2x/cc/00/cc00be07a69555594a086aac0b2caa58.jpg;https://cdn.entero.ru/mp@2x/06/4b/064bfbfcb257021e7da48a70149ed72e.jpg;https://cdn.entero.ru/mp@2x/78/95/7895f5a59c43488c9a2fa009517f9251.jpg;https://cdn.entero.ru/mp@2x/ae/87/ae874833afd04ac078b060046cea03ad.jpg;https://cdn.entero.ru/mp@2x/db/4d/db4d066fc96b32b1934f4556adc30ec8.jpg;https://cdn.entero.ru/mp@2x/3c/77/3c77bb13524d4c63b9f19104f21c5317.jpg;https://cdn.entero.ru/mp@2x/69/66/6966bab1f9188a5978d8ea9555d1c95a.jpg,Печь микроволновая EKSI WDE900G-L30,Печь микроволновая EKSI WDE900G-L30,13540,RUB,Да,EKSI,Профоборудование,Тепловое,Микроволновые печи,https://entero.ru/item/257357,"<p>Микроволновая печь <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/257357"">EKSI WDE900G-L30</a> </b>предназначена для приготовления блюд, быстрого разогрева и размораживания продуктов на предприятиях общественного питания и торговли. Модель оснащена электронной панелью управления и таймером на 99 минут. Корпус и камера выполнены из окрашенной стали, ручки - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>5 уровней мощности</li>
<li>2 смешанных режима</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность:
<ul>
<li>Гриль: 1,05 кВт</li>
<li>Микроволны: 0,9 кВт</li>
</ul>
</li>
<li>Диаметр вращающегося блюда: 315 мм</li>
<li>Внутренние размеры камеры: 354x358x240 мм</li>
</ul>",257357,220 В,0.9 кВт,538 мм,440 мм,300 мм,15.8 кг,Китай,1,600x480x355 мм,216,https://entero.ru/manuals/477915/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20WDE900G-L30.pdf;https://entero.ru/manuals/498439/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,30 л,электронное,,Да,
https://cdn.entero.ru/mp@2x/02/91/0291fd2433cdffb4b587760ec91227d4.jpg;https://cdn.entero.ru/mp@2x/92/2e/922e303000aafc76ceafa3197a6926f8.jpg,Печь микроволновая Menumaster RCS511DSE,91465,87464,RUB,Да,Menumaster,Профоборудование,Тепловое,Микроволновые печи,https://entero.ru/item/38769,"<p>Микроволновая печь <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/38769"">Menumaster RCS511DSE</a></b> предназначена для приготовления и разогрева блюд на предприятиях общественного питания. Оборудование просто в эксплуатации, не требует дополнительной подготовки персонала и подходит для работы в режиме самообслуживания. Несколько печей можно устанавливать друг на друга с целью экономии места. Корпус и внутренняя камера выполнены из нержавеющей стали, окошко в двери - из закаленного стекла, внутренняя полка - из керамики.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 уровня мощности<b> </b>с подсветкой выбранного значения</li>
<li>1 этап приготовления пищи</li>
<li>Таймер на 10 минут с удобной ручкой</li>
<li>Автоматическое отключение таймера при открывании двери во время нагрева</li>
<li>Сенсорные кнопки для выбора мощности</li>
<li>Несъемный воздушный фильтр для защиты компонентов печи</li>
<li>Звуковой сигнал в конце цикла</li>
<li>Ручка для открытия дверцы на 90°</li>
<li>Магнетрон с вращающейся антенной и верхней подачей для равномерного нагрева по всему объему</li>
<li>Герметичная внутренняя полка, утопленная в дно печи</li>
<li>Прозрачная дверь и внутренняя подсветка для визуального контроля приготовления</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр используемой посуды: 356 мм</li>
<li>Энергопотребление: 1,6 кВт</li>
<li>Длина шнура: 1,5 м</li>
<li>Внутренние размеры: 368,3х381х216 мм</li>
<li>Габариты в упаковке: 660,4х508х431,4 мм</li>
</ul>",38769,220 В,1.1 кВт,558 мм,482 мм,349 мм,21.8 кг,Ю. Корея,1,660x508x431 мм,0,https://entero.ru/manuals/38209/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Menumaster%20RCS511DSE.pdf;https://entero.ru/manuals/38211/%D0%A1%D0%BF%D0%B5%D1%86%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Menumaster%20RCS511DSE.pdf;https://entero.ru/manuals/114210/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,18.6 кг,34 л,электромеханическое,,,
https://cdn.entero.ru/mp@2x/ab/5f/ab5ffec4209cb101643a8587d46a862e.jpg;https://cdn.entero.ru/mp@2x/53/86/5386fcf6afdc25b44e74a1adf272e910.jpg;https://cdn.entero.ru/mp@2x/a2/de/a2de912ef65b464cdc59a1af319563a6.jpg,Печь микроволновая VX EM025FJT,Печь микроволновая VX EM025FJT,24099,RUB,Да,,Профоборудование,Тепловое,Микроволновые печи,https://entero.ru/item/263099,"<p>Микроволновая печь <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/263099"">VX EM025FJT</a></b> предназначена для приготовления и разогрева блюд на предприятиях общественного питания и торгвых точек. Модель оснащена сенсорной панелью управления и внутренней подсветкой. Корпус и внутренняя камера выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>5 уровней мощности</li>
<li>100 программ для меню</li>
<li>3 стадии приготовления пищи</li>
<li>функция разморозки и установки времени приготовления</li>
<li>1 магнетрон</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная длительность приготовления: 60 мин</li>
<li>Возможность увеличения времени: до 180 минут</li>
<li>Размер камеры: 327х346х200 мм</li>
<li>Входная мощность: 1,5 кВт</li>
<li>Выходная мощность: 1 кВт</li>
<li>Габариты упаковки: 58х478х380 мм</li>
</ul>",263099,220 В,1.55 кВт,511 мм,432 мм,311 мм,,Китай,,,329,https://entero.ru/manuals/349872/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20VX%20EM025FJT.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240879&hash=9edf9d480d328647,14.7 кг,25 л,электронное,Да,,
https://cdn.entero.ru/mp@2x/ac/07/ac07dbe3b630bacd7b33d0b111b3ee74.jpg;https://cdn.entero.ru/mp@2x/8b/fe/8bfeb8bc645eb9f15685b5d80e6f7c88.jpg;https://cdn.entero.ru/mp@2x/6b/c8/6bc821081a6b495a2abdabaef153adb9.jpg;https://cdn.entero.ru/mp@2x/f7/51/f75118c18546a612399a25dfd8bb0d10.jpg,Печь микроволновая Kocateq MWO2100/34 E (23421),MWO2100/34 E,91765,RUB,Да,Kocateq,Профоборудование,Тепловое,Микроволновые печи,https://entero.ru/item/63951,"<p>Микроволновая печь <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/63951""><b class=""b"">Kocateq MWO2100/34 E</b></a> предназначена для приготовления, разогрева и размораживания широкого спектра продуктов и блюд на предприятиях общественного питания и торговли. Модель оснащена цифровой панелью управления. Камера и корпус выполнены из нержавеющей стали.</p>

<p>Гастроемкости и решетки заказываются GN 2/3 отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>10 функциональных кнопок приготовления на 100% мощности в различные временные интервалы от 10 секунд до 3 минут 30 секунд</li>
<li>Функции в 1 касание:
<ul>
<li>Разогрев на 50% мощности</li>
<li>Разогрев на 70% мощности</li>
<li>Дежурный режим для мгновенного старта (hold)</li>
<li>Размораживание (defrost)</li>
</ul>
</li>
<li>Функция увеличения количества порций в 2 раза</li>
<li>Камера с плоским дном для прямоугольной посуды и гастроемкостей GN 2/3</li>
<li>Блок программирования</li>
<li>Класс Heavy-duty</li>
<li>Распашные двери с мощной петлей и защелкой</li>
<li>Прозрачное окно</li>
<li>Подсветка в камере</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность магнетрона: 2,1 кВт</li>
<li>Приготовление: 50-200 циклов/сутки</li>
<li>Размер камеры: 360х408х225 мм</li>
</ul>",63951,220 В,3.2 кВт,574 мм,528 мм,366 мм,,Ю. Корея,,,0,https://entero.ru/manuals/110450/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/279700/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20MWO2100_34%20E%20%2823421%29.pdf,97622,,,34 л,электронное,Да,,
https://cdn.entero.ru/mp@2x/88/5f/885f78fd8c33153d5c68fb6495905122.jpg,Печь микроволновая Menumaster RFS518TS,74904,218400,RUB,Да,Menumaster,Профоборудование,Тепловое,Микроволновые печи,https://entero.ru/item/37481,"<p>Микроволновая печь <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/37481"">Menumaster RFS518TS</a> </b>предназначена для приготовления, разогрева блюд и разморозки полуфабрикатов на предприятиях общественного питания. Несколько печей можно устанавливать друг на друга с целью экономии места. Корпус и внутренняя камера выполнены из нержавеющей стали, окошко в двери - из закаленного стекла, внутренняя полка - из керамики.</p>

<p><b>Особенности:</b></p>

<ul>
<li>100 программируемых пунктов меню</li>
<li>5 уровней мощности</li>
<li>4 этапа приготовления пищи</li>
<li>Панель умножения для расчета правильного времени приготовления 2 порций</li>
<li>Возможность ввода времени</li>
<li>Таймер на 60 минут с обратным отсчетом</li>
<li>LED-дисплей</li>
<li>Сенсорное управление - панели со шрифтом Брайля (рельефным)</li>
<li>Съемный воздушный фильтр для защиты компонентов печи с напоминанием об очистке</li>
<li>Звуковой сигнал в конце цикла (настраиваемый)</li>
<li>Ручка для открытия дверцы на 90°</li>
<li>2 магнетрона с вращающимися антеннами (снизу и сверху) для равномерного нагрева по всему объему</li>
<li>Герметичная внутренняя полка, утопленная в дно печи</li>
<li>Прозрачная дверь и внутренняя подсветка для визуального контроля приготовления</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Энергопотребление: 2,7 кВт</li>
<li>Длина шнура: 1,5 м</li>
<li>Внутренние размеры: 362х416х226 мм</li>
<li>Габариты в упаковке: 654х464х580 мм</li>
</ul>",37481,220 В,1.8 кВт,552 мм,514 мм,362 мм,,Ю. Корея,,,7,https://entero.ru/manuals/38270/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Menumaster%20RFS518TS.pdf;https://entero.ru/manuals/38272/%D0%A1%D0%BF%D0%B5%D1%86%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Menumaster%20RFS518TS.pdf;https://entero.ru/manuals/114212/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,229895,,29 кг,34 л,электронное,Да,,
https://cdn.entero.ru/mp@2x/d7/ca/d7ca615f8a8e2e3683de05137f4775e2.jpg;https://cdn.entero.ru/mp@2x/65/34/6534bb379815fb24561458800c86e6e4.jpg,Печь микроволновая Airhot MICRO WAVE AMW-1100NML-II 25L MANUAL,Печь микроволновая Airhot MICRO WAVE AMW-1100NML-II 25L MANUAL,23416,RUB,Да,Airhot,Профоборудование,Тепловое,Микроволновые печи,https://entero.ru/item/333970,"<p>Микроволновая печь <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/333970""><b class=""b"">Airhot MICRO WAVE AMW -1100NM-II 25L MANUAL</b></a> предназначена для приготовления, подогрева готовых блюд, а также для размораживания продуктов и полуфабрикатов на предприятиях общественного питания, торговли и в домашних условиях. Модель оснащена механической панелью управления, дверцей со смотровым окном, LED-подсветкой внутреннего объема и ножками. Камера и корпус выполнены из нержавеющей стали, дно камеры - из термостойкой керамики.</p>

<p>Для приготовления блюд в микроволновой печи рекомендуется использовать термостойкую керамическую и стеклянную посуду.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Без поворотного стола</li>
<li>6-минутномый электронный таймер с функцией ""AutoReset"".</li>
<li>Режимы разморозки, подогрева и приготовления блюд</li>
<li>Система защитной блокировки</li>
<li>Экономия электроэнергии благодаря современной технологии нагрева</li>
<li>Надежность и долговечность</li>
<li>Нижнее расположение антенны</li>
<li>Быстрый и эффективный нагрев блюд</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Входная микроволновая мощность: 1,55 кВт</li>
<li>Выходная микроволновая мощность: 1 кВт</li>
<li>Максимальный диаметр тарелки: 322 мм</li>
<li>Минимальное расстояние от стенок до стены: 100 мм</li>
<li>Минимальное расстояние сверху: 300 мм</li>
<li>Габариты в упаковке: 581х478х380 мм</li>
</ul>",333970,220 В,1.55 кВт,511 мм,423 мм,311 мм,17 кг,,1,581x478x380 мм,0,https://entero.ru/manuals/394780/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Airhot%20MICRO%20WAVE%20AMW-1100NML-II%2025L%20MANUAL.pdf;https://entero.ru/manuals/482030/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,25452,,15 кг,25 л,механическое,,,
https://cdn.entero.ru/mp@2x/25/2d/252dfbcb8d7edb13fcea0d862e80ecea.jpg;https://cdn.entero.ru/mp@2x/92/75/9275e6448acb6f5dd15775087d79dc37.jpg;https://cdn.entero.ru/mp@2x/7a/43/7a434e6dca191e9a5dd1def1b9320bf9.jpg;https://cdn.entero.ru/mp@2x/c1/1c/c11cb500520797cf1a0e4d409e1d4088.jpg,Печь микроволновая Kocateq MWO1000/25 E (22510),MWO1000/25 E,31547,RUB,Да,Kocateq,Профоборудование,Тепловое,Микроволновые печи,https://entero.ru/item/63950,"<p>Микроволновая печь <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/63950""><b class=""b"">Kocateq MWO1000/25 E</b></a> предназначена для приготовления, разогрева и размораживания широкого спектра продуктов и блюд на предприятиях общественного питания и торговли. Модель оснащена цифровой панелью управления со скроллером. Камера и внешний корпус выполнены из нержавеющей стали.</p>

<p>Гастроемкости и решетки заказываются GN 1/2 отдельно.</p>

<p>Производитель не рекомендует использование гастроемкостей из нержавеющей стали, для исключения возможности возникновения статических разрядов, которые могут навредить микроволновой печи.</p>

<p>Для разогрева нужно использовать гастроемкости из поликарбоната или керамики. </p>

<p><b>Особенности:</b></p>

<ul>
<li>100 программ</li>
<li>Функции в 1 касание:
<ul>
<li>Приготовление на 50% мощности</li>
<li>Приготовление на 70% мощности</li>
<li>Разогрев</li>
<li>Размораживание</li>
</ul>
</li>
<li>Таймер до 60 минут</li>
<li>Камера с плоским дном для прямоугольной посуды и гастроемкостей GN 1/2</li>
<li>2 пары выштампованных направляющих с использованием решеток GN 1/2 для одновременного приготовления на 3 уровнях</li>
<li>Блок программирования</li>
<li>Распашные двери с мощной петлей и защелкой</li>
<li>​Звуковой сигнал окончания цикла приготовления</li>
<li>Прозрачное окно</li>
<li>Подсветка в камере</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность магнетрона: 1 кВт</li>
<li>Приготовление: 50-200 циклов/сутки</li>
<li>Размер камеры: 320х325х200 мм</li>
<li>Габариты в упаковке: 580х480х380 мм</li>
</ul>",63950,220 В,1.5 кВт,510 мм,429 мм,305 мм,,Южная Корея,,,0,https://entero.ru/manuals/279699/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20MWO1000_25%20E%20%2822510%29.pdf;https://entero.ru/manuals/424800/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,25 л,электронное,Да,,
https://cdn.entero.ru/mp@2x/53/94/53940ab5d9254003870496d3067267ec.jpg,Печь микроволновая Turbo MicroWave TMW-1800MD-II,Печь микроволновая Turbo MicroWave TMW-1800MD-II,139194,RUB,Да,,Профоборудование,Тепловое,Микроволновые печи,https://entero.ru/item/245788,"<p>Микроволновая печь <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/245788""><b class=""b"">Turbo MicroWave TMW-1100NE-II</b></a> предназначена для приготовления, разогрева готовых блюд, а также для размораживания продуктов и полуфабрикатов на предприятиях общественного питания и торговли. Модель оснащена сенсорным управлением с информационным дисплеем для комфортного пользования. Корпус и рабочая камера выполненs из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Сенсорная панель управления </li>
<li>100 програм, 3 шага приготовления для различных рецептов</li>
<li>5 уровней мощности</li>
<li>Таймер с электронным циферблатом на 60 мин</li>
<li>Функция увеличения времени Х2</li>
<li>Режим экономии энергии</li>
<li>Верхнее и нижнее расположение антенны</li>
<li>Съемный воздушный фильтр</li>
<li>Возможность установки одной печи на другую (штебелирование в 2 уровня)</li>
<li>Термостойкое керамическое дно внутри камеры</li>
<li>Дверь с закаленным стеклом и эргономичной ручкой ""Easy Grab'n Go""</li>
<li>LED подсветка внутреннего объема</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диаметр используемой тарелки: до 356 мм</li>
<li>Количество магнетронов: 2</li>
<li>Энергопотребление: 3 кВт</li>
<li>Внутренние размеры камеры: 360х409х225 мм</li>
</ul>",245788,220 В,1.8 кВт,574 мм,528 мм,368 мм,34.3 кг,Китай,1,641x559x451 мм,25,https://entero.ru/manuals/498537/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Turbo%20MicroWave%20TMW-1800MD-II.pdf;https://entero.ru/manuals/516774/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,32.2 кг,34 л,электронное,Да,,
https://cdn.entero.ru/mp@2x/a4/69/a469e25a3ac7954cdf039bbf397e80ae.jpg,Печь микроволновая MINNEAPOLIS WDB 900 COMBI,Печь микроволновая MINNEAPOLIS WDB 900 COMBI,27109,RUB,Да,,Профоборудование,Тепловое,Микроволновые печи,https://entero.ru/item/183833,"<p>Микроволновая печь <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/183833"">MINNEAPOLIS WDB 900 COMBI</a></b> предназначена для приготовления, подогрева готовых блюд, а также для размораживания продуктов и полуфабрикатов на предприятиях общественного питания, торговли и в домашних условиях. Модель оснащена таймером на 30 минут и 6 уровнями мощности. Корпус выполнен из нержавеющей стали, вращающаяся тарелка - из закаленного стекла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габариты в упаковке: 530x465x310 мм</li>
</ul>",183833,220 В,1.4 кВт,483 мм,422 мм,281 мм,15.4 кг,Италия,1,530x465x310 мм,0,,,,14.5 кг,25 л,электромеханическое,Да,Да,
https://cdn.entero.ru/mp@2x/ba/d3/bad3f2886e1f960076627d1e782f16a6.jpg;https://cdn.entero.ru/mp@2x/f2/01/f2017ab8028811a74c340f1ad3059a6f.jpg;https://cdn.entero.ru/mp@2x/4f/1d/4f1dd5a81d895163d5cf3d4ed5290c09.jpg;https://cdn.entero.ru/mp@2x/08/37/083742fdde3ea1ad889fd4c642909d18.jpg;https://cdn.entero.ru/mp@2x/2e/58/2e58cc765c18864d0dc90032dd3f6fa5.jpg;https://cdn.entero.ru/mp@2x/4b/97/4b970c0a6ec6d2e62d9142a77376a36e.jpg,Печь микроволновая Samsung CM1089A,CM1089/A,50473,RUB,Да,Samsung,Профоборудование,Тепловое,Микроволновые печи,https://entero.ru/item/45024,"<p>Микроволновая печь <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/45024"">Samsung CM1089A</a></b> используется для разморозки, подогрева и приготовления широкого спектра блюд на предприятиях общественного питания, а также в домашних условиях. Корпус и камера выполнены из высококачественной нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>5 уровней мощности</li>
<li>Программируемое меню на 20 блюд</li>
<li>3 этапа приготовления</li>
<li>Функция увеличения количества порций X2 - производит подсчёт времени, требующегося для одновременного приготовления нескольких порций</li>
<li>Счетчик циклов записывает частоту использования каждой программы</li>
<li>Кнопочная панель управления</li>
<li>Плоское основание</li>
<li>Звуковой сигнал отключения</li>
<li>Внутренняя подсветка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность СВЧ: 1,1 кВт</li>
</ul>",45024,220 В,1.6 кВт,517 мм,412 мм,297 мм,18.58 кг,Ю. Корея,1,570x470x380 мм,11,,,,17.5 кг,26 л,электронное,Да,,
