Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Температурный режим,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Объем,Конструкция,Охлаждение,Количество полок,Холодильный агрегат,Нейтральная
https://cdn.entero.ru/mp@2x/8d/d4/8dd44f2ed328f6ae30d5000816fa0049.jpg;https://cdn.entero.ru/mp@2x/59/b3/59b3c62dcad4bdb19e79ea9132d956da.jpg,Витрина встраиваемая Gastrolux ВСВ-107/CUBE,Витрина встраиваемая Gastrolux ВСВ-107/CUBE,254001,RUB,Нет,Gastrolux,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/343928,"<p>Встраиваемая охлаждаемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/343928"">Gastrolux ВСВ-107/CUBE</a></b> предназначена для демонстрации и раздачи готовых охлажденных блюд, десертов, кондитерских изделий и напитков на предприятиях общественного питания и торговли. Модель оснащена камерой с 2 дверцами-купе со стороны сотрудника, полкой, поверхностью для выкладки и подсветкой. Крепление стекол осуществляется с помощью соединительных скоб. Корпус агрегата выполнен из высококачественной нержавеющей стали, купол и полка – из прочного стекла, двери-купе - из оргстекла.</p>

<p><b>Особенности:</b></p>

<ul>
<li><a href=""https://entero.ru/info/300"">Динамическое охлаждение</a></li>
<li>Испаритель внизу</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер отверстия для врезки: 978х678 мм</li>
<li>Высота от столешницы: 600 мм</li>
<li>Толщина стекла витрины: 8 мм</li>
</ul>",343928,от +4 до +8 °C,220 В,0.5 кВт,1000 мм,700 мм,1200 мм,200 кг,1,1120x830x1450 мм,0,https://entero.ru/manuals/490131/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,170 кг,Россия,Россия,,закрытая,динамическое,1,встроенный,
https://cdn.entero.ru/mp@2x/b1/2d/b12dad03ac069c65a5d0c69f3da60ece.jpg;https://cdn.entero.ru/mp@2x/30/d7/30d7efc3e0eaf376bfe5fc3e5ef2693a.jpg;https://cdn.entero.ru/mp@2x/c6/d2/c6d2c6fb936b33fdbac8c6ae71dcde0f.jpg;https://cdn.entero.ru/mp@2x/3c/ba/3cba1634f4a422d71d2c81659674c73d.jpg;https://cdn.entero.ru/mp@2x/39/5f/395fdac4ed4447877d4379d7d42e71c1.jpg;https://cdn.entero.ru/mp@2x/92/e4/92e4254cd4347d5f4c591d3863355fd2.jpg,Витрина кондитерская Finist GLASSIER M Gm-8/6/3,Витрина кондитерская Finist GLASSIER M Gm-8/6/3,198653,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/341086,"<p>Встраиваемая кондитерская витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/341086"">Finist GLASSIER M Gm-8/6/3</a></b> предназначена для кратковременного хранения и предпродажной демонстрации десертов и кондитерских изделий на предприятиях общественного питания и торговли. Г-образные двери-купе обеспечивают удобный доступ к зоне выкладки. Поддон выполнен из зеркальной нержавеющей стали, агрегатная часть - из оцинкованной стали, купол - из просветленного стекла, Г-образные створки - из монолитного поликарбоната.</p>

<p><b>Особенности:</b></p>

<ul>
<li><a href=""http://entero.ru/info/300"">Динамическая система охлаждения</a></li>
<li>Микропроцессорный блок управления</li>
<li>Автоматическая оттайка испарителя</li>
<li>Компрессор: Aspera, ACC, Electrolux, l'unite, hermetique</li>
<li>Регулятор скорости вращения вентиляторов</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура окружающей среды: от +10 °С до +28 °С</li>
<li>Уровень относительной влажности: от 55% до 60%</li>
<li>Частота: 50 Гц</li>
<li>Высота стеклянного купола: 300 мм</li>
<li>Толщина стекла: 8 мм</li>
<li>Размер зоны выкладки: 680х430 мм</li>
<li>Размер выреза в столешнице для встройки: 750х550 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Исполнение с выносным холодильным агрегатом</li>
<li>Исполнение глубиной 800 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",341086,от +5 до +8 °C,220 В,0.8 кВт,800 мм,600 мм,915 мм,,,,0,https://entero.ru/manuals/405711/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Finist%20GLASSIER%20M%20Gm-8_6_3.pdf;https://entero.ru/manuals/405712/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%86%D0%B2%D0%B5%D1%82%D0%BE%D0%B2%20Finist.pdf;https://entero.ru/manuals/519312/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456241376&hd=2&autoplay=1,,Россия,Россия,,закрытая,динамическое,,встроенный,
https://cdn.entero.ru/mp@2x/14/da/14daabd77bca11e2b310ef9c4217ef6c.jpg,Витрина холодильная встраиваемая КАМИК ВХ-351090,Витрина холодильная встраиваемая КАМИК ВХ-351090,217790,RUB,Нет,КАМИК,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/301877,"<p>Встраиваемая холодильная витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/301877"">КАМИК ВХ-351090</a></b> используется на предприятиях общественного питания и торговли для охлаждения, демонстрации и кратковременного хранения продуктов и готовых блюд. Витрина оснащена куполом, полкой и подсветкой. Корпус выполнен из нержавеющей стали AISI 430 толщиной 1 мм, столешница - из нержавеющей стали AISI 304 толщиной 1 мм, купол - из каленого стекла толщиной 8 мм. Купол поставляется в разобранном виде. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота: 
<ul>
<li>Общая: 1150 мм</li>
<li>Внешняя часть: 600 мм</li>
</ul>
</li>
<li>Цветовая температура подсветки: 6500 К</li>
<li>Количество уровней: 2</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",301877,от 6 до 9 °C,220 В,0.7 кВт,800 мм,650 мм,1150 мм,,,,0,,226865,,,,Россия,,закрытая,,1,встроенный,
https://cdn.entero.ru/mp@2x/b8/ee/b8eec1af8ecb5d150427066236aba82c.jpg;https://cdn.entero.ru/mp@2x/be/39/be39727765129b0fca10bd83f4cba3fb.jpg,Витрина встраиваемая Gastrolux ВCВ-067/S+,охлаждаемая встраиваемая 600х700х1140 Standart+,235451,RUB,Нет,Gastrolux,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/106911,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/106911"">Gastrolux ВCВ-067/S+</a></b> предназначена для демонстрации, охлаждения и поддержания в прохладном состоянии различных блюд на предприятиях общественного питания с организацией питания по принципу ""шведский стол"". Дверцы-шторки со стороны покупателя выполнены из оргстекла.</p>

<p><b>Особенности:</b></p>

<ul>
<li><a href=""http://entero.ru/info/300"">Динамическое охлаждение</a></li>
<li>2 стеклянные полки</li>
<li>Распашные дверцы-стеклопакеты со стороны продавца</li>
<li>LED подсветка каждого уровня</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер врезки: 578х678 мм</li>
<li>Высота верхней части: 620 мм</li>
<li>Уровень подсветки: теплый белый, 2700 К</li>
</ul>

<p><b>Опции (приобретаются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/107034"">Полка стеклянная L=600 мм</a></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",106911,от 0 до 8 °C,220 В,0.75 кВт,600 мм,700 мм,1140 мм,,,,0,https://entero.ru/manuals/490212/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,250480,,91.6 кг,,Россия,,закрытая,,2,выносной,
https://cdn.entero.ru/mp@2x/5a/89/5a89054aebdc1a7f5fb768c5176c57e7.jpg;https://cdn.entero.ru/mp@2x/c4/a3/c4a349d72a64f9ed13709fcb48090199.jpg,Витрина холодильная Gastrolux ВСВ-157/CUBE-2П AISI 304,Витрина холодильная Gastrolux ВСВ-157/CUBE-2П AISI 304,303211,RUB,Нет,Gastrolux,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/347436,"<p>Встраиваемая витрина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/347436""><b class=""b"">Gastrolux ВСВ-157/CUBE-2П</b></a> предназначена для демонстрации, охлаждения и поддержания в прохладном состоянии различных блюд на предприятиях общественного питания и торговли. Модель оснащена стеклянной промежуточной полкой, поверхностью-днищем для выкладки, 2 дверцами-купе со стороны оператора и подсветкой каждого яруса. Купол и полка выполнены из стекла, дверцы-купе - из оргстекла, корпус агрегатной части - из нержавеющей стали AISI 430, рабочая поверхность из нержавеющей стали AISI-304</p>

<p><b>Особенности:</b></p>

<ul>
<li><a href=""http://entero.ru/info/300"">Динамическое охлаждение</a></li>
<li>Среднетемпературная модель</li>
<li>Крепление стекол соединительными скобами</li>
<li>Поставка купола в сборе с витриной</li>
<li>Прямое стекло</li>
<li>2 стеклянные полки</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер врезки: 1478х678 мм</li>
<li>Высота купола: 600 мм</li>
<li>Толщина стекла: 8 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",347436,,,,,,,,,,0,https://entero.ru/manuals/490267/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/da/e0/dae0fb27c7baa4939ac11812a1a26abe.jpg,Витрина нейтральная КАМИК 900х450х600(700) мм,341679,91886,RUB,Нет,КАМИК,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/362028,"<p>Нейтральная витрина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/362028""><b class=""b"">КАМИК 900х450х600(700)</b></a> используется на предприятиях общественного питания и торговли для демонстрации и хранения закусок, кондитерских изделий или вторых блюд, не требующих определенного температурного режима. Модель оснащена 2 уровнями для размещения, холодной подсветкой и бескаркасной конструкцией, позволяющей встраивать оборудование в любые поверхности. Витрина выполнена ​из пищевой нержавеющей стали AISI 430 и каленого стекла.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина стали: 1 мм</li>
<li>Высота видимой части: 600 мм</li>
<li>Температура подсветки: 6500 К</li>
<li>Объем: 0,28 м³</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",362028,,,,900 мм,450 мм,700 мм,,,,0,,96722,,,Россия,Россия,,закрытая,,2,,Да
https://cdn.entero.ru/mp@2x/db/8f/db8f22935b9d1243f905bbd3c1ab6deb.jpg,Витрина нейтральная КАМИК 1100х650х300(400) мм,1100*650*300(400),108370,RUB,Нет,КАМИК,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/338719,"<p>Нейтральная витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/338719"">КАМИК 1100х650х300(400) мм</a></b> предназначена для демонстрации и хранения закуски, кондитерских изделий или вторых блюда, не требующих определенного температурного режима на предприятиях общественного питания и торговли. Бескаркасная конструкция выполнена ​из пищевой нержавеющей стали AISI 430.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Каленое стекло толщиной 10 мм</li>
<li>Подсветка</li>
</ul>",338719,,,,1100 мм,650 мм,400 мм,,,,0,,114074,,,Россия,Россия,,закрытая,,1,,Да
https://cdn.entero.ru/mp@2x/a1/08/a108f653cd18bf2ef14553bfddf403ec.jpg;https://cdn.entero.ru/mp@2x/c0/5b/c05b5eea7e83a307edbb2a8570d740dd.jpg,Витрина холодильная встраиваемая КАМИК ВХ-341618,Витрина холодильная встраиваемая КАМИК ВХ-341618,195722,RUB,Нет,КАМИК,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/302604,"<p>Встраиваемая холодильная витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/302604"">КАМИК ВХ-341618</a></b> используется на предприятиях общественного питания и торговли для охлаждения, демонстрации и кратковременного хранения продуктов и готовых блюд. Витрина оснащена куполом и подсветкой. Корпус выполнен из нержавеющей стали AISI 430 толщиной 1 мм, столешница - из нержавеющей стали AISI 304 толщиной 1 мм, купол - из каленого стекла толщиной 10 мм. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота: 
<ul>
<li>Общая: 850 мм</li>
<li>Внешняя часть: 300 мм</li>
</ul>
</li>
<li>Количество уровней: 1</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",302604,от 6 до 9 °C,220 В,,900 мм,450 мм,850 мм,,,,0,,,,,,Россия,,закрытая,,,встроенный,
https://cdn.entero.ru/mp@2x/62/56/6256a08b2cda6f5c98044106f1079c1e.jpg,Витрина встраиваемая КАМИК ВХ-8275,Витрина встраиваемая КАМИК ВХ-8275,203273,RUB,Нет,КАМИК,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/102325,"<p>Встраиваемая витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/102325"">КАМИК ВХ-8275</a> </b>используется на предприятиях общественного питания и торговли для охлаждения, демонстрации и кратковременного хранения бутылок. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li><a href=""http://entero.ru/info/300"">Динамическое охлаждение</a></li>
<li>Автоматическая оттайка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество уровней: 2</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",102325,от 0 до 12 °C,220 В,0.18 кВт,820 мм,750 мм,1050 мм,,,,0,,211743,,55 кг,,Россия,0.36 л,открытая,,2,встроенный,
https://cdn.entero.ru/mp@2x/72/0c/720cf3bfe40d6fec9c23b986a0d8dc8f.jpg;https://cdn.entero.ru/mp@2x/04/51/0451a7bfd191e87fc238c43a65f143f3.jpg,Витрина холодильная Finist GALA ВХВтк-1,Витрина холодильная Finist GALA ВХВтк-1,205605,RUB,Нет,Finist,Профоборудование,Холодильное,Витрины встраиваемые,https://entero.ru/item/320474,"<p>Комбинированная встраиваемая холодильная витрина <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/320474"">Finist GALA ВХВтк-1</a></b> предназначена для кратковременного хранения и предпродажной демонстрации охлажденных готовых блюд и напитков на предприятиях общественного питания и торговли. Промежуточное стекло позволяет хранить различные товарные группы независимо друг от друга. Корпус выполнен из высококачественной нержавеющей стали, купол - из стекла.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Микропроцессорный блок управления</li>
<li>Компрессор Aspera, ACC, Electrolux, l'unite hermetique</li>
<li>Автоматическая оттайка испарителя</li>
<li>Цельнозаливной корпус</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Высота купола: 260 мм</li>
<li>Размеры выреза в столешнице: 950х600 мм</li>
</ul>",320474,от +5 до +10 °C,220 В,0.5 кВт,1100 мм,650 мм,860 мм,,,,0,https://entero.ru/manuals/384813/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Finist%20GALA%20%D0%92%D0%A5%D0%92%D1%82%D0%BA-1.pdf;https://entero.ru/manuals/406089/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20Finist%20GALA%20%D0%92%D0%A5%D0%92%D1%82%D0%BA-1.pdf;https://entero.ru/manuals/519317/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,,Россия,Россия,,закрытая,динамическое,,встроенный,
