Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Производительность,Назначение,Вес (с упаковкой),Дозировка сыпучих веществ,Ширина пленки,С дозатором,Тип дозатора,Объем упаковки жидкостей,Толщина пленки,Автоматический счетчик
https://cdn.entero.ru/mp@2x/b5/f5/b5f58e4433c08638eb9dda36a2748137.jpg,Автомат фасовочно-упаковочный МАГИКОН DXDH4,00000000868,1370477,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/186349,"<p>Фасовочно-упаковочный автомат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/186349""><b class=""b"">МАГИКОН DXDH4 </b></a>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для фасовки многокомпонентных смесей в трех- или четырехшовные пакеты. Модель оснащена дозаторами, датчиком фотометки и счетчиком пакетов. Корпус выполнен из нержавеющей стали. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Электронный блок контроля и самонастройки пакета по фотометке и длине протяжки </li>
<li>Термодата в шве пакета</li>
<li>Устройство надреза</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер пакета:
<ul>
<li>Длина: от 50 до 150 мм </li>
<li>Ширина: от 40 до 120 мм </li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Дополнительные дозаторы</li>
<li>Термопринтер даты</li>
<li>Устройство «европросечки»</li>
<li>Перфорация между пакетами</li>
<li>Устройство надреза</li>
<li>Специальный рисунок швов </li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",186349,380 В,,,,,,,,0,,1427580,,,,Китай,от 30 до 50 шт/мин.,для сыпучих веществ,,,,Да,объемный,,,Да
https://cdn.entero.ru/mp@2x/91/9f/919f520ce896bf8b071e8db4d27a0769.jpg,Автомат фасовочно-упаковочный МАГИКОН MAG-420GPE,00000001877,1404999,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/185351,"<p>Автоматическая вертикальная упаковочная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185351""><b class=""b"">МАГИКОН MAG-420GPE </b></a>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для упаковки любой продукции в зависимости от установленного дозатора в пакет с подбоем и еврослотом, а так же наполняет его газом. Модель оснащена сенсорным экраном и высокоточным фотодатчиком. Корпус и дозатор выполнены из нержавеющей стали. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Подходит для комплектации с мультиголовочным весовым дозатором / полуавтоматической установкой для загрузки сырья / шнековым дозатором для порошковой продукции / объёмным дозатором / жидкостным наполняющим дозатором</li>
<li>PLC контроллер управления</li>
<li>Европросечка</li>
<li>Фунция подбой </li>
<li>Инертный газ </li>
<li>Сервоприводная система размотки пленки</li>
<li>Удобный и понятный интерфейс </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Макс. диаметр пленки: 350 мм </li>
<li>Размер пакета:
<ul>
<li>Минимальный: 60х80 мм</li>
<li>Максимальный: 300х200 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты</li>
<li>Дата в шве</li>
</ul>",185351,380 В,2.2 кВт,1320 мм,920 мм,1392 мм,,,,0,,,,450 кг,,Китай,70 шт/мин.,для сыпучих веществ,,,1320 мм,Да,,от 1000 до 2000 мл,,
https://cdn.entero.ru/mp@2x/08/7c/087c2b90cf8c9eb280d4d0276632be3b.jpg,Автомат упаковочный МАГИКОН DP-320,00000001581,1410997,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/185236,"<p>Вертикальный упаковочный автомат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185236"">МАГИКОН DP-320</a> </b>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для формирования трехшовной упаковки для пищевых и не пищевых сыпучих, порошкообразных, гранулированных, пылящих и слеживающихся продуктов в любые термо-свариваемые пленки с печатью или в рулонах. Модель оснащена электронным датчиком фотометки и PLC-панелью управления. </p>

<p><b>Особенности: </b></p>

<ul>
<li>​Аппараты подключают к дозирующему оборудованию или подающим транспортерам и конвейерам, таким как: 
<ul>
<li>Объемный дозатор</li>
<li>Шнековый дозатор</li>
<li>Мультиголовка с весовым дозатором</li>
</ul>
</li>
<li>Функция самодиагностики</li>
<li>Вывод информации о состоянии машины на экран</li>
<li>Панель управления имеет возможность программирования</li>
<li>Память на 10 программ</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер пакета:
<ul>
<li>Минимальный: 80х50 мм</li>
<li>Максимальный: 240х180 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты</li>
<li>Европросечка </li>
<li>Дата в шве</li>
<li>Функция подбой </li>
<li>Инертный газ </li>
</ul>",185236,220 В,2 кВт,1185 мм,935 мм,1245 мм,,,,0,,1517201,,550 кг,,Китай,70 шт/мин.,для сыпучих веществ,,,,Да,,,,
https://cdn.entero.ru/mp@2x/a6/77/a67758ba14cbc169b75e7a9d41b0c4a8.jpg,Автомат фасовочно-упаковочный МАГИКОН MAG-520,00000001883,1430224,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/185352,"<p>Автоматическая вертикальная упаковочная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185352""><b class=""b"">МАГИКОН MAG-520 </b></a>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для упаковки любой продукции в зависимости от установленного дозатора. Модель оснащена сенсорным экраном и высокоточным фотодатчиком. Конструкция выполнена из нержавеющей стали. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность использования совместно с:
<ul>
<li>Мультиголовочным весовым дозатором</li>
<li>Полуавтоматической установкой для загрузки сырья</li>
<li>Шнековым дозатором для порошковой продукции</li>
<li>Объёмным дозатором</li>
<li>Жидкостным наполняющим дозатором</li>
</ul>
</li>
<li>PLC контроллер управления</li>
<li>Сервоприводная система размотки пленки</li>
<li>Удобный и понятный интерфейс </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер формируемого пакета:
<ul>
<li>Минимальный: 80х150 мм</li>
<li>Максимальный: 400х250 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты </li>
<li>Европросечка </li>
<li>Дата в шве</li>
<li>Инертный газ</li>
<li>Фунция подбой </li>
</ul>",185352,380 В,2.2 кВт,1670 мм,1290 мм,1830 мм,,,,0,,1537875,,550 кг,,Китай,от 5 до 60 шт/мин.,для сыпучих веществ,,,1670 мм,Да,,от 1000 до 3000 мл,,
https://cdn.entero.ru/mp@2x/89/43/89432a99b1301fd105e355f6e5ffc540.jpg,Автомат фасовочно-упаковочный МАГИКОН DXDF-140Е-S,00000001097,1434173,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/186296,"<p>Фасовочно-упаковочный автомат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.uz/item/186296""><b class=""b"">МАГИКОН DXDF-140Е-S </b></a>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для фасовки таких продуктов как сухое молоко, сухие напитки, яичный порошок, кофейный порошок, а также фармацевтических и других непищевых смесей в трех или четырехшовные плоские пакеты. Модель оснащена шнековым дозатором, датчиком фотометки и счетчиком пакетов. Корпус выполнен из нержавеющей стали. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Электронный блок контроля и самонастройки пакета по фотометке и длине протяжки</li>
<li>Термодата в шве </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Пределы дозировки: от 4 до 400 мл</li>
<li>Размеры упаковки: 
<ul>
<li>Длина: от 50 до 190 мм </li>
<li>Ширина: от 50 до 140 мм </li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты</li>
<li>Европросечка</li>
<li>Устройство надреза </li>
<li>Перфорация между пакетами</li>
</ul>",186296,380 В,1.54 кВт,995 мм,800 мм,1975 мм,,,,0,,1493930,,270 кг,,Китай,от 30 до 50 шт/мин.,"для сыпучих веществ, для жидкостей",,,,Да,,,от 30 до 120 мкм,Да
https://cdn.entero.ru/mp@2x/5f/b0/5fb06af804a9c48d3b9584aa8d19dd52.jpg,Автомат фасовочно-упаковочный МАГИКОН DXDL-140E-S,00000001231,1451920,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/186366,"<p>Фасовочно-упаковочный автомат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/186366""><b class=""b"">МАГИКОН DXDL-140E-S </b></a>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли ддля фасовки гелеобразных и жидких продуктов, таких как мед, шампунь, гель, кетчуп, майонез в любые термосвариваемые пленки с формированием плоского четырехшовного пакета. Модель оснащена поршневым дозатором, датчиком фотометки и счетчиком пакетов. Корпус выполнен из нержавеющей стали. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Электронный блок контроля и самонастройки пакета по фотометке и длине протяжки</li>
<li>Термодата в шве </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Пределы дозировки: от 1 до 100 мл</li>
<li>Размеры упаковки: 
<ul>
<li>Длина: от 50 до 205 мм </li>
<li>Ширина: от 40 до 150 мм </li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты</li>
<li>Европросечка</li>
<li>Устройство надреза </li>
<li>Перфорация между пакетами</li>
</ul>",186366,380 В,1.54 кВт,995 мм,800 мм,1975 мм,,,,0,,1578174,,270 кг,,Китай,от 28 до 50 шт/мин.,для сыпучих веществ,,,,Да,объемный,,,Да
https://cdn.entero.ru/mp@2x/7b/f4/7bf41dafac5e15041d9fee3e8350a78f.jpg,Автомат упаковочный МАГИКОН DP-420,00000000078,1577625,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/185237,"<p>Вертикальный упаковочный автомат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185237"">МАГИКОН DP-420</a> </b>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для формирования трехшовной упаковки для сыпучих, порошкообразных, гранулированных, пылящих и слеживающихся товаров в любые термо-свариваемые пленки с печатью или в рулонах. Модель оснащена электронным датчиком фотометки и PLC-панелью управления. </p>

<p><b>Особенности: </b></p>

<ul>
<li>​Аппараты подключают к дозирующему оборудованию или подающим транспортерам и конвейерам, таким как: 
<ul>
<li>Объемный дозатор</li>
<li>Шнековый дозатор</li>
<li>Мультиголовка с весовым дозатором</li>
</ul>
</li>
<li>Функция самодиагностики</li>
<li>Вывод информации о состоянии машины на экран</li>
<li>Панель управления имеет возможность программирования</li>
<li>Память на 10 программ</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер пакета:
<ul>
<li>Минимальный: 80х50 мм</li>
<li>Максимальный: 300х200 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты</li>
<li>Европросечка </li>
<li>Дата в шве</li>
<li>Функция подбой </li>
<li>Инертный газ </li>
</ul>",185237,220 В,2.75 кВт,1440 мм,970 мм,1720 мм,,,,0,,1643359,,650 кг,,Китай,70 шт/мин.,для сыпучих веществ,,,,Да,,,,
https://cdn.entero.ru/mp@2x/5c/a3/5ca3e66ee27cbfdb8ec3706ee75fe9af.jpg,Фасовочно-упаковочная машина Hualian DXDC-18 для чая,Фасовочно-упаковочная машина Hualian DXDC-18 для чая,1630608,RUB,Нет,Hualian,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/289679,"<p>Фасовочно-упаковочная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/289679""><b class=""b"">Hualian DXDC-18 </b></a>используется на предприятиях пищевой промышленности для упаковки чая, травяных сборов и аналогичных сыпучих продуктов в фильтр-пакеты. Модель оснащена объемным роторным дозатором порций, продольным и поперечным запаивающими роликами, воронкообразной загрузочной чашей, рулонодержателем с рейлинговыми направляющими и электромеханической панелью управления с 5 электронными контроллерами со светодиодными цифровыми дисплеями, а также большим информативным цветным дисплеем. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Полностью автоматитизированный фасовочно-упаковочный цикл: формирование пакета, дозирование продукта, 3-шовная запайка и обрезание или перфорированный прорез пакета</li>
<li>Функция крепления нитм</li>
<li>Функция крепления ярлыка к нити</li>
<li>Функция упаковки фильтр-пакетов во внешние пакеты с последующей запайкой</li>
<li>Регулировка температуры запайки </li>
<li>Регулировка скорости конвейера </li>
<li>Счетчик готовой продукции с цифровой индикацией количества</li>
<li>Выключатель двигателя поворотного типа</li>
<li>Светодиодные индикаторы питания, активации двигателя и нагрева</li>
<li>Кнопка аварийной остановки</li>
<li>Поворотные колеса для удобства транспортировки</li>
<li>Материалы:
<ul>
<li>Фильтр-пакеты: термосвариваемая фильтр-бумага</li>
<li>Внешние пакеты: термосвариваемые бумага, полимеры, композитные и многослойные</li>
<li>Нить: хлопчатобумажное волокно и аналоги</li>
</ul>
</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон объема дозирования порций: от 1,8 до 8 мл</li>
<li>Габариты пакетов:
<ul>
<li>Внешний: 85х80 мм</li>
<li>Внутренний: 50х62,5 мм</li>
<li>Габариты ярлыка: 25х25 мм</li>
</ul>
</li>
<li>Максимальная длина нити: 160 мм</li>
</ul>",289679,220 В,3.7 кВт,900 мм,700 мм,1700 мм,,,,0,,,,500 кг,Китай,Китай,от 40 до 60 шт/мин.,для сыпучих веществ,,,,Да,,,,
https://cdn.entero.ru/mp@2x/09/96/09968763e5ad0ef01ecac612e6d6b794.jpg,Автомат фасовочно-упаковочный МАГИКОН MAG-520PE,00000001878,1747682,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/185356,"<p>Автоматическая вертикальная упаковочная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185356""><b class=""b"">МАГИКОН MAG-520PE </b></a>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для упаковки любой продукции в зависимости от установленного дозатора в пакет с подбоем и еврослотом. Модель оснащена сенсорным экраном и высокоточным фотодатчиком. Конструкция выполнена из нержавеющей стали. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность использования совместно с:
<ul>
<li>Мультиголовочным весовым дозатором</li>
<li>Полуавтоматической установкой для загрузки сырья</li>
<li>Шнековым дозатором для порошковой продукции</li>
<li>Объёмным дозатором</li>
<li>Жидкостным наполняющим дозатором</li>
</ul>
</li>
<li>PLC контроллер управления</li>
<li>Функция подбой </li>
<li>Европросечка </li>
<li>Сервоприводная система размотки пленки</li>
<li>Удобный и понятный интерфейс </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер формируемого пакета:
<ul>
<li>Минимальный: 80х150 мм</li>
<li>Максимальный: 400х250 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты </li>
<li>Дата в шве</li>
<li>Инертный газ</li>
</ul>",185356,380 В,2.2 кВт,1670 мм,1290 мм,1830 мм,,,,0,,1820502,,550 кг,,Китай,от 5 до 60 шт/мин.,для сыпучих веществ,,,1670 мм,Да,,от 1000 до 3000 мл,,
https://cdn.entero.ru/mp@2x/05/aa/05aa8bd4392450163d528753b99f2187.jpg,Автомат фасовочно-упаковочный МАГИКОН MAG-520TP,00000001880,2034679,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/185361,"<p>Автоматическая вертикальная упаковочная машина <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185361""><b class=""b"">МАГИКОН MAG-520TP </b></a>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для упаковки любой продукции в зависимости от установленного дозатора в пакет с проваренными гранями. Модель оснащена сенсорным экраном и высокоточным фотодатчиком. Конструкция выполнена из нержавеющей стали. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность использования совместно с:
<ul>
<li>Мультиголовочным весовым дозатором</li>
<li>Полуавтоматической установкой для загрузки сырья</li>
<li>Шнековым дозатором для порошковой продукции</li>
<li>Объёмным дозатором</li>
<li>Жидкостным наполняющим дозатором</li>
</ul>
</li>
<li>PLC контроллер управления</li>
<li>Функция подбой </li>
<li>Сервоприводная система размотки пленки</li>
<li>Удобный и понятный интерфейс </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширина:
<ul>
<li>Пакета: 160 мм</li>
<li>Боковой складки: от 40 до 100 мм</li>
<li>Запаиваемой грани: от 5 до 10 мм</li>
</ul>
</li>
<li>Размер формируемого пакета:
<ul>
<li>Минимальный: 80х150 мм</li>
<li>Максимальный: 400х250 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты </li>
<li>Дата в шве</li>
<li>Европросечка </li>
<li>Инертный газ </li>
</ul>",185361,220 В,2.2 кВт,1870 мм,1510 мм,1804 мм,,,,0,,2211608,,550 кг,,Китай,50 шт/мин.,для сыпучих веществ,,,1870 мм,Да,,от 1000 до 3000 мл,,
https://cdn.entero.ru/mp@2x/96/a1/96a1e9ce9219dc0ff372a51679ee3be3.jpg,Автомат упаковочный МАГИКОН DP-520,00000000096,2141767,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/185238,"<p>Вертикальный упаковочный автомат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185238"">МАГИКОН DP-520</a> </b>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для формирования трехшовной упаковки для сыпучих, порошкообразных, гранулированных, пылящих и слеживающихся товаров в любые термо-свариваемые пленки с печатью или в рулонах. Модель оснащена электронным датчиком фотометки и PLC-панелью управления. </p>

<p><b>Особенности: </b></p>

<ul>
<li>​Аппараты подключают к дозирующему оборудованию или подающим транспортерам и конвейерам, таким как: 
<ul>
<li>Объемный дозатор</li>
<li>Шнековый дозатор</li>
<li>Мультиголовка с весовым дозатором</li>
</ul>
</li>
<li>Функция самодиагностики</li>
<li>Вывод информации о состоянии машины на экран</li>
<li>Панель управления имеет возможность программирования</li>
<li>Память на 10 программ</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер пакета:
<ul>
<li>Минимальный: 80х50 мм</li>
<li>Максимальный: 350х250 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты</li>
<li>Европросечка </li>
<li>Дата в шве</li>
<li>Функция подбой </li>
<li>Инертный газ </li>
</ul>",185238,220 В,4 кВт,1430 мм,1200 мм,1500 мм,,,,0,,2328008,,800 кг,,Китай,,для сыпучих веществ,,,,Да,,,,
https://cdn.entero.ru/mp@2x/6b/3e/6b3e720f03a3b88e9793d179549363e2.jpg,Автомат фасовочно-упаковочный МАГИКОН 300AVFL,MAGIKON-300AVFL / 00-00000445,2412826,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/186412,"<p>Фасовочно-упаковочный автомат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/186412""><b class=""b"">МАГИКОН 300AVFL </b></a>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для упаковки косметических средств - шампуней, кремов, бальзамов; пищевых продуктов - соевого соуса, заправки для салатов, кетчупа; лекарственных препаратов, а также некоторых видов химической продукции. Модель оснащена PLS контролером и жидкостным поршневым дозатором. Корпус выполнен из нержавеющей стали. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Возможность производить фигурные пакеты различной кофигурации по техническому заданию</li>
<li>Форма пакета ограничена только особенностями фасуемого продукта</li>
<li>В автоматическом режиме происходит дозирование продукта, формирование пакета, вырубка по форме, отведение излишков пленки после вырубки и выход готовых пакетов</li>
<li>Система антиразбрызгивания, что предотвращает попадание капель жидкости в шов </li>
<li>Дозатор может быть оснащен функцией перемешивания и подогрева </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Пределы регулирования доз: от 10 до 50 мл </li>
<li>Давление воздуха: 0,6 мПа</li>
<li>Размер пакета:
<ul>
<li>Длина: от 30 до 150 мм</li>
<li>Ширина: от 30 до 170 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты </li>
<li>Европросечка</li>
<li>Дата в шве</li>
</ul>",186412,220 В,2.5 кВт,1020 мм,880 мм,2165 мм,,,,0,,,,450 кг,,Китай,от 20 до 50 шт/мин.,для сыпучих веществ,,,,Да,поршневой,,,
https://cdn.entero.ru/mp@2x/ad/b2/adb2b68090cdf2a445dedaf416e9bc74.jpg,Автомат фасовочно-упаковочный МАГИКОН BDP-420,00000000830,2727226,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/185233,"<p>Вертикальный упаковочный автомат <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185233"">МАГИКОН BDP-420</a> </b>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для формирования пакета с проваркой граней, для пищевых и не пищевых сыпучих, порошкообразных, гранулированных, пылящих и слеживающихся продуктов в любые термо-свариваемые пленки с печатью или в рулонах. Модель оснащена электронным датчиком фотометки и PLC-панелью управления. </p>

<p><b>Особенности: </b></p>

<ul>
<li>​Аппараты подключают к дозирующему оборудованию или подающим транспортерам и конвейерам, таким как: 
<ul>
<li>Объемный дозатор</li>
<li>Шнековый дозатор</li>
<li>Мультиголовка с весовым дозатором</li>
</ul>
</li>
<li>Функция самодиагностики</li>
<li>Вывод информации о состоянии машины на экран</li>
<li>Панель управления имеет возможность программирования</li>
<li>Память на 10 программ</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер пакета:
<ul>
<li>Минимальный: 80х80 мм</li>
<li>Максимальный: 280х134 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты</li>
<li>Европросечка </li>
<li>Дата в шве</li>
<li>Функция подбой </li>
<li>Инертный газ </li>
</ul>",185233,220 В,2.75 кВт,1440 мм,970 мм,1720 мм,,,,0,,,,650 кг,,Китай,40 шт/мин.,для сыпучих веществ,,,,,,,,
https://cdn.entero.ru/mp@2x/32/5f/325f1ca1655af40ff216968f5083c0b2.jpg,Автомат упаковочный МАГИКОН DP-680,00000001583,3148419,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/185334,"<p>Вертикальный упаковочный автомат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/185334""><b class=""b"">МАГИКОН DP-680 </b></a>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для формирования трехшовной упаковки для сыпучих, порошкообразных, гранулированных, пылящих и слеживающихся товаров в любые термо-свариваемые пленки с печатью или в рулонах. Модель оснащена электронным датчиком фотометки и PLC-панелью управления. </p>

<p><b>Особенности: </b></p>

<ul>
<li>​Аппараты подключают к дозирующему оборудованию или подающим транспортерам и конвейерам, таким как: 
<ul>
<li>Объемный дозатор</li>
<li>Шнековый дозатор</li>
<li>Мультиголовка с весовым дозатором</li>
</ul>
</li>
<li>Функция самодиагностики</li>
<li>Вывод информации о состоянии машины на экран</li>
<li>Панель управления имеет возможность программирования</li>
<li>Память на 10 программ</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер пакета:
<ul>
<li>Минимальный: 100х100 мм</li>
<li>Максимальный: 450х330 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Термопринтер даты</li>
<li>Европросечка </li>
<li>Дата в шве</li>
<li>Функция подбой </li>
<li>Инертный газ </li>
</ul>",185334,220 В,3.6 кВт,1716 мм,1260 мм,1820 мм,,,,0,,3349382,,900 кг,,Китай,40 шт/мин.,для сыпучих веществ,,,,Да,,,,
https://cdn.entero.ru/mp@2x/d9/95/d9950f9ab26e1cd8efc94777497bbbca.jpg,Автомат фасовочно-упаковочный МАГИКОН DXDK-500S,00000001264,3306367,RUB,Нет,,Профоборудование,Фасовочно-упаковочное,Вертикальные упаковочные машины,https://entero.ru/item/187482,"<p>Фасовочно-упаковочный автомат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/187482""><b class=""b"">МАГИКОН DXDK-500S </b></a>используется на производственных площадках, предприятиях пищевой промышленности, общественного питания и торговли для фасовки практически любой пищевой и не пищевой продукции: жидких, сыпучих, пылящих и кусковых продуктов, а также запайки стоячих пакетов Doypack. Модель оснащена PLS панелью, формующей матрицей и датчиком фотометки. Детали, соприкасающиеся с продуктом, выполнены из нержавеющей стали. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Современная система автоматической диагностики неисправностей</li>
<li>Полная автоматизация производственного процесса</li>
<li>Надёжность и высокое качество эксплуатации оборудования</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Предел дозировки: от 100 до 500 мл </li>
<li>Давление воздуха: от 0,4 до 0,6 мПа </li>
<li>Размер пакета:
<ul>
<li>Минимальный: 100х150 мм</li>
<li>Максимальный: 150х200 мм</li>
</ul>
</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Дополнительная матрица «дой-пак»</li>
<li>Дополнительный набор стаканов</li>
<li>Термодатер (дата в шве)</li>
<li>Ленточный датер (дата на пакете)</li>
</ul>",187482,380 В,3.5 кВт,1000 мм,1600 мм,2500 мм,,,,0,,,,650 кг,,Китай,от 15 до 30 шт/мин.,"для сыпучих веществ, для жидкостей",,,1000 мм,Да,,,,
