Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Количество скоростей,Материал корпуса,Максимальная скорость вращения,Размер горловины,Защита от случайного включения
https://cdn.entero.ru/mp@2x/69/90/69905e838a962a5a86822ac74c700271.jpg;https://cdn.entero.ru/mp@2x/86/9f/869fe929cae1f96886e29a7df07763e6.jpg;https://cdn.entero.ru/mp@2x/90/67/90672883a4ac23a2427d92047316a4d6.jpg;https://cdn.entero.ru/mp@2x/8f/a0/8fa0da3a5c11088a3683c8d63586c050.jpg;https://cdn.entero.ru/mp@2x/e3/06/e30679a17ea32254796aef667a4a2f08.jpg;https://cdn.entero.ru/mp@2x/33/2f/332f342cd1686f9f8e109d69ddae5c73.jpg;https://cdn.entero.ru/mp@2x/54/86/548670769b5545cb450fe470d630b4a4.jpg;https://cdn.entero.ru/mp@2x/d4/c6/d4c6ecfab372b3765825f1e763a6248d.jpg;https://cdn.entero.ru/mp@2x/d1/83/d1833cd2331a916013451b40ae3ee123.jpg;https://cdn.entero.ru/mp@2x/1b/e2/1be2a6f37307993a9a4b3c86e44ada06.jpg,Соковыжималка CASO SJW 300,3509,15750,RUB,Нет,CASO,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/345606,"<p>Соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345606"">CASO SJW 300</a></b> предназначена для приготовления фруктового, овощного или травяного сока в частных домах, квартирах и офисах. Низкая скорость вращения обеспечивает бережное приготовление продукта и сохраняет натуральный вкус, ценные питательные вещества и витамины. Модель оснащена автоматическим смешиванием нескольких видов сока при закрытии ограничителя пролива. Ограничитель капель с двойным уплотнением гарантирует чистоту во время работы. Корпус выполнен из пластика.</p>

<p>В комплект поставки входят 2 контейнера для сока и мякоти, насадка получения для сока и сорбета и щетка для чистки.</p>

<p><b>Особенности:</b></p>

<ul>
<li>На 30% больше сока по сравнению с центробежными соковыжималками</li>
<li>Большое загрузочное отверстие для целых фруктов</li>
<li>Мощный тихий мотор для твердых и мягких фруктов</li>
<li>Быстрая очистка</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем контейнера:
<ul>
<li>Для сока: 700 мл</li>
<li>Для шнека: 700 мл</li>
</ul>
</li>
<li>Время непрерывной работы: до 15 мин.</li>
<li>Напряжение: от 220 до 240 В</li>
<li>Цвет корпуса: серебро, черный</li>
</ul>",345606,шнековая,220 В,0.3 кВт,210 мм,205 мм,425 мм,,Китай,,,0,https://entero.ru/manuals/422289/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20CASO%20SJW%20300.pdf,16406,3.2 кг,Германия,,пластик,60 об/мин.,75 мм,
https://cdn.entero.ru/mp@2x/5a/30/5a308f78134c53200e958bc423cc3025.jpg;https://cdn.entero.ru/mp@2x/49/80/498066245403a0011493aeff887cc896.jpg;https://cdn.entero.ru/mp@2x/10/45/1045564ab6baaa2d751006c3244adb14.jpg;https://cdn.entero.ru/mp@2x/2e/86/2e866e98d05824a1a13ae12b3ba056ae.jpg;https://cdn.entero.ru/mp@2x/4f/6a/4f6aad55a9d1a3c7233d831c4fb79d90.jpg;https://cdn.entero.ru/mp@2x/a1/73/a173ddad005666102d936eee7b42a350.jpg;https://cdn.entero.ru/mp@2x/d5/ad/d5ada2112324796bc9e597ad6c8e05a8.jpg;https://cdn.entero.ru/mp@2x/85/ca/85ca88cde763580dca45e15142e20e64.jpg;https://cdn.entero.ru/mp@2x/75/f4/75f434aae92f25328b0738d0113aa332.jpg;https://cdn.entero.ru/mp@2x/99/4d/994d29710859ba1e7d91729f903c4ece.jpg;https://cdn.entero.ru/mp@2x/07/16/0716d33c910e57157dafafcf6e89998c.jpg;https://cdn.entero.ru/mp@2x/b6/bb/b6bbc90a09f873fdea436fddf8f86bae.jpg;https://cdn.entero.ru/mp@2x/d4/6f/d46f26fe641dbe638158f330051b537c.jpg;https://cdn.entero.ru/mp@2x/24/8e/248e2913a4dd9d86a4a807b6bb07d879.jpg;https://cdn.entero.ru/mp@2x/23/4f/234f5f77fa29462fbc0270488a3ad3dd.jpg;https://cdn.entero.ru/mp@2x/27/be/27be57c69092658a40214335cf8cd654.jpg;https://cdn.entero.ru/mp@2x/bb/31/bb31e9ad52ec48c015024d51f86c4095.jpg,Соковыжималка для цитрусовых SMEG CJF01BLMEU черная матовая,CJF01BLMEU,22990,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/305996,"<p>Соковыжималка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/305996""><b class=""b"">SMEG CJF01BLMEU</b></a> предназначена для приготовления свежих соков из различных цитрусовых фруктов в гостиницах, офисах и домашних условиях. Модель оснащена кабелем питания с вилкой (Schuko). Литой корпус обтекаемой формы выполнен из алюминия с матовым покрытием черного цвета и накладными объемными серебристыми литерами логотипа, крышка и чаша для сока – из высокопрочного полимера Tritan Renew без содержания вредных компонентов, основание – из пластика с поверхностью цвета полированный хром, носик, фильтр и конус – из нержавеющей стали.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Универсальный выжимной конус</li>
<li>Сетчатый фильтр</li>
<li>Чаша для сока</li>
<li>Полусферическая крышка</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Ручной отжим</li>
<li>Вращение конуса против часовой стрелки</li>
<li>Автоматические запуск при нажатии на конус и остановка при подъеме продукта</li>
<li>Носик-дозатор в форме язычка с защитой от капель</li>
<li>Устойчивые нескользящие опоры</li>
<li>Быстрая сборка и демонтаж компонентов</li>
<li>Отсек в основании с держателем для компактной смотки кабеля</li>
<li>Легкость очистки съемных компонентов с возможностью мойки в посудомоечной машине</li>
<li>Простота эксплуатации и обслуживания</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Эргономичный винтажный дизайн коллекции в стиле 50-х годов</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Максимальная длительность непрерывной работы: 3 мин.</li>
<li>Длина кабеля питания: 1000 мм</li>
</ul>",305996,для цитрусовых,220 В,0.07 кВт,166 мм,166 мм,281 мм,3.7 кг,Италия,1,242x220x348 мм,0,https://entero.ru/manuals/369525/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20SMEG%20CJF01BLMEU.pdf;https://entero.ru/manuals/369526/%D0%A1%D0%BF%D0%B5%D1%86%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20SMEG%20CJF01BLMEU.pdf,,2.56 кг,Италия,1,алюминий,,,
https://cdn.entero.ru/mp@2x/84/af/84afba21dc57790e375d00b34b5243cf.jpg;https://cdn.entero.ru/mp@2x/d1/cd/d1cd00813c5bf141a59bfd5485be369b.jpg;https://cdn.entero.ru/mp@2x/2f/d0/2fd0278545753c6b288648bd5d8c7444.jpg;https://cdn.entero.ru/mp@2x/0a/a0/0aa01f54de821260d73bc8394f4febad.jpg;https://cdn.entero.ru/mp@2x/78/94/78942d00f109b7356f90b64856d838ce.jpg;https://cdn.entero.ru/mp@2x/7a/ae/7aaeec61e874c12c1c6cbccb242ccb35.jpg;https://cdn.entero.ru/mp@2x/69/3d/693dfecfba659d7c802801aa9bdcf924.jpg,Соковыжималка Taurus Easy Press 300,Соковыжималка Taurus Easy Press 300,6990,RUB,Нет,Taurus,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/251180,"<p>Cоковыжималка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/251180""><b class=""b"">Taurus Easy Press 300</b></a> предназначена для получения свежевыжатого сока апельсинов, лимонов и других цитрусовых в частных домах, квартирах, отелях и офисах. Модель оснащена профессиональным двигателем переменного тока и ножками-присосками. Корпус, фильтр и носик выполнены из нержавеющей стали, ручка рычага - резиновая, конусы - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 конуса для плодов разного размера</li>
<li>Фильтр с регулировкой степени пропуска мякоти</li>
<li>Система ""Капля-стоп""</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
</ul>

<p><b>Дополнительные карактеристики:</b></p>

<ul>
<li>Объем чаши: 0,65 л</li>
</ul>",251180,для цитрусовых,220 В,0.3 кВт,,,,,Китай,,,0,https://entero.ru/manuals/308327/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20Easy%20Press%20300.pdf,,,Испания,,нерж. сталь,,,
https://cdn.entero.ru/mp@2x/29/62/2962109a7b80fe232508e84f10d7f0c5.jpg;https://cdn.entero.ru/mp@2x/64/f8/64f802d617ff53d2614e4858e3d27c34.jpg;https://cdn.entero.ru/mp@2x/83/d6/83d686ba553c8478453fec136e2f2de4.jpg;https://cdn.entero.ru/mp@2x/4e/01/4e01ae6c37bdfd0625a7d21a3c6ed49e.jpg;https://cdn.entero.ru/mp@2x/4a/bc/4abca003e002d5c4652582c4751e07e7.jpg,Соковыжималка Princess 201852,Соковыжималка Princess 201852,8700,RUB,Нет,,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/172567,"<p>Cоковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/172567"">Princess 201852</a></b> предназначена для получения свежевыжатого сока апельсинов, лимонов и других цитрусовых в частных домах, квартирах, отелях и офисах. Модель оснащена удобным рычагом, тихим двигателем и нескользящими ножками. <span style=""font-size: 12px;"">Корпус и фильтр выполнены из нержавеющей стали, конус - из пластика.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматический старт</li>
<li>Универсальный конус для всех видов цитрусовых</li>
<li>Система Капля-стоп</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
</ul>",172567,для цитрусовых,220 В,0.16 кВт,,,,,Нидерланды,,,0,https://entero.ru/manuals/199034/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Princess%20201852%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,,,нерж. сталь,,,
https://cdn.entero.ru/mp@2x/0e/fb/0efbee91a16e7f0039280e3b7c18b0e1.jpg;https://cdn.entero.ru/mp@2x/ce/07/ce071326580b5e22735e8b6ef90a5469.jpg;https://cdn.entero.ru/mp@2x/fe/a4/fea429a989cf99316ab68a1e2d506f66.jpg;https://cdn.entero.ru/mp@2x/69/f7/69f7c8483ceb5872c17eafddd60db450.jpg;https://cdn.entero.ru/mp@2x/73/c1/73c1b0720d959e8b68ed533aaa347ad3.jpg,Соковыжималка Princess 201853,Соковыжималка Princess 201853,9000,RUB,Нет,,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/172574,"<p>Cоковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/172574"">Princess 201853</a></b> предназначена для получения свежевыжатого сока апельсинов, лимонов и других цитрусовых в частных домах, квартирах, отелях и офисах. Модель оснащена удобным рычагом, тихим двигателем и ножками с присосками. <span style=""font-size: 12px;"">Корпус выполнен из матовой черной стали, рычаг - из литого алюминия, фильтр - из нержавеющей стали, конус - из пластика.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Универсальный конус для всех видов цитрусовых</li>
<li>Система Капля-стоп</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
</ul>",172574,для цитрусовых,220 В,0.16 кВт,190 мм,250 мм,260 мм,,Нидерланды,,,0,https://entero.ru/manuals/199048/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Princess%20201853%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,,,металл,,,
https://cdn.entero.ru/mp@2x/4d/bc/4dbc3d686573a1f4b4a6c81c7fa0e308.jpg;https://cdn.entero.ru/mp@2x/08/cc/08cc6472c2979b8ceeb1b20b85db0138.jpg;https://cdn.entero.ru/mp@2x/01/cc/01cc8100caa1c004f4ec8d3898912acf.jpg;https://cdn.entero.ru/mp@2x/d5/0f/d50fad8bb44681a3a97c29172d78f5f0.jpg;https://cdn.entero.ru/mp@2x/81/43/8143aaad6d92d1056106fc5bbbee0ea4.jpg;https://cdn.entero.ru/mp@2x/9c/05/9c0554691b48defd03fc0385a34a1d23.jpg,Соковыжималка Black+Decker BXCJ350E,Соковыжималка Black+Decker BXCJ350E,9135,RUB,Нет,,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/252221,"<p>Соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/252221"">Black+Decker BXCJ350E</a></b> предназначена для получения свежевыжатого сока апельсинов, лимонов и других цитрусовых в частных домах, квартирах, отелях и офисах. Модель оснащена прорезиненными нескользящими ножками. Корпус выполнен из нержавеющей стали с покрытием. защищающим от отпечатков пальцев, рычаг - алюминиевый, фильтр - из нержавеющей стали, конусы - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 конуса для плодов разного размера</li>
<li>Система ""Капля-стоп""</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
</ul>",252221,для цитрусовых,220 В,0.35 кВт,,,,,Китай,,,0,https://entero.ru/manuals/309514/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Black+Decker%20BXCJ350E.pdf,12514,,США,,нерж. сталь,,,
https://cdn.entero.ru/mp@2x/63/73/6373defd6f63d4792fe20b715f9f51ed.jpg;https://cdn.entero.ru/mp@2x/b6/7e/b67e918c172e945c04e03afd8248b9c1.jpg;https://cdn.entero.ru/mp@2x/8b/71/8b711334f54357e5fc965dc53af6738f.jpg;https://cdn.entero.ru/mp@2x/1a/ba/1ababbf6c93b11e38f28215979cb129d.jpg;https://cdn.entero.ru/mp@2x/b1/ef/b1ef04f0e0ba0bac83be855448c5531b.jpg;https://cdn.entero.ru/mp@2x/5e/09/5e09fc08e5566c57ebaf657d322e0d1d.jpg;https://cdn.entero.ru/mp@2x/ae/4c/ae4cd42fa7c3425552267d4692fe8bba.jpg,Соковыжималка Black+Decker BXJE600E,Соковыжималка Black+Decker BXJE600E,10197,RUB,Нет,,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/283597,"<p>Универсальная соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283597"">Black+Decker BXJE600E</a></b> предназначена для приготовления свежих соков из различных овощей и фруктов в гостиницах, офисах, а также домашних условиях. Модель оснащена кабелем питания с вилкой, электромеханическим управлением и съемными компонентами: крышкой с загрузочной горловиной, толкателем, сепаратной чашей, фильтром, резервуарами для сока и отходов. Корпус выполнен из нержавеющей стали c защитой поверхности от отпечатков пальцев, фильтр – из нержавеющей стали, съемные компоненты – из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Выбор скорости с помощью поворотного переключателя</li>
<li>Автоматический сброс мякоти</li>
<li>Широкая горловина</li>
<li>Складная рукоятка-фиксатор</li>
<li>Прозрачные крышка и резервуар для сока для визуального контроля процесса</li>
<li>Быстрые сборка и демонтаж </li>
<li>Устойчивая нескользящая база</li>
<li>Легкость очистки и возможность мойки в посудомоечной машине съемных компонентов </li>
<li>Эргономичный дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем резервуара для сока: 0,5 л</li>
<li>Объем резервуара для отходов: 1,2 л</li>
</ul>",283597,центробежная,220 В,0.6 кВт,,,,,Китай,,,0,https://entero.ru/manuals/350520/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Black+Decker%20BXJE600E.pdf,10848,,США,2,"нерж. сталь, пластик",,62 мм,
https://cdn.entero.ru/mp@2x/a7/dd/a7dd48b57c46a44ced8893c5b58a2436.jpg;https://cdn.entero.ru/mp@2x/e2/d5/e2d5e131e411abf1abe05545b02b99cb.jpg;https://cdn.entero.ru/mp@2x/c0/5a/c05ac9e06ef66c1ef4df682ecb775315.jpg;https://cdn.entero.ru/mp@2x/89/66/8966207ce47cc13c0c0e858513ec6ff2.jpg;https://cdn.entero.ru/mp@2x/b6/da/b6daf1fcbd65f15c9fece8ce6a8e6092.jpg,Соковыжималка Princess 201860,Соковыжималка Princess 201860,10900,RUB,Нет,,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/188573,"<p>Cоковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/188573"">Princess 201860</a></b> предназначена для получения свежевыжатого сока апельсинов, лимонов и других цитрусовых в частных домах, квартирах, отелях и офисах. Модель оснащена удобным рычагом и нескользящими ножками. <span style=""font-size: 12px;"">Корпус, конус пресса и фильтр выполнены из нержавеющей стали.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Универсальный конус для всех видов цитрусовых</li>
<li>Система Капля-стоп</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
</ul>",188573,для цитрусовых,220 В,0.3 кВт,,,,,Нидерланды,,,0,https://entero.ru/manuals/219430/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Princess%20201860.pdf,11720,,,,нерж. сталь,,,
https://cdn.entero.ru/mp@2x/c9/56/c956e3a3fbf5967d69a086fd42c0372e.jpg;https://cdn.entero.ru/mp@2x/b4/93/b493a9e701aebbd02f2698bcb7ae500d.jpg;https://cdn.entero.ru/mp@2x/9d/b8/9db894de40d28fb5c8a47ca7558cd9e3.jpg;https://cdn.entero.ru/mp@2x/3e/87/3e877088f06415b6297ced1e7ba42d48.jpg;https://cdn.entero.ru/mp@2x/c1/b8/c1b8c1a56430310313d058ed006161d2.jpg,Соковыжималка Princess 202045,Соковыжималка Princess 202045,17400,RUB,Нет,,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/172583,"<p>Cоковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/172583"">Princess 202045</a></b> предназначена для получения свежевыжатого сока из различных овощей, фруктов и трав в частных домах, квартирах, отелях и офисах. Модель оснащена 2 чашами для сока и жмыха, вертикальным коническим шпинделем и ситом. <span style=""font-size: 12px;"">Корпус и чаши выполнены из пластика, сито - из нержавеющей стали.</span></p>

<p><span style=""font-size: 12px;"">В комплект поставки входит щетка для очистки.</span></p>

<p><b>Особенности:</b></p>

<ul>
<li>Функция реверса</li>
<li>Система Капля-стоп</li>
<li>Широкая горловина для добавления овощей и фруктов целиком</li>
<li>Низкая скорость вращения для извлечения максимального количества сока</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
<li>Защита от перегрева</li>
<li>Нескользящие ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем чаши:
<ul>
<li>Для сока: 0,9 л</li>
<li>Для жмыха: 0,9 л</li>
</ul>
</li>
<li>Диаметр горловины: 75 мм</li>
</ul>",172583,шнековая,220 В,0.2 кВт,,,,,Нидерланды,,,0,https://entero.ru/manuals/199064/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Princess%20202045%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,18710,,,,пластик,от 45 до 60 об/мин.,,
https://cdn.entero.ru/mp@2x/6a/82/6a82919b267caea7f76b44e84347e91e.jpg;https://cdn.entero.ru/mp@2x/e9/08/e908a39b8fdd9651c93c7f1df0e0826a.jpg;https://cdn.entero.ru/mp@2x/21/9a/219a3cd923b07d99a17dc141dcb0acd6.jpg;https://cdn.entero.ru/mp@2x/0f/54/0f54200f4e1bfbfe7d0bb74645860a34.jpg,Соковыжималка Black+Decker BXJE200E,Соковыжималка Black+Decker BXJE200E,18123,RUB,Нет,,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/252219,"<p>Шнековая соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/252219"">Black+Decker BXJE200E</a></b> предназначена для получения свежевыжатого сока из овощей и фруктов в частных домах, квартирах, отелях и офисах. Модель оснащена толкателем продуктов и двумя контейнерами - для сбора сока и сбора отходов. Корпус выполнен из пластика и нержавеющей стали с покрытием, защищающим от отпечатков пальцев, фильтр - из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Функция реверса</li>
<li>Противокапельная система</li>
<li>Прорезиненные нескользящие ножки</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем контейнеров:
<ul>
<li>Для сока: 0,6 л</li>
<li>Для отходов: 0,6 л</li>
</ul>
</li>
</ul>",252219,шнековая,220 В,0.2 кВт,,,,,Китай,,,0,https://entero.ru/manuals/309512/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Black+Decker%20BXJE200E.pdf,19699,,США,,"нерж. сталь, пластик",,80 мм,
https://cdn.entero.ru/mp@2x/21/b0/21b04af663d9794471ff1f044e641c17.jpg;https://cdn.entero.ru/mp@2x/94/38/94381a64974ea27a81277f202164d783.jpg;https://cdn.entero.ru/mp@2x/43/54/4354abfef72faed6faeb9c86408fa6a3.jpg,Соковыжималка Rommelsbacher ES 850/E,Соковыжималка Rommelsbacher ES 850/E,20519,RUB,Нет,Rommelsbacher,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/245221,"<p>Соковыжималка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/245221""><b class=""b"">Rommelsbacher ES 850/E</b></a> предназначена для приготовления натурального сока из различных видов фруктов и овощей на предприятиях общественного питания и торговли. Модель оснащена панелью управления с поворотным регулятором и четким ЖК-дисплеем отображающим скорость и температуру двигателя, теркой с мелким ситом, крышкой с отверстием для пополнения, толкателем и 4 нескользящими резиновыми ножками. Корпус выполнен из матовой нержавеющей стали, терка - из нержавеющей стали.</p>

<p>В комплект поставки входят контейнер для мякоти с блокировочным замком, контейнер для сока с носиком, кувшин для сока с крышкой, пеногасителем и мерной шкалой, 2 фиксирующих зажима и щетка для чистки.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высококачественный и простой в уходе корпус</li>
<li>Мощный двигатель с низким уровнем вибрации</li>
<li>Электронное управление</li>
<li>5 скоростей</li>
<li>Плавный старт на заданной скорости</li>
<li>Загрузочное отверстие подходит для больших плодов</li>
<li>Контейнер для жмыха с креплением</li>
<li>Защита от непреднамеренного использования </li>
<li>Автоматическое отключение при перегреве</li>
<li>Загрузочное отверстие позволяет перерабатывать целые яблоки без разрезания и с высоким выходом сока</li>
<li>Высокое качество материалов</li>
<li>Простота использования</li>
<li>Класс защиты: II</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Частота: от 50 до 60 Гц</li>
<li>Диаметр загрузочного отверстия: 85 мм</li>
<li>Объем
<ul>
<li>Кувшин для сока: 1,25 л</li>
<li>Контейнер для жмыха: 2 л</li>
</ul>
</li>
<li>Максимальное время непрерывной работы: 30 мин.</li>
<li>Цвет: нержавеющая сталь</li>
</ul>",245221,комбинированная,220 В,0.8 кВт,345 мм,215 мм,425 мм,,Китай,,,0,https://entero.ru/manuals/296299/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Rommelsbacher%20ES%20850_E.pdf,,5.18 кг,Германия,5,нерж. сталь,,,Да
https://cdn.entero.ru/mp@2x/48/03/48034052fde18e70e85fcb6934692442.jpg;https://cdn.entero.ru/mp@2x/4c/88/4c88004aeaa62e6504b1ef46672e3cba.jpg;https://cdn.entero.ru/mp@2x/18/02/18021645580f9dff45152d261a0b3195.jpg;https://cdn.entero.ru/mp@2x/05/eb/05ebd314f12dd4374bb7c368b4d3ead6.jpg;https://cdn.entero.ru/mp@2x/97/2f/972f2f0bcb7d4dc35d1a9e5e802966f9.jpg;https://cdn.entero.ru/mp@2x/a3/46/a3461ddf2dfe4721b9d4ae757c887bf1.jpg;https://cdn.entero.ru/mp@2x/c8/6f/c86f3e3bac5da859131e75fe9a3c00d2.jpg;https://cdn.entero.ru/mp@2x/a6/04/a604ad6761736f9c9421082dafe4f0a1.jpg;https://cdn.entero.ru/mp@2x/57/af/57af5643b46fdd1f91bf6489be722f5b.jpg;https://cdn.entero.ru/mp@2x/16/b2/16b23072153dc437e4162593818b597a.jpg;https://cdn.entero.ru/mp@2x/62/f9/62f97a75fe22335081f929d16df09155.jpg;https://cdn.entero.ru/mp@2x/d7/f3/d7f3415ce8681f9e1b321cf9d45c4fa8.jpg,Соковыжималка SMEG CJF01WHMEU,8017709317805,20990,RUB,Нет,SMEG,Бытовая техника,Техника для кухни,Соковыжималки,https://entero.ru/item/260364,"<p>Соковыжималка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/260364"">Smeg CJF01WHMEU</a> </b>используется в частных домах и квартирах для приготовления сока из цитрусовых фруктов. Модель выполнена в стиле 50-х годов. Корпус изготовлен из литого алюминия, выжимной конус, фильтр и носик - из нержавеющей стали, чаша и крышка - из TritanTM без бис-фенола A (BPA free).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическое включение и выключение</li>
<li>Носик-дозатор с защитой от капель</li>
<li>Конусная насадка</li>
<li>Сетчатый фильтр</li>
<li>Нескользящие резиновые ножки</li>
<li>Отсек для хранения шнура</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Максимальное время непрерывной работы: 3 мин. / 15 мин. отдыха</li>
<li>Длина кабеля: 1 м</li>
<li>Габариты в упаковке: 220x242x348 мм</li>
<li>Цвет: белый матовый</li>
</ul>",260364,для цитрусовых,220 В,0.07 кВт,166 мм,166 мм,281 мм,,Италия,,,0,https://entero.ru/manuals/320776/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20SMEG%20CJF01WHMEU.pdf,22570,2.56 кг,,,,,,
